,tradeDate,Name,F1_OI,F2_OI,F3_OI,AGG_OI
10626,2020-12-22,HO,30056.0,86279.0,51415.0,371363.0
10627,2020-12-23,HO,23108.0,86937.0,52146.0,364335.0
10628,2020-12-24,HO,20751.0,88276.0,52618.0,364843.0
10629,2020-12-28,HO,14024.0,89596.0,51637.0,358230.0
10630,2020-12-29,HO,8443.0,92038.0,51993.0,357447.0
10631,2020-12-30,HO,2787.0,93878.0,51147.0,355860.0
10632,2020-12-31,HO,415.0,98160.0,52924.0,362667.0
10633,2021-01-04,HO,96022.0,53472.0,39336.0,365007.0
10634,2021-01-05,HO,94063.0,57576.0,38122.0,368741.0
10635,2021-01-06,HO,93260.0,58479.0,39547.0,369171.0
10636,2021-01-07,HO,89575.0,63452.0,39607.0,368395.0
10637,2021-01-08,HO,87447.0,63872.0,40970.0,368185.0
10638,2021-01-11,HO,81369.0,69759.0,41884.0,367598.0
10639,2021-01-12,HO,74607.0,74959.0,42485.0,367980.0
10640,2021-01-13,HO,70974.0,80298.0,43127.0,370305.0
10641,2021-01-14,HO,65404.0,86906.0,40973.0,371163.0
10642,2021-01-15,HO,61579.0,89950.0,43866.0,376318.0
10643,2021-01-19,HO,51243.0,94499.0,43839.0,376133.0
10644,2021-01-20,HO,46606.0,97171.0,43092.0,376540.0
10645,2021-01-21,HO,41003.0,100213.0,45730.0,385459.0
10646,2021-01-22,HO,41499.0,101001.0,46965.0,392928.0
10647,2021-01-25,HO,27648.0,104468.0,47787.0,385597.0
10648,2021-01-26,HO,14334.0,109444.0,50202.0,381441.0
10649,2021-01-27,HO,7550.0,110193.0,51592.0,379685.0
10650,2021-01-28,HO,2476.0,115227.0,53344.0,386148.0
10651,2021-01-29,HO,455.0,116478.0,56230.0,393914.0
10652,2021-02-01,HO,111490.0,57177.0,34059.0,390422.0
10653,2021-02-02,HO,112403.0,60722.0,33839.0,397367.0
10654,2021-02-03,HO,110967.0,61934.0,34526.0,400989.0
10655,2021-02-04,HO,110917.0,64950.0,37790.0,409572.0
10656,2021-02-05,HO,108631.0,66935.0,40207.0,414549.0
10657,2021-02-08,HO,104785.0,68999.0,42224.0,416340.0
10658,2021-02-09,HO,99909.0,71972.0,43564.0,418337.0
10659,2021-02-10,HO,95849.0,76921.0,45570.0,424501.0
10660,2021-02-11,HO,95062.0,81699.0,47437.0,433380.0
10661,2021-02-12,HO,92241.0,85520.0,48933.0,436629.0
10662,2021-02-16,HO,76216.0,87069.0,49798.0,425743.0
10663,2021-02-17,HO,68289.0,97346.0,49967.0,427548.0
10664,2021-02-18,HO,59046.0,101356.0,51381.0,424475.0
10665,2021-02-19,HO,46381.0,104245.0,57202.0,418254.0
10666,2021-02-22,HO,31802.0,113224.0,60543.0,415668.0
10667,2021-02-23,HO,20759.0,121988.0,63256.0,417824.0
10668,2021-02-24,HO,15205.0,128501.0,65582.0,422608.0
10669,2021-02-25,HO,6927.0,133927.0,66635.0,423486.0
10670,2021-02-26,HO,830.0,136975.0,66560.0,424083.0
10671,2021-03-01,HO,134531.0,67778.0,70739.0,425212.0
10672,2021-03-02,HO,133869.0,71319.0,73465.0,433803.0
10673,2021-03-03,HO,131324.0,69964.0,68552.0,428954.0
10674,2021-03-04,HO,127608.0,67962.0,69789.0,428466.0
10675,2021-03-05,HO,114377.0,73195.0,67327.0,424801.0
10676,2021-03-08,HO,102558.0,76962.0,65920.0,420199.0
10677,2021-03-09,HO,99145.0,81030.0,69477.0,427716.0
10678,2021-03-10,HO,94677.0,88631.0,70248.0,439091.0
10679,2021-03-11,HO,92747.0,93734.0,70965.0,447168.0
10680,2021-03-12,HO,87701.0,98640.0,72267.0,454999.0
10681,2021-03-15,HO,81804.0,104011.0,73595.0,458817.0
10682,2021-03-16,HO,77631.0,105879.0,74698.0,459716.0
10683,2021-03-17,HO,67164.0,106406.0,71307.0,446116.0
10684,2021-03-18,HO,61862.0,108200.0,68084.0,435580.0
10685,2021-03-19,HO,50035.0,110673.0,67369.0,426975.0
10686,2021-03-22,HO,44576.0,110000.0,67062.0,423609.0
10687,2021-03-23,HO,39641.0,110311.0,66472.0,422869.0
10688,2021-03-24,HO,32569.0,111039.0,67945.0,422852.0
10689,2021-03-25,HO,23357.0,114670.0,69785.0,420692.0
10690,2021-03-26,HO,17196.0,118318.0,70973.0,420505.0
10691,2021-03-29,HO,9862.0,119087.0,70790.0,412542.0
10692,2021-03-30,HO,1986.0,120134.0,71417.0,408005.0
10693,2021-03-31,HO,234.0,121540.0,73048.0,409965.0
10694,2021-04-01,HO,120605.0,73016.0,36576.0,411798.0
10695,2021-04-02,HO,120604.0,73016.0,36576.0,411797.0
10696,2021-04-05,HO,117867.0,71688.0,37287.0,408424.0
10697,2021-04-06,HO,115248.0,72677.0,38009.0,407284.0
10698,2021-04-07,HO,110141.0,74597.0,39057.0,406705.0
10699,2021-04-08,HO,105486.0,76767.0,39584.0,407609.0
10700,2021-04-09,HO,99045.0,79236.0,40592.0,407925.0
10701,2021-04-12,HO,91451.0,83126.0,42047.0,406737.0
10702,2021-04-13,HO,83345.0,87568.0,42375.0,407342.0
10703,2021-04-14,HO,77197.0,92786.0,43788.0,404931.0
10704,2021-04-15,HO,74561.0,93000.0,43760.0,401176.0
10705,2021-04-16,HO,64979.0,98269.0,46205.0,399812.0
10706,2021-04-19,HO,60146.0,103794.0,46736.0,401558.0
10707,2021-04-20,HO,47502.0,111412.0,47256.0,399621.0
10708,2021-04-21,HO,40268.0,116513.0,47027.0,399673.0
10709,2021-04-22,HO,35434.0,117522.0,41227.0,393120.0
10710,2021-04-23,HO,30408.0,120598.0,43663.0,395076.0
10711,2021-04-26,HO,22633.0,123401.0,45427.0,393568.0
10712,2021-04-27,HO,14327.0,128521.0,45671.0,391694.0
10713,2021-04-28,HO,10235.0,130488.0,46793.0,391429.0
10714,2021-04-29,HO,2001.0,132537.0,47672.0,388522.0
10715,2021-04-30,HO,120.0,133668.0,51477.0,395429.0
10716,2021-05-03,HO,131593.0,53263.0,25389.0,396304.0
10717,2021-05-04,HO,125764.0,56087.0,25195.0,395932.0
10718,2021-05-05,HO,126019.0,60033.0,25802.0,404858.0
10719,2021-05-06,HO,122897.0,62082.0,24887.0,406071.0
10720,2021-05-07,HO,114597.0,66175.0,25133.0,406294.0
10721,2021-05-10,HO,101800.0,69579.0,26531.0,401466.0
10722,2021-05-11,HO,90619.0,78820.0,29574.0,399477.0
10723,2021-05-12,HO,86686.0,86157.0,32904.0,408135.0
10724,2021-05-13,HO,82434.0,95946.0,34214.0,420655.0
10725,2021-05-14,HO,77753.0,99239.0,34624.0,420231.0
10726,2021-05-17,HO,72726.0,107317.0,36218.0,425827.0
10727,2021-05-18,HO,66843.0,112368.0,37208.0,426302.0
10728,2021-05-19,HO,61012.0,116928.0,37678.0,430717.0
10729,2021-05-20,HO,52433.0,123335.0,38865.0,432694.0
10730,2021-05-21,HO,43922.0,126360.0,39240.0,431681.0
10731,2021-05-24,HO,35267.0,131778.0,40569.0,433763.0
10732,2021-05-25,HO,22079.0,136549.0,41473.0,428941.0
10733,2021-05-26,HO,13722.0,138808.0,42378.0,426320.0
10734,2021-05-27,HO,4945.0,142182.0,41548.0,423976.0
10735,2021-05-28,HO,710.0,144917.0,42067.0,427639.0
10736,2021-06-01,HO,143632.0,43795.0,48170.0,434151.0
10737,2021-06-02,HO,140360.0,46610.0,48482.0,436092.0
10738,2021-06-03,HO,137760.0,47729.0,49676.0,436904.0
10739,2021-06-04,HO,135689.0,49668.0,50533.0,438716.0
10740,2021-06-07,HO,129257.0,55379.0,53058.0,443420.0
10741,2021-06-08,HO,121395.0,57409.0,56282.0,439934.0
10742,2021-06-09,HO,113439.0,61704.0,58532.0,440664.0
10743,2021-06-10,HO,107874.0,66041.0,59416.0,440513.0
10744,2021-06-11,HO,101009.0,71851.0,60858.0,441898.0
10745,2021-06-14,HO,96843.0,74137.0,60998.0,441359.0
10746,2021-06-15,HO,94386.0,76406.0,61580.0,441854.0
10747,2021-06-16,HO,88429.0,79881.0,61826.0,439400.0
10748,2021-06-17,HO,79129.0,85082.0,62133.0,437717.0
10749,2021-06-18,HO,70249.0,89618.0,61861.0,435652.0
10750,2021-06-21,HO,59882.0,95026.0,60202.0,430182.0
10751,2021-06-22,HO,47742.0,106293.0,60803.0,430531.0
10752,2021-06-23,HO,39479.0,113903.0,62284.0,432670.0
10753,2021-06-24,HO,30031.0,121994.0,64389.0,434359.0
10754,2021-06-25,HO,19620.0,128974.0,63957.0,432905.0
10755,2021-06-28,HO,12381.0,130589.0,62984.0,427799.0
10756,2021-06-29,HO,3554.0,133676.0,62301.0,421617.0
10757,2021-06-30,HO,329.0,130851.0,60816.0,414933.0
10758,2021-07-01,HO,129576.0,59322.0,32169.0,410307.0
10759,2021-07-02,HO,129081.0,60264.0,30669.0,409056.0
10760,2021-07-06,HO,124559.0,63055.0,29953.0,410201.0
10761,2021-07-07,HO,119317.0,64843.0,30184.0,407591.0
10762,2021-07-08,HO,109016.0,69793.0,31451.0,404657.0
10763,2021-07-09,HO,104175.0,73567.0,32430.0,404478.0
10764,2021-07-12,HO,98959.0,79668.0,34638.0,407969.0
10765,2021-07-13,HO,94254.0,87771.0,35580.0,416765.0
10766,2021-07-14,HO,85352.0,90847.0,36241.0,413665.0
10767,2021-07-15,HO,78096.0,95210.0,36466.0,413091.0
10768,2021-07-16,HO,74909.0,100173.0,36756.0,415067.0
10769,2021-07-19,HO,68920.0,105943.0,36595.0,419307.0
10770,2021-07-20,HO,60484.0,113028.0,35920.0,418267.0
10771,2021-07-21,HO,54630.0,117263.0,34572.0,416652.0
10772,2021-07-22,HO,45662.0,123306.0,35031.0,415471.0
10773,2021-07-23,HO,39034.0,121463.0,40121.0,410897.0
10774,2021-07-26,HO,31565.0,125298.0,43373.0,410037.0
10775,2021-07-27,HO,19912.0,131775.0,46698.0,404751.0
10776,2021-07-28,HO,11354.0,135039.0,46256.0,396548.0
10777,2021-07-29,HO,2558.0,138695.0,47673.0,392841.0
10778,2021-07-30,HO,176.0,141710.0,50544.0,399410.0
10779,2021-08-02,HO,137049.0,51453.0,39850.0,395112.0
10780,2021-08-03,HO,133605.0,52349.0,41341.0,402206.0
10781,2021-08-04,HO,121277.0,48890.0,42003.0,391865.0
10782,2021-08-05,HO,115534.0,53589.0,43229.0,397402.0
10783,2021-08-06,HO,110531.0,60614.0,44192.0,402814.0
10784,2021-08-09,HO,103215.0,61910.0,41971.0,395210.0
10785,2021-08-10,HO,97071.0,66682.0,40633.0,391917.0
10786,2021-08-11,HO,94529.0,75617.0,41665.0,402518.0
10787,2021-08-12,HO,87720.0,79748.0,43880.0,403796.0
10788,2021-08-13,HO,84376.0,79512.0,45825.0,403221.0
10789,2021-08-16,HO,76950.0,80891.0,45807.0,396301.0
10790,2021-08-17,HO,69930.0,86092.0,47603.0,392405.0
10791,2021-08-18,HO,64680.0,91729.0,50091.0,397353.0
10792,2021-08-19,HO,58675.0,97406.0,50304.0,395447.0
10793,2021-08-20,HO,51055.0,101091.0,50705.0,390170.0
10794,2021-08-23,HO,44041.0,107738.0,51254.0,393881.0
10795,2021-08-24,HO,36024.0,112829.0,54210.0,392226.0
10796,2021-08-25,HO,27439.0,115816.0,57552.0,392163.0
10797,2021-08-26,HO,17729.0,121972.0,58128.0,393149.0
10798,2021-08-27,HO,10392.0,120525.0,59808.0,385966.0
10799,2021-08-30,HO,2054.0,123941.0,59936.0,385541.0
10800,2021-08-31,HO,414.0,126504.0,62238.0,391410.0
10801,2021-09-01,HO,130042.0,68552.0,55415.0,403593.0
10802,2021-09-02,HO,130528.0,72902.0,58841.0,414847.0
10803,2021-09-03,HO,125531.0,72303.0,60946.0,412865.0
10804,2021-09-07,HO,123419.0,70885.0,61641.0,415194.0
10805,2021-09-08,HO,112712.0,75322.0,67883.0,418339.0
10806,2021-09-09,HO,105419.0,80649.0,68728.0,419123.0
10807,2021-09-10,HO,101155.0,88423.0,71096.0,429422.0
10808,2021-09-13,HO,94739.0,95169.0,73561.0,434387.0
10809,2021-09-14,HO,84416.0,101409.0,74456.0,433667.0
10810,2021-09-15,HO,80852.0,105099.0,73650.0,436562.0
10811,2021-09-16,HO,76146.0,106488.0,74024.0,433891.0
10812,2021-09-17,HO,71103.0,108173.0,76731.0,432882.0
10813,2021-09-20,HO,67128.0,100802.0,73417.0,423368.0
10814,2021-09-21,HO,61473.0,102842.0,73012.0,423663.0
10815,2021-09-22,HO,54316.0,110745.0,77781.0,431864.0
10816,2021-09-23,HO,45377.0,117805.0,80549.0,435271.0
10817,2021-09-24,HO,36395.0,128711.0,84505.0,442276.0
10818,2021-09-27,HO,25527.0,132019.0,90289.0,440305.0
10819,2021-09-28,HO,14404.0,136375.0,87594.0,434928.0
10820,2021-09-29,HO,3523.0,139097.0,88459.0,431436.0
10821,2021-09-30,HO,778.0,136290.0,93650.0,435578.0
10822,2021-10-01,HO,135530.0,95331.0,46311.0,440397.0
10823,2021-10-04,HO,130980.0,96655.0,46721.0,441000.0
10824,2021-10-05,HO,130228.0,99708.0,45336.0,440286.0
10825,2021-10-06,HO,128749.0,100334.0,47434.0,442153.0
10826,2021-10-07,HO,122496.0,99055.0,48977.0,438582.0
10827,2021-10-08,HO,120850.0,98499.0,50559.0,439945.0
10828,2021-10-11,HO,113477.0,100814.0,52743.0,438049.0
10829,2021-10-12,HO,101002.0,96883.0,59658.0,429908.0
10830,2021-10-13,HO,94361.0,99140.0,61179.0,428894.0
10831,2021-10-14,HO,88330.0,98225.0,60224.0,422816.0
10832,2021-10-15,HO,84001.0,102387.0,59352.0,429319.0
10833,2021-10-18,HO,77970.0,104855.0,57851.0,426221.0
10834,2021-10-19,HO,71237.0,99433.0,62084.0,415556.0
10835,2021-10-20,HO,62607.0,106213.0,62959.0,418839.0
10836,2021-10-21,HO,55783.0,110340.0,63492.0,416927.0
10837,2021-10-22,HO,48978.0,120856.0,66351.0,425338.0
10838,2021-10-25,HO,37300.0,127035.0,67597.0,422877.0
10839,2021-10-26,HO,23925.0,136520.0,69703.0,423143.0
10840,2021-10-27,HO,14817.0,140878.0,71470.0,423194.0
10841,2021-10-28,HO,2950.0,147498.0,76492.0,426623.0
10842,2021-10-29,HO,826.0,145863.0,77973.0,425220.0
10843,2021-11-01,HO,144617.0,80122.0,31180.0,430614.0
10844,2021-11-02,HO,140445.0,77670.0,32241.0,426636.0
10845,2021-11-03,HO,142374.0,78496.0,33417.0,431340.0
10846,2021-11-04,HO,139632.0,78336.0,33243.0,434315.0
10847,2021-11-05,HO,134671.0,81591.0,32658.0,431388.0
10848,2021-11-08,HO,125675.0,82520.0,33347.0,423658.0
10849,2021-11-09,HO,117283.0,87465.0,33522.0,421299.0
10850,2021-11-10,HO,111415.0,88772.0,33882.0,416947.0
10851,2021-11-11,HO,105689.0,90069.0,35742.0,416430.0
10852,2021-11-12,HO,99171.0,88745.0,35502.0,405671.0
10853,2021-11-15,HO,85532.0,86155.0,34868.0,380733.0
10854,2021-11-16,HO,80245.0,90386.0,35292.0,380887.0
10855,2021-11-17,HO,69882.0,91139.0,39841.0,373833.0
10856,2021-11-18,HO,62471.0,96844.0,41292.0,371349.0
10857,2021-11-19,HO,50309.0,97971.0,40566.0,353456.0
10858,2021-11-22,HO,39570.0,97979.0,38946.0,341226.0
10859,2021-11-23,HO,29488.0,102922.0,39386.0,338034.0
10860,2021-11-24,HO,18017.0,103265.0,39259.0,328323.0
10861,2021-11-26,HO,12956.0,102371.0,38138.0,317294.0
10862,2021-11-29,HO,3432.0,99621.0,39097.0,305948.0
10863,2021-11-30,HO,200.0,95269.0,38660.0,298300.0
10864,2021-12-01,HO,92665.0,40878.0,37770.0,299794.0
10865,2021-12-02,HO,90900.0,42789.0,37938.0,302496.0
10866,2021-12-03,HO,90884.0,43013.0,38740.0,306162.0
10867,2021-12-06,HO,88778.0,41245.0,38007.0,300643.0
10868,2021-12-07,HO,82879.0,46606.0,38704.0,298997.0
10869,2021-12-08,HO,76766.0,50508.0,39188.0,299077.0
10870,2021-12-09,HO,69932.0,54293.0,40588.0,300469.0
10871,2021-12-10,HO,67849.0,56911.0,40690.0,300906.0
10872,2021-12-13,HO,64461.0,62940.0,40488.0,304500.0
10873,2021-12-14,HO,59045.0,65861.0,41442.0,304130.0
10874,2021-12-15,HO,55023.0,65920.0,41579.0,301747.0
10875,2021-12-16,HO,52845.0,70438.0,42741.0,307165.0
10876,2021-12-17,HO,46931.0,73525.0,43209.0,305450.0
10877,2021-12-20,HO,41995.0,78458.0,42552.0,305076.0
10878,2021-12-21,HO,37877.0,78326.0,44091.0,302721.0
10879,2021-12-22,HO,32871.0,83385.0,43965.0,304935.0
10880,2021-12-23,HO,26029.0,86333.0,42513.0,300656.0
10881,2021-12-27,HO,21701.0,88936.0,43490.0,299665.0
10882,2021-12-28,HO,14416.0,91960.0,44643.0,297274.0
10883,2021-12-29,HO,7534.0,97283.0,45769.0,297846.0
10884,2021-12-30,HO,2230.0,97075.0,45216.0,294380.0
10885,2021-12-31,HO,675.0,102109.0,49506.0,303334.0
10886,2022-01-03,HO,106482.0,51803.0,30771.0,311012.0
10887,2022-01-04,HO,107651.0,55590.0,32939.0,320686.0
10888,2022-01-05,HO,100138.0,58840.0,34327.0,320198.0
10889,2022-01-06,HO,98400.0,63119.0,36774.0,329801.0
10890,2022-01-07,HO,97190.0,65417.0,38703.0,336352.0
10891,2022-01-10,HO,94894.0,69963.0,41364.0,345826.0
10892,2022-01-11,HO,93348.0,79142.0,42718.0,356728.0
10893,2022-01-12,HO,87819.0,85930.0,42806.0,360799.0
10894,2022-01-13,HO,81669.0,92230.0,46720.0,366234.0
10895,2022-01-14,HO,73920.0,92402.0,47134.0,363577.0
10896,2022-01-18,HO,68187.0,94460.0,49248.0,367686.0
10897,2022-01-19,HO,64913.0,98363.0,48741.0,369241.0
10898,2022-01-20,HO,59329.0,101500.0,50388.0,371178.0
10899,2022-01-21,HO,53513.0,102513.0,52097.0,374684.0
10900,2022-01-24,HO,42883.0,109204.0,55345.0,376332.0
10901,2022-01-25,HO,30546.0,104990.0,52384.0,360969.0
10902,2022-01-26,HO,21120.0,104570.0,50303.0,352781.0
10903,2022-01-27,HO,13025.0,103474.0,51584.0,348201.0
10904,2022-01-28,HO,4086.0,102077.0,54052.0,341822.0
10905,2022-01-31,HO,931.0,103266.0,56003.0,343027.0
10906,2022-02-01,HO,103302.0,58952.0,32933.0,346552.0
10907,2022-02-02,HO,100895.0,60566.0,33802.0,346386.0
10908,2022-02-03,HO,102231.0,64103.0,34767.0,353488.0
10909,2022-02-04,HO,98572.0,63074.0,33636.0,346831.0
10910,2022-02-07,HO,97242.0,66088.0,34424.0,349392.0
10911,2022-02-08,HO,91027.0,67344.0,34393.0,349618.0
10912,2022-02-09,HO,90774.0,72114.0,35011.0,358355.0
10913,2022-02-10,HO,86303.0,77664.0,37774.0,362937.0
10914,2022-02-11,HO,82469.0,82478.0,40368.0,368967.0
10915,2022-02-14,HO,78388.0,84135.0,40954.0,368041.0
10916,2022-02-15,HO,70204.0,84786.0,41179.0,363155.0
10917,2022-02-16,HO,60565.0,86053.0,41830.0,356394.0
10918,2022-02-17,HO,51455.0,84958.0,42319.0,349464.0
10919,2022-02-18,HO,42701.0,85374.0,41581.0,339720.0
10920,2022-02-22,HO,33827.0,89318.0,41862.0,334202.0
10921,2022-02-23,HO,25659.0,90602.0,40998.0,329854.0
10922,2022-02-24,HO,19530.0,84602.0,42009.0,317500.0
10923,2022-02-25,HO,6152.0,84656.0,42287.0,306159.0
10924,2022-02-28,HO,1107.0,82962.0,42730.0,296041.0
10925,2022-03-01,HO,78761.0,45572.0,36708.0,284878.0
10926,2022-03-02,HO,71607.0,44297.0,34616.0,272844.0
10927,2022-03-03,HO,67182.0,43784.0,34217.0,262568.0
10928,2022-03-04,HO,65228.0,45653.0,33225.0,258120.0
10929,2022-03-07,HO,61747.0,49505.0,34577.0,258158.0
10930,2022-03-08,HO,52694.0,49184.0,34050.0,245668.0
10931,2022-03-09,HO,47897.0,49012.0,34834.0,238147.0
10932,2022-03-10,HO,46362.0,52794.0,35496.0,240524.0
10933,2022-03-11,HO,44625.0,56615.0,36417.0,242035.0
10934,2022-03-14,HO,42735.0,56254.0,35877.0,238992.0
10935,2022-03-15,HO,41501.0,56995.0,35236.0,237476.0
10936,2022-03-16,HO,39567.0,56390.0,34927.0,235365.0
10937,2022-03-17,HO,36211.0,54456.0,34184.0,229160.0
10938,2022-03-18,HO,34353.0,54073.0,34396.0,228209.0
10939,2022-03-21,HO,33165.0,55177.0,34949.0,229509.0
10940,2022-03-22,HO,31645.0,55929.0,35029.0,228666.0
10941,2022-03-23,HO,28368.0,59117.0,34734.0,228374.0
10942,2022-03-24,HO,23242.0,57272.0,34692.0,221899.0
10943,2022-03-25,HO,20256.0,56683.0,35635.0,219613.0
10944,2022-03-28,HO,14898.0,57663.0,35311.0,216747.0
10945,2022-03-29,HO,10702.0,57521.0,35821.0,214110.0
10946,2022-03-30,HO,3797.0,57304.0,36948.0,209366.0
10947,2022-03-31,HO,728.0,57548.0,36792.0,206781.0
10948,2022-04-01,HO,55797.0,39192.0,21130.0,207207.0
10949,2022-04-04,HO,54122.0,40768.0,20813.0,207535.0
10950,2022-04-05,HO,53207.0,42410.0,21729.0,210320.0
10951,2022-04-06,HO,53304.0,42833.0,22286.0,213122.0
10952,2022-04-07,HO,51079.0,45080.0,23348.0,216108.0
10953,2022-04-08,HO,49866.0,48405.0,24595.0,220457.0
10954,2022-04-11,HO,47290.0,51629.0,25922.0,224708.0
10955,2022-04-12,HO,44808.0,55757.0,27919.0,229433.0
10956,2022-04-13,HO,40372.0,59518.0,30680.0,234523.0
10957,2022-04-14,HO,38885.0,61042.0,31324.0,235675.0
10958,2022-04-15,HO,38885.0,61042.0,31324.0,
10959,2022-04-18,HO,37070.0,62234.0,30298.0,234346.0
10960,2022-04-19,HO,34296.0,63910.0,30395.0,234426.0
10961,2022-04-20,HO,31373.0,65276.0,31585.0,236562.0
10962,2022-04-21,HO,27936.0,64582.0,31655.0,234776.0
10963,2022-04-22,HO,24288.0,65002.0,32455.0,234112.0
10964,2022-04-25,HO,19484.0,67516.0,32691.0,233928.0
10965,2022-04-26,HO,11672.0,67341.0,33386.0,228150.0
10966,2022-04-27,HO,7358.0,69500.0,34789.0,227201.0
10967,2022-04-28,HO,1296.0,71242.0,36096.0,224220.0
10968,2022-04-29,HO,282.0,72049.0,38060.0,228673.0
10969,2022-05-02,HO,69955.0,40613.0,20096.0,230358.0
10970,2022-05-03,HO,65944.0,44974.0,19935.0,232939.0
10971,2022-05-04,HO,63205.0,47794.0,22830.0,237281.0
10972,2022-05-05,HO,59123.0,49854.0,23301.0,236795.0
10973,2022-05-06,HO,54618.0,54060.0,22001.0,238529.0
10974,2022-05-09,HO,50555.0,58408.0,22374.0,242339.0
10975,2022-05-10,HO,48488.0,61738.0,23111.0,247283.0
10976,2022-05-11,HO,47510.0,64219.0,24790.0,254477.0
10977,2022-05-12,HO,44599.0,67548.0,25273.0,254711.0
10978,2022-05-13,HO,42209.0,69322.0,26267.0,253939.0
10979,2022-05-16,HO,39608.0,71829.0,26855.0,254254.0
10980,2022-05-17,HO,36359.0,74094.0,27440.0,253795.0
10981,2022-05-18,HO,35001.0,73910.0,28680.0,256876.0
10982,2022-05-19,HO,32747.0,74538.0,29553.0,256413.0
10983,2022-05-20,HO,31230.0,74055.0,29769.0,255268.0
10984,2022-05-23,HO,26756.0,74276.0,30373.0,253046.0
10985,2022-05-24,HO,21780.0,73985.0,30875.0,251687.0
10986,2022-05-25,HO,16837.0,77082.0,32353.0,253041.0
10987,2022-05-26,HO,11747.0,80050.0,35159.0,254288.0
10988,2022-05-27,HO,3520.0,83631.0,37200.0,254595.0
10989,2022-05-31,HO,23.0,79913.0,37571.0,248966.0
10990,2022-06-01,HO,77520.0,41339.0,26114.0,252266.0
10991,2022-06-02,HO,74119.0,41436.0,28159.0,251258.0
10992,2022-06-03,HO,69405.0,42949.0,30552.0,253105.0
10993,2022-06-06,HO,67799.0,44100.0,33143.0,258220.0
10994,2022-06-07,HO,61383.0,46164.0,37908.0,261651.0
10995,2022-06-08,HO,53157.0,48317.0,40878.0,260782.0
10996,2022-06-09,HO,49760.0,51204.0,42171.0,263318.0
10997,2022-06-10,HO,46246.0,53986.0,41717.0,265239.0
10998,2022-06-13,HO,45383.0,58528.0,42091.0,271613.0
10999,2022-06-14,HO,42615.0,60192.0,40754.0,268199.0
11000,2022-06-15,HO,40325.0,61274.0,40065.0,268654.0
11001,2022-06-16,HO,37898.0,61872.0,41248.0,269282.0
11002,2022-06-17,HO,32318.0,62700.0,41447.0,266679.0
11003,2022-06-21,HO,30028.0,64096.0,42267.0,268818.0
11004,2022-06-22,HO,25611.0,66447.0,41987.0,268111.0
11005,2022-06-23,HO,22080.0,68161.0,42603.0,269313.0
11006,2022-06-24,HO,19522.0,71872.0,43895.0,273642.0
11007,2022-06-27,HO,15090.0,75292.0,44559.0,272760.0
11008,2022-06-28,HO,11048.0,73446.0,45300.0,269168.0
11009,2022-06-29,HO,2475.0,73325.0,46537.0,262090.0
11010,2022-06-30,HO,468.0,71831.0,45784.0,258623.0
11011,2022-07-01,HO,73004.0,46618.0,26543.0,262228.0
11012,2022-07-05,HO,73191.0,46834.0,25831.0,264269.0
11013,2022-07-06,HO,69221.0,44289.0,25725.0,263382.0
11014,2022-07-07,HO,64695.0,43100.0,25730.0,261541.0
11015,2022-07-08,HO,64134.0,42921.0,25535.0,265238.0
11016,2022-07-11,HO,61568.0,46227.0,25508.0,268495.0
11017,2022-07-12,HO,56861.0,47763.0,25544.0,266330.0
11018,2022-07-13,HO,53012.0,50725.0,25210.0,265749.0
11019,2022-07-14,HO,49663.0,52709.0,24913.0,265239.0
11020,2022-07-15,HO,46898.0,54361.0,25121.0,264505.0
11021,2022-07-18,HO,44702.0,56120.0,25739.0,267874.0
11022,2022-07-19,HO,38269.0,59309.0,26399.0,267576.0
11023,2022-07-20,HO,32929.0,61993.0,27766.0,267584.0
11024,2022-07-21,HO,26373.0,64762.0,28212.0,264314.0
11025,2022-07-22,HO,23480.0,67665.0,29322.0,268676.0
11026,2022-07-25,HO,18031.0,71965.0,30014.0,270037.0
11027,2022-07-26,HO,12449.0,74482.0,30702.0,269127.0
11028,2022-07-27,HO,7684.0,76875.0,31563.0,268572.0
11029,2022-07-28,HO,1738.0,77742.0,34291.0,266615.0
11030,2022-07-29,HO,476.0,78183.0,36003.0,271173.0
11031,2022-08-01,HO,78034.0,35456.0,22149.0,272889.0
11032,2022-08-02,HO,74947.0,36362.0,22917.0,276520.0
11033,2022-08-03,HO,75340.0,37412.0,23438.0,280464.0
11034,2022-08-04,HO,71990.0,38668.0,24042.0,280535.0
11035,2022-08-05,HO,68590.0,40831.0,24543.0,282009.0
11036,2022-08-08,HO,62324.0,45375.0,25318.0,282823.0
11037,2022-08-09,HO,57802.0,48000.0,26433.0,283749.0
11038,2022-08-10,HO,54416.0,49879.0,27825.0,286174.0
11039,2022-08-11,HO,52091.0,51863.0,29701.0,290981.0
11040,2022-08-12,HO,51046.0,53433.0,30626.0,293482.0
11041,2022-08-15,HO,49390.0,56080.0,29920.0,295616.0
11042,2022-08-16,HO,48280.0,57601.0,29916.0,296987.0
11043,2022-08-17,HO,44542.0,62041.0,30271.0,298891.0
11044,2022-08-18,HO,40923.0,64178.0,29358.0,298339.0
11045,2022-08-19,HO,35340.0,68897.0,28719.0,298192.0
11046,2022-08-22,HO,30947.0,72044.0,28956.0,296617.0
11047,2022-08-23,HO,26668.0,74567.0,29382.0,295930.0
11048,2022-08-24,HO,19193.0,77684.0,30879.0,292206.0
