,tradeDate,Name,F1_Volume,F2_Volume,F3_Volume,F1MinusF2_Volume
3682,2024-08-15,CL,195122.0,237535.0,94550.0,62714.0
3683,2024-08-16,CL,100810.0,317678.0,108009.0,49203.0
3684,2024-08-19,CL,118172.0,422098.0,130423.0,54009.0
3685,2024-08-20,CL,25800.0,329276.0,119995.0,8742.0
3686,2024-08-21,CL,390527.0,178981.0,144735.0,78388.0
3687,2024-08-22,CL,334117.0,143765.0,128728.0,57116.0
3688,2024-08-23,CL,313764.0,131319.0,111601.0,60529.0
3689,2024-08-26,CL,409675.0,209295.0,211321.0,89066.0
3690,2024-08-27,CL,331162.0,154876.0,139351.0,63792.0
3691,2024-08-28,CL,337361.0,131590.0,125394.0,49016.0
3692,2024-08-29,CL,408147.0,224369.0,186738.0,86498.0
3693,2024-08-30,CL,427273.0,210333.0,173592.0,83253.0
3694,2024-09-03,CL,546617.0,231775.0,208343.0,78033.0
3695,2024-09-04,CL,482025.0,235026.0,210475.0,86899.0
3696,2024-09-05,CL,405596.0,210221.0,189371.0,79917.0
3697,2024-09-06,CL,351074.0,165618.0,146474.0,52195.0
3698,2024-09-09,CL,299738.0,163359.0,145577.0,51407.0
3699,2024-09-10,CL,442855.0,257971.0,224355.0,89240.0
3700,2024-09-11,CL,393311.0,237204.0,199561.0,71108.0
3701,2024-09-12,CL,351976.0,221592.0,154054.0,72060.0
3702,2024-09-13,CL,308983.0,230304.0,155136.0,82924.0
3703,2024-09-16,CL,295176.0,235884.0,135774.0,82242.0
3704,2024-09-17,CL,251629.0,289926.0,168970.0,82758.0
3705,2024-09-18,CL,102907.0,367191.0,195556.0,46535.0
3706,2024-09-19,CL,86630.0,354925.0,199086.0,36116.0
3707,2024-09-20,CL,43889.0,306997.0,194524.0,19275.0
3708,2024-09-23,CL,338267.0,185350.0,74340.0,73386.0
3709,2024-09-24,CL,318516.0,167023.0,93588.0,62584.0
3710,2024-09-25,CL,476237.0,272174.0,138547.0,106291.0
3711,2024-09-26,CL,478069.0,274694.0,104567.0,82711.0
3712,2024-09-27,CL,341133.0,169902.0,71007.0,50827.0
3713,2024-09-30,CL,350115.0,189292.0,82991.0,61430.0
3714,2024-10-01,CL,668216.0,353033.0,159275.0,101365.0
3715,2024-10-02,CL,429225.0,241143.0,115740.0,78087.0
3716,2024-10-03,CL,460554.0,275077.0,127365.0,80341.0
3717,2024-10-04,CL,428815.0,262039.0,124119.0,83093.0
3718,2024-10-07,CL,419018.0,257209.0,121102.0,93575.0
3719,2024-10-08,CL,496760.0,329532.0,138072.0,90552.0
3720,2024-10-09,CL,401159.0,228018.0,113338.0,78363.0
3721,2024-10-10,CL,321453.0,206392.0,105155.0,58182.0
3722,2024-10-11,CL,315302.0,217337.0,90933.0,82399.0
3723,2024-10-14,CL,273455.0,174465.0,75019.0,52533.0
3724,2024-10-15,CL,328738.0,244857.0,105457.0,71050.0
3725,2024-10-16,CL,222437.0,181548.0,68549.0,49554.0
3726,2024-10-17,CL,188161.0,228841.0,83633.0,53530.0
3727,2024-10-18,CL,95768.0,335560.0,90020.0,41361.0
3728,2024-10-21,CL,92584.0,302745.0,77029.0,44661.0
3729,2024-10-22,CL,32180.0,330456.0,99989.0,13735.0
3730,2024-10-23,CL,293835.0,119305.0,53286.0,53198.0
3731,2024-10-24,CL,286571.0,83729.0,37458.0,32246.0
3732,2024-10-25,CL,287189.0,99407.0,43573.0,40967.0
3733,2024-10-28,CL,419623.0,141389.0,70907.0,52986.0
3734,2024-10-29,CL,291929.0,93132.0,38724.0,35832.0
3735,2024-10-30,CL,284795.0,92727.0,47529.0,29237.0
3736,2024-10-31,CL,311055.0,109199.0,55116.0,35451.0
3737,2024-11-01,CL,320572.0,110376.0,49182.0,39817.0
3738,2024-11-04,CL,286947.0,108258.0,55914.0,37391.0
3739,2024-11-05,CL,247311.0,108652.0,59864.0,33726.0
3740,2024-11-06,CL,388265.0,158533.0,71422.0,53841.0
3741,2024-11-07,CL,353595.0,187298.0,77960.0,76008.0
3742,2024-11-08,CL,362038.0,211735.0,92461.0,93397.0
3743,2024-11-11,CL,364506.0,215306.0,108871.0,87648.0
3744,2024-11-12,CL,286926.0,181179.0,78078.0,73688.0
3745,2024-11-13,CL,386027.0,254210.0,106873.0,101922.0
3746,2024-11-14,CL,232270.0,176094.0,71027.0,49104.0
3747,2024-11-15,CL,205235.0,200771.0,78619.0,46564.0
3748,2024-11-18,CL,110375.0,300552.0,100493.0,48909.0
3749,2024-11-19,CL,89360.0,349702.0,133613.0,40365.0
3750,2024-11-20,CL,24429.0,235637.0,81456.0,14440.0
3751,2024-11-21,CL,283850.0,131441.0,108066.0,50382.0
3752,2024-11-22,CL,408207.0,209420.0,137847.0,97515.0
3753,2024-11-25,CL,380922.0,146704.0,100468.0,63300.0
3754,2024-11-26,CL,292138.0,98588.0,65139.0,40841.0
3755,2024-11-27,CL,227215.0,87853.0,70264.0,35581.0
3756,2024-11-29,CL,291408.0,106387.0,68788.0,41431.0
3757,2024-12-02,CL,264883.0,95002.0,71436.0,38657.0
3758,2024-12-03,CL,303752.0,134423.0,102932.0,52308.0
3759,2024-12-04,CL,325636.0,141672.0,123294.0,59117.0
3760,2024-12-05,CL,286701.0,129143.0,94306.0,56330.0
3761,2024-12-06,CL,341593.0,207122.0,122938.0,101042.0
3762,2024-12-09,CL,297085.0,176708.0,116114.0,75629.0
3763,2024-12-10,CL,286003.0,157462.0,104202.0,63816.0
3764,2024-12-11,CL,335892.0,231684.0,166889.0,78105.0
3765,2024-12-12,CL,326046.0,231018.0,159401.0,86336.0
3766,2024-12-13,CL,230429.0,201264.0,113433.0,60232.0
3767,2024-12-16,CL,204296.0,210752.0,114018.0,63081.0
3768,2024-12-17,CL,99604.0,280895.0,129721.0,46493.0
3769,2024-12-18,CL,99386.0,326612.0,136014.0,43015.0
3770,2024-12-19,CL,32896.0,291660.0,140514.0,19160.0
3771,2024-12-20,CL,231592.0,114623.0,49742.0,41736.0
3772,2024-12-23,CL,188843.0,90946.0,42518.0,33084.0
3773,2024-12-24,CL,122602.0,40389.0,25782.0,10181.0
3774,2024-12-26,CL,144877.0,69640.0,42809.0,21631.0
3775,2024-12-27,CL,172641.0,79134.0,40618.0,24950.0
3776,2024-12-30,CL,199296.0,93096.0,41691.0,36158.0
3777,2024-12-31,CL,151155.0,63628.0,28038.0,21058.0
3778,2025-01-02,CL,306498.0,182486.0,96926.0,69495.0
3779,2025-01-03,CL,296040.0,220661.0,118866.0,75814.0
3780,2025-01-06,CL,306042.0,221844.0,136607.0,70924.0
3781,2025-01-07,CL,277328.0,188744.0,103032.0,74396.0
3782,2025-01-08,CL,328617.0,261480.0,122198.0,97902.0
3783,2025-01-09,CL,213421.0,161995.0,84503.0,57457.0
3784,2025-01-10,CL,478432.0,448292.0,263694.0,124431.0
3785,2025-01-13,CL,460942.0,493436.0,340828.0,140998.0
3786,2025-01-14,CL,326729.0,338199.0,182810.0,91817.0
3787,2025-01-15,CL,321422.0,355670.0,188981.0,84104.0
3788,2025-01-16,CL,159948.0,482826.0,225985.0,74263.0
3789,2025-01-17,CL,112409.0,351890.0,150343.0,49183.0
3790,2025-01-21,CL,28413.0,568807.0,266722.0,19046.0
3791,2025-01-22,CL,315333.0,163811.0,97520.0,73013.0
3792,2025-01-23,CL,350688.0,157253.0,98691.0,63747.0
3793,2025-01-24,CL,319679.0,145493.0,82960.0,61565.0
3794,2025-01-27,CL,334418.0,157051.0,94675.0,58840.0
3795,2025-01-28,CL,326075.0,150266.0,104407.0,60570.0
3796,2025-01-29,CL,312733.0,157243.0,98462.0,67465.0
3797,2025-01-30,CL,336475.0,181397.0,100808.0,81750.0
3798,2025-01-31,CL,376335.0,193203.0,113107.0,75276.0
3799,2025-02-03,CL,517853.0,302178.0,167118.0,123604.0
3800,2025-02-04,CL,452961.0,252417.0,142415.0,98032.0
3801,2025-02-05,CL,289902.0,155088.0,76831.0,64192.0
3802,2025-02-06,CL,299037.0,172947.0,89836.0,66020.0
3803,2025-02-07,CL,273766.0,157772.0,85452.0,70634.0
3804,2025-02-10,CL,255941.0,160438.0,81240.0,60302.0
3805,2025-02-11,CL,266819.0,195494.0,97648.0,77361.0
3806,2025-02-12,CL,318123.0,221770.0,107590.0,80324.0
3807,2025-02-13,CL,278197.0,220019.0,91593.0,82051.0
3808,2025-02-14,CL,207719.0,213471.0,99762.0,62561.0
3809,2025-02-18,CL,130937.0,335615.0,120022.0,49738.0
3810,2025-02-19,CL,69012.0,256509.0,88699.0,26288.0
3811,2025-02-20,CL,26707.0,240060.0,109435.0,13198.0
3812,2025-02-21,CL,247276.0,106323.0,83462.0,38355.0
3813,2025-02-24,CL,205468.0,87463.0,70494.0,31138.0
3814,2025-02-25,CL,267310.0,116711.0,87578.0,46165.0
3815,2025-02-26,CL,255601.0,123829.0,91017.0,49072.0
3816,2025-02-27,CL,265933.0,129540.0,105873.0,49150.0
3817,2025-02-28,CL,231989.0,113589.0,98916.0,45451.0
3818,2025-03-03,CL,332751.0,186655.0,158179.0,67548.0
3819,2025-03-04,CL,386750.0,236914.0,213701.0,94177.0
3820,2025-03-05,CL,382493.0,187681.0,147634.0,75796.0
3821,2025-03-06,CL,341632.0,229329.0,176869.0,83009.0
3822,2025-03-07,CL,302131.0,174381.0,122425.0,71923.0
3823,2025-03-10,CL,249633.0,173459.0,105142.0,57928.0
3824,2025-03-11,CL,222511.0,134712.0,84949.0,45318.0
3825,2025-03-12,CL,246675.0,175049.0,111306.0,59578.0
3826,2025-03-13,CL,268590.0,212009.0,109733.0,84957.0
3827,2025-03-14,CL,180495.0,161838.0,89682.0,57353.0
3828,2025-03-17,CL,161298.0,210193.0,115538.0,52838.0
3829,2025-03-18,CL,110338.0,300316.0,147014.0,42502.0
3830,2025-03-19,CL,73077.0,279541.0,125135.0,33306.0
3831,2025-03-20,CL,25117.0,283376.0,172207.0,15029.0
3832,2025-03-21,CL,198964.0,114709.0,63374.0,36249.0
3833,2025-03-24,CL,247024.0,165721.0,85049.0,52357.0
3834,2025-03-25,CL,258411.0,160219.0,78504.0,57135.0
3835,2025-03-26,CL,262413.0,167482.0,81934.0,59940.0
3836,2025-03-27,CL,211825.0,123784.0,61237.0,41805.0
3837,2025-03-28,CL,246650.0,145057.0,70639.0,48704.0
3838,2025-03-31,CL,313087.0,214088.0,99326.0,72174.0
3839,2025-04-01,CL,272832.0,206039.0,118542.0,67831.0
3840,2025-04-02,CL,286501.0,187443.0,100551.0,62956.0
3841,2025-04-03,CL,459238.0,332900.0,159397.0,104176.0
3842,2025-04-04,CL,559638.0,372852.0,196619.0,104678.0
3843,2025-04-07,CL,597617.0,405489.0,200036.0,123216.0
3844,2025-04-08,CL,557655.0,491069.0,290307.0,160766.0
3845,2025-04-09,CL,592250.0,461803.0,237985.0,120682.0
3846,2025-04-10,CL,391826.0,309347.0,148515.0,83313.0
3847,2025-04-11,CL,306231.0,247700.0,122386.0,74535.0
3848,2025-04-14,CL,238068.0,224093.0,115445.0,67292.0
3849,2025-04-15,CL,197404.0,206475.0,102296.0,60612.0
3850,2025-04-16,CL,213194.0,286526.0,124543.0,64582.0
3851,2025-04-17,CL,111479.0,295512.0,118631.0,47030.0
3852,2025-04-21,CL,82671.0,277509.0,95870.0,28716.0
3853,2025-04-22,CL,34948.0,297928.0,170402.0,17590.0
3854,2025-04-23,CL,397841.0,195888.0,146385.0,73522.0
3855,2025-04-24,CL,264908.0,136846.0,84249.0,58977.0
3856,2025-04-25,CL,283758.0,155010.0,90282.0,76074.0
3857,2025-04-28,CL,276116.0,164662.0,95646.0,64480.0
3858,2025-04-29,CL,312373.0,183181.0,115752.0,77158.0
3859,2025-04-30,CL,419549.0,230345.0,130002.0,76868.0
3860,2025-05-01,CL,364216.0,191138.0,104902.0,66133.0
3861,2025-05-02,CL,322096.0,184891.0,93270.0,69384.0
3862,2025-05-05,CL,308387.0,180037.0,91066.0,75131.0
3863,2025-05-06,CL,343893.0,210573.0,113236.0,77269.0
3864,2025-05-07,CL,295238.0,184640.0,100224.0,73378.0
3865,2025-05-08,CL,281000.0,183826.0,100715.0,68690.0
3866,2025-05-09,CL,239640.0,181493.0,99256.0,58069.0
3867,2025-05-12,CL,325865.0,243294.0,113111.0,81253.0
3868,2025-05-13,CL,258795.0,203231.0,104705.0,63347.0
3869,2025-05-14,CL,225626.0,203843.0,87121.0,60082.0
3870,2025-05-15,CL,258404.0,264075.0,128521.0,68653.0
3871,2025-05-16,CL,121556.0,250322.0,97497.0,39390.0
3872,2025-05-19,CL,95570.0,302056.0,122611.0,44389.0
3873,2025-05-20,CL,25623.0,250414.0,106718.0,16816.0
3874,2025-05-21,CL,302702.0,153191.0,105136.0,59106.0
3875,2025-05-22,CL,258549.0,111155.0,98770.0,36499.0
3876,2025-05-23,CL,273392.0,119620.0,93887.0,43115.0
3877,2025-05-27,CL,291317.0,118667.0,93937.0,42397.0
3878,2025-05-28,CL,260374.0,115705.0,103054.0,43812.0
3879,2025-05-29,CL,299859.0,162907.0,132142.0,61243.0
3880,2025-05-30,CL,384927.0,257047.0,196436.0,100238.0
3881,2025-06-02,CL,403580.0,229104.0,177706.0,86839.0
3882,2025-06-03,CL,291260.0,178615.0,133244.0,66536.0
3883,2025-06-04,CL,321128.0,198313.0,146476.0,76868.0
3884,2025-06-05,CL,232423.0,169524.0,118408.0,55583.0
3885,2025-06-06,CL,310133.0,198637.0,138332.0,78588.0
3886,2025-06-09,CL,235900.0,137422.0,112635.0,51417.0
3887,2025-06-10,CL,279021.0,207743.0,158508.0,67213.0
3888,2025-06-11,CL,378473.0,260691.0,201023.0,93700.0
3889,2025-06-12,CL,379394.0,297695.0,189416.0,93042.0
3890,2025-06-13,CL,715652.0,715814.0,476026.0,171422.0
3891,2025-06-16,CL,367312.0,456697.0,213518.0,95422.0
3892,2025-06-17,CL,154264.0,511811.0,212134.0,63641.0
3893,2025-06-18,CL,103160.0,524543.0,188107.0,39300.0
3894,2025-06-20,CL,34046.0,678377.0,331790.0,18797.0
3895,2025-06-23,CL,728868.0,324328.0,161296.0,137470.0
3896,2025-06-24,CL,541475.0,242090.0,114387.0,98838.0
3897,2025-06-25,CL,278504.0,138305.0,82865.0,47972.0
3898,2025-06-26,CL,233771.0,125371.0,72108.0,39932.0
3899,2025-06-27,CL,236284.0,136679.0,62896.0,53561.0
3900,2025-06-30,CL,193289.0,117552.0,54173.0,49594.0
3901,2025-07-01,CL,193162.0,113328.0,67973.0,44361.0
3902,2025-07-02,CL,265200.0,165357.0,101895.0,59370.0
3903,2025-07-03,CL,220440.0,162267.0,97932.0,48690.0
3904,2025-07-07,CL,332949.0,196976.0,97592.0,57635.0
3905,2025-07-08,CL,219882.0,145148.0,69185.0,57510.0
3906,2025-07-09,CL,223945.0,173697.0,99588.0,59782.0
3907,2025-07-10,CL,258654.0,197309.0,118355.0,71738.0
3908,2025-07-11,CL,226297.0,172239.0,104759.0,55695.0
3909,2025-07-14,CL,263877.0,229757.0,129467.0,71311.0
3910,2025-07-15,CL,252724.0,236061.0,126385.0,79078.0
3911,2025-07-16,CL,248346.0,259223.0,154729.0,78593.0
3912,2025-07-17,CL,188802.0,265535.0,135771.0,69804.0
3913,2025-07-18,CL,107628.0,296514.0,146070.0,41759.0
3914,2025-07-21,CL,81194.0,253652.0,94594.0,35086.0
3915,2025-07-22,CL,18614.0,269991.0,141209.0,9957.0
3916,2025-07-23,CL,251825.0,131281.0,84718.0,61609.0
3917,2025-07-24,CL,281209.0,142878.0,93312.0,54677.0
3918,2025-07-25,CL,234283.0,121632.0,73013.0,46696.0
3919,2025-07-28,CL,262038.0,109878.0,67190.0,40838.0
3920,2025-07-29,CL,329112.0,186840.0,128849.0,66836.0
3921,2025-07-30,CL,345336.0,205576.0,127974.0,75542.0
3922,2025-07-31,CL,247031.0,128928.0,94175.0,51118.0
3923,2025-08-01,CL,355819.0,219912.0,139266.0,88521.0
3924,2025-08-04,CL,277375.0,148250.0,92638.0,63424.0
3925,2025-08-05,CL,279030.0,174081.0,94566.0,73596.0
3926,2025-08-06,CL,353827.0,200006.0,118565.0,75702.0
3927,1/4/10,XB,42487,16054,10025,7674
3928,1/5/10,XB,50245,23381,13779,13623
3929,1/6/10,XB,49988,20334,10560,10371
3930,1/7/10,XB,41985,18857,10993,10347
3931,1/8/10,XB,53728,29232,16713,13357
3932,1/11/10,XB,51389,29070,14284,16254
3933,1/12/10,XB,44768,28108,14068,15248
3934,1/13/10,XB,55306,32100,16945,15184
3935,1/14/10,XB,41452,30270,11646,16330
3936,1/15/10,XB,37611,22363,10557,10141
3937,1/19/10,XB,35679,30119,7396,14098
3938,1/20/10,XB,30482,34870,11088,13407
3939,1/21/10,XB,41145,63797,23414,21288
3940,1/22/10,XB,26917,38905,11701,11916
3941,1/25/10,XB,24659,42966,14225,11181
3942,1/26/10,XB,22178,46879,15368,11536
3943,1/27/10,XB,19433,48453,17979,9896
3944,1/28/10,XB,19306,47293,21386,8882
3945,1/29/10,XB,7956,48875,20643,5559
3946,2/1/10,XB,47587,21566,8697,12738
3947,2/2/10,XB,64923,25729,10038,14529
3948,2/3/10,XB,64017,30735,15358,17451
3949,2/4/10,XB,51728,19679,8266,10698
3950,2/5/10,XB,52248,27515,13606,13770
3951,2/8/10,XB,43776,22953,9948,12602
3952,2/9/10,XB,54537,33806,15308,19055
3953,2/10/10,XB,50840,30495,11691,18027
3954,2/11/10,XB,54461,37200,12959,21072
3955,2/12/10,XB,49552,27544,10030,14505
3956,2/16/10,XB,39517,20679,7657,10320
3957,2/17/10,XB,37215,22654,8228,13281
3958,2/18/10,XB,42268,32853,13839,15048
3959,2/19/10,XB,37594,36683,12774,16307
3960,2/22/10,XB,23683,37113,12566,10921
3961,2/23/10,XB,40363,55667,16243,15155
3962,2/24/10,XB,24491,50606,14497,13971
3963,2/25/10,XB,24920,46891,14376,11501
3964,2/26/10,XB,6620,39984,12419,6401
3965,3/1/10,XB,44539,16462,9850,8922
3966,3/2/10,XB,40922,18907,11187,8560
3967,3/3/10,XB,55844,31817,18849,13016
3968,3/4/10,XB,38896,20924,12098,9228
3969,3/5/10,XB,39936,17573,8407,8580
3970,3/8/10,XB,58057,35175,17537,16319
3971,3/9/10,XB,53473,38271,17950,15944
3972,3/10/10,XB,56255,34122,17463,17458
3973,3/11/10,XB,51215,37101,21483,18078
3974,3/12/10,XB,41490,22432,10903,10666
3975,3/15/10,XB,35965,19382,10178,8666
3976,3/16/10,XB,44561,27440,12180,12448
3977,3/17/10,XB,40923,27375,14205,11317
3978,3/18/10,XB,39343,32720,20493,12866
3979,3/19/10,XB,32845,29872,14745,11594
3980,3/22/10,XB,26184,35633,13786,12152
3981,3/23/10,XB,20059,38120,16306,10217
3982,3/24/10,XB,27503,47584,21705,14587
3983,3/25/10,XB,21456,43394,21649,9228
3984,3/26/10,XB,23846,47722,16100,13171
3985,3/29/10,XB,15722,41202,10519,6053
3986,3/30/10,XB,17762,36712,12589,9097
3987,3/31/10,XB,9251,59094,19487,6524
3988,4/1/10,XB,47101,19593,9683,7962
3989,4/5/10,XB,45107,18788,6998,7636
3990,4/6/10,XB,45139,26117,13742,11724
3991,4/7/10,XB,58004,36550,22946,15524
3992,4/8/10,XB,76594,47694,26037,23255
3993,4/9/10,XB,65086,39394,28253,20097
3994,4/12/10,XB,63214,41385,17875,21243
3995,4/13/10,XB,66055,48426,23387,22309
3996,4/14/10,XB,53803,41936,16485,18160
3997,4/15/10,XB,43866,32052,13384,15796
3998,4/16/10,XB,71527,67376,29563,27908
3999,4/19/10,XB,33931,41821,13303,14690
4000,4/20/10,XB,30818,56666,21652,14511
4001,4/21/10,XB,23705,55406,23443,11977
4002,4/22/10,XB,26604,57816,28278,12173
4003,4/23/10,XB,25132,56579,20814,12013
4004,4/26/10,XB,21714,45740,18288,11615
4005,4/27/10,XB,29366,58144,22108,13787
4006,4/28/10,XB,24533,55783,26120,10622
4007,4/29/10,XB,20619,57538,21870,10255
4008,4/30/10,XB,6231,55094,32794,5950
4009,5/3/10,XB,47104,21675,9020,11521
4010,5/4/10,XB,75777,33902,17715,17360
4011,5/5/10,XB,87060,49772,25726,22845
4012,5/6/10,XB,69278,32333,17529,14049
4013,5/7/10,XB,52321,29986,12385,14465
4014,5/10/10,XB,47097,26770,11940,13568
4015,5/11/10,XB,48319,28380,13311,13863
4016,5/12/10,XB,54063,40792,16476,19641
4017,5/13/10,XB,55287,34479,15412,15733
4018,5/14/10,XB,52001,37820,18574,16090
4019,5/17/10,XB,45428,41504,18374,15032
4020,5/18/10,XB,42376,39989,18084,15012
4021,5/19/10,XB,36538,43497,14181,15927
4022,5/20/10,XB,30655,47394,19896,13604
4023,5/21/10,XB,25078,37019,11077,13026
4024,5/24/10,XB,30973,39808,13242,15136
4025,5/25/10,XB,31992,44501,14675,13390
4026,5/26/10,XB,31633,56594,20581,15773
4027,5/27/10,XB,23218,45704,16994,10134
4028,5/28/10,XB,6786,44145,18897,5887
4029,6/1/10,XB,55422,20467,13421,10614
4030,6/2/10,XB,59316,21509,14518,11952
4031,6/3/10,XB,58629,27063,16102,15243
4032,6/4/10,XB,49613,18053,10263,10181
4033,6/7/10,XB,46316,18095,12210,11387
4034,6/8/10,XB,50043,24311,14982,13916
4035,6/9/10,XB,48320,26581,16776,14356
4036,6/10/10,XB,43089,21989,12964,11327
4037,6/11/10,XB,46192,20885,12371,10887
4038,6/14/10,XB,38527,19177,12532,10455
4039,6/15/10,XB,45158,27048,12585,14831
4040,6/16/10,XB,42825,29923,16053,13532
4041,6/17/10,XB,43511,35300,20135,15250
4042,6/18/10,XB,31672,27459,15808,10057
4043,6/21/10,XB,32756,35127,16762,13238
4044,6/22/10,XB,28533,32126,13028,11253
4045,6/23/10,XB,26059,38869,14590,11027
4046,6/24/10,XB,22398,29764,9182,9708
4047,6/25/10,XB,29700,49023,23248,13953
4048,6/28/10,XB,20681,39717,16164,8885
4049,6/29/10,XB,25281,46793,17045,12067
4050,6/30/10,XB,8719,51311,23787,6307
4051,7/1/10,XB,49319,15984,7496,8391
4052,7/2/10,XB,35844,8286,4367,4340
4053,7/6/10,XB,53483,22323,10479,12176
4054,7/7/10,XB,41309,19935,10502,9240
4055,7/8/10,XB,44224,23939,10417,12508
4056,7/9/10,XB,37120,14451,4180,8586
4057,7/12/10,XB,43809,24169,7701,15552
4058,7/13/10,XB,45081,26936,9166,15676
4059,7/14/10,XB,51728,39346,12143,20992
4060,7/15/10,XB,39443,22021,9212,11440
4061,7/16/10,XB,33539,22555,8334,11646
4062,7/19/10,XB,32723,30417,11475,12286
4063,7/20/10,XB,23963,28044,10833,9713
4064,7/21/10,XB,27119,35169,12052,11182
4065,7/22/10,XB,27549,53685,17937,12706
4066,7/23/10,XB,27702,51891,17053,13888
4067,7/26/10,XB,24888,29840,11705,10380
4068,7/27/10,XB,29851,55464,19316,14976
4069,7/28/10,XB,25868,47924,18125,10576
4070,7/29/10,XB,20069,48893,14262,10655
4071,7/30/10,XB,6547,35841,11738,6268
4072,8/2/10,XB,55118,17991,6979,9641
4073,8/3/10,XB,48844,19089,6043,11060
4074,8/4/10,XB,59146,34882,13095,18984
4075,8/5/10,XB,52266,25311,9522,16195
4076,8/6/10,XB,59372,33844,14944,19601
4077,8/9/10,XB,48494,30101,12319,17640
4078,8/10/10,XB,61288,38157,16546,20459
4079,8/11/10,XB,83332,62683,28027,30257
4080,8/12/10,XB,63595,47988,17733,22552
4081,8/13/10,XB,42048,33204,10777,14330
4082,8/16/10,XB,36847,23978,9266,11391
4083,8/17/10,XB,43650,36214,12805,14751
4084,8/18/10,XB,39292,35881,13128,14170
4085,8/19/10,XB,27974,32379,8062,12255
4086,8/20/10,XB,32935,37818,10825,14866
4087,8/23/10,XB,33694,40214,12549,15955
4088,8/24/10,XB,30151,41153,10554,14102
4089,8/25/10,XB,29039,48295,13576,13061
4090,8/26/10,XB,24290,48799,13378,10955
4091,8/27/10,XB,20942,39663,10190,8381
4092,8/30/10,XB,25127,38570,11618,9858
4093,8/31/10,XB,12468,52596,17729,7223
4094,9/1/10,XB,62804,30068,18636,17094
4095,9/2/10,XB,45579,19565,16895,9679
4096,9/3/10,XB,34888,21325,14001,11184
4097,9/7/10,XB,66048,31126,23957,16137
4098,9/8/10,XB,45359,23671,11715,13426
4099,9/9/10,XB,43272,21888,13142,11941
4100,9/10/10,XB,61940,38457,23640,18624
4101,9/13/10,XB,53764,35298,25084,16026
4102,9/14/10,XB,48959,31810,18569,15691
4103,9/15/10,XB,45820,29930,16986,14314
4104,9/16/10,XB,52623,43686,26161,20928
4105,9/17/10,XB,30679,25816,18962,9765
4106,9/20/10,XB,33212,32889,18195,12272
4107,9/21/10,XB,35771,39220,13320,13452
4108,9/22/10,XB,32555,53631,27305,17213
4109,9/23/10,XB,30685,42093,18399,13635
4110,9/24/10,XB,40997,37789,15656,11230
4111,9/27/10,XB,26255,38507,13958,11821
4112,9/28/10,XB,22175,47531,21521,10619
4113,9/29/10,XB,19896,59384,26253,9994
4114,9/30/10,XB,5699,46228,28066,5348
4115,10/1/10,XB,71327,40817,19596,20727
4116,10/4/10,XB,64086,41781,21076,20064
4117,10/5/10,XB,61016,29678,12322,15475
4118,10/6/10,XB,54967,34887,18566,16171
4119,10/7/10,XB,76251,54075,25694,25408
4120,10/8/10,XB,57936,39639,20110,18290
4121,10/11/10,XB,48589,44974,29289,16478
4122,10/12/10,XB,51190,43459,23728,18318
4123,10/13/10,XB,46992,34753,14399,14893
4124,10/14/10,XB,50551,41723,17794,17969
4125,10/15/10,XB,47520,39180,16365,16439
4126,10/18/10,XB,32287,28848,16043,10465
4127,10/19/10,XB,48183,53341,15843,24174
4128,10/20/10,XB,31946,53296,15774,18198
4129,10/21/10,XB,23365,35993,7923,8493
4130,10/22/10,XB,30379,40711,11253,11992
4131,10/25/10,XB,26711,44636,14126,12445
4132,10/26/10,XB,30038,45798,13741,15161
4133,10/27/10,XB,26532,53293,20478,12296
4134,10/28/10,XB,22856,50860,19586,10918
4135,10/29/10,XB,10131,56659,23899,7088
4136,11/1/10,XB,60520,25055,7727,14788
4137,11/2/10,XB,47571,21046,9014,9855
4138,11/3/10,XB,49637,20919,7187,11960
4139,11/4/10,XB,39119,19416,9193,9093
4140,11/5/10,XB,39119,19416,9193,11144
4141,11/8/10,XB,48280,23136,8698,13148
4142,11/9/10,XB,58496,42254,12429,23161
4143,11/10/10,XB,76012,65114,22729,35080
4144,11/11/10,XB,58893,54631,20924,25719
4145,11/12/10,XB,66132,54764,19721,30637
4146,11/15/10,XB,45912,36270,14678,17237
4147,11/16/10,XB,45610,35324,16523,14838
4148,11/17/10,XB,44480,51848,23240,18794
4149,11/18/10,XB,30096,63321,33987,13155
4150,11/19/10,XB,29851,53680,25889,14694
4151,11/22/10,XB,23811,44669,20940,11370
4152,11/23/10,XB,32492,44281,17939,12871
4153,11/24/10,XB,25978,47971,16547,11378
4154,11/26/10,XB,5680,17186,7435,3118
4155,11/29/10,XB,32130,48751,18805,10624
4156,11/30/10,XB,15389,58781,29107,7531
4157,12/1/10,XB,69301,38108,20754,18418
4158,12/2/10,XB,58347,32976,26341,14571
4159,12/3/10,XB,54039,27208,17824,14172
4160,12/6/10,XB,46839,23757,13092,12235
4161,12/7/10,XB,54858,36409,20191,18209
4162,12/8/10,XB,58505,32874,19186,16284
4163,12/9/10,XB,71514,52742,25950,29242
4164,12/10/10,XB,56384,35962,13569,20823
4165,12/13/10,XB,41909,25651,12861,13279
4166,12/14/10,XB,39806,29580,15063,14251
4167,12/15/10,XB,38668,26765,11510,11637
4168,12/16/10,XB,37128,33733,13359,14223
4169,12/17/10,XB,39723,31590,13410,13903
4170,12/20/10,XB,33104,41056,18172,14937
