tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition,Commercial_NetPosition_change,prior_report_Commercial_NetPosition_change,forward_report_Commercial_NetPosition_change,CommercialLongPosition_change,prior_report_CommercialLongPosition_change,forward_report_CommercialLongPosition_change,CommercialShortPosition_change,prior_report_CommercialShortPosition_change,forward_report_CommercialShortPosition_change,ManagedMoney_NetPosition_change,prior_report_ManagedMoney_NetPosition_change,forward_report_ManagedMoney_NetPosition_change,ManagedMoney_LongPosition_change,prior_report_ManagedMoney_LongPosition_change,forward_report_ManagedMoney_LongPosition_change,ManagedMoney_ShortPosition_change,prior_report_ManagedMoney_ShortPosition_change,forward_report_ManagedMoney_ShortPosition_change
2015-08-18,CO,-325548.0,696433.0,1021981.0,-69724.0,295314.0,365038.0,-3171.0,16091.0,16941.0,-46290.0,12463.0,40315.0,-43119.0,-3628.0,23374.0,-2912.0,-36051.0,-625.0,9369.0,-6355.0,-6328.0,12281.0,29696.0,-5703.0
2015-08-25,CO,-308607.0,736748.0,1045355.0,-70349.0,288986.0,359335.0,16941.0,-3171.0,-32248.0,40315.0,-46290.0,-24414.0,23374.0,-43119.0,7834.0,-625.0,-2912.0,2215.0,-6328.0,9369.0,-887.0,-5703.0,12281.0,-3102.0
2015-09-01,CO,-340855.0,712334.0,1053189.0,-68134.0,288099.0,356233.0,-32248.0,16941.0,-23855.0,-24414.0,40315.0,50098.0,7834.0,23374.0,73953.0,2215.0,-625.0,28153.0,-887.0,-6328.0,2634.0,-3102.0,-5703.0,-25519.0
2015-09-08,CO,-364710.0,762432.0,1127142.0,-39981.0,290733.0,330714.0,-23855.0,-32248.0,14384.0,50098.0,-24414.0,8495.0,73953.0,7834.0,-5889.0,28153.0,2215.0,-14125.0,2634.0,-887.0,-2200.0,-25519.0,-3102.0,11925.0
2015-09-15,CO,-350326.0,770927.0,1121253.0,-54106.0,288533.0,342639.0,14384.0,-23855.0,-17976.0,8495.0,50098.0,-12272.0,-5889.0,73953.0,5704.0,-14125.0,28153.0,12371.0,-2200.0,2634.0,12603.0,11925.0,-25519.0,232.0
2015-09-22,CO,-368302.0,758655.0,1126957.0,-41735.0,301136.0,342871.0,-17976.0,14384.0,9114.0,-12272.0,8495.0,-6313.0,5704.0,-5889.0,-15427.0,12371.0,-14125.0,229.0,12603.0,-2200.0,-7714.0,232.0,11925.0,-7943.0
2015-09-29,CO,-359188.0,752342.0,1111530.0,-41506.0,293422.0,334928.0,9114.0,-17976.0,-27988.0,-6313.0,-12272.0,20108.0,-15427.0,5704.0,48096.0,229.0,12371.0,16879.0,-7714.0,12603.0,10695.0,-7943.0,232.0,-6184.0
2015-10-06,CO,-387176.0,772450.0,1159626.0,-24627.0,304117.0,328744.0,-27988.0,9114.0,-24053.0,20108.0,-6313.0,-5515.0,48096.0,-15427.0,18538.0,16879.0,229.0,30821.0,10695.0,-7714.0,18988.0,-6184.0,-7943.0,-11833.0
2015-10-13,CO,-411229.0,766935.0,1178164.0,6194.0,323105.0,316911.0,-24053.0,-27988.0,23759.0,-5515.0,20108.0,39191.0,18538.0,48096.0,15432.0,30821.0,16879.0,-17157.0,18988.0,10695.0,2270.0,-11833.0,-6184.0,19427.0
2015-10-20,CO,-387470.0,806126.0,1193596.0,-10963.0,325375.0,336338.0,23759.0,-24053.0,20783.0,39191.0,-5515.0,45855.0,15432.0,18538.0,25072.0,-17157.0,30821.0,-15944.0,2270.0,18988.0,9968.0,19427.0,-11833.0,25912.0
2015-10-27,CO,-366687.0,851981.0,1218668.0,-26907.0,335343.0,362250.0,20783.0,23759.0,-38502.0,45855.0,39191.0,32212.0,25072.0,15432.0,70714.0,-15944.0,-17157.0,14442.0,9968.0,2270.0,7905.0,25912.0,19427.0,-6537.0
2015-11-03,CO,-405189.0,884193.0,1289382.0,-12465.0,343248.0,355713.0,-38502.0,20783.0,7678.0,32212.0,45855.0,-86079.0,70714.0,25072.0,-93757.0,14442.0,-15944.0,1919.0,7905.0,9968.0,5237.0,-6537.0,25912.0,3318.0
2015-11-10,CO,-397511.0,798114.0,1195625.0,-10546.0,348485.0,359031.0,7678.0,-38502.0,-5582.0,-86079.0,32212.0,10988.0,-93757.0,70714.0,16570.0,1919.0,14442.0,-29071.0,5237.0,7905.0,4126.0,3318.0,-6537.0,33197.0
2015-11-17,CO,-403093.0,809102.0,1212195.0,-39617.0,352611.0,392228.0,-5582.0,7678.0,-14469.0,10988.0,-86079.0,1617.0,16570.0,-93757.0,16086.0,-29071.0,1919.0,11506.0,4126.0,5237.0,9728.0,33197.0,3318.0,-1778.0
2015-11-24,CO,-417562.0,810719.0,1228281.0,-28111.0,362339.0,390450.0,-14469.0,-5582.0,18472.0,1617.0,10988.0,-5009.0,16086.0,16570.0,-23481.0,11506.0,-29071.0,-9664.0,9728.0,4126.0,-6241.0,-1778.0,33197.0,3423.0
2015-12-01,CO,-399090.0,805710.0,1204800.0,-37775.0,356098.0,393873.0,18472.0,-14469.0,17088.0,-5009.0,1617.0,-18320.0,-23481.0,16086.0,-35408.0,-9664.0,11506.0,5835.0,-6241.0,9728.0,1367.0,3423.0,-1778.0,-4468.0
2015-12-08,CO,-382002.0,787390.0,1169392.0,-31940.0,357465.0,389405.0,17088.0,18472.0,12798.0,-18320.0,-5009.0,-50032.0,-35408.0,-23481.0,-62830.0,5835.0,-9664.0,-16190.0,1367.0,-6241.0,-6368.0,-4468.0,3423.0,9822.0
2015-12-15,CO,-369204.0,737358.0,1106562.0,-48130.0,351097.0,399227.0,12798.0,17088.0,10248.0,-50032.0,-18320.0,7407.0,-62830.0,-35408.0,-2841.0,-16190.0,5835.0,-3370.0,-6368.0,1367.0,3368.0,9822.0,-4468.0,6738.0
2015-12-22,CO,-358956.0,744765.0,1103721.0,-51500.0,354465.0,405965.0,10248.0,12798.0,11280.0,7407.0,-50032.0,-17102.0,-2841.0,-62830.0,-28382.0,-3370.0,-16190.0,-6239.0,3368.0,-6368.0,2804.0,6738.0,9822.0,9043.0
2015-12-29,CO,-347676.0,727663.0,1075339.0,-57739.0,357269.0,415008.0,11280.0,10248.0,-18338.0,-17102.0,7407.0,-56937.0,-28382.0,-2841.0,-38599.0,-6239.0,-3370.0,19509.0,2804.0,3368.0,17575.0,9043.0,6738.0,-1934.0
2016-01-05,CO,-366014.0,670726.0,1036740.0,-38230.0,374844.0,413074.0,-18338.0,11280.0,-22505.0,-56937.0,-17102.0,18637.0,-38599.0,-28382.0,41142.0,19509.0,-6239.0,25932.0,17575.0,2804.0,23640.0,-1934.0,9043.0,-2292.0
2016-01-12,CO,-388519.0,689363.0,1077882.0,-12298.0,398484.0,410782.0,-22505.0,-18338.0,-14924.0,18637.0,-56937.0,30245.0,41142.0,-38599.0,45169.0,25932.0,19509.0,6650.0,23640.0,17575.0,14044.0,-2292.0,-1934.0,7394.0
2016-01-19,CO,-403443.0,719608.0,1123051.0,-5648.0,412528.0,418176.0,-14924.0,-22505.0,-45623.0,30245.0,18637.0,-21864.0,45169.0,41142.0,23759.0,6650.0,25932.0,42674.0,14044.0,23640.0,12503.0,7394.0,-2292.0,-30171.0
2016-01-26,CO,-449066.0,697744.0,1146810.0,37026.0,425031.0,388005.0,-45623.0,-14924.0,-41690.0,-21864.0,30245.0,-34207.0,23759.0,45169.0,7483.0,42674.0,6650.0,33512.0,12503.0,14044.0,26417.0,-30171.0,7394.0,-7095.0
2016-02-02,CO,-490756.0,663537.0,1154293.0,70538.0,451448.0,380910.0,-41690.0,-45623.0,24530.0,-34207.0,-21864.0,32447.0,7483.0,23759.0,7917.0,33512.0,42674.0,-20045.0,26417.0,12503.0,-21890.0,-7095.0,-30171.0,-1845.0
2016-02-09,CO,-466226.0,695984.0,1162210.0,50493.0,429558.0,379065.0,24530.0,-41690.0,-37066.0,32447.0,-34207.0,-2447.0,7917.0,7483.0,34619.0,-20045.0,33512.0,24790.0,-21890.0,26417.0,7856.0,-1845.0,-7095.0,-16934.0
2016-02-16,CO,-503292.0,693537.0,1196829.0,75283.0,437414.0,362131.0,-37066.0,24530.0,-66661.0,-2447.0,32447.0,34356.0,34619.0,7917.0,101017.0,24790.0,-20045.0,37214.0,7856.0,-21890.0,26005.0,-16934.0,-1845.0,-11209.0
2016-02-23,CO,-569953.0,727893.0,1297846.0,112497.0,463419.0,350922.0,-66661.0,-37066.0,-43390.0,34356.0,-2447.0,-59901.0,101017.0,34619.0,-16511.0,37214.0,24790.0,34421.0,26005.0,7856.0,23813.0,-11209.0,-16934.0,-10608.0
2016-03-01,CO,-613343.0,667992.0,1281335.0,146918.0,487232.0,340314.0,-43390.0,-66661.0,-21443.0,-59901.0,34356.0,28174.0,-16511.0,101017.0,49617.0,34421.0,37214.0,-46.0,23813.0,26005.0,-12715.0,-10608.0,-11209.0,-12669.0
2016-03-08,CO,-634786.0,696166.0,1330952.0,146872.0,474517.0,327645.0,-21443.0,-43390.0,-18837.0,28174.0,-59901.0,-25957.0,49617.0,-16511.0,-7120.0,-46.0,34421.0,12628.0,-12715.0,23813.0,-2086.0,-12669.0,-10608.0,-14714.0
2016-03-15,CO,-653623.0,670209.0,1323832.0,159500.0,472431.0,312931.0,-18837.0,-21443.0,-17920.0,-25957.0,28174.0,48047.0,-7120.0,49617.0,65967.0,12628.0,-46.0,18017.0,-2086.0,-12715.0,-269.0,-14714.0,-12669.0,-18286.0
2016-03-22,CO,-671543.0,718256.0,1389799.0,177517.0,472162.0,294645.0,-17920.0,-18837.0,-7970.0,48047.0,-25957.0,-13346.0,65967.0,-7120.0,-5376.0,18017.0,12628.0,-2923.0,-269.0,-2086.0,221.0,-18286.0,-14714.0,3144.0
2016-03-29,CO,-679513.0,704910.0,1384423.0,174594.0,472383.0,297789.0,-7970.0,-17920.0,-9446.0,-13346.0,48047.0,-1445.0,-5376.0,65967.0,8001.0,-2923.0,18017.0,4281.0,221.0,-269.0,8935.0,3144.0,-18286.0,4654.0
2016-04-05,CO,-688959.0,703465.0,1392424.0,178875.0,481318.0,302443.0,-9446.0,-7970.0,-55279.0,-1445.0,-13346.0,83854.0,8001.0,-5376.0,139133.0,4281.0,-2923.0,46286.0,8935.0,221.0,27390.0,4654.0,3144.0,-18896.0
2016-04-12,CO,-744238.0,787319.0,1531557.0,225161.0,508708.0,283547.0,-55279.0,-9446.0,-9844.0,83854.0,-1445.0,-11001.0,139133.0,8001.0,-1157.0,46286.0,4281.0,20547.0,27390.0,8935.0,17520.0,-18896.0,4654.0,-3027.0
2016-04-19,CO,-754082.0,776318.0,1530400.0,245708.0,526228.0,280520.0,-9844.0,-55279.0,-283.0,-11001.0,83854.0,-21558.0,-1157.0,139133.0,-21275.0,20547.0,46286.0,-1793.0,17520.0,27390.0,-4364.0,-3027.0,-18896.0,-2571.0
2016-04-26,CO,-754365.0,754760.0,1509125.0,243915.0,521864.0,277949.0,-283.0,-9844.0,18241.0,-21558.0,-11001.0,-66876.0,-21275.0,-1157.0,-85117.0,-1793.0,20547.0,-33660.0,-4364.0,17520.0,-30733.0,-2571.0,-3027.0,2927.0
2016-05-03,CO,-736124.0,687884.0,1424008.0,210255.0,491131.0,280876.0,18241.0,-283.0,19109.0,-66876.0,-21558.0,2651.0,-85117.0,-21275.0,-16458.0,-33660.0,-1793.0,-33454.0,-30733.0,-4364.0,-30557.0,2927.0,-2571.0,2897.0
2016-05-10,CO,-717015.0,690535.0,1407550.0,176801.0,460574.0,283773.0,19109.0,18241.0,-46409.0,2651.0,-66876.0,22783.0,-16458.0,-85117.0,69192.0,-33454.0,-33660.0,38507.0,-30557.0,-30733.0,22672.0,2897.0,2927.0,-15835.0
2016-05-17,CO,-763424.0,713318.0,1476742.0,215308.0,483246.0,267938.0,-46409.0,19109.0,11744.0,22783.0,2651.0,9321.0,69192.0,-16458.0,-2423.0,38507.0,-33454.0,-8817.0,22672.0,-30557.0,-7571.0,-15835.0,2897.0,1246.0
2016-05-24,CO,-751680.0,722639.0,1474319.0,206491.0,475675.0,269184.0,11744.0,-46409.0,-4919.0,9321.0,22783.0,-41965.0,-2423.0,69192.0,-37046.0,-8817.0,38507.0,10297.0,-7571.0,22672.0,3379.0,1246.0,-15835.0,-6918.0
2016-05-31,CO,-756599.0,680674.0,1437273.0,216788.0,479054.0,262266.0,-4919.0,11744.0,15068.0,-41965.0,9321.0,-10230.0,-37046.0,-2423.0,-25298.0,10297.0,-8817.0,-2647.0,3379.0,-7571.0,9489.0,-6918.0,1246.0,12136.0
2016-06-07,CO,-741531.0,670444.0,1411975.0,214141.0,488543.0,274402.0,15068.0,-4919.0,20345.0,-10230.0,-41965.0,60223.0,-25298.0,-37046.0,39878.0,-2647.0,10297.0,-13146.0,9489.0,3379.0,-8041.0,12136.0,-6918.0,5105.0
2016-06-14,CO,-721186.0,730667.0,1451853.0,200995.0,480502.0,279507.0,20345.0,15068.0,3171.0,60223.0,-10230.0,-27035.0,39878.0,-25298.0,-30206.0,-13146.0,-2647.0,-6525.0,-8041.0,9489.0,522.0,5105.0,12136.0,7047.0
2016-06-21,CO,-718015.0,703632.0,1421647.0,194470.0,481024.0,286554.0,3171.0,20345.0,72323.0,-27035.0,60223.0,16253.0,-30206.0,39878.0,-56070.0,-6525.0,-13146.0,-41823.0,522.0,-8041.0,-41174.0,7047.0,5105.0,649.0
2016-06-28,CO,-645692.0,719885.0,1365577.0,152647.0,439850.0,287203.0,72323.0,3171.0,18221.0,16253.0,-27035.0,-28809.0,-56070.0,-30206.0,-47030.0,-41823.0,-6525.0,-18073.0,-41174.0,522.0,-1078.0,649.0,7047.0,16995.0
2016-07-05,CO,-627471.0,691076.0,1318547.0,134574.0,438772.0,304198.0,18221.0,72323.0,4537.0,-28809.0,16253.0,45275.0,-47030.0,-56070.0,40738.0,-18073.0,-41823.0,-11712.0,-1078.0,-41174.0,-14413.0,16995.0,649.0,-2701.0
2016-07-12,CO,-622934.0,736351.0,1359285.0,122862.0,424359.0,301497.0,4537.0,18221.0,6688.0,45275.0,-28809.0,13536.0,40738.0,-47030.0,6848.0,-11712.0,-18073.0,2842.0,-14413.0,-1078.0,6005.0,-2701.0,16995.0,3163.0
2016-07-19,CO,-616246.0,749887.0,1366133.0,125704.0,430364.0,304660.0,6688.0,4537.0,21183.0,13536.0,45275.0,-34302.0,6848.0,40738.0,-55485.0,2842.0,-11712.0,-16728.0,6005.0,-14413.0,5443.0,3163.0,-2701.0,22171.0
2016-07-26,CO,-595063.0,715585.0,1310648.0,108976.0,435807.0,326831.0,21183.0,6688.0,4462.0,-34302.0,13536.0,-31363.0,-55485.0,6848.0,-35825.0,-16728.0,2842.0,-35043.0,5443.0,6005.0,3018.0,22171.0,3163.0,38061.0
2016-08-02,CO,-590601.0,684222.0,1274823.0,73933.0,438825.0,364892.0,4462.0,21183.0,-45352.0,-31363.0,-34302.0,39356.0,-35825.0,-55485.0,84708.0,-35043.0,-16728.0,42425.0,3018.0,5443.0,13009.0,38061.0,22171.0,-29416.0
2016-08-09,CO,-635953.0,723578.0,1359531.0,116358.0,451834.0,335476.0,-45352.0,4462.0,-66552.0,39356.0,-31363.0,-6125.0,84708.0,-35825.0,60427.0,42425.0,-35043.0,66963.0,13009.0,3018.0,22750.0,-29416.0,38061.0,-44213.0
2016-08-16,CO,-702505.0,717453.0,1419958.0,183321.0,474584.0,291263.0,-66552.0,-45352.0,-19234.0,-6125.0,39356.0,23014.0,60427.0,84708.0,42248.0,66963.0,42425.0,39416.0,22750.0,13009.0,22408.0,-44213.0,-29416.0,-17008.0
2016-08-23,CO,-721739.0,740467.0,1462206.0,222737.0,496992.0,274255.0,-19234.0,-66552.0,12312.0,23014.0,-6125.0,-71511.0,42248.0,60427.0,-83823.0,39416.0,66963.0,5344.0,22408.0,22750.0,2320.0,-17008.0,-44213.0,-3024.0
2016-08-30,CO,-709427.0,668956.0,1378383.0,228081.0,499312.0,271231.0,12312.0,-19234.0,15763.0,-71511.0,23014.0,-37660.0,-83823.0,42248.0,-53423.0,5344.0,39416.0,-32286.0,2320.0,22408.0,-19520.0,-3024.0,-17008.0,12766.0
2016-09-06,CO,-693664.0,631296.0,1324960.0,195795.0,479792.0,283997.0,15763.0,12312.0,-5833.0,-37660.0,-71511.0,33707.0,-53423.0,-83823.0,39540.0,-32286.0,5344.0,13409.0,-19520.0,2320.0,-3297.0,12766.0,-3024.0,-16706.0
2016-09-13,CO,-699497.0,665003.0,1364500.0,209204.0,476495.0,267291.0,-5833.0,15763.0,37220.0,33707.0,-37660.0,12768.0,39540.0,-53423.0,-24452.0,13409.0,-32286.0,-40969.0,-3297.0,-19520.0,-30417.0,-16706.0,12766.0,10552.0
2016-09-20,CO,-662277.0,677771.0,1340048.0,168235.0,446078.0,277843.0,37220.0,-5833.0,26235.0,12768.0,33707.0,15132.0,-24452.0,39540.0,-11103.0,-40969.0,13409.0,-24826.0,-30417.0,-3297.0,462.0,10552.0,-16706.0,25288.0
2016-09-27,CO,-636042.0,692903.0,1328945.0,143409.0,446540.0,303131.0,26235.0,37220.0,-70386.0,15132.0,12768.0,-20777.0,-11103.0,-24452.0,49609.0,-24826.0,-40969.0,78511.0,462.0,-30417.0,45831.0,25288.0,10552.0,-32680.0
2016-10-04,CO,-706428.0,672126.0,1378554.0,221920.0,492371.0,270451.0,-70386.0,26235.0,-18240.0,-20777.0,15132.0,-22773.0,49609.0,-11103.0,-4533.0,78511.0,-24826.0,34598.0,45831.0,462.0,20797.0,-32680.0,25288.0,-13801.0
2016-10-11,CO,-724668.0,649353.0,1374021.0,256518.0,513168.0,256650.0,-18240.0,-70386.0,16993.0,-22773.0,-20777.0,21787.0,-4533.0,49609.0,4794.0,34598.0,78511.0,-7875.0,20797.0,45831.0,-3494.0,-13801.0,-32680.0,4381.0
2016-10-18,CO,-707675.0,671140.0,1378815.0,248643.0,509674.0,261031.0,16993.0,-18240.0,10722.0,21787.0,-22773.0,-26616.0,4794.0,-4533.0,-37338.0,-7875.0,34598.0,-16241.0,-3494.0,20797.0,-351.0,4381.0,-13801.0,15890.0
2016-10-25,CO,-696953.0,644524.0,1341477.0,232402.0,509323.0,276921.0,10722.0,16993.0,42340.0,-26616.0,21787.0,-38693.0,-37338.0,4794.0,-81033.0,-16241.0,-7875.0,-41582.0,-351.0,-3494.0,-21079.0,15890.0,4381.0,20503.0
2016-11-01,CO,-654613.0,605831.0,1260444.0,190820.0,488244.0,297424.0,42340.0,10722.0,57840.0,-38693.0,-26616.0,44471.0,-81033.0,-37338.0,-13369.0,-41582.0,-16241.0,-82097.0,-21079.0,-351.0,-23848.0,20503.0,15890.0,58249.0
2016-11-08,CO,-596773.0,650302.0,1247075.0,108723.0,464396.0,355673.0,57840.0,42340.0,-3723.0,44471.0,-38693.0,48493.0,-13369.0,-81033.0,52216.0,-82097.0,-41582.0,-24686.0,-23848.0,-21079.0,5940.0,58249.0,20503.0,30626.0
2016-11-15,CO,-600496.0,698795.0,1299291.0,84037.0,470336.0,386299.0,-3723.0,57840.0,-27409.0,48493.0,44471.0,4645.0,52216.0,-13369.0,32054.0,-24686.0,-82097.0,19236.0,5940.0,-23848.0,10539.0,30626.0,58249.0,-8697.0
2016-11-22,CO,-627905.0,703440.0,1331345.0,103273.0,480875.0,377602.0,-27409.0,-3723.0,7724.0,4645.0,48493.0,-73861.0,32054.0,52216.0,-81585.0,19236.0,-24686.0,21978.0,10539.0,5940.0,-1539.0,-8697.0,30626.0,-23517.0
2016-11-29,CO,-620181.0,629579.0,1249760.0,125251.0,479336.0,354085.0,7724.0,-27409.0,-126737.0,-73861.0,4645.0,-8067.0,-81585.0,32054.0,118670.0,21978.0,19236.0,129346.0,-1539.0,10539.0,81690.0,-23517.0,-8697.0,-47656.0
2016-12-06,CO,-746918.0,621512.0,1368430.0,254597.0,561026.0,306429.0,-126737.0,7724.0,-24199.0,-8067.0,-73861.0,26560.0,118670.0,-81585.0,50759.0,129346.0,21978.0,34787.0,81690.0,-1539.0,16609.0,-47656.0,-23517.0,-18178.0
2016-12-13,CO,-771117.0,648072.0,1419189.0,289384.0,577635.0,288251.0,-24199.0,-126737.0,-7805.0,26560.0,-8067.0,-51026.0,50759.0,118670.0,-43221.0,34787.0,129346.0,-5833.0,16609.0,81690.0,-21280.0,-18178.0,-47656.0,-15447.0
2016-12-20,CO,-778922.0,597046.0,1375968.0,283551.0,556355.0,272804.0,-7805.0,-24199.0,2055.0,-51026.0,26560.0,-25224.0,-43221.0,50759.0,-27279.0,-5833.0,34787.0,13315.0,-21280.0,16609.0,15771.0,-15447.0,-18178.0,2456.0
2016-12-27,CO,-776867.0,571822.0,1348689.0,296866.0,572126.0,275260.0,2055.0,-7805.0,-3785.0,-25224.0,-51026.0,-18164.0,-27279.0,-43221.0,-14379.0,13315.0,-5833.0,13205.0,15771.0,-21280.0,-1658.0,2456.0,-15447.0,-14863.0
2017-01-03,CO,-780652.0,553658.0,1334310.0,310071.0,570468.0,260397.0,-3785.0,2055.0,29971.0,-18164.0,-25224.0,55911.0,-14379.0,-27279.0,25940.0,13205.0,13315.0,-25273.0,-1658.0,15771.0,-5499.0,-14863.0,2456.0,19774.0
2017-01-10,CO,-750681.0,609569.0,1360250.0,284798.0,564969.0,280171.0,29971.0,-3785.0,-6930.0,55911.0,-18164.0,-29328.0,25940.0,-14379.0,-22398.0,-25273.0,13205.0,9202.0,-5499.0,-1658.0,6443.0,19774.0,-14863.0,-2759.0
2017-01-17,CO,-757611.0,580241.0,1337852.0,294000.0,571412.0,277412.0,-6930.0,29971.0,24959.0,-29328.0,55911.0,102638.0,-22398.0,25940.0,77679.0,9202.0,-25273.0,-17412.0,6443.0,-5499.0,-12450.0,-2759.0,19774.0,4962.0
2017-01-24,CO,-732652.0,682879.0,1415531.0,276588.0,558962.0,282374.0,24959.0,-6930.0,-3462.0,102638.0,-29328.0,41826.0,77679.0,-22398.0,45288.0,-17412.0,9202.0,27986.0,-12450.0,6443.0,30834.0,4962.0,-2759.0,2848.0
2017-01-31,CO,-736114.0,724705.0,1460819.0,304574.0,589796.0,285222.0,-3462.0,24959.0,19380.0,41826.0,102638.0,3194.0,45288.0,77679.0,-16186.0,27986.0,-17412.0,-14463.0,30834.0,-12450.0,-8928.0,2848.0,4962.0,5535.0
2017-02-07,CO,-716734.0,727899.0,1444633.0,290111.0,580868.0,290757.0,19380.0,-3462.0,-31250.0,3194.0,41826.0,-56502.0,-16186.0,45288.0,-25252.0,-14463.0,27986.0,22038.0,-8928.0,30834.0,16714.0,5535.0,2848.0,-5324.0
2017-02-14,CO,-747984.0,671397.0,1419381.0,312149.0,597582.0,285433.0,-31250.0,19380.0,-42131.0,-56502.0,3194.0,-24474.0,-25252.0,-16186.0,17657.0,22038.0,-14463.0,35305.0,16714.0,-8928.0,30165.0,-5324.0,5535.0,-5140.0
2017-02-21,CO,-790115.0,646923.0,1437038.0,347454.0,627747.0,280293.0,-42131.0,-31250.0,23483.0,-24474.0,-56502.0,47199.0,17657.0,-25252.0,23716.0,35305.0,22038.0,-41389.0,30165.0,16714.0,-25864.0,-5140.0,-5324.0,15525.0
2017-02-28,CO,-766632.0,694122.0,1460754.0,306065.0,601883.0,295818.0,23483.0,-42131.0,3264.0,47199.0,-24474.0,-43766.0,23716.0,17657.0,-47030.0,-41389.0,35305.0,4735.0,-25864.0,30165.0,9190.0,15525.0,-5140.0,4455.0
2017-03-07,CO,-763368.0,650356.0,1413724.0,310800.0,611073.0,300273.0,3264.0,23483.0,57515.0,-43766.0,47199.0,55921.0,-47030.0,23716.0,-1594.0,4735.0,-41389.0,-48131.0,9190.0,-25864.0,-26594.0,4455.0,15525.0,21537.0
2017-03-14,CO,-705853.0,706277.0,1412130.0,262669.0,584479.0,321810.0,57515.0,3264.0,-7883.0,55921.0,-43766.0,85997.0,-1594.0,-47030.0,93880.0,-48131.0,4735.0,-3809.0,-26594.0,9190.0,2855.0,21537.0,4455.0,6664.0
2017-03-21,CO,-713736.0,792274.0,1506010.0,258860.0,587334.0,328474.0,-7883.0,57515.0,4890.0,85997.0,55921.0,2315.0,93880.0,-1594.0,-2575.0,-3809.0,-48131.0,-16969.0,2855.0,-26594.0,-17208.0,6664.0,21537.0,-239.0
2017-03-28,CO,-708846.0,794589.0,1503435.0,241891.0,570126.0,328235.0,4890.0,-7883.0,-28835.0,2315.0,85997.0,-119656.0,-2575.0,93880.0,-90821.0,-16969.0,-3809.0,23781.0,-17208.0,2855.0,15617.0,-239.0,6664.0,-8164.0
2017-04-04,CO,-737681.0,674933.0,1412614.0,265672.0,585743.0,320071.0,-28835.0,4890.0,-41856.0,-119656.0,2315.0,31860.0,-90821.0,-2575.0,73716.0,23781.0,-16969.0,28755.0,15617.0,-17208.0,19293.0,-8164.0,-239.0,-9462.0
2017-04-11,CO,-779537.0,706793.0,1486330.0,294427.0,605036.0,310609.0,-41856.0,-28835.0,24854.0,31860.0,-119656.0,33691.0,73716.0,-90821.0,8837.0,28755.0,23781.0,3158.0,19293.0,15617.0,-1051.0,-9462.0,-8164.0,-4209.0
2017-04-18,CO,-754683.0,740484.0,1495167.0,297585.0,603985.0,306400.0,24854.0,-41856.0,80014.0,33691.0,31860.0,2493.0,8837.0,73716.0,-77521.0,3158.0,28755.0,-75114.0,-1051.0,19293.0,-49626.0,-4209.0,-9462.0,25488.0
2017-04-25,CO,-674669.0,742977.0,1417646.0,222471.0,554359.0,331888.0,80014.0,24854.0,25228.0,2493.0,33691.0,-23383.0,-77521.0,8837.0,-48611.0,-75114.0,3158.0,-21178.0,-49626.0,-1051.0,10597.0,25488.0,-4209.0,31775.0
2017-05-02,CO,-649441.0,719594.0,1369035.0,201293.0,564956.0,363663.0,25228.0,80014.0,5742.0,-23383.0,2493.0,80005.0,-48611.0,-77521.0,74263.0,-21178.0,-75114.0,-32031.0,10597.0,-49626.0,-5017.0,31775.0,25488.0,27014.0
2017-05-09,CO,-643699.0,799599.0,1443298.0,169262.0,559939.0,390677.0,5742.0,25228.0,-39071.0,80005.0,-23383.0,-35057.0,74263.0,-48611.0,4014.0,-32031.0,-21178.0,10441.0,-5017.0,10597.0,9118.0,27014.0,31775.0,-1323.0
2017-05-16,CO,-682770.0,764542.0,1447312.0,179703.0,569057.0,389354.0,-39071.0,5742.0,-52083.0,-35057.0,80005.0,-6223.0,4014.0,74263.0,45860.0,10441.0,-32031.0,39571.0,9118.0,-5017.0,-3224.0,-1323.0,27014.0,-42795.0
2017-05-23,CO,-734853.0,758319.0,1493172.0,219274.0,565833.0,346559.0,-52083.0,-39071.0,16142.0,-6223.0,-35057.0,-72918.0,45860.0,4014.0,-89060.0,39571.0,10441.0,3352.0,-3224.0,9118.0,-23092.0,-42795.0,-1323.0,-26444.0
2017-05-30,CO,-718711.0,685401.0,1404112.0,222626.0,542741.0,320115.0,16142.0,-52083.0,61125.0,-72918.0,-6223.0,3524.0,-89060.0,45860.0,-57601.0,3352.0,39571.0,-61734.0,-23092.0,-3224.0,-17620.0,-26444.0,-42795.0,44114.0
2017-06-06,CO,-657586.0,688925.0,1346511.0,160892.0,525121.0,364229.0,61125.0,16142.0,40284.0,3524.0,-72918.0,84960.0,-57601.0,-89060.0,44676.0,-61734.0,3352.0,-34301.0,-17620.0,-23092.0,-14698.0,44114.0,-26444.0,19603.0
2017-06-13,CO,-617302.0,773885.0,1391187.0,126591.0,510423.0,383832.0,40284.0,61125.0,43673.0,84960.0,3524.0,-11395.0,44676.0,-57601.0,-55068.0,-34301.0,-61734.0,-52028.0,-14698.0,-17620.0,-48914.0,19603.0,44114.0,3114.0
