tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition,Commercial_NetPosition_change,prior_report_Commercial_NetPosition_change,forward_report_Commercial_NetPosition_change,CommercialLongPosition_change,prior_report_CommercialLongPosition_change,forward_report_CommercialLongPosition_change,CommercialShortPosition_change,prior_report_CommercialShortPosition_change,forward_report_CommercialShortPosition_change,ManagedMoney_NetPosition_change,prior_report_ManagedMoney_NetPosition_change,forward_report_ManagedMoney_NetPosition_change,ManagedMoney_LongPosition_change,prior_report_ManagedMoney_LongPosition_change,forward_report_ManagedMoney_LongPosition_change,ManagedMoney_ShortPosition_change,prior_report_ManagedMoney_ShortPosition_change,forward_report_ManagedMoney_ShortPosition_change
2022-05-10,XB,-80540.0,95443.0,175983.0,31380.0,73933.0,42553.0,3372.0,359.0,-3017.0,-11039.0,4314.0,7589.0,-14411.0,3955.0,10606.0,-7005.0,-804.0,2349.0,-5084.0,243.0,1811.0,1921.0,1047.0,-538.0
2022-05-17,XB,-83557.0,103032.0,186589.0,33729.0,75744.0,42015.0,-3017.0,3372.0,2266.0,7589.0,-11039.0,11165.0,10606.0,-14411.0,8899.0,2349.0,-7005.0,-1250.0,1811.0,-5084.0,-3024.0,-538.0,1921.0,-1774.0
2022-05-24,XB,-81291.0,114197.0,195488.0,32479.0,72720.0,40241.0,2266.0,-3017.0,1710.0,11165.0,7589.0,125.0,8899.0,10606.0,-1585.0,-1250.0,2349.0,1352.0,-3024.0,1811.0,3653.0,-1774.0,-538.0,2301.0
2022-05-31,XB,-79581.0,114322.0,193903.0,33831.0,76373.0,42542.0,1710.0,2266.0,3168.0,125.0,11165.0,-2251.0,-1585.0,8899.0,-5419.0,1352.0,-1250.0,-3205.0,3653.0,-3024.0,-166.0,2301.0,-1774.0,3039.0
2022-06-07,XB,-76413.0,112071.0,188484.0,30626.0,76207.0,45581.0,3168.0,1710.0,-3789.0,-2251.0,125.0,703.0,-5419.0,-1585.0,4492.0,-3205.0,1352.0,989.0,-166.0,3653.0,874.0,3039.0,2301.0,-115.0
2022-06-14,XB,-80202.0,112774.0,192976.0,31615.0,77081.0,45466.0,-3789.0,3168.0,141.0,703.0,-2251.0,-2432.0,4492.0,-5419.0,-2573.0,989.0,-3205.0,-102.0,874.0,-166.0,-1003.0,-115.0,3039.0,-901.0
2022-06-21,XB,-80061.0,110342.0,190403.0,31513.0,76078.0,44565.0,141.0,-3789.0,-645.0,-2432.0,703.0,-6326.0,-2573.0,4492.0,-5681.0,-102.0,989.0,684.0,-1003.0,874.0,635.0,-901.0,-115.0,-49.0
2022-06-28,XB,-80706.0,104016.0,184722.0,32197.0,76713.0,44516.0,-645.0,141.0,12342.0,-6326.0,-2432.0,-9372.0,-5681.0,-2573.0,-21714.0,684.0,-102.0,-4252.0,635.0,-1003.0,-3739.0,-49.0,-901.0,513.0
2022-07-05,XB,-68364.0,94644.0,163008.0,27945.0,72974.0,45029.0,12342.0,-645.0,-5866.0,-9372.0,-6326.0,9299.0,-21714.0,-5681.0,15165.0,-4252.0,684.0,4739.0,-3739.0,635.0,-3024.0,513.0,-49.0,-7763.0
2022-07-12,XB,-74230.0,103943.0,178173.0,32684.0,69950.0,37266.0,-5866.0,12342.0,-6155.0,9299.0,-9372.0,-14764.0,15165.0,-21714.0,-8609.0,4739.0,-4252.0,7089.0,-3024.0,-3739.0,2651.0,-7763.0,513.0,-4438.0
2022-07-19,XB,-80385.0,89179.0,169564.0,39773.0,72601.0,32828.0,-6155.0,-5866.0,-4739.0,-14764.0,9299.0,-15728.0,-8609.0,15165.0,-10989.0,7089.0,4739.0,5653.0,2651.0,-3024.0,1761.0,-4438.0,-7763.0,-3892.0
2022-07-26,XB,-85124.0,73451.0,158575.0,45426.0,74362.0,28936.0,-4739.0,-6155.0,-5310.0,-15728.0,-14764.0,-2380.0,-10989.0,-8609.0,2930.0,5653.0,7089.0,5444.0,1761.0,2651.0,4422.0,-3892.0,-4438.0,-1022.0
2022-08-02,XB,-90434.0,71071.0,161505.0,50870.0,78784.0,27914.0,-5310.0,-4739.0,6300.0,-2380.0,-15728.0,306.0,2930.0,-10989.0,-5994.0,5444.0,5653.0,-5350.0,4422.0,1761.0,-4299.0,-1022.0,-3892.0,1051.0
2022-08-09,XB,-84134.0,71377.0,155511.0,45520.0,74485.0,28965.0,6300.0,-5310.0,-4422.0,306.0,-2380.0,299.0,-5994.0,2930.0,4721.0,-5350.0,5444.0,2212.0,-4299.0,4422.0,6909.0,1051.0,-1022.0,4697.0
2022-08-16,XB,-88556.0,71676.0,160232.0,47732.0,81394.0,33662.0,-4422.0,6300.0,-3317.0,299.0,306.0,2578.0,4721.0,-5994.0,5895.0,2212.0,-5350.0,5158.0,6909.0,-4299.0,5153.0,4697.0,1051.0,-5.0
2022-08-23,XB,-91873.0,74254.0,166127.0,52890.0,86547.0,33657.0,-3317.0,-4422.0,3880.0,2578.0,299.0,-4855.0,5895.0,4721.0,-8735.0,5158.0,2212.0,-3438.0,5153.0,6909.0,-5858.0,-5.0,4697.0,-2420.0
2022-08-30,XB,-87993.0,69399.0,157392.0,49452.0,80689.0,31237.0,3880.0,-3317.0,3346.0,-4855.0,2578.0,-2933.0,-8735.0,5895.0,-6279.0,-3438.0,5158.0,-810.0,-5858.0,5153.0,-1276.0,-2420.0,-5.0,-466.0
2022-09-06,XB,-84647.0,66466.0,151113.0,48642.0,79413.0,30771.0,3346.0,3880.0,5015.0,-2933.0,-4855.0,3280.0,-6279.0,-8735.0,-1735.0,-810.0,-3438.0,-3414.0,-1276.0,-5858.0,-3606.0,-466.0,-2420.0,-192.0
2022-09-13,XB,-79632.0,69746.0,149378.0,45228.0,75807.0,30579.0,5015.0,3346.0,409.0,3280.0,-2933.0,3753.0,-1735.0,-6279.0,3344.0,-3414.0,-810.0,1418.0,-3606.0,-1276.0,1781.0,-192.0,-466.0,363.0
2022-09-20,XB,-79223.0,73499.0,152722.0,46646.0,77588.0,30942.0,409.0,5015.0,746.0,3753.0,3280.0,-11265.0,3344.0,-1735.0,-12011.0,1418.0,-3414.0,-2356.0,1781.0,-3606.0,1273.0,363.0,-192.0,3629.0
2022-09-27,XB,-78477.0,62234.0,140711.0,44290.0,78861.0,34571.0,746.0,409.0,-5473.0,-11265.0,3753.0,746.0,-12011.0,3344.0,6219.0,-2356.0,1418.0,4205.0,1273.0,1781.0,-265.0,3629.0,363.0,-4470.0
2022-10-04,XB,-83950.0,62980.0,146930.0,48495.0,78596.0,30101.0,-5473.0,746.0,4667.0,746.0,-11265.0,22817.0,6219.0,-12011.0,18150.0,4205.0,-2356.0,-4958.0,-265.0,1273.0,-4867.0,-4470.0,3629.0,91.0
2022-10-11,XB,-79283.0,85797.0,165080.0,43537.0,73729.0,30192.0,4667.0,-5473.0,1829.0,22817.0,746.0,-975.0,18150.0,6219.0,-2804.0,-4958.0,4205.0,-1411.0,-4867.0,-265.0,-2766.0,91.0,-4470.0,-1355.0
2022-10-18,XB,-77454.0,84822.0,162276.0,42126.0,70963.0,28837.0,1829.0,4667.0,-2814.0,-975.0,22817.0,-22391.0,-2804.0,18150.0,-19577.0,-1411.0,-4958.0,3012.0,-2766.0,-4867.0,7015.0,-1355.0,91.0,4003.0
2022-10-25,XB,-80268.0,62431.0,142699.0,45138.0,77978.0,32840.0,-2814.0,1829.0,-357.0,-22391.0,-975.0,-1734.0,-19577.0,-2804.0,-1377.0,3012.0,-1411.0,-1203.0,7015.0,-2766.0,-2410.0,4003.0,-1355.0,-1207.0
2022-11-01,XB,-80625.0,60697.0,141322.0,43935.0,75568.0,31633.0,-357.0,-2814.0,-9140.0,-1734.0,-22391.0,2762.0,-1377.0,-19577.0,11902.0,-1203.0,3012.0,5069.0,-2410.0,7015.0,7745.0,-1207.0,4003.0,2676.0
2022-11-08,XB,-89765.0,63459.0,153224.0,49004.0,83313.0,34309.0,-9140.0,-357.0,2444.0,2762.0,-1734.0,13728.0,11902.0,-1377.0,11284.0,5069.0,-1203.0,-333.0,7745.0,-2410.0,-3718.0,2676.0,-1207.0,-3385.0
2022-11-15,XB,-87321.0,77187.0,164508.0,48671.0,79595.0,30924.0,2444.0,-9140.0,-5067.0,13728.0,2762.0,788.0,11284.0,11902.0,5855.0,-333.0,5069.0,4497.0,-3718.0,7745.0,4171.0,-3385.0,2676.0,-326.0
2022-11-22,XB,-92388.0,77975.0,170363.0,53168.0,83766.0,30598.0,-5067.0,2444.0,3392.0,788.0,13728.0,-10673.0,5855.0,11284.0,-14065.0,4497.0,-333.0,1137.0,4171.0,-3718.0,-2304.0,-326.0,-3385.0,-3441.0
2022-11-29,XB,-88996.0,67302.0,156298.0,54305.0,81462.0,27157.0,3392.0,-5067.0,1053.0,-10673.0,788.0,4226.0,-14065.0,5855.0,3173.0,1137.0,4497.0,-317.0,-2304.0,4171.0,-5085.0,-3441.0,-326.0,-4768.0
2022-12-06,XB,-87943.0,71528.0,159471.0,53988.0,76377.0,22389.0,1053.0,3392.0,4135.0,4226.0,-10673.0,6240.0,3173.0,-14065.0,2105.0,-317.0,1137.0,-2144.0,-5085.0,-2304.0,-2900.0,-4768.0,-3441.0,-756.0
2022-12-13,XB,-83808.0,77768.0,161576.0,51844.0,73477.0,21633.0,4135.0,1053.0,-2022.0,6240.0,4226.0,-3546.0,2105.0,3173.0,-1524.0,-2144.0,-317.0,968.0,-2900.0,-5085.0,1548.0,-756.0,-4768.0,580.0
2022-12-20,XB,-85830.0,74222.0,160052.0,52812.0,75025.0,22213.0,-2022.0,4135.0,189.0,-3546.0,6240.0,-4169.0,-1524.0,2105.0,-4358.0,968.0,-2144.0,-1948.0,1548.0,-2900.0,-2556.0,580.0,-756.0,-608.0
2022-12-27,XB,-85641.0,70053.0,155694.0,50864.0,72469.0,21605.0,189.0,-2022.0,-1265.0,-4169.0,-3546.0,-7834.0,-4358.0,-1524.0,-6569.0,-1948.0,968.0,582.0,-2556.0,1548.0,260.0,-608.0,580.0,-322.0
2023-01-03,XB,-86906.0,62219.0,149125.0,51446.0,72729.0,21283.0,-1265.0,189.0,-2276.0,-7834.0,-4169.0,10101.0,-6569.0,-4358.0,12377.0,582.0,-1948.0,6184.0,260.0,-2556.0,3684.0,-322.0,-608.0,-2500.0
2023-01-10,XB,-89182.0,72320.0,161502.0,57630.0,76413.0,18783.0,-2276.0,-1265.0,-3015.0,10101.0,-7834.0,15782.0,12377.0,-6569.0,18797.0,6184.0,582.0,-1017.0,3684.0,260.0,3289.0,-2500.0,-322.0,4306.0
2023-01-17,XB,-92197.0,88102.0,180299.0,56613.0,79702.0,23089.0,-3015.0,-2276.0,-5571.0,15782.0,10101.0,12758.0,18797.0,12377.0,18329.0,-1017.0,6184.0,6964.0,3289.0,3684.0,12137.0,4306.0,-2500.0,5173.0
2023-01-24,XB,-97768.0,100860.0,198628.0,63577.0,91839.0,28262.0,-5571.0,-3015.0,-4154.0,12758.0,15782.0,205.0,18329.0,18797.0,4359.0,6964.0,-1017.0,7087.0,12137.0,3289.0,1975.0,5173.0,4306.0,-5112.0
2023-01-31,XB,-101922.0,101065.0,202987.0,70664.0,93814.0,23150.0,-4154.0,-5571.0,3303.0,205.0,12758.0,15855.0,4359.0,18329.0,12552.0,7087.0,6964.0,-6545.0,1975.0,12137.0,-14367.0,-5112.0,5173.0,-7822.0
2023-02-07,XB,-98619.0,116920.0,215539.0,64119.0,79447.0,15328.0,3303.0,-4154.0,715.0,15855.0,205.0,8217.0,12552.0,4359.0,7502.0,-6545.0,7087.0,-1653.0,-14367.0,1975.0,-813.0,-7822.0,-5112.0,840.0
2023-02-14,XB,-97904.0,125137.0,223041.0,62466.0,78634.0,16168.0,715.0,3303.0,5631.0,8217.0,15855.0,-7788.0,7502.0,12552.0,-13419.0,-1653.0,-6545.0,-2982.0,-813.0,-14367.0,-2616.0,840.0,-7822.0,366.0
2023-02-21,XB,-92273.0,117349.0,209622.0,59484.0,76018.0,16534.0,5631.0,715.0,-2708.0,-7788.0,8217.0,-10792.0,-13419.0,7502.0,-8084.0,-2982.0,-1653.0,2790.0,-2616.0,-813.0,759.0,366.0,840.0,-2031.0
2023-02-28,XB,-94981.0,106557.0,201538.0,62274.0,76777.0,14503.0,-2708.0,5631.0,-1838.0,-10792.0,-7788.0,-4411.0,-8084.0,-13419.0,-2573.0,2790.0,-2982.0,2048.0,759.0,-2616.0,8862.0,-2031.0,366.0,6814.0
2023-03-07,XB,-96819.0,102146.0,198965.0,64322.0,85639.0,21317.0,-1838.0,-2708.0,11179.0,-4411.0,-10792.0,11785.0,-2573.0,-8084.0,606.0,2048.0,2790.0,-12216.0,8862.0,759.0,-11738.0,6814.0,-2031.0,478.0
2023-03-14,XB,-85640.0,113931.0,199571.0,52106.0,73901.0,21795.0,11179.0,-1838.0,18851.0,11785.0,-4411.0,6182.0,606.0,-2573.0,-12669.0,-12216.0,2048.0,-14828.0,-11738.0,8862.0,-13195.0,478.0,6814.0,1633.0
2023-03-21,XB,-66789.0,120113.0,186902.0,37278.0,60706.0,23428.0,18851.0,11179.0,-6124.0,6182.0,11785.0,-6620.0,-12669.0,606.0,-496.0,-14828.0,-12216.0,8379.0,-13195.0,-11738.0,12800.0,1633.0,478.0,4421.0
2023-03-28,XB,-72913.0,113493.0,186406.0,45657.0,73506.0,27849.0,-6124.0,18851.0,-3186.0,-6620.0,6182.0,7371.0,-496.0,-12669.0,10557.0,8379.0,-14828.0,1036.0,12800.0,-13195.0,2891.0,4421.0,1633.0,1855.0
2023-04-04,XB,-76099.0,120864.0,196963.0,46693.0,76397.0,29704.0,-3186.0,-6124.0,-6304.0,7371.0,-6620.0,900.0,10557.0,-496.0,7204.0,1036.0,8379.0,5783.0,2891.0,12800.0,13192.0,1855.0,4421.0,7409.0
2023-04-11,XB,-82403.0,121764.0,204167.0,52476.0,89589.0,37113.0,-6304.0,-3186.0,5045.0,900.0,7371.0,-7895.0,7204.0,10557.0,-12940.0,5783.0,1036.0,-1305.0,13192.0,2891.0,5440.0,7409.0,1855.0,6745.0
2023-04-18,XB,-77358.0,113869.0,191227.0,51171.0,95029.0,43858.0,5045.0,-6304.0,3056.0,-7895.0,900.0,-14105.0,-12940.0,7204.0,-17161.0,-1305.0,5783.0,-2241.0,5440.0,13192.0,-9627.0,6745.0,7409.0,-7386.0
2023-04-25,XB,-74302.0,99764.0,174066.0,48930.0,85402.0,36472.0,3056.0,5045.0,1423.0,-14105.0,-7895.0,1849.0,-17161.0,-12940.0,426.0,-2241.0,-1305.0,-1119.0,-9627.0,5440.0,-7545.0,-7386.0,6745.0,-6426.0
2023-05-02,XB,-72879.0,101613.0,174492.0,47811.0,77857.0,30046.0,1423.0,3056.0,8190.0,1849.0,-14105.0,15543.0,426.0,-17161.0,7353.0,-1119.0,-2241.0,-8230.0,-7545.0,-9627.0,-8055.0,-6426.0,-7386.0,175.0
2023-05-09,XB,-64689.0,117156.0,181845.0,39581.0,69802.0,30221.0,8190.0,1423.0,-1406.0,15543.0,1849.0,-13991.0,7353.0,426.0,-12585.0,-8230.0,-1119.0,903.0,-8055.0,-7545.0,3250.0,175.0,-6426.0,2347.0
2023-05-16,XB,-66095.0,103165.0,169260.0,40484.0,73052.0,32568.0,-1406.0,8190.0,-5065.0,-13991.0,15543.0,-6263.0,-12585.0,7353.0,-1198.0,903.0,-8230.0,6785.0,3250.0,-8055.0,11440.0,2347.0,175.0,4655.0
2023-05-23,XB,-71160.0,96902.0,168062.0,47269.0,84492.0,37223.0,-5065.0,-1406.0,1188.0,-6263.0,-13991.0,-6687.0,-1198.0,-12585.0,-7875.0,6785.0,903.0,216.0,11440.0,3250.0,2618.0,4655.0,2347.0,2402.0
2023-05-30,XB,-69972.0,90215.0,160187.0,47485.0,87110.0,39625.0,1188.0,-5065.0,-2234.0,-6687.0,-6263.0,37374.0,-7875.0,-1198.0,39608.0,216.0,6785.0,-798.0,2618.0,11440.0,262.0,2402.0,4655.0,1060.0
2023-06-06,XB,-72206.0,127589.0,199795.0,46687.0,87372.0,40685.0,-2234.0,1188.0,-4727.0,37374.0,-6687.0,-12814.0,39608.0,-7875.0,-8087.0,-798.0,216.0,5450.0,262.0,2618.0,1873.0,1060.0,2402.0,-3577.0
2023-06-13,XB,-76933.0,114775.0,191708.0,52137.0,89245.0,37108.0,-4727.0,-2234.0,1042.0,-12814.0,37374.0,-1317.0,-8087.0,39608.0,-2359.0,5450.0,-798.0,-161.0,1873.0,262.0,-553.0,-3577.0,1060.0,-392.0
2023-06-20,XB,-75891.0,113458.0,189349.0,51976.0,88692.0,36716.0,1042.0,-4727.0,1220.0,-1317.0,-12814.0,-2156.0,-2359.0,-8087.0,-3376.0,-161.0,5450.0,-4541.0,-553.0,1873.0,-5849.0,-392.0,-3577.0,-1308.0
2023-06-27,XB,-74671.0,111302.0,185973.0,47435.0,82843.0,35408.0,1220.0,1042.0,-3012.0,-2156.0,-1317.0,-11043.0,-3376.0,-2359.0,-8031.0,-4541.0,-161.0,-1633.0,-5849.0,-553.0,3284.0,-1308.0,-392.0,4917.0
2023-07-04,XB,-77683.0,100259.0,177942.0,45802.0,86127.0,40325.0,-3012.0,1220.0,-6948.0,-11043.0,-2156.0,4718.0,-8031.0,-3376.0,11666.0,-1633.0,-4541.0,7677.0,3284.0,-5849.0,9315.0,4917.0,-1308.0,1638.0
2023-07-11,XB,-84631.0,104977.0,189608.0,53479.0,95442.0,41963.0,-6948.0,-3012.0,-7853.0,4718.0,-11043.0,-2638.0,11666.0,-8031.0,5215.0,7677.0,-1633.0,3563.0,9315.0,3284.0,10863.0,1638.0,4917.0,7300.0
2023-07-18,XB,-92484.0,102339.0,194823.0,57042.0,106305.0,49263.0,-7853.0,-6948.0,2890.0,-2638.0,4718.0,-1643.0,5215.0,11666.0,-4533.0,3563.0,7677.0,2276.0,10863.0,9315.0,5801.0,7300.0,1638.0,3525.0
2023-07-25,XB,-89594.0,100696.0,190290.0,59318.0,112106.0,52788.0,2890.0,-7853.0,187.0,-1643.0,-2638.0,-3743.0,-4533.0,5215.0,-3930.0,2276.0,3563.0,3333.0,5801.0,10863.0,372.0,3525.0,7300.0,-2961.0
2023-08-01,XB,-89407.0,96953.0,186360.0,62651.0,112478.0,49827.0,187.0,2890.0,3477.0,-3743.0,-1643.0,2579.0,-3930.0,-4533.0,-898.0,3333.0,2276.0,-10370.0,372.0,5801.0,-8567.0,-2961.0,3525.0,1803.0
2023-08-08,XB,-85930.0,99532.0,185462.0,52281.0,103911.0,51630.0,3477.0,187.0,-3081.0,2579.0,-3743.0,-237.0,-898.0,-3930.0,2844.0,-10370.0,3333.0,6374.0,-8567.0,372.0,5915.0,1803.0,-2961.0,-459.0
2023-08-15,XB,-89011.0,99295.0,188306.0,58655.0,109826.0,51171.0,-3081.0,3477.0,-2917.0,-237.0,2579.0,3004.0,2844.0,-898.0,5921.0,6374.0,-10370.0,2819.0,5915.0,-8567.0,1028.0,-459.0,1803.0,-1791.0
2023-08-22,XB,-91928.0,102299.0,194227.0,61474.0,110854.0,49380.0,-2917.0,-3081.0,8440.0,3004.0,-237.0,6476.0,5921.0,2844.0,-1964.0,2819.0,6374.0,-5771.0,1028.0,5915.0,-2435.0,-1791.0,-459.0,3336.0
2023-08-29,XB,-83488.0,108775.0,192263.0,55703.0,108419.0,52716.0,8440.0,-2917.0,-709.0,6476.0,3004.0,4117.0,-1964.0,5921.0,4826.0,-5771.0,2819.0,-878.0,-2435.0,1028.0,-3583.0,3336.0,-1791.0,-2705.0
2023-09-05,XB,-84197.0,112892.0,197089.0,54825.0,104836.0,50011.0,-709.0,8440.0,-4301.0,4117.0,6476.0,-5712.0,4826.0,-1964.0,-1411.0,-878.0,-5771.0,4445.0,-3583.0,-2435.0,5031.0,-2705.0,3336.0,586.0
2023-09-12,XB,-88498.0,107180.0,195678.0,59270.0,109867.0,50597.0,-4301.0,-709.0,13842.0,-5712.0,4117.0,25119.0,-1411.0,4826.0,11277.0,4445.0,-878.0,-9881.0,5031.0,-3583.0,-2227.0,586.0,-2705.0,7654.0
2023-09-19,XB,-74656.0,132299.0,206955.0,49389.0,107640.0,58251.0,13842.0,-4301.0,5321.0,25119.0,-5712.0,-7486.0,11277.0,-1411.0,-12807.0,-9881.0,4445.0,-8145.0,-2227.0,5031.0,-8287.0,7654.0,586.0,-142.0
2023-09-26,XB,-69335.0,124813.0,194148.0,41244.0,99353.0,58109.0,5321.0,13842.0,-4135.0,-7486.0,25119.0,-40067.0,-12807.0,11277.0,-35932.0,-8145.0,-9881.0,2154.0,-8287.0,-2227.0,-8879.0,-142.0,7654.0,-11033.0
2023-10-03,XB,-73470.0,84746.0,158216.0,43398.0,90474.0,47076.0,-4135.0,5321.0,3324.0,-40067.0,-7486.0,6706.0,-35932.0,-12807.0,3382.0,2154.0,-8145.0,-7188.0,-8879.0,-8287.0,-8609.0,-11033.0,-142.0,-1421.0
2023-10-10,XB,-70146.0,91452.0,161598.0,36210.0,81865.0,45655.0,3324.0,-4135.0,6315.0,6706.0,-40067.0,26694.0,3382.0,-35932.0,20379.0,-7188.0,2154.0,-4959.0,-8609.0,-8879.0,-4253.0,-1421.0,-11033.0,706.0
2023-10-17,XB,-63831.0,118146.0,181977.0,31251.0,77612.0,46361.0,6315.0,3324.0,-2863.0,26694.0,6706.0,-3617.0,20379.0,3382.0,-754.0,-4959.0,-7188.0,812.0,-4253.0,-8609.0,3450.0,706.0,-1421.0,2638.0
2023-10-24,XB,-66694.0,114529.0,181223.0,32063.0,81062.0,48999.0,-2863.0,6315.0,-3177.0,-3617.0,26694.0,-6246.0,-754.0,20379.0,-3069.0,812.0,-4959.0,9441.0,3450.0,-4253.0,5793.0,2638.0,706.0,-3648.0
2023-10-31,XB,-69871.0,108283.0,178154.0,41504.0,86855.0,45351.0,-3177.0,-2863.0,-1484.0,-6246.0,-3617.0,-7404.0,-3069.0,-754.0,-5920.0,9441.0,812.0,2473.0,5793.0,3450.0,-962.0,-3648.0,2638.0,-3435.0
2023-11-07,XB,-71355.0,100879.0,172234.0,43977.0,85893.0,41916.0,-1484.0,-3177.0,-7009.0,-7404.0,-6246.0,-1496.0,-5920.0,-3069.0,5513.0,2473.0,9441.0,9317.0,-962.0,5793.0,8897.0,-3435.0,-3648.0,-420.0
2023-11-14,XB,-78364.0,99383.0,177747.0,53294.0,94790.0,41496.0,-7009.0,-1484.0,-2227.0,-1496.0,-7404.0,12783.0,5513.0,-5920.0,15010.0,9317.0,2473.0,9010.0,8897.0,-962.0,11499.0,-420.0,-3435.0,2489.0
2023-11-21,XB,-80591.0,112166.0,192757.0,62304.0,106289.0,43985.0,-2227.0,-7009.0,-2079.0,12783.0,-1496.0,-7942.0,15010.0,5513.0,-5863.0,9010.0,9317.0,3839.0,11499.0,8897.0,1784.0,2489.0,-420.0,-2055.0
2023-11-28,XB,-82670.0,104224.0,186894.0,66143.0,108073.0,41930.0,-2079.0,-2227.0,-9567.0,-7942.0,12783.0,-5534.0,-5863.0,15010.0,4033.0,3839.0,9010.0,2099.0,1784.0,11499.0,69.0,-2055.0,2489.0,-2030.0
2023-12-05,XB,-92237.0,98690.0,190927.0,68242.0,108142.0,39900.0,-9567.0,-2079.0,3042.0,-5534.0,-7942.0,4286.0,4033.0,-5863.0,1244.0,2099.0,3839.0,-1196.0,69.0,1784.0,-9637.0,-2030.0,-2055.0,-8441.0
2023-12-12,XB,-89195.0,102976.0,192171.0,67046.0,98505.0,31459.0,3042.0,-9567.0,-6674.0,4286.0,-5534.0,-1391.0,1244.0,4033.0,5283.0,-1196.0,2099.0,5756.0,-9637.0,69.0,4928.0,-8441.0,-2030.0,-828.0
2023-12-19,XB,-95869.0,101585.0,197454.0,72802.0,103433.0,30631.0,-6674.0,3042.0,2024.0,-1391.0,4286.0,466.0,5283.0,1244.0,-1558.0,5756.0,-1196.0,-1333.0,4928.0,-9637.0,-1068.0,-828.0,-8441.0,265.0
2023-12-26,XB,-93845.0,102051.0,195896.0,71469.0,102365.0,30896.0,2024.0,-6674.0,-9418.0,466.0,-1391.0,-614.0,-1558.0,5283.0,8804.0,-1333.0,5756.0,4728.0,-1068.0,4928.0,2377.0,265.0,-828.0,-2351.0
2024-01-02,XB,-103263.0,101437.0,204700.0,76197.0,104742.0,28545.0,-9418.0,2024.0,9211.0,-614.0,466.0,8602.0,8804.0,-1558.0,-609.0,4728.0,-1333.0,-3938.0,2377.0,-1068.0,-5389.0,-2351.0,265.0,-1451.0
2024-01-09,XB,-94052.0,110039.0,204091.0,72259.0,99353.0,27094.0,9211.0,-9418.0,5304.0,8602.0,-614.0,6994.0,-609.0,8804.0,1690.0,-3938.0,4728.0,-3242.0,-5389.0,2377.0,-2990.0,-1451.0,-2351.0,252.0
2024-01-16,XB,-88748.0,117033.0,205781.0,69017.0,96363.0,27346.0,5304.0,9211.0,-7123.0,6994.0,8602.0,3586.0,1690.0,-609.0,10709.0,-3242.0,-3938.0,4685.0,-2990.0,-5389.0,7341.0,252.0,-1451.0,2656.0
2024-01-23,XB,-95871.0,120619.0,216490.0,73702.0,103704.0,30002.0,-7123.0,5304.0,1106.0,3586.0,6994.0,245.0,10709.0,1690.0,-861.0,4685.0,-3242.0,-533.0,7341.0,-2990.0,2856.0,2656.0,252.0,3389.0
2024-01-30,XB,-94765.0,120864.0,215629.0,73169.0,106560.0,33391.0,1106.0,-7123.0,9064.0,245.0,3586.0,9350.0,-861.0,10709.0,286.0,-533.0,4685.0,-8542.0,2856.0,7341.0,-8351.0,3389.0,2656.0,191.0
2024-02-06,XB,-85701.0,130214.0,215915.0,64627.0,98209.0,33582.0,9064.0,1106.0,-4217.0,9350.0,245.0,-927.0,286.0,-861.0,3290.0,-8542.0,-533.0,1612.0,-8351.0,2856.0,6963.0,191.0,3389.0,5351.0
2024-02-13,XB,-89918.0,129287.0,219205.0,66239.0,105172.0,38933.0,-4217.0,9064.0,3298.0,-927.0,9350.0,1542.0,3290.0,286.0,-1756.0,1612.0,-8542.0,-2954.0,6963.0,-8351.0,37.0,5351.0,191.0,2991.0
2024-02-20,XB,-86620.0,130829.0,217449.0,63285.0,105209.0,41924.0,3298.0,-4217.0,248.0,1542.0,-927.0,-700.0,-1756.0,3290.0,-948.0,-2954.0,1612.0,-2909.0,37.0,6963.0,-10430.0,2991.0,5351.0,-7521.0
2024-02-27,XB,-86372.0,130129.0,216501.0,60376.0,94779.0,34403.0,248.0,3298.0,2524.0,-700.0,1542.0,4036.0,-948.0,-1756.0,1512.0,-2909.0,-2954.0,-1697.0,-10430.0,37.0,-4696.0,-7521.0,2991.0,-2999.0
2024-03-05,XB,-83848.0,134165.0,218013.0,58679.0,90083.0,31404.0,2524.0,248.0,-8109.0,4036.0,-700.0,-2582.0,1512.0,-948.0,5527.0,-1697.0,-2909.0,897.0,-4696.0,-10430.0,1623.0,-2999.0,-7521.0,726.0
2024-03-12,XB,-91957.0,131583.0,223540.0,59576.0,91706.0,32130.0,-8109.0,2524.0,-5254.0,-2582.0,4036.0,-14399.0,5527.0,1512.0,-9145.0,897.0,-1697.0,10543.0,1623.0,-4696.0,15394.0,726.0,-2999.0,4851.0
2024-03-19,XB,-97211.0,117184.0,214395.0,70119.0,107100.0,36981.0,-5254.0,-8109.0,-6647.0,-14399.0,-2582.0,-5557.0,-9145.0,5527.0,1090.0,10543.0,897.0,5649.0,15394.0,1623.0,5578.0,4851.0,726.0,-71.0
2024-03-26,XB,-103858.0,111627.0,215485.0,75768.0,112678.0,36910.0,-6647.0,-5254.0,-7944.0,-5557.0,-14399.0,8398.0,1090.0,-9145.0,16342.0,5649.0,10543.0,7998.0,5578.0,15394.0,3243.0,-71.0,4851.0,-4755.0
