Unnamed: 0,tradeDate,Name,F1_OI,F2_OI,F3_OI,AGG_OI,F1_OI_Minus_F2_OI,prior_1D_F1_OI_change,prior_5D_F1_OI_change,prior_10D_F1_OI_change,prior_15D_F1_OI_change,prior_20D_F1_OI_change,prior_1D_F2_OI_change,prior_5D_F2_OI_change,prior_10D_F2_OI_change,prior_15D_F2_OI_change,prior_20D_F2_OI_change,prior_1D_F3_OI_change,prior_5D_F3_OI_change,prior_10D_F3_OI_change,prior_15D_F3_OI_change,prior_20D_F3_OI_change,prior_1D_AGG_OI_change,prior_5D_AGG_OI_change,prior_10D_AGG_OI_change,prior_15D_AGG_OI_change,prior_20D_AGG_OI_change,forward_1D_F1_OI_change,forward_5D_F1_OI_change,forward_10D_F1_OI_change,forward_15D_F1_OI_change,forward_20D_F1_OI_change,forward_1D_F2_OI_change,forward_5D_F2_OI_change,forward_10D_F2_OI_change,forward_15D_F2_OI_change,forward_20D_F2_OI_change,forward_1D_F3_OI_change,forward_5D_F3_OI_change,forward_10D_F3_OI_change,forward_15D_F3_OI_change,forward_20D_F3_OI_change,forward_1D_AGG_OI_change,forward_5D_AGG_OI_change,forward_10D_AGG_OI_change,forward_15D_AGG_OI_change,forward_20D_AGG_OI_change
10909,2022-02-04,HO,98572.0,63074.0,33636.0,346831.0,35498.0,-3659.0,94486.0,45059.0,16903.0,172.0,-1029.0,-39003.0,-39439.0,-29156.0,-45.0,-1131.0,-20416.0,-18461.0,-13084.0,-3138.0,-6657.0,5009.0,-27853.0,-19403.0,17030.0,3659.0,-94486.0,-45059.0,-16903.0,-172.0,1029.0,39003.0,39439.0,29156.0,45.0,1131.0,20416.0,18461.0,13084.0,3138.0,6657.0,-5009.0,27853.0,19403.0,-17030.0
10908,2022-02-03,HO,102231.0,64103.0,34767.0,353488.0,38128.0,1336.0,89206.0,42902.0,14412.0,2093.0,3537.0,-39371.0,-37397.0,-21827.0,5263.0,965.0,-16817.0,-15621.0,-8039.0,440.0,7102.0,5287.0,-17690.0,-7311.0,33290.0,-1336.0,-89206.0,-42902.0,-14412.0,-2093.0,-3537.0,39371.0,37397.0,21827.0,-5263.0,-965.0,16817.0,15621.0,8039.0,-440.0,-7102.0,-5287.0,17690.0,7311.0,-33290.0
10907,2022-02-02,HO,100895.0,60566.0,33802.0,346386.0,40329.0,-2407.0,79775.0,35982.0,7547.0,-6756.0,1614.0,-44004.0,-37797.0,-18576.0,4976.0,869.0,-16501.0,-14939.0,-8916.0,863.0,-166.0,-6395.0,-22855.0,-10342.0,25700.0,2407.0,-79775.0,-35982.0,-7547.0,6756.0,-1614.0,44004.0,37797.0,18576.0,-4976.0,-869.0,16501.0,14939.0,8916.0,-863.0,166.0,6395.0,22855.0,10342.0,-25700.0
10906,2022-02-01,HO,103302.0,58952.0,32933.0,346552.0,44350.0,102371.0,72756.0,35115.0,8408.0,-3180.0,-44314.0,-46038.0,-35508.0,-11011.0,7149.0,-23070.0,-19451.0,-16315.0,-8431.0,2162.0,3525.0,-14417.0,-21134.0,726.0,35540.0,-102371.0,-72756.0,-35115.0,-8408.0,3180.0,44314.0,46038.0,35508.0,11011.0,-7149.0,23070.0,19451.0,16315.0,8431.0,-2162.0,-3525.0,14417.0,21134.0,-726.0,-35540.0
10905,2022-01-31,HO,931.0,103266.0,56003.0,343027.0,-102335.0,-3155.0,-41952.0,-72989.0,-96259.0,256.0,1189.0,-5938.0,10864.0,37849.0,1157.0,1951.0,658.0,8869.0,17300.0,6497.0,1205.0,-33305.0,-20550.0,6675.0,39693.0,3155.0,41952.0,72989.0,96259.0,-256.0,-1189.0,5938.0,-10864.0,-37849.0,-1157.0,-1951.0,-658.0,-8869.0,-17300.0,-6497.0,-1205.0,33305.0,20550.0,-6675.0,-39693.0
10904,2022-01-28,HO,4086.0,102077.0,54052.0,341822.0,-97991.0,-8939.0,-49427.0,-77583.0,-94314.0,1856.0,-1397.0,-436.0,9847.0,38958.0,5002.0,2468.0,1955.0,7332.0,17278.0,8836.0,-6379.0,-32862.0,-24412.0,12021.0,47442.0,8939.0,49427.0,77583.0,94314.0,-1856.0,1397.0,436.0,-9847.0,-38958.0,-5002.0,-2468.0,-1955.0,-7332.0,-17278.0,-8836.0,6379.0,32862.0,24412.0,-12021.0,-47442.0
10903,2022-01-27,HO,13025.0,103474.0,51584.0,348201.0,-90449.0,-8095.0,-46304.0,-74794.0,-87113.0,5491.0,-1096.0,1974.0,17544.0,44634.0,6191.0,1281.0,1196.0,8778.0,17257.0,5815.0,-4580.0,-22977.0,-12598.0,28003.0,50355.0,8095.0,46304.0,74794.0,87113.0,-5491.0,1096.0,-1974.0,-17544.0,-44634.0,-6191.0,-1281.0,-1196.0,-8778.0,-17257.0,-5815.0,4580.0,22977.0,12598.0,-28003.0,-50355.0
10902,2022-01-26,HO,21120.0,104570.0,50303.0,352781.0,-83450.0,-9426.0,-43793.0,-72228.0,-86531.0,6704.0,-420.0,6207.0,25428.0,48980.0,12610.0,-2081.0,1562.0,7585.0,17364.0,5660.0,-8188.0,-16460.0,-3947.0,32095.0,55507.0,9426.0,43793.0,72228.0,86531.0,-6704.0,420.0,-6207.0,-25428.0,-48980.0,-12610.0,2081.0,-1562.0,-7585.0,-17364.0,-5660.0,8188.0,16460.0,3947.0,-32095.0,-55507.0
10901,2022-01-25,HO,30546.0,104990.0,52384.0,360969.0,-74444.0,-12337.0,-37641.0,-64348.0,-75936.0,8845.0,-4214.0,10530.0,35027.0,53187.0,16054.0,-2961.0,3136.0,11020.0,21613.0,8894.0,-15363.0,-6717.0,15143.0,49957.0,61304.0,12337.0,37641.0,64348.0,75936.0,-8845.0,4214.0,-10530.0,-35027.0,-53187.0,-16054.0,2961.0,-3136.0,-11020.0,-21613.0,-8894.0,15363.0,6717.0,-15143.0,-49957.0,-61304.0
10900,2022-01-24,HO,42883.0,109204.0,55345.0,376332.0,-66321.0,-10630.0,-31037.0,-54307.0,42208.0,16854.0,6691.0,16802.0,43787.0,7095.0,22871.0,3248.0,8211.0,16642.0,5839.0,12832.0,1648.0,12755.0,39980.0,72998.0,75676.0,10630.0,31037.0,54307.0,-42208.0,-16854.0,-6691.0,-16802.0,-43787.0,-7095.0,-22871.0,-3248.0,-8211.0,-16642.0,-5839.0,-12832.0,-1648.0,-12755.0,-39980.0,-72998.0,-75676.0
10899,2022-01-21,HO,53513.0,102513.0,52097.0,374684.0,-49000.0,-5816.0,-28156.0,-44887.0,51283.0,20642.0,1013.0,10283.0,39394.0,5438.0,19128.0,1709.0,5377.0,15323.0,6881.0,8132.0,3506.0,8450.0,44883.0,80304.0,69749.0,5816.0,28156.0,44887.0,-51283.0,-20642.0,-1013.0,-10283.0,-39394.0,-5438.0,-19128.0,-1709.0,-5377.0,-15323.0,-6881.0,-8132.0,-3506.0,-8450.0,-44883.0,-80304.0,-69749.0
10898,2022-01-20,HO,59329.0,101500.0,50388.0,371178.0,-42171.0,-5584.0,-28490.0,-40809.0,51795.0,21452.0,3137.0,15570.0,42660.0,4217.0,23174.0,1647.0,7582.0,16061.0,4619.0,6297.0,1937.0,10379.0,50980.0,73332.0,68457.0,5584.0,28490.0,40809.0,-51795.0,-21452.0,-3137.0,-15570.0,-42660.0,-4217.0,-23174.0,-1647.0,-7582.0,-16061.0,-4619.0,-6297.0,-1937.0,-10379.0,-50980.0,-73332.0,-68457.0
10897,2022-01-19,HO,64913.0,98363.0,48741.0,369241.0,-33450.0,-3274.0,-28435.0,-42738.0,50497.0,22918.0,3903.0,19221.0,42773.0,6403.0,19905.0,-507.0,6023.0,15802.0,4098.0,6189.0,1555.0,12513.0,48555.0,71967.0,64165.0,3274.0,28435.0,42738.0,-50497.0,-22918.0,-3903.0,-19221.0,-42773.0,-6403.0,-19905.0,507.0,-6023.0,-15802.0,-4098.0,-6189.0,-1555.0,-12513.0,-48555.0,-71967.0,-64165.0
10896,2022-01-18,HO,68187.0,94460.0,49248.0,367686.0,-26273.0,-5733.0,-26707.0,-38295.0,46486.0,21256.0,2058.0,24497.0,42657.0,5524.0,20935.0,2114.0,7884.0,18477.0,5758.0,6039.0,4109.0,21860.0,56674.0,68021.0,62236.0,5733.0,26707.0,38295.0,-46486.0,-21256.0,-2058.0,-24497.0,-42657.0,-5524.0,-20935.0,-2114.0,-7884.0,-18477.0,-5758.0,-6039.0,-4109.0,-21860.0,-56674.0,-68021.0,-62236.0
10895,2022-01-14,HO,73920.0,92402.0,47134.0,363577.0,-18482.0,-7749.0,-23270.0,73245.0,47891.0,21075.0,172.0,26985.0,-9707.0,6069.0,21964.0,414.0,8431.0,-2372.0,4621.0,4393.0,-2657.0,27225.0,60243.0,62921.0,56412.0,7749.0,23270.0,-73245.0,-47891.0,-21075.0,-172.0,-26985.0,9707.0,-6069.0,-21964.0,-414.0,-8431.0,2372.0,-4621.0,-4393.0,2657.0,-27225.0,-60243.0,-62921.0,-56412.0
10894,2022-01-13,HO,81669.0,92230.0,46720.0,366234.0,-10561.0,-6150.0,-16731.0,79439.0,48798.0,26646.0,6300.0,29111.0,-4845.0,8845.0,26310.0,3914.0,9946.0,1504.0,2755.0,5141.0,5435.0,36433.0,71854.0,61299.0,64487.0,6150.0,16731.0,-79439.0,-48798.0,-26646.0,-6300.0,-29111.0,4845.0,-8845.0,-26310.0,-3914.0,-9946.0,-1504.0,-2755.0,-5141.0,-5435.0,-36433.0,-71854.0,-61299.0,-64487.0
10893,2022-01-12,HO,87819.0,85930.0,42806.0,360799.0,1889.0,-5529.0,-12319.0,80285.0,49942.0,28774.0,6788.0,27090.0,-11353.0,7604.0,20069.0,88.0,8479.0,-2963.0,-1285.0,1364.0,4071.0,40601.0,62953.0,58078.0,56669.0,5529.0,12319.0,-80285.0,-49942.0,-28774.0,-6788.0,-27090.0,11353.0,-7604.0,-20069.0,-88.0,-8479.0,2963.0,1285.0,-1364.0,-4071.0,-40601.0,-62953.0,-58078.0,-56669.0
10892,2022-01-11,HO,93348.0,79142.0,42718.0,356728.0,14206.0,-1546.0,-14303.0,78932.0,51353.0,28887.0,9179.0,23552.0,-12818.0,684.0,16202.0,1354.0,9779.0,-1925.0,166.0,2230.0,10902.0,36042.0,59454.0,51652.0,52228.0,1546.0,14303.0,-78932.0,-51353.0,-28887.0,-9179.0,-23552.0,12818.0,-684.0,-16202.0,-1354.0,-9779.0,1925.0,-166.0,-2230.0,-10902.0,-36042.0,-59454.0,-51652.0,-52228.0
10891,2022-01-10,HO,94894.0,69963.0,41364.0,345826.0,24931.0,-2296.0,-11588.0,73193.0,47963.0,27045.0,4546.0,18160.0,-18973.0,-3562.0,13052.0,2661.0,10593.0,-2126.0,-1845.0,674.0,9474.0,34814.0,46161.0,40376.0,44920.0,2296.0,11588.0,-73193.0,-47963.0,-27045.0,-4546.0,-18160.0,18973.0,3562.0,-13052.0,-2661.0,-10593.0,2126.0,1845.0,-674.0,-9474.0,-34814.0,-46161.0,-40376.0,-44920.0
10890,2022-01-07,HO,97190.0,65417.0,38703.0,336352.0,31773.0,-1210.0,96515.0,71161.0,44345.0,27258.0,2298.0,-36692.0,-20916.0,-5021.0,11124.0,1929.0,-10803.0,-3810.0,-4038.0,-1885.0,6551.0,33018.0,35696.0,29187.0,35883.0,1210.0,-96515.0,-71161.0,-44345.0,-27258.0,-2298.0,36692.0,20916.0,5021.0,-11124.0,-1929.0,10803.0,3810.0,4038.0,1885.0,-6551.0,-33018.0,-35696.0,-29187.0,-35883.0
10889,2022-01-06,HO,98400.0,63119.0,36774.0,329801.0,35281.0,-1738.0,96170.0,65529.0,43377.0,21634.0,4279.0,-33956.0,-20266.0,-2801.0,12611.0,2447.0,-8442.0,-7191.0,-4805.0,-2414.0,9603.0,35421.0,24866.0,28054.0,30724.0,1738.0,-96170.0,-65529.0,-43377.0,-21634.0,-4279.0,33956.0,20266.0,2801.0,-12611.0,-2447.0,8442.0,7191.0,4805.0,2414.0,-9603.0,-35421.0,-24866.0,-28054.0,-30724.0
10888,2022-01-05,HO,100138.0,58840.0,34327.0,320198.0,41298.0,-7513.0,92604.0,62261.0,41093.0,17259.0,3250.0,-38443.0,-19486.0,-7021.0,12234.0,1388.0,-11442.0,-9764.0,-7115.0,-4377.0,-488.0,22352.0,17477.0,16068.0,21201.0,7513.0,-92604.0,-62261.0,-41093.0,-17259.0,-3250.0,38443.0,19486.0,7021.0,-12234.0,-1388.0,11442.0,9764.0,7115.0,4377.0,488.0,-22352.0,-17477.0,-16068.0,-21201.0
10887,2022-01-04,HO,107651.0,55590.0,32939.0,320686.0,52061.0,1169.0,93235.0,65656.0,43190.0,18873.0,3787.0,-36370.0,-22868.0,-7350.0,14345.0,2168.0,-11704.0,-9613.0,-7549.0,-5068.0,9674.0,23412.0,15610.0,16186.0,20043.0,-1169.0,-93235.0,-65656.0,-43190.0,-18873.0,-3787.0,36370.0,22868.0,7350.0,-14345.0,-2168.0,11704.0,9613.0,7549.0,5068.0,-9674.0,-23412.0,-15610.0,-16186.0,-20043.0
10886,2022-01-03,HO,106482.0,51803.0,30771.0,311012.0,54679.0,105807.0,84781.0,59551.0,38633.0,15598.0,-50306.0,-37133.0,-21722.0,-5108.0,8790.0,-18735.0,-12719.0,-12438.0,-9919.0,-7969.0,7678.0,11347.0,5562.0,10106.0,4850.0,-105807.0,-84781.0,-59551.0,-38633.0,-15598.0,50306.0,37133.0,21722.0,5108.0,-8790.0,18735.0,12719.0,12438.0,9919.0,7969.0,-7678.0,-11347.0,-5562.0,-10106.0,-4850.0
10885,2021-12-31,HO,675.0,102109.0,49506.0,303334.0,-101434.0,-1555.0,-25354.0,-52170.0,-69257.0,-90225.0,5034.0,15776.0,31671.0,47816.0,59320.0,4290.0,6993.0,6765.0,8918.0,11568.0,8954.0,2678.0,-3831.0,2865.0,838.0,1555.0,25354.0,52170.0,69257.0,90225.0,-5034.0,-15776.0,-31671.0,-47816.0,-59320.0,-4290.0,-6993.0,-6765.0,-8918.0,-11568.0,-8954.0,-2678.0,3831.0,-2865.0,-838.0
10884,2021-12-30,HO,2230.0,97075.0,45216.0,294380.0,-94845.0,-5304.0,-30641.0,-52793.0,-74536.0,-90435.0,-208.0,13690.0,31155.0,46567.0,56197.0,-553.0,1251.0,3637.0,6028.0,7446.0,-3466.0,-10555.0,-7367.0,-4697.0,-5414.0,5304.0,30641.0,52793.0,74536.0,90435.0,208.0,-13690.0,-31155.0,-46567.0,-56197.0,553.0,-1251.0,-3637.0,-6028.0,-7446.0,3466.0,10555.0,7367.0,4697.0,5414.0
10883,2021-12-29,HO,7534.0,97283.0,45769.0,297846.0,-89749.0,-6882.0,-30343.0,-51511.0,-75345.0,7334.0,5323.0,18957.0,31422.0,50677.0,2014.0,1126.0,1678.0,4327.0,7065.0,7109.0,572.0,-4875.0,-6284.0,-1151.0,-454.0,6882.0,30343.0,51511.0,75345.0,-7334.0,-5323.0,-18957.0,-31422.0,-50677.0,-2014.0,-1126.0,-1678.0,-4327.0,-7065.0,-7109.0,-572.0,4875.0,6284.0,1151.0,454.0
10882,2021-12-28,HO,14416.0,91960.0,44643.0,297274.0,-77544.0,-7285.0,-27579.0,-50045.0,-74362.0,10984.0,3024.0,13502.0,29020.0,50715.0,-7661.0,1153.0,2091.0,4155.0,6636.0,5546.0,-2391.0,-7802.0,-7226.0,-3369.0,-8674.0,7285.0,27579.0,50045.0,74362.0,-10984.0,-3024.0,-13502.0,-29020.0,-50715.0,7661.0,-1153.0,-2091.0,-4155.0,-6636.0,-5546.0,2391.0,7802.0,7226.0,3369.0,8674.0
10881,2021-12-27,HO,21701.0,88936.0,43490.0,299665.0,-67235.0,-4328.0,-25230.0,-46148.0,-69183.0,8745.0,2603.0,15411.0,32025.0,45923.0,-13435.0,977.0,281.0,2800.0,4750.0,5352.0,-991.0,-5785.0,-1241.0,-6497.0,-17629.0,4328.0,25230.0,46148.0,69183.0,-8745.0,-2603.0,-15411.0,-32025.0,-45923.0,13435.0,-977.0,-281.0,-2800.0,-4750.0,-5352.0,991.0,5785.0,1241.0,6497.0,17629.0
10880,2021-12-23,HO,26029.0,86333.0,42513.0,300656.0,-60304.0,-6842.0,-26816.0,-43903.0,-64871.0,8012.0,2948.0,15895.0,32040.0,43544.0,-16932.0,-1452.0,-228.0,1925.0,4575.0,3254.0,-4279.0,-6509.0,187.0,-1840.0,-27667.0,6842.0,26816.0,43903.0,64871.0,-8012.0,-2948.0,-15895.0,-32040.0,-43544.0,16932.0,1452.0,228.0,-1925.0,-4575.0,-3254.0,4279.0,6509.0,-187.0,1840.0,27667.0
10879,2021-12-22,HO,32871.0,83385.0,43965.0,304935.0,-50514.0,-5006.0,-22152.0,-43895.0,-59794.0,3383.0,5059.0,17465.0,32877.0,42507.0,-19537.0,-126.0,2386.0,4777.0,6195.0,4579.0,2214.0,3188.0,5858.0,5141.0,-33099.0,5006.0,22152.0,43895.0,59794.0,-3383.0,-5059.0,-17465.0,-32877.0,-42507.0,19537.0,126.0,-2386.0,-4777.0,-6195.0,-4579.0,-2214.0,-3188.0,-5858.0,-5141.0,33099.0
10878,2021-12-21,HO,37877.0,78326.0,44091.0,302721.0,-40449.0,-4118.0,-21168.0,-45002.0,37677.0,-1693.0,-132.0,12465.0,31720.0,-16943.0,-19653.0,1539.0,2649.0,5387.0,5431.0,5145.0,-2355.0,-1409.0,3724.0,4421.0,-38505.0,4118.0,21168.0,45002.0,-37677.0,1693.0,132.0,-12465.0,-31720.0,16943.0,19653.0,-1539.0,-2649.0,-5387.0,-5431.0,-5145.0,2355.0,1409.0,-3724.0,-4421.0,38505.0
10877,2021-12-20,HO,41995.0,78458.0,42552.0,305076.0,-36463.0,-4936.0,-22466.0,-46783.0,38563.0,-8314.0,4933.0,15518.0,37213.0,-21163.0,-19513.0,-657.0,2064.0,4545.0,3455.0,1986.0,-374.0,576.0,4433.0,-872.0,-48380.0,4936.0,22466.0,46783.0,-38563.0,8314.0,-4933.0,-15518.0,-37213.0,21163.0,19513.0,657.0,-2064.0,-4545.0,-3455.0,-1986.0,374.0,-576.0,-4433.0,872.0,48380.0
10876,2021-12-17,HO,46931.0,73525.0,43209.0,305450.0,-26594.0,-5914.0,-20918.0,-43953.0,33975.0,-15540.0,3087.0,16614.0,30512.0,-28846.0,-23319.0,468.0,2519.0,4469.0,5071.0,1917.0,-1715.0,4544.0,-712.0,-11844.0,-65899.0,5914.0,20918.0,43953.0,-33975.0,15540.0,-3087.0,-16614.0,-30512.0,28846.0,23319.0,-468.0,-2519.0,-4469.0,-5071.0,-1917.0,1715.0,-4544.0,712.0,11844.0,65899.0
10875,2021-12-16,HO,52845.0,70438.0,42741.0,307165.0,-17593.0,-2178.0,-17087.0,-38055.0,34828.0,-17037.0,4518.0,16145.0,27649.0,-32827.0,-20701.0,1162.0,2153.0,4803.0,3482.0,2900.0,5418.0,6696.0,4669.0,-21158.0,-66668.0,2178.0,17087.0,38055.0,-34828.0,17037.0,-4518.0,-16145.0,-27649.0,32827.0,20701.0,-1162.0,-2153.0,-4803.0,-3482.0,-2900.0,-5418.0,-6696.0,-4669.0,21158.0,66668.0
10874,2021-12-15,HO,55023.0,65920.0,41579.0,301747.0,-10897.0,-4022.0,-21743.0,-37642.0,25535.0,-25222.0,59.0,15412.0,25042.0,-37002.0,-24466.0,137.0,2391.0,3809.0,2193.0,6287.0,-2383.0,2670.0,1953.0,-36287.0,-79140.0,4022.0,21743.0,37642.0,-25535.0,25222.0,-59.0,-15412.0,-25042.0,37002.0,24466.0,-137.0,-2391.0,-3809.0,-2193.0,-6287.0,2383.0,-2670.0,-1953.0,36287.0,79140.0
10873,2021-12-14,HO,59045.0,65861.0,41442.0,304130.0,-6816.0,-5416.0,-23834.0,58845.0,19475.0,-26487.0,2921.0,19255.0,-29408.0,-32118.0,-20294.0,954.0,2738.0,2782.0,2496.0,6574.0,-370.0,5133.0,5830.0,-37096.0,-76603.0,5416.0,23834.0,-58845.0,-19475.0,26487.0,-2921.0,-19255.0,29408.0,32118.0,20294.0,-954.0,-2738.0,-2782.0,-2496.0,-6574.0,370.0,-5133.0,-5830.0,37096.0,76603.0
10872,2021-12-13,HO,64461.0,62940.0,40488.0,304500.0,1521.0,-3388.0,-24317.0,61029.0,14152.0,-34710.0,6029.0,21695.0,-36681.0,-35031.0,-25805.0,-202.0,2481.0,1391.0,-78.0,4986.0,3594.0,3857.0,-1448.0,-48956.0,-101171.0,3388.0,24317.0,-61029.0,-14152.0,34710.0,-6029.0,-21695.0,36681.0,35031.0,25805.0,202.0,-2481.0,-1391.0,78.0,-4986.0,-3594.0,-3857.0,1448.0,48956.0,101171.0
10871,2021-12-10,HO,67849.0,56911.0,40690.0,300906.0,10938.0,-2083.0,-23035.0,54893.0,5378.0,-37840.0,2618.0,13898.0,-45460.0,-39933.0,-33158.0,102.0,1950.0,2552.0,-602.0,4948.0,437.0,-5256.0,-16388.0,-70443.0,-115524.0,2083.0,23035.0,-54893.0,-5378.0,37840.0,-2618.0,-13898.0,45460.0,39933.0,33158.0,-102.0,-1950.0,-2552.0,602.0,-4948.0,-437.0,5256.0,16388.0,70443.0,115524.0
10870,2021-12-09,HO,69932.0,54293.0,40588.0,300469.0,15639.0,-6834.0,-20968.0,51915.0,50.0,-41483.0,3785.0,11504.0,-48972.0,-36846.0,-34479.0,1400.0,2650.0,1329.0,747.0,6706.0,1392.0,-2027.0,-27854.0,-73364.0,-116478.0,6834.0,20968.0,-51915.0,-50.0,41483.0,-3785.0,-11504.0,48972.0,36846.0,34479.0,-1400.0,-2650.0,-1329.0,-747.0,-6706.0,-1392.0,2027.0,27854.0,73364.0,116478.0
10869,2021-12-08,HO,76766.0,50508.0,39188.0,299077.0,26258.0,-6113.0,-15899.0,47278.0,-3479.0,-40517.0,3902.0,9630.0,-52414.0,-39878.0,-36957.0,484.0,1418.0,-198.0,3896.0,5666.0,80.0,-717.0,-38957.0,-81810.0,-122222.0,6113.0,15899.0,-47278.0,3479.0,40517.0,-3902.0,-9630.0,52414.0,39878.0,36957.0,-484.0,-1418.0,198.0,-3896.0,-5666.0,-80.0,717.0,38957.0,81810.0,122222.0
10868,2021-12-07,HO,82879.0,46606.0,38704.0,298997.0,36273.0,-5899.0,82679.0,43309.0,-2653.0,-42796.0,5361.0,-48663.0,-51373.0,-39549.0,-35914.0,697.0,44.0,-242.0,3836.0,5357.0,-1646.0,697.0,-42229.0,-81736.0,-124661.0,5899.0,-82679.0,-43309.0,2653.0,42796.0,-5361.0,48663.0,51373.0,39549.0,35914.0,-697.0,-44.0,242.0,-3836.0,-5357.0,1646.0,-697.0,42229.0,81736.0,124661.0
10867,2021-12-06,HO,88778.0,41245.0,38007.0,300643.0,47533.0,-2106.0,85346.0,38469.0,-10393.0,-45893.0,-1768.0,-58376.0,-56726.0,-47500.0,-40346.0,-733.0,-1090.0,-2559.0,2505.0,5349.0,-5519.0,-5305.0,-52813.0,-105028.0,-130745.0,2106.0,-85346.0,-38469.0,10393.0,45893.0,1768.0,58376.0,56726.0,47500.0,40346.0,733.0,1090.0,2559.0,-2505.0,-5349.0,5519.0,5305.0,52813.0,105028.0,130745.0
10866,2021-12-03,HO,90884.0,43013.0,38740.0,306162.0,47871.0,-16.0,77928.0,28413.0,-14805.0,-48748.0,224.0,-59358.0,-53831.0,-47056.0,-35323.0,802.0,602.0,-2552.0,2998.0,5497.0,3666.0,-11132.0,-65187.0,-110268.0,-128153.0,16.0,-77928.0,-28413.0,14805.0,48748.0,-224.0,59358.0,53831.0,47056.0,35323.0,-802.0,-602.0,2552.0,-2998.0,-5497.0,-3666.0,11132.0,65187.0,110268.0,128153.0
10865,2021-12-02,HO,90900.0,42789.0,37938.0,302496.0,48111.0,-1765.0,72883.0,21018.0,-20515.0,-51474.0,1911.0,-60476.0,-48350.0,-45983.0,-35707.0,168.0,-1321.0,-1903.0,4056.0,4521.0,2702.0,-25827.0,-71337.0,-114451.0,-128844.0,1765.0,-72883.0,-21018.0,20515.0,51474.0,-1911.0,60476.0,48350.0,45983.0,35707.0,-168.0,1321.0,1903.0,-4056.0,-4521.0,-2702.0,25827.0,71337.0,114451.0,128844.0
10864,2021-12-01,HO,92665.0,40878.0,37770.0,299794.0,51787.0,92465.0,63177.0,12420.0,-24618.0,-47780.0,-54391.0,-62044.0,-49508.0,-46587.0,-36792.0,-890.0,-1616.0,2478.0,4248.0,5529.0,1494.0,-38240.0,-81093.0,-121505.0,-126842.0,-92465.0,-63177.0,-12420.0,24618.0,47780.0,54391.0,62044.0,49508.0,46587.0,36792.0,890.0,1616.0,-2478.0,-4248.0,-5529.0,-1494.0,38240.0,81093.0,121505.0,126842.0
10863,2021-11-30,HO,200.0,95269.0,38660.0,298300.0,-95069.0,-3232.0,-39370.0,-85332.0,-125475.0,-144417.0,-4352.0,-2710.0,9114.0,12749.0,15147.0,-437.0,-286.0,3792.0,5313.0,7480.0,-7648.0,-42926.0,-82433.0,-125358.0,-132314.0,3232.0,39370.0,85332.0,125475.0,144417.0,4352.0,2710.0,-9114.0,-12749.0,-15147.0,437.0,286.0,-3792.0,-5313.0,-7480.0,7648.0,42926.0,82433.0,125358.0,132314.0
10862,2021-11-29,HO,3432.0,99621.0,39097.0,305948.0,-96189.0,-9524.0,-46877.0,-95739.0,-131239.0,2606.0,-2750.0,1650.0,10876.0,18030.0,-46242.0,959.0,-1469.0,3595.0,6439.0,-38876.0,-11346.0,-47508.0,-99723.0,-125440.0,-119272.0,9524.0,46877.0,95739.0,131239.0,-2606.0,2750.0,-1650.0,-10876.0,-18030.0,46242.0,-959.0,1469.0,-3595.0,-6439.0,38876.0,11346.0,47508.0,99723.0,125440.0,119272.0
10861,2021-11-26,HO,12956.0,102371.0,38138.0,317294.0,-89415.0,-5061.0,-49515.0,-92733.0,-126676.0,10006.0,-894.0,5527.0,12302.0,24035.0,-45127.0,-1121.0,-3154.0,2396.0,4895.0,-38354.0,-11029.0,-54055.0,-99136.0,-117021.0,-109329.0,5061.0,49515.0,92733.0,126676.0,-10006.0,894.0,-5527.0,-12302.0,-24035.0,45127.0,1121.0,3154.0,-2396.0,-4895.0,38354.0,11029.0,54055.0,99136.0,117021.0,109329.0
10860,2021-11-24,HO,18017.0,103265.0,39259.0,328323.0,-85248.0,-11471.0,-51865.0,-93398.0,-124357.0,3200.0,343.0,12126.0,14493.0,24769.0,-37613.0,-127.0,-582.0,5377.0,5842.0,-32211.0,-9711.0,-45510.0,-88624.0,-103017.0,-94871.0,11471.0,51865.0,93398.0,124357.0,-3200.0,-343.0,-12126.0,-14493.0,-24769.0,37613.0,127.0,582.0,-5377.0,-5842.0,32211.0,9711.0,45510.0,88624.0,103017.0,94871.0
10859,2021-11-23,HO,29488.0,102922.0,39386.0,338034.0,-73434.0,-10082.0,-50757.0,-87795.0,-110957.0,5563.0,4943.0,12536.0,15457.0,25252.0,-33598.0,440.0,4094.0,5864.0,7145.0,-30317.0,-3192.0,-42853.0,-83265.0,-88602.0,-85109.0,10082.0,50757.0,87795.0,110957.0,-5563.0,-4943.0,-12536.0,-15457.0,-25252.0,33598.0,-440.0,-4094.0,-5864.0,-7145.0,30317.0,3192.0,42853.0,83265.0,88602.0,85109.0
10858,2021-11-22,HO,39570.0,97979.0,38946.0,341226.0,-58409.0,-10739.0,-45962.0,-86105.0,-105047.0,2270.0,8.0,11824.0,15459.0,17857.0,-29056.0,-1620.0,4078.0,5599.0,7766.0,-28651.0,-12230.0,-39507.0,-82432.0,-89388.0,-81651.0,10739.0,45962.0,86105.0,105047.0,-2270.0,-8.0,-11824.0,-15459.0,-17857.0,29056.0,1620.0,-4078.0,-5599.0,-7766.0,28651.0,12230.0,39507.0,82432.0,89388.0,81651.0
