tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition,Commercial_NetPosition_change,prior_report_Commercial_NetPosition_change,forward_report_Commercial_NetPosition_change,CommercialLongPosition_change,prior_report_CommercialLongPosition_change,forward_report_CommercialLongPosition_change,CommercialShortPosition_change,prior_report_CommercialShortPosition_change,forward_report_CommercialShortPosition_change,ManagedMoney_NetPosition_change,prior_report_ManagedMoney_NetPosition_change,forward_report_ManagedMoney_NetPosition_change,ManagedMoney_LongPosition_change,prior_report_ManagedMoney_LongPosition_change,forward_report_ManagedMoney_LongPosition_change,ManagedMoney_ShortPosition_change,prior_report_ManagedMoney_ShortPosition_change,forward_report_ManagedMoney_ShortPosition_change
2020-03-17,HO,-59403.0,110151.0,169554.0,-14213.0,34096.0,48309.0,-10480.0,-6371.0,-7482.0,-7722.0,-10098.0,-13537.0,2758.0,-3727.0,-6055.0,9839.0,2174.0,-2847.0,-2200.0,-3656.0,-114.0,-12039.0,-5830.0,2733.0
2020-03-24,HO,-66885.0,96614.0,163499.0,-17060.0,33982.0,51042.0,-7482.0,-10480.0,-1290.0,-13537.0,-7722.0,2746.0,-6055.0,2758.0,4036.0,-2847.0,9839.0,6157.0,-114.0,-2200.0,3283.0,2733.0,-12039.0,-2874.0
2020-03-31,HO,-68175.0,99360.0,167535.0,-10903.0,37265.0,48168.0,-1290.0,-7482.0,-3743.0,2746.0,-13537.0,884.0,4036.0,-6055.0,4627.0,6157.0,-2847.0,1398.0,3283.0,-114.0,2633.0,-2874.0,2733.0,1235.0
2020-04-07,HO,-71918.0,100244.0,172162.0,-9505.0,39898.0,49403.0,-3743.0,-1290.0,-8366.0,884.0,2746.0,5745.0,4627.0,4036.0,14111.0,1398.0,6157.0,4488.0,2633.0,3283.0,2239.0,1235.0,-2874.0,-2249.0
2020-04-14,HO,-80284.0,105989.0,186273.0,-5017.0,42137.0,47154.0,-8366.0,-3743.0,893.0,5745.0,884.0,-2554.0,14111.0,4627.0,-3447.0,4488.0,1398.0,-1872.0,2239.0,2633.0,2456.0,-2249.0,1235.0,4328.0
2020-04-21,HO,-79391.0,103435.0,182826.0,-6889.0,44593.0,51482.0,893.0,-8366.0,-7224.0,-2554.0,5745.0,3208.0,-3447.0,14111.0,10432.0,-1872.0,4488.0,4692.0,2456.0,2239.0,5829.0,4328.0,-2249.0,1137.0
2020-04-28,HO,-86615.0,106643.0,193258.0,-2197.0,50422.0,52619.0,-7224.0,893.0,-4736.0,3208.0,-2554.0,-3926.0,10432.0,-3447.0,810.0,4692.0,-1872.0,1447.0,5829.0,2456.0,-6027.0,1137.0,4328.0,-7474.0
2020-05-05,HO,-91351.0,102717.0,194068.0,-750.0,44395.0,45145.0,-4736.0,-7224.0,2634.0,-3926.0,3208.0,18713.0,810.0,10432.0,16079.0,1447.0,4692.0,-757.0,-6027.0,5829.0,-1166.0,-7474.0,1137.0,-409.0
2020-05-12,HO,-88717.0,121430.0,210147.0,-1507.0,43229.0,44736.0,2634.0,-4736.0,-4315.0,18713.0,-3926.0,548.0,16079.0,810.0,4863.0,-757.0,1447.0,2597.0,-1166.0,-6027.0,-1844.0,-409.0,-7474.0,-4441.0
2020-05-19,HO,-93032.0,121978.0,215010.0,1090.0,41385.0,40295.0,-4315.0,2634.0,1696.0,548.0,18713.0,-5860.0,4863.0,16079.0,-7556.0,2597.0,-757.0,1451.0,-1844.0,-1166.0,-155.0,-4441.0,-409.0,-1606.0
2020-05-26,HO,-91336.0,116118.0,207454.0,2541.0,41230.0,38689.0,1696.0,-4315.0,-5522.0,-5860.0,548.0,2934.0,-7556.0,4863.0,8456.0,1451.0,2597.0,253.0,-155.0,-1844.0,2665.0,-1606.0,-4441.0,2412.0
2020-06-02,HO,-96858.0,119052.0,215910.0,2794.0,43895.0,41101.0,-5522.0,1696.0,-1329.0,2934.0,-5860.0,-231.0,8456.0,-7556.0,1098.0,253.0,1451.0,723.0,2665.0,-155.0,-1754.0,2412.0,-1606.0,-2477.0
2020-06-09,HO,-98187.0,118821.0,217008.0,3517.0,42141.0,38624.0,-1329.0,-5522.0,-2352.0,-231.0,2934.0,-1738.0,1098.0,8456.0,614.0,723.0,253.0,3336.0,-1754.0,2665.0,-477.0,-2477.0,2412.0,-3813.0
2020-06-16,HO,-100539.0,117083.0,217622.0,6853.0,41664.0,34811.0,-2352.0,-1329.0,6115.0,-1738.0,-231.0,-5376.0,614.0,1098.0,-11491.0,3336.0,723.0,-2505.0,-477.0,-1754.0,-1906.0,-3813.0,-2477.0,599.0
2020-06-23,HO,-94424.0,111707.0,206131.0,4348.0,39758.0,35410.0,6115.0,-2352.0,3063.0,-5376.0,-1738.0,-3355.0,-11491.0,614.0,-6418.0,-2505.0,3336.0,-835.0,-1906.0,-477.0,382.0,599.0,-3813.0,1217.0
2020-06-30,HO,-91361.0,108352.0,199713.0,3513.0,40140.0,36627.0,3063.0,6115.0,-1486.0,-3355.0,-5376.0,-10202.0,-6418.0,-11491.0,-8716.0,-835.0,-2505.0,1105.0,382.0,-1906.0,1247.0,1217.0,599.0,142.0
2020-07-07,HO,-92847.0,98150.0,190997.0,4618.0,41387.0,36769.0,-1486.0,3063.0,-306.0,-10202.0,-3355.0,7091.0,-8716.0,-6418.0,7397.0,1105.0,-835.0,1462.0,1247.0,382.0,886.0,142.0,1217.0,-576.0
2020-07-14,HO,-93153.0,105241.0,198394.0,6080.0,42273.0,36193.0,-306.0,-1486.0,-927.0,7091.0,-10202.0,-8673.0,7397.0,-8716.0,-7746.0,1462.0,1105.0,2018.0,886.0,1247.0,4485.0,-576.0,142.0,2467.0
2020-07-21,HO,-94080.0,96568.0,190648.0,8098.0,46758.0,38660.0,-927.0,-306.0,-1531.0,-8673.0,7091.0,-5494.0,-7746.0,7397.0,-3963.0,2018.0,1462.0,2153.0,4485.0,886.0,343.0,2467.0,-576.0,-1810.0
2020-07-28,HO,-95611.0,91074.0,186685.0,10251.0,47101.0,36850.0,-1531.0,-927.0,-9951.0,-5494.0,-8673.0,-5652.0,-3963.0,-7746.0,4299.0,2153.0,2018.0,4796.0,343.0,4485.0,2060.0,-1810.0,2467.0,-2736.0
2020-08-04,HO,-105562.0,85422.0,190984.0,15047.0,49161.0,34114.0,-9951.0,-1531.0,5826.0,-5652.0,-5494.0,5019.0,4299.0,-3963.0,-807.0,4796.0,2153.0,-1938.0,2060.0,343.0,-1334.0,-2736.0,-1810.0,604.0
2020-08-11,HO,-99736.0,90441.0,190177.0,13109.0,47827.0,34718.0,5826.0,-9951.0,-848.0,5019.0,-5652.0,7978.0,-807.0,4299.0,8826.0,-1938.0,4796.0,1869.0,-1334.0,2060.0,284.0,604.0,-2736.0,-1585.0
2020-08-18,HO,-100584.0,98419.0,199003.0,14978.0,48111.0,33133.0,-848.0,5826.0,-87.0,7978.0,5019.0,544.0,8826.0,-807.0,631.0,1869.0,-1938.0,57.0,284.0,-1334.0,3643.0,-1585.0,604.0,3586.0
2020-08-25,HO,-100671.0,98963.0,199634.0,15035.0,51754.0,36719.0,-87.0,-848.0,12071.0,544.0,7978.0,11465.0,631.0,8826.0,-606.0,57.0,1869.0,-4972.0,3643.0,284.0,-1253.0,3586.0,-1585.0,3719.0
2020-09-01,HO,-88600.0,110428.0,199028.0,10063.0,50501.0,40438.0,12071.0,-87.0,6957.0,11465.0,544.0,4941.0,-606.0,631.0,-2016.0,-4972.0,57.0,-4255.0,-1253.0,3643.0,6379.0,3719.0,3586.0,10634.0
2020-09-08,HO,-81643.0,115369.0,197012.0,5808.0,56880.0,51072.0,6957.0,12071.0,345.0,4941.0,11465.0,3044.0,-2016.0,-606.0,2699.0,-4255.0,-4972.0,-82.0,6379.0,-1253.0,-4367.0,10634.0,3719.0,-4285.0
2020-09-15,HO,-81298.0,118413.0,199711.0,5726.0,52513.0,46787.0,345.0,6957.0,-556.0,3044.0,4941.0,-10171.0,2699.0,-2016.0,-9615.0,-82.0,-4255.0,-1076.0,-4367.0,6379.0,1865.0,-4285.0,10634.0,2941.0
2020-09-22,HO,-81854.0,108242.0,190096.0,4650.0,54378.0,49728.0,-556.0,345.0,206.0,-10171.0,3044.0,8047.0,-9615.0,2699.0,7841.0,-1076.0,-82.0,2930.0,1865.0,-4367.0,5493.0,2941.0,-4285.0,2563.0
2020-09-29,HO,-81648.0,116289.0,197937.0,7580.0,59871.0,52291.0,206.0,-556.0,-6795.0,8047.0,-10171.0,-5069.0,7841.0,-9615.0,1726.0,2930.0,-1076.0,1034.0,5493.0,1865.0,-1023.0,2563.0,2941.0,-2057.0
2020-10-06,HO,-88443.0,111220.0,199663.0,8614.0,58848.0,50234.0,-6795.0,206.0,5540.0,-5069.0,8047.0,9401.0,1726.0,7841.0,3861.0,1034.0,2930.0,-3454.0,-1023.0,5493.0,-4168.0,-2057.0,2563.0,-714.0
2020-10-13,HO,-82903.0,120621.0,203524.0,5160.0,54680.0,49520.0,5540.0,-6795.0,1405.0,9401.0,-5069.0,4876.0,3861.0,1726.0,3471.0,-3454.0,1034.0,417.0,-4168.0,-1023.0,724.0,-714.0,-2057.0,307.0
2020-10-20,HO,-81498.0,125497.0,206995.0,5577.0,55404.0,49827.0,1405.0,5540.0,5221.0,4876.0,9401.0,-21900.0,3471.0,3861.0,-27121.0,417.0,-3454.0,-5655.0,724.0,-4168.0,339.0,307.0,-714.0,5994.0
2020-10-27,HO,-76277.0,103597.0,179874.0,-78.0,55743.0,55821.0,5221.0,1405.0,-3360.0,-21900.0,4876.0,14384.0,-27121.0,3471.0,17744.0,-5655.0,417.0,4258.0,339.0,724.0,5447.0,5994.0,307.0,1189.0
2020-11-03,HO,-79637.0,117981.0,197618.0,4180.0,61190.0,57010.0,-3360.0,5221.0,-24293.0,14384.0,-21900.0,-3528.0,17744.0,-27121.0,20765.0,4258.0,-5655.0,12254.0,5447.0,339.0,3785.0,1189.0,5994.0,-8469.0
2020-11-10,HO,-103930.0,114453.0,218383.0,16434.0,64975.0,48541.0,-24293.0,-3360.0,1202.0,-3528.0,14384.0,763.0,20765.0,17744.0,-439.0,12254.0,4258.0,-1410.0,3785.0,5447.0,-2650.0,-8469.0,1189.0,-1240.0
2020-11-17,HO,-102728.0,115216.0,217944.0,15024.0,62325.0,47301.0,1202.0,-24293.0,536.0,763.0,-3528.0,-9986.0,-439.0,20765.0,-10522.0,-1410.0,12254.0,-902.0,-2650.0,3785.0,-3434.0,-1240.0,-8469.0,-2532.0
2020-11-24,HO,-102192.0,105230.0,207422.0,14122.0,58891.0,44769.0,536.0,1202.0,-4338.0,-9986.0,763.0,-1739.0,-10522.0,-439.0,2599.0,-902.0,-1410.0,6311.0,-3434.0,-2650.0,154.0,-2532.0,-1240.0,-6157.0
2020-12-01,HO,-106530.0,103491.0,210021.0,20433.0,59045.0,38612.0,-4338.0,536.0,-2634.0,-1739.0,-9986.0,2754.0,2599.0,-10522.0,5388.0,6311.0,-902.0,1821.0,154.0,-3434.0,-240.0,-6157.0,-2532.0,-2061.0
2020-12-08,HO,-109164.0,106245.0,215409.0,22254.0,58805.0,36551.0,-2634.0,-4338.0,1465.0,2754.0,-1739.0,-1607.0,5388.0,2599.0,-3072.0,1821.0,6311.0,-2866.0,-240.0,154.0,-872.0,-2061.0,-6157.0,1994.0
2020-12-15,HO,-107699.0,104638.0,212337.0,19388.0,57933.0,38545.0,1465.0,-2634.0,-1259.0,-1607.0,2754.0,3735.0,-3072.0,5388.0,4994.0,-2866.0,1821.0,-2663.0,-872.0,-240.0,31.0,1994.0,-2061.0,2694.0
2020-12-22,HO,-108958.0,108373.0,217331.0,16725.0,57964.0,41239.0,-1259.0,1465.0,-1132.0,3735.0,-1607.0,-6266.0,4994.0,-3072.0,-5134.0,-2663.0,-2866.0,1181.0,31.0,-872.0,1396.0,2694.0,1994.0,215.0
2020-12-29,HO,-110090.0,102107.0,212197.0,17906.0,59360.0,41454.0,-1132.0,-1259.0,3263.0,-6266.0,3735.0,11316.0,-5134.0,4994.0,8053.0,1181.0,-2663.0,-2880.0,1396.0,31.0,-898.0,215.0,2694.0,1982.0
2021-01-05,HO,-106827.0,113423.0,220250.0,15026.0,58462.0,43436.0,3263.0,-1132.0,-3753.0,11316.0,-6266.0,2096.0,8053.0,-5134.0,5849.0,-2880.0,1181.0,-5659.0,-898.0,1396.0,-3962.0,1982.0,215.0,1697.0
2021-01-12,HO,-110580.0,115519.0,226099.0,9367.0,54500.0,45133.0,-3753.0,3263.0,-5072.0,2096.0,11316.0,-2273.0,5849.0,8053.0,2799.0,-5659.0,-2880.0,3248.0,-3962.0,-898.0,5327.0,1697.0,1982.0,2079.0
2021-01-19,HO,-115652.0,113246.0,228898.0,12615.0,59827.0,47212.0,-5072.0,-3753.0,-111.0,-2273.0,2096.0,4679.0,2799.0,5849.0,4790.0,3248.0,-5659.0,5211.0,5327.0,-3962.0,3812.0,2079.0,1697.0,-1399.0
2021-01-26,HO,-115763.0,117925.0,233688.0,17826.0,63639.0,45813.0,-111.0,-5072.0,-1587.0,4679.0,-2273.0,4167.0,4790.0,2799.0,5754.0,5211.0,3248.0,1193.0,3812.0,5327.0,3577.0,-1399.0,2079.0,2384.0
2021-02-02,HO,-117350.0,122092.0,239442.0,19019.0,67216.0,48197.0,-1587.0,-111.0,-792.0,4167.0,4679.0,18493.0,5754.0,4790.0,19285.0,1193.0,5211.0,-5191.0,3577.0,3812.0,-2731.0,2384.0,-1399.0,2460.0
2021-02-09,HO,-118142.0,140585.0,258727.0,13828.0,64485.0,50657.0,-792.0,-1587.0,-2229.0,18493.0,4167.0,1152.0,19285.0,5754.0,3381.0,-5191.0,1193.0,905.0,-2731.0,3577.0,2041.0,2460.0,2384.0,1136.0
2021-02-16,HO,-120371.0,141737.0,262108.0,14733.0,66526.0,51793.0,-2229.0,-792.0,11278.0,1152.0,18493.0,2462.0,3381.0,19285.0,-8816.0,905.0,-5191.0,-10569.0,2041.0,-2731.0,-5367.0,1136.0,2460.0,5202.0
2021-02-23,HO,-109093.0,144199.0,253292.0,4164.0,61159.0,56995.0,11278.0,-2229.0,-951.0,2462.0,1152.0,15641.0,-8816.0,3381.0,16592.0,-10569.0,905.0,31.0,-5367.0,2041.0,1693.0,5202.0,1136.0,1662.0
2021-03-02,HO,-110044.0,159840.0,269884.0,4195.0,62852.0,58657.0,-951.0,11278.0,531.0,15641.0,2462.0,-34002.0,16592.0,-8816.0,-34533.0,31.0,-10569.0,816.0,1693.0,-5367.0,3510.0,1662.0,5202.0,2694.0
2021-03-09,HO,-109513.0,125838.0,235351.0,5011.0,66362.0,61351.0,531.0,-951.0,701.0,-34002.0,15641.0,21674.0,-34533.0,16592.0,20973.0,816.0,31.0,2900.0,3510.0,1693.0,1096.0,2694.0,1662.0,-1804.0
2021-03-16,HO,-108812.0,147512.0,256324.0,7911.0,67458.0,59547.0,701.0,531.0,1120.0,21674.0,-34002.0,-31821.0,20973.0,-34533.0,-32941.0,2900.0,816.0,-66.0,1096.0,3510.0,-2955.0,-1804.0,2694.0,-2889.0
2021-03-23,HO,-107692.0,115691.0,223383.0,7845.0,64503.0,56658.0,1120.0,701.0,2862.0,-31821.0,21674.0,-663.0,-32941.0,20973.0,-3525.0,-66.0,2900.0,-1018.0,-2955.0,1096.0,-3501.0,-2889.0,-1804.0,-2483.0
2021-03-30,HO,-104830.0,115028.0,219858.0,6827.0,61002.0,54175.0,2862.0,1120.0,-45.0,-663.0,-31821.0,198.0,-3525.0,-32941.0,243.0,-1018.0,-66.0,1570.0,-3501.0,-2955.0,136.0,-2483.0,-2889.0,-1434.0
2021-04-06,HO,-104875.0,115226.0,220101.0,8397.0,61138.0,52741.0,-45.0,2862.0,-442.0,198.0,-663.0,-4894.0,243.0,-3525.0,-4452.0,1570.0,-1018.0,3367.0,136.0,-3501.0,1639.0,-1434.0,-2483.0,-1728.0
2021-04-13,HO,-105317.0,110332.0,215649.0,11764.0,62777.0,51013.0,-442.0,-45.0,232.0,-4894.0,198.0,-3424.0,-4452.0,243.0,-3656.0,3367.0,1570.0,-1614.0,1639.0,136.0,1327.0,-1728.0,-1434.0,2941.0
2021-04-20,HO,-105085.0,106908.0,211993.0,10150.0,64104.0,53954.0,232.0,-442.0,1418.0,-3424.0,-4894.0,-4853.0,-3656.0,-4452.0,-6271.0,-1614.0,3367.0,-4904.0,1327.0,1639.0,-4531.0,2941.0,-1728.0,373.0
2021-04-27,HO,-103667.0,102055.0,205722.0,5246.0,59573.0,54327.0,1418.0,232.0,-2792.0,-4853.0,-3424.0,-207.0,-6271.0,-3656.0,2585.0,-4904.0,-1614.0,-2070.0,-4531.0,1327.0,2173.0,373.0,2941.0,4243.0
2021-05-04,HO,-106459.0,101848.0,208307.0,3176.0,61746.0,58570.0,-2792.0,1418.0,474.0,-207.0,-4853.0,5424.0,2585.0,-6271.0,4950.0,-2070.0,-4904.0,2744.0,2173.0,-4531.0,6682.0,4243.0,373.0,3938.0
2021-05-11,HO,-105985.0,107272.0,213257.0,5920.0,68428.0,62508.0,474.0,-2792.0,-15999.0,5424.0,-207.0,15135.0,4950.0,2585.0,31134.0,2744.0,-2070.0,15954.0,6682.0,2173.0,2448.0,3938.0,4243.0,-13506.0
2021-05-18,HO,-121984.0,122407.0,244391.0,21874.0,70876.0,49002.0,-15999.0,474.0,-1271.0,15135.0,5424.0,1163.0,31134.0,4950.0,2434.0,15954.0,2744.0,2896.0,2448.0,6682.0,-475.0,-13506.0,3938.0,-3371.0
2021-05-25,HO,-123255.0,123570.0,246825.0,24770.0,70401.0,45631.0,-1271.0,-15999.0,-760.0,1163.0,15135.0,6810.0,2434.0,31134.0,7570.0,2896.0,15954.0,-2143.0,-475.0,2448.0,-1810.0,-3371.0,-13506.0,333.0
2021-06-01,HO,-124015.0,130380.0,254395.0,22627.0,68591.0,45964.0,-760.0,-1271.0,-179.0,6810.0,1163.0,-4052.0,7570.0,2434.0,-3873.0,-2143.0,2896.0,-1399.0,-1810.0,-475.0,-1169.0,333.0,-3371.0,230.0
2021-06-08,HO,-124194.0,126328.0,250522.0,21228.0,67422.0,46194.0,-179.0,-760.0,1685.0,-4052.0,6810.0,-1029.0,-3873.0,7570.0,-2714.0,-1399.0,-2143.0,1952.0,-1169.0,-1810.0,1731.0,230.0,333.0,-221.0
2021-06-15,HO,-122509.0,125299.0,247808.0,23180.0,69153.0,45973.0,1685.0,-179.0,1688.0,-1029.0,-4052.0,-1667.0,-2714.0,-3873.0,-3355.0,1952.0,-1399.0,987.0,1731.0,-1169.0,2711.0,-221.0,230.0,1724.0
2021-06-22,HO,-120821.0,123632.0,244453.0,24167.0,71864.0,47697.0,1688.0,1685.0,-2501.0,-1667.0,-1029.0,592.0,-3355.0,-2714.0,3093.0,987.0,1952.0,1280.0,2711.0,1731.0,-4780.0,1724.0,-221.0,-6060.0
2021-06-29,HO,-123322.0,124224.0,247546.0,25447.0,67084.0,41637.0,-2501.0,1688.0,1547.0,592.0,-1667.0,-11225.0,3093.0,-3355.0,-12772.0,1280.0,987.0,-830.0,-4780.0,2711.0,-1572.0,-6060.0,1724.0,-742.0
2021-07-06,HO,-121775.0,112999.0,234774.0,24617.0,65512.0,40895.0,1547.0,-2501.0,-2176.0,-11225.0,592.0,4847.0,-12772.0,3093.0,7023.0,-830.0,1280.0,-2581.0,-1572.0,-4780.0,-791.0,-742.0,-6060.0,1790.0
2021-07-13,HO,-123951.0,117846.0,241797.0,22036.0,64721.0,42685.0,-2176.0,1547.0,3424.0,4847.0,-11225.0,9781.0,7023.0,-12772.0,6357.0,-2581.0,-830.0,1896.0,-791.0,-1572.0,-783.0,1790.0,-742.0,-2679.0
2021-07-20,HO,-120527.0,127627.0,248154.0,23932.0,63938.0,40006.0,3424.0,-2176.0,-3325.0,9781.0,4847.0,-17337.0,6357.0,7023.0,-14012.0,1896.0,-2581.0,2875.0,-783.0,-791.0,6295.0,-2679.0,1790.0,3420.0
2021-07-27,HO,-123852.0,110290.0,234142.0,26807.0,70233.0,43426.0,-3325.0,3424.0,-2427.0,-17337.0,9781.0,-100.0,-14012.0,6357.0,2327.0,2875.0,1896.0,1661.0,6295.0,-783.0,-1108.0,3420.0,-2679.0,-2769.0
2021-08-03,HO,-126279.0,110190.0,236469.0,28468.0,69125.0,40657.0,-2427.0,-3325.0,-844.0,-100.0,-17337.0,-3620.0,2327.0,-14012.0,-2776.0,1661.0,2875.0,5471.0,-1108.0,6295.0,2262.0,-2769.0,3420.0,-3209.0
2021-08-10,HO,-127123.0,106570.0,233693.0,33939.0,71387.0,37448.0,-844.0,-2427.0,2344.0,-3620.0,-100.0,6355.0,-2776.0,2327.0,4011.0,5471.0,1661.0,-1373.0,2262.0,-1108.0,1020.0,-3209.0,-2769.0,2393.0
2021-08-17,HO,-124779.0,112925.0,237704.0,32566.0,72407.0,39841.0,2344.0,-844.0,-3113.0,6355.0,-3620.0,3375.0,4011.0,-2776.0,6488.0,-1373.0,5471.0,1662.0,1020.0,2262.0,-5423.0,2393.0,-3209.0,-7085.0
2021-08-24,HO,-127892.0,116300.0,244192.0,34228.0,66984.0,32756.0,-3113.0,2344.0,-4683.0,3375.0,6355.0,-12568.0,6488.0,4011.0,-7885.0,1662.0,-1373.0,4083.0,-5423.0,1020.0,2379.0,-7085.0,2393.0,-1704.0
2021-08-31,HO,-132575.0,103732.0,236307.0,38311.0,69363.0,31052.0,-4683.0,-3113.0,642.0,-12568.0,3375.0,19507.0,-7885.0,6488.0,18865.0,4083.0,1662.0,-903.0,2379.0,-5423.0,1139.0,-1704.0,-7085.0,2042.0
2021-09-07,HO,-131933.0,123239.0,255172.0,37408.0,70502.0,33094.0,642.0,-4683.0,6692.0,19507.0,-12568.0,11226.0,18865.0,-7885.0,4534.0,-903.0,4083.0,-7223.0,1139.0,2379.0,-4243.0,2042.0,-1704.0,2980.0
2021-09-14,HO,-125241.0,134465.0,259706.0,30185.0,66259.0,36074.0,6692.0,642.0,-3926.0,11226.0,19507.0,-26556.0,4534.0,18865.0,-22630.0,-7223.0,-903.0,6027.0,-4243.0,1139.0,9483.0,2980.0,2042.0,3456.0
2021-09-21,HO,-129167.0,107909.0,237076.0,36212.0,75742.0,39530.0,-3926.0,6692.0,-3298.0,-26556.0,11226.0,7775.0,-22630.0,4534.0,11073.0,6027.0,-7223.0,955.0,9483.0,-4243.0,-3328.0,3456.0,2980.0,-4283.0
2021-09-28,HO,-132465.0,115684.0,248149.0,37167.0,72414.0,35247.0,-3298.0,-3926.0,-6617.0,7775.0,-26556.0,184.0,11073.0,-22630.0,6801.0,955.0,6027.0,1453.0,-3328.0,9483.0,385.0,-4283.0,3456.0,-1068.0
2021-10-05,HO,-139082.0,115868.0,254950.0,38620.0,72799.0,34179.0,-6617.0,-3298.0,14.0,184.0,7775.0,6363.0,6801.0,11073.0,6349.0,1453.0,955.0,1710.0,385.0,-3328.0,719.0,-1068.0,-4283.0,-991.0
2021-10-12,HO,-139068.0,122231.0,261299.0,40330.0,73518.0,33188.0,14.0,-6617.0,14599.0,6363.0,184.0,-8460.0,6349.0,6801.0,-23059.0,1710.0,1453.0,-12425.0,719.0,385.0,-4193.0,-991.0,-1068.0,8232.0
2021-10-19,HO,-124469.0,113771.0,238240.0,27905.0,69325.0,41420.0,14599.0,14.0,1039.0,-8460.0,6363.0,14850.0,-23059.0,6349.0,13811.0,-12425.0,1710.0,-1017.0,-4193.0,719.0,-112.0,8232.0,-991.0,905.0
2021-10-26,HO,-123430.0,128621.0,252051.0,26888.0,69213.0,42325.0,1039.0,14599.0,2836.0,14850.0,-8460.0,5901.0,13811.0,-23059.0,3065.0,-1017.0,-12425.0,-3336.0,-112.0,-4193.0,-6477.0,905.0,8232.0,-3141.0
2021-11-02,HO,-120594.0,134522.0,255116.0,23552.0,62736.0,39184.0,2836.0,1039.0,3403.0,5901.0,14850.0,9481.0,3065.0,13811.0,6078.0,-3336.0,-1017.0,-2226.0,-6477.0,-112.0,-8008.0,-3141.0,905.0,-5782.0
2021-11-09,HO,-117191.0,144003.0,261194.0,21326.0,54728.0,33402.0,3403.0,2836.0,5523.0,9481.0,5901.0,-34861.0,6078.0,3065.0,-40384.0,-2226.0,-3336.0,-3389.0,-8008.0,-6477.0,-978.0,-5782.0,-3141.0,2411.0
2021-11-16,HO,-111668.0,109142.0,220810.0,17937.0,53750.0,35813.0,5523.0,3403.0,6899.0,-34861.0,9481.0,-33792.0,-40384.0,6078.0,-40691.0,-3389.0,-2226.0,-1863.0,-978.0,-8008.0,-3611.0,2411.0,-5782.0,-1748.0
2021-11-23,HO,-104769.0,75350.0,180119.0,16074.0,50139.0,34065.0,6899.0,5523.0,2355.0,-33792.0,-34861.0,-19000.0,-40691.0,-40384.0,-21355.0,-1863.0,-3389.0,-4594.0,-3611.0,-978.0,-7886.0,-1748.0,2411.0,-3292.0
2021-11-30,HO,-102414.0,56350.0,158764.0,11480.0,42253.0,30773.0,2355.0,6899.0,2984.0,-19000.0,-33792.0,9673.0,-21355.0,-40691.0,6689.0,-4594.0,-1863.0,-2127.0,-7886.0,-3611.0,-1992.0,-3292.0,-1748.0,135.0
2021-12-07,HO,-99430.0,66023.0,165453.0,9353.0,40261.0,30908.0,2984.0,2355.0,324.0,9673.0,-19000.0,274.0,6689.0,-21355.0,-50.0,-2127.0,-4594.0,-3950.0,-1992.0,-7886.0,-2580.0,135.0,-3292.0,1370.0
2021-12-14,HO,-99106.0,66297.0,165403.0,5403.0,37681.0,32278.0,324.0,2984.0,2277.0,274.0,9673.0,-2119.0,-50.0,6689.0,-4396.0,-3950.0,-2127.0,291.0,-2580.0,-1992.0,1939.0,1370.0,135.0,1648.0
2021-12-21,HO,-96829.0,64178.0,161007.0,5694.0,39620.0,33926.0,2277.0,324.0,-2700.0,-2119.0,274.0,-1095.0,-4396.0,-50.0,1605.0,291.0,-3950.0,-659.0,1939.0,-2580.0,2667.0,1648.0,1370.0,3326.0
2021-12-28,HO,-99529.0,63083.0,162612.0,5035.0,42287.0,37252.0,-2700.0,2277.0,-5240.0,-1095.0,-2119.0,12600.0,1605.0,-4396.0,17840.0,-659.0,291.0,3951.0,2667.0,1939.0,4930.0,3326.0,1648.0,979.0
2022-01-04,HO,-104769.0,75683.0,180452.0,8986.0,47217.0,38231.0,-5240.0,-2700.0,-6801.0,12600.0,-1095.0,20459.0,17840.0,1605.0,27260.0,3951.0,-659.0,9192.0,4930.0,2667.0,10424.0,979.0,3326.0,1232.0
2022-01-11,HO,-111570.0,96142.0,207712.0,18178.0,57641.0,39463.0,-6801.0,-5240.0,-976.0,20459.0,12600.0,4954.0,27260.0,17840.0,5930.0,9192.0,3951.0,-816.0,10424.0,4930.0,3944.0,1232.0,979.0,4760.0
2022-01-18,HO,-112546.0,101096.0,213642.0,17362.0,61585.0,44223.0,-976.0,-6801.0,-1903.0,4954.0,20459.0,-2336.0,5930.0,27260.0,-433.0,-816.0,9192.0,2983.0,3944.0,10424.0,773.0,4760.0,1232.0,-2210.0
2022-01-25,HO,-114449.0,98760.0,213209.0,20345.0,62358.0,42013.0,-1903.0,-976.0,-3920.0,-2336.0,4954.0,-15800.0,-433.0,5930.0,-11880.0,2983.0,-816.0,-2267.0,773.0,3944.0,4326.0,-2210.0,4760.0,6593.0
2022-02-01,HO,-118369.0,82960.0,201329.0,18078.0,66684.0,48606.0,-3920.0,-1903.0,9994.0,-15800.0,-2336.0,9136.0,-11880.0,-433.0,-858.0,-2267.0,2983.0,-9125.0,4326.0,773.0,-5518.0,6593.0,-2210.0,3607.0
