,CO1 Comdty ,CO2 Comdty ,CO3 Comdty,S:COCO 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2021-10-08,360971.0,177024.0,73874.0,93745.0
2021-10-11,330444.0,181130.0,86254.0,84825.0
2021-10-12,331408.0,187728.0,88727.0,84393.0
2021-10-13,333681.0,179565.0,95105.0,89292.0
2021-10-14,316636.0,165152.0,91683.0,70677.0
2021-10-15,276465.0,160366.0,80038.0,65214.0
2021-10-18,340957.0,210353.0,99439.0,96488.0
2021-10-19,371791.0,214037.0,101836.0,103925.0
2021-10-20,378692.0,246688.0,97634.0,130268.0
2021-10-21,373646.0,273683.0,116215.0,122254.0
2021-10-22,298347.0,313650.0,153142.0,112108.0
2021-10-25,294554.0,320225.0,140468.0,115616.0
2021-10-26,222562.0,302344.0,137539.0,92414.0
2021-10-27,149747.0,400747.0,151259.0,89225.0
2021-10-28,118142.0,386021.0,130598.0,75749.0
2021-10-29,22766.0,358922.0,133748.0,17143.0
2021-11-01,302904.0,176267.0,117611.0,88930.0
2021-11-02,317069.0,156806.0,101232.0,78662.0
2021-11-03,380105.0,185057.0,121705.0,83221.0
2021-11-04,472428.0,211033.0,139044.0,95985.0
2021-11-05,379685.0,214091.0,123431.0,114729.0
2021-11-08,269601.0,164466.0,95260.0,82931.0
2021-11-09,346571.0,191107.0,130915.0,96292.0
2021-11-10,366309.0,192907.0,114600.0,88009.0
2021-11-11,336137.0,206139.0,120006.0,98392.0
2021-11-12,289298.0,167531.0,87501.0,80306.0
2021-11-15,273717.0,171947.0,98986.0,72915.0
2021-11-16,340716.0,228639.0,116720.0,115804.0
2021-11-17,406749.0,303544.0,177515.0,144102.0
2021-11-18,306849.0,225066.0,143895.0,101894.0
2021-11-19,479928.0,373168.0,210802.0,155685.0
2021-11-22,350902.0,262151.0,136785.0,127805.0
2021-11-23,366596.0,370934.0,216375.0,148060.0
2021-11-24,231071.0,265667.0,138927.0,91431.0
2021-11-25,80445.0,137093.0,63342.0,42510.0
2021-11-26,170776.0,575459.0,264323.0,95208.0
2021-11-29,126354.0,494405.0,198119.0,86791.0
2021-11-30,24823.0,591243.0,273684.0,22103.0
2021-12-01,420402.0,228574.0,112765.0,102110.0
2021-12-02,526601.0,270133.0,136499.0,120975.0
2021-12-03,331824.0,167105.0,83969.0,69599.0
2021-12-06,255401.0,138842.0,66247.0,63684.0
2021-12-07,312282.0,186064.0,84482.0,84724.0
2021-12-08,322080.0,204791.0,93775.0,99089.0
2021-12-09,283389.0,184208.0,78950.0,92140.0
2021-12-10,221360.0,138603.0,62147.0,59637.0
2021-12-13,265514.0,173769.0,74524.0,91467.0
2021-12-14,277860.0,207670.0,105413.0,95556.0
2021-12-15,233190.0,154844.0,80720.0,56520.0
2021-12-16,223637.0,171958.0,87282.0,63706.0
2021-12-17,231412.0,172053.0,80643.0,65337.0
2021-12-20,333764.0,271507.0,118641.0,114648.0
2021-12-21,214067.0,200014.0,89696.0,72325.0
2021-12-22,166713.0,206569.0,82999.0,64807.0
2021-12-23,161242.0,213229.0,94621.0,60151.0
2021-12-24,30538.0,40254.0,12926.0,17729.0
2021-12-27,85387.0,143561.0,43056.0,38232.0
2021-12-28,50411.0,157427.0,53267.0,30131.0
2021-12-29,69626.0,255372.0,84998.0,50895.0
2021-12-30,10896.0,211586.0,89316.0,9695.0
2021-12-31,148959.0,53581.0,24847.0,28399.0
2022-01-03,201029.0,91791.0,40739.0,50594.0
2022-01-04,291677.0,170610.0,82595.0,91252.0
2022-01-05,331736.0,203421.0,105768.0,111135.0
2022-01-06,353156.0,212023.0,117547.0,105935.0
2022-01-07,286113.0,158256.0,79381.0,73024.0
2022-01-10,300651.0,189384.0,98639.0,93369.0
2022-01-11,324941.0,190085.0,88424.0,97001.0
2022-01-12,301386.0,189536.0,105049.0,84091.0
2022-01-13,265203.0,179307.0,90343.0,83897.0
2022-01-14,304718.0,184582.0,90204.0,83623.0
2022-01-17,139817.0,88457.0,48767.0,39704.0
2022-01-18,356876.0,249483.0,96379.0,136832.0
2022-01-19,350935.0,254612.0,106167.0,137260.0
2022-01-20,279524.0,208540.0,94810.0,82362.0
2022-01-21,288214.0,225833.0,120681.0,88151.0
2022-01-24,309894.0,270251.0,116583.0,88882.0
2022-01-25,256212.0,277865.0,115499.0,94853.0
2022-01-26,260111.0,346963.0,166449.0,108855.0
2022-01-27,131704.0,363407.0,146034.0,78801.0
2022-01-28,102009.0,420433.0,186268.0,72113.0
2022-01-31,11010.0,293785.0,127892.0,8650.0
2022-02-01,271771.0,139102.0,108656.0,72921.0
2022-02-02,319432.0,162209.0,141469.0,80463.0
2022-02-03,301787.0,179346.0,148717.0,82204.0
2022-02-04,322131.0,158199.0,140503.0,78941.0
2022-02-07,317289.0,191279.0,143069.0,97390.0
2022-02-08,368548.0,230027.0,177937.0,111260.0
2022-02-09,294004.0,176410.0,158251.0,82981.0
2022-02-10,369013.0,213545.0,158715.0,105329.0
2022-02-11,452105.0,325646.0,257705.0,159552.0
2022-02-14,373086.0,230261.0,183898.0,95873.0
2022-02-15,378253.0,236768.0,208315.0,92170.0
2022-02-16,393794.0,309605.0,252883.0,118031.0
2022-02-17,347788.0,279881.0,202047.0,106325.0
2022-02-18,348345.0,314640.0,219238.0,115747.0
2022-02-21,217035.0,190481.0,120611.0,69062.0
2022-02-22,316384.0,386576.0,223527.0,113455.0
2022-02-23,238632.0,319465.0,183325.0,102691.0
2022-02-24,167791.0,633532.0,446844.0,91351.0
2022-02-25,68982.0,424122.0,257103.0,50818.0
2022-02-28,22961.0,411245.0,255510.0,21245.0
2022-03-01,492513.0,399736.0,171763.0,135273.0
2022-03-02,490567.0,369585.0,158528.0,137812.0
2022-03-03,452523.0,382115.0,170080.0,143628.0
2022-03-04,334408.0,323339.0,141262.0,119511.0
2022-03-07,419930.0,334947.0,145223.0,153474.0
2022-03-08,469994.0,392921.0,171473.0,185804.0
2022-03-09,521577.0,468569.0,189810.0,219705.0
2022-03-10,352338.0,340944.0,142261.0,153828.0
2022-03-11,287385.0,236813.0,91348.0,117011.0
2022-03-14,265914.0,255381.0,97159.0,107416.0
2022-03-15,318121.0,311212.0,132243.0,128918.0
2022-03-16,246821.0,219970.0,103064.0,94670.0
2022-03-17,200947.0,211432.0,99346.0,82438.0
2022-03-18,168906.0,181431.0,67720.0,73047.0
2022-03-21,196494.0,231226.0,100069.0,88143.0
2022-03-22,204659.0,260720.0,112273.0,99490.0
2022-03-23,224526.0,288411.0,132450.0,105172.0
2022-03-24,177664.0,286552.0,134161.0,96759.0
2022-03-25,133459.0,278289.0,113271.0,81321.0
2022-03-28,150818.0,304613.0,124794.0,86546.0
2022-03-29,93679.0,354621.0,155101.0,72697.0
2022-03-30,72332.0,269455.0,129453.0,55956.0
2022-03-31,8678.0,348686.0,189849.0,7290.0
2022-04-01,238624.0,151045.0,87243.0,82723.0
2022-04-04,218681.0,148712.0,74338.0,80104.0
2022-04-05,203055.0,131590.0,67807.0,71867.0
2022-04-06,286516.0,201367.0,108795.0,107776.0
2022-04-07,296034.0,196600.0,105280.0,114914.0
2022-04-08,217643.0,140583.0,76406.0,73782.0
2022-04-11,238692.0,171825.0,90532.0,97568.0
2022-04-12,273948.0,210017.0,111832.0,110143.0
2022-04-13,247255.0,214749.0,112704.0,107925.0
2022-04-14,210179.0,173004.0,89163.0,79874.0
2022-04-18,132154.0,102651.0,59168.0,51321.0
2022-04-19,239907.0,205721.0,122393.0,90776.0
2022-04-20,243672.0,227803.0,129887.0,112901.0
2022-04-21,185375.0,200080.0,96085.0,88244.0
2022-04-22,125868.0,188269.0,97166.0,65881.0
2022-04-25,156353.0,286886.0,141066.0,86178.0
2022-04-26,138203.0,268030.0,123095.0,67756.0
2022-04-27,67057.0,230068.0,110203.0,44699.0
2022-04-28,73317.0,309713.0,140351.0,57392.0
2022-04-29,12018.0,291042.0,146429.0,10545.0
2022-05-02,151340.0,77007.0,63534.0,38689.0
2022-05-03,184195.0,118919.0,77587.0,60128.0
2022-05-04,241680.0,149319.0,101706.0,83273.0
2022-05-05,279883.0,179664.0,116726.0,106191.0
2022-05-06,249825.0,175509.0,116333.0,97923.0
2022-05-09,302174.0,201190.0,120903.0,112342.0
2022-05-10,327990.0,226217.0,139055.0,131772.0
2022-05-11,287529.0,190185.0,131312.0,103998.0
2022-05-12,264263.0,185711.0,113996.0,103437.0
2022-05-13,220316.0,148753.0,100971.0,80435.0
2022-05-16,218438.0,151954.0,105961.0,76653.0
2022-05-17,277888.0,233430.0,169511.0,114384.0
2022-05-18,245044.0,194481.0,147550.0,88594.0
2022-05-19,272347.0,205142.0,156449.0,94447.0
2022-05-20,180892.0,173485.0,91507.0,84112.0
2022-05-23,196505.0,191990.0,103974.0,91843.0
2022-05-24,191734.0,220643.0,116158.0,87899.0
2022-05-25,152329.0,210940.0,104978.0,83426.0
2022-05-26,123575.0,232567.0,113114.0,68517.0
2022-05-27,81158.0,255249.0,133483.0,57041.0
2022-05-30,42413.0,145090.0,73152.0,32944.0
2022-05-31,11561.0,360167.0,189945.0,9138.0
2022-06-01,242156.0,172762.0,82748.0,88801.0
2022-06-02,216903.0,150547.0,80206.0,76346.0
2022-06-03,141657.0,86695.0,46069.0,43633.0
2022-06-06,204089.0,135896.0,69417.0,73155.0
2022-06-07,276716.0,194028.0,97641.0,111338.0
2022-06-08,256288.0,194431.0,92245.0,97824.0
2022-06-09,218983.0,146206.0,69414.0,79068.0
2022-06-10,294278.0,212079.0,99271.0,112763.0
2022-06-13,257105.0,190111.0,84155.0,100319.0
2022-06-14,291264.0,237703.0,123465.0,117384.0
2022-06-15,231061.0,197542.0,96989.0,90630.0
2022-06-16,276675.0,250247.0,129207.0,123506.0
2022-06-17,319905.0,234552.0,118500.0,113526.0
2022-06-20,161603.0,153737.0,73753.0,77198.0
2022-06-21,204031.0,200077.0,98086.0,87406.0
2022-06-22,293049.0,295593.0,144026.0,131958.0
2022-06-23,195916.0,237776.0,119857.0,97103.0
2022-06-24,134176.0,241474.0,120909.0,65667.0
2022-06-27,118097.0,239015.0,100826.0,65863.0
2022-06-28,65764.0,267385.0,123365.0,47016.0
2022-06-29,54344.0,283482.0,132116.0,39898.0
2022-06-30,7113.0,313716.0,155919.0,5683.0
2022-07-01,235417.0,150186.0,91703.0,75018.0
2022-07-04,100588.0,74201.0,40282.0,35730.0
2022-07-05,428839.0,254347.0,140557.0,128246.0
2022-07-06,350296.0,230550.0,152225.0,104388.0
2022-07-07,279661.0,171806.0,121687.0,79829.0
2022-07-08,238348.0,163890.0,97932.0,87952.0
2022-07-11,194659.0,122145.0,70231.0,66225.0
2022-07-12,275618.0,175537.0,101270.0,98946.0
2022-07-13,247469.0,172546.0,108974.0,94553.0
2022-07-14,318794.0,247653.0,152479.0,129252.0
2022-07-15,218091.0,175452.0,112332.0,81014.0
2022-07-18,213498.0,158423.0,89836.0,75779.0
2022-07-19,226403.0,187458.0,96577.0,89457.0
2022-07-20,186695.0,182000.0,101123.0,76046.0
2022-07-21,228699.0,236116.0,129097.0,98196.0
2022-07-22,137242.0,201569.0,89462.0,65560.0
2022-07-25,123666.0,228258.0,101765.0,73398.0
2022-07-26,110001.0,244052.0,112323.0,59266.0
2022-07-27,77693.0,254560.0,117459.0,53530.0
2022-07-28,80841.0,306963.0,141149.0,55990.0
2022-07-29,9127.0,278879.0,154671.0,8158.0
2022-08-01,272835.0,163551.0,156086.0,85122.0
2022-08-02,229684.0,147331.0,142218.0,75547.0
2022-08-03,293111.0,163197.0,170154.0,88687.0
2022-08-04,264805.0,159661.0,163308.0,83072.0
2022-08-05,216197.0,142089.0,126191.0,81009.0
2022-08-08,201246.0,122888.0,112184.0,70013.0
2022-08-09,219670.0,137640.0,127209.0,76947.0
2022-08-10,247741.0,176597.0,153224.0,96763.0
2022-08-11,219416.0,166597.0,125593.0,82832.0
2022-08-12,188126.0,130609.0,118198.0,65330.0
2022-08-15,217574.0,147591.0,140610.0,71107.0
2022-08-16,217751.0,148993.0,148683.0,69773.0
2022-08-17,199193.0,162263.0,149891.0,71178.0
2022-08-18,208551.0,191437.0,175898.0,83883.0
2022-08-19,178601.0,165357.0,146274.0,68442.0
2022-08-22,207640.0,186810.0,159010.0,83506.0
2022-08-23,210633.0,198989.0,170193.0,82122.0
2022-08-24,183731.0,233924.0,196719.0,78113.0
2022-08-25,161491.0,223977.0,170753.0,72261.0
2022-08-26,130634.0,277481.0,186343.0,84706.0
2022-08-29,53025.0,211627.0,137976.0,34988.0
2022-08-30,59833.0,356096.0,250584.0,41982.0
2022-08-31,10070.0,290425.0,241692.0,7775.0
2022-09-01,297547.0,264968.0,120406.0,111406.0
2022-09-02,210002.0,186916.0,88574.0,66999.0
2022-09-05,144255.0,124939.0,55695.0,50796.0
2022-09-06,225949.0,181075.0,88122.0,74260.0
2022-09-07,300200.0,313352.0,120057.0,113337.0
2022-09-08,208658.0,189387.0,100690.0,74295.0
2022-09-09,202939.0,181211.0,93050.0,75033.0
2022-09-12,210433.0,188708.0,88145.0,88925.0
2022-09-13,275167.0,270063.0,133849.0,114817.0
2022-09-14,259902.0,256992.0,127409.0,106148.0
2022-09-15,257617.0,250168.0,132871.0,96537.0
2022-09-16,197482.0,196727.0,105135.0,79377.0
2022-09-19,138529.0,130782.0,60809.0,46353.0
2022-09-20,188559.0,209155.0,117681.0,77926.0
2022-09-21,216932.0,247638.0,125661.0,83197.0
2022-09-22,170284.0,219294.0,106742.0,72354.0
2022-09-23,180102.0,304198.0,135346.0,92706.0
2022-09-26,119602.0,257042.0,116807.0,65041.0
2022-09-27,104088.0,252519.0,121719.0,63007.0
2022-09-28,74332.0,301384.0,132772.0,50841.0
2022-09-29,57863.0,284217.0,125657.0,42181.0
2022-09-30,5892.0,275058.0,125028.0,4833.0
2022-10-03,270689.0,161210.0,111998.0,82051.0
2022-10-04,282379.0,180184.0,121397.0,91613.0
2022-10-05,296201.0,179850.0,135423.0,95671.0
2022-10-06,207526.0,128502.0,80781.0,64374.0
2022-10-07,269400.0,158788.0,100540.0,82821.0
2022-10-10,215365.0,134939.0,71830.0,72942.0
2022-10-11,259027.0,166313.0,92343.0,88391.0
2022-10-12,257656.0,187542.0,108767.0,102774.0
2022-10-13,280518.0,200988.0,123417.0,102820.0
2022-10-14,210773.0,153887.0,92889.0,74034.0
2022-10-17,203801.0,163337.0,107049.0,79655.0
2022-10-18,320421.0,247363.0,146873.0,122887.0
2022-10-19,272350.0,260248.0,145831.0,116498.0
2022-10-20,237540.0,211693.0,131067.0,88152.0
2022-10-21,203280.0,181507.0,91752.0,82536.0
2022-10-24,179202.0,178748.0,64062.0,72789.0
2022-10-25,165514.0,222197.0,112613.0,75242.0
2022-10-26,138002.0,262010.0,142214.0,68534.0
2022-10-27,84574.0,247955.0,111118.0,50176.0
2022-10-28,89938.0,281472.0,136708.0,65851.0
2022-10-31,14997.0,304529.0,120996.0,13130.0
2022-11-01,247652.0,151214.0,99927.0,74689.0
2022-11-02,253003.0,155690.0,105650.0,72648.0
2022-11-03,229115.0,154773.0,104861.0,76702.0
2022-11-04,307087.0,176994.0,128336.0,93749.0
2022-11-07,241941.0,156411.0,91893.0,84188.0
2022-11-08,251667.0,163993.0,108267.0,85572.0
2022-11-09,308020.0,200135.0,146543.0,102463.0
2022-11-10,278533.0,200364.0,135544.0,94920.0
2022-11-11,238066.0,168059.0,108648.0,80071.0
2022-11-14,248245.0,196008.0,119578.0,93622.0
2022-11-15,317499.0,271792.0,204470.0,114276.0
2022-11-16,257615.0,192718.0,120799.0,90366.0
2022-11-17,313529.0,251545.0,162177.0,113758.0
2022-11-18,379661.0,372774.0,278195.0,154556.0
2022-11-21,354597.0,364773.0,248472.0,144613.0
2022-11-22,190846.0,243703.0,170990.0,85009.0
2022-11-23,212138.0,305216.0,181576.0,95945.0
2022-11-24,75611.0,142862.0,88370.0,38172.0
2022-11-25,85308.0,175711.0,97975.0,40806.0
2022-11-28,102556.0,341921.0,185602.0,66496.0
2022-11-29,67931.0,349279.0,202775.0,50686.0
2022-11-30,9048.0,247655.0,145258.0,7879.0
2022-12-01,229128.0,160527.0,74739.0,74299.0
2022-12-02,198732.0,141364.0,73324.0,60048.0
2022-12-05,252904.0,193043.0,100131.0,90090.0
2022-12-06,309553.0,225867.0,114944.0,100372.0
2022-12-07,279365.0,207044.0,140386.0,83292.0
2022-12-08,259015.0,209676.0,116701.0,79865.0
2022-12-09,216497.0,157000.0,84627.0,66745.0
2022-12-12,213072.0,158365.0,81932.0,73970.0
2022-12-13,243816.0,201457.0,136616.0,85000.0
2022-12-14,209833.0,178258.0,113435.0,68067.0
2022-12-15,194974.0,162076.0,102140.0,64070.0
2022-12-16,243493.0,236089.0,126533.0,100526.0
2022-12-19,174244.0,164924.0,75509.0,70550.0
2022-12-20,183945.0,184117.0,89881.0,80076.0
2022-12-21,148437.0,178088.0,95294.0,61495.0
2022-12-22,166011.0,211179.0,113159.0,72175.0
2022-12-23,82361.0,180396.0,78858.0,43411.0
2022-12-27,61995.0,160090.0,62431.0,40566.0
2022-12-28,57560.0,211211.0,89769.0,43087.0
2022-12-29,10986.0,197792.0,78278.0,9855.0
2022-12-30,168654.0,73571.0,37386.0,38573.0
2023-01-03,302855.0,189876.0,120516.0,94275.0
2023-01-04,319305.0,190816.0,125570.0,91558.0
2023-01-05,259584.0,164111.0,94686.0,73872.0
2023-01-06,215424.0,149037.0,95948.0,63704.0
2023-01-09,245120.0,169876.0,101166.0,77208.0
2023-01-10,244353.0,180962.0,119006.0,77986.0
2023-01-11,273786.0,203759.0,129325.0,84936.0
2023-01-12,264068.0,211335.0,154794.0,79501.0
2023-01-13,217396.0,166663.0,114034.0,71263.0
2023-01-16,125963.0,103737.0,70196.0,41549.0
2023-01-17,238298.0,190846.0,112470.0,70568.0
2023-01-18,288148.0,230478.0,152518.0,95347.0
2023-01-19,250959.0,212651.0,125228.0,86994.0
2023-01-20,212917.0,186837.0,95072.0,80853.0
2023-01-23,192408.0,201595.0,101728.0,67764.0
2023-01-24,207745.0,233701.0,114900.0,87823.0
2023-01-25,159465.0,210974.0,107252.0,68465.0
2023-01-26,139104.0,253059.0,123977.0,67038.0
2023-01-27,107084.0,321656.0,161161.0,70235.0
2023-01-30,65548.0,313162.0,145056.0,44319.0
2023-01-31,11891.0,327095.0,169880.0,10393.0
2023-02-01,348662.0,215990.0,175019.0,114311.0
2023-02-02,287085.0,196747.0,195150.0,86441.0
2023-02-03,330324.0,205591.0,186458.0,90848.0
2023-02-06,325206.0,214624.0,181096.0,99459.0
2023-02-07,290979.0,193164.0,153593.0,99799.0
2023-02-08,254144.0,170727.0,147868.0,78936.0
2023-02-09,260730.0,204927.0,181814.0,87762.0
2023-02-10,297344.0,229130.0,201830.0,97269.0
2023-02-13,207621.0,151594.0,113901.0,64825.0
2023-02-14,231627.0,181529.0,151144.0,76986.0
2023-02-15,245984.0,180398.0,139141.0,85297.0
2023-02-16,197021.0,148558.0,123682.0,65687.0
2023-02-17,303660.0,207163.0,168871.0,86965.0
2023-02-20,143850.0,122424.0,73311.0,56734.0
2023-02-21,231628.0,229723.0,142177.0,96925.0
2023-02-22,253144.0,297264.0,201255.0,110440.0
2023-02-23,157669.0,293332.0,197305.0,73137.0
2023-02-24,107150.0,289763.0,161992.0,60618.0
2023-02-27,58845.0,235519.0,120539.0,46509.0
2023-02-28,12300.0,241388.0,143038.0,10241.0
2023-03-01,242656.0,166719.0,53324.0,61853.0
2023-03-02,214215.0,170326.0,60846.0,70277.0
2023-03-03,312895.0,222726.0,85325.0,90990.0
2023-03-06,244340.0,188830.0,76477.0,70814.0
2023-03-07,295188.0,227406.0,115078.0,80593.0
2023-03-08,297087.0,260644.0,141244.0,93250.0
2023-03-09,282564.0,212243.0,117725.0,80481.0
2023-03-10,369281.0,285506.0,132352.0,136995.0
2023-03-13,467281.0,403114.0,166214.0,174638.0
2023-03-14,357862.0,332128.0,139611.0,121169.0
2023-03-15,547561.0,576457.0,229328.0,204474.0
2023-03-16,332586.0,306202.0,133790.0,104041.0
2023-03-17,427490.0,477369.0,205225.0,197975.0
2023-03-20,282569.0,348711.0,192659.0,98931.0
2023-03-21,226837.0,297897.0,150533.0,83317.0
2023-03-22,194042.0,244690.0,118936.0,70153.0
2023-03-23,199644.0,262603.0,125245.0,88688.0
2023-03-24,156306.0,320234.0,130441.0,70481.0
2023-03-27,146945.0,335759.0,141661.0,68065.0
2023-03-28,145681.0,359291.0,166756.0,61912.0
2023-03-29,79541.0,346631.0,156697.0,48728.0
2023-03-30,62922.0,306983.0,135053.0,41874.0
2023-03-31,6853.0,329387.0,155115.0,5684.0
2023-04-03,478307.0,271014.0,146607.0,119236.0
2023-04-04,308533.0,175104.0,113792.0,68453.0
2023-04-05,246479.0,139082.0,74685.0,60429.0
2023-04-06,259617.0,158730.0,85807.0,75273.0
2023-04-10,140529.0,69500.0,39973.0,33170.0
2023-04-11,262666.0,160501.0,81421.0,69161.0
2023-04-12,347797.0,229626.0,123054.0,110751.0
2023-04-13,291944.0,199572.0,117515.0,96603.0
2023-04-14,262578.0,194156.0,116510.0,82970.0
2023-04-17,261810.0,195497.0,96587.0,84884.0
2023-04-18,315698.0,256665.0,151031.0,112776.0
2023-04-19,333215.0,285619.0,150404.0,113259.0
2023-04-20,302902.0,262537.0,136177.0,83096.0
2023-04-21,196854.0,214449.0,84092.0,71751.0
2023-04-24,197899.0,245656.0,111027.0,72322.0
2023-04-25,209279.0,313313.0,138529.0,77431.0
2023-04-26,172821.0,540610.0,234863.0,106720.0
2023-04-27,104388.0,437402.0,218474.0,75374.0
2023-04-28,13303.0,417058.0,177616.0,12190.0
2023-05-01,146564.0,63891.0,39676.0,30493.0
2023-05-02,383586.0,175052.0,121994.0,84182.0
2023-05-03,469620.0,263987.0,190877.0,121133.0
2023-05-04,362233.0,220423.0,165085.0,88815.0
2023-05-05,265072.0,155752.0,108863.0,68781.0
2023-05-08,185745.0,102669.0,76766.0,41466.0
2023-05-09,283410.0,175309.0,123201.0,80484.0
2023-05-10,311373.0,182660.0,120846.0,90269.0
2023-05-11,345164.0,214940.0,147039.0,106938.0
2023-05-12,259217.0,176556.0,140125.0,63813.0
2023-05-15,240518.0,161690.0,86573.0,71128.0
2023-05-16,216202.0,143681.0,101963.0,62068.0
2023-05-17,297062.0,205264.0,149958.0,74224.0
2023-05-18,232004.0,224614.0,162650.0,78072.0
2023-05-19,240530.0,186540.0,117336.0,67777.0
2023-05-22,241964.0,198791.0,112581.0,82138.0
2023-05-23,287230.0,255075.0,134350.0,106128.0
2023-05-24,285991.0,311892.0,184033.0,99190.0
2023-05-25,237720.0,275250.0,138318.0,71614.0
2023-05-26,150623.0,311155.0,163752.0,86981.0
2023-05-29,31546.0,97648.0,42917.0,22627.0
2023-05-30,112177.0,461385.0,232572.0,80141.0
2023-05-31,20107.0,442105.0,259207.0,13997.0
2023-06-01,349919.0,223205.0,126816.0,99849.0
2023-06-02,273536.0,180615.0,91641.0,77805.0
2023-06-05,384000.0,280227.0,146773.0,110519.0
2023-06-06,304579.0,192916.0,115364.0,66844.0
2023-06-07,325628.0,255691.0,140041.0,100820.0
2023-06-08,393894.0,311191.0,180294.0,98018.0
2023-06-09,260198.0,188793.0,99379.0,73954.0
2023-06-12,358501.0,269491.0,150999.0,88908.0
2023-06-13,321151.0,251897.0,139983.0,78705.0
2023-06-14,318373.0,256422.0,141253.0,93084.0
2023-06-15,260413.0,220092.0,101184.0,72728.0
2023-06-16,256247.0,223172.0,119758.0,71454.0
2023-06-19,141417.0,114604.0,62944.0,42189.0
2023-06-20,276378.0,262491.0,142319.0,92308.0
2023-06-21,236547.0,199762.0,85389.0,68782.0
2023-06-22,329526.0,393624.0,167875.0,137524.0
2023-06-23,169542.0,298363.0,142306.0,69232.0
2023-06-26,150173.0,275700.0,137524.0,54099.0
2023-06-27,161145.0,458819.0,268738.0,70215.0
2023-06-28,91453.0,450839.0,262541.0,53496.0
2023-06-29,72873.0,317853.0,157032.0,46097.0
2023-06-30,14703.0,377262.0,182661.0,13384.0
2023-07-03,327995.0,161124.0,77494.0,75659.0
2023-07-04,157957.0,92048.0,50705.0,40290.0
2023-07-05,293737.0,152983.0,76201.0,59639.0
2023-07-06,333875.0,182815.0,97464.0,80919.0
2023-07-07,331526.0,158098.0,83588.0,64046.0
2023-07-10,288399.0,151509.0,86690.0,69979.0
2023-07-11,333835.0,196137.0,107318.0,91388.0
2023-07-12,362333.0,227029.0,121144.0,103432.0
2023-07-13,416119.0,294730.0,165115.0,135532.0
2023-07-14,311226.0,193768.0,93318.0,87340.0
2023-07-17,341159.0,225402.0,140926.0,92098.0
2023-07-18,366473.0,280682.0,161155.0,104416.0
2023-07-19,311439.0,256619.0,126791.0,96910.0
2023-07-20,277109.0,238053.0,111660.0,99854.0
2023-07-21,294345.0,248831.0,123040.0,97915.0
2023-07-24,295103.0,330573.0,147133.0,98488.0
2023-07-25,234661.0,311655.0,159829.0,80198.0
2023-07-26,173824.0,333939.0,157102.0,78124.0
2023-07-27,110646.0,354644.0,156823.0,62569.0
2023-07-28,102835.0,353948.0,146265.0,64957.0
2023-07-31,16527.0,324258.0,146502.0,15537.0
2023-08-01,297771.0,165399.0,163308.0,74119.0
2023-08-02,399189.0,219789.0,190847.0,98426.0
2023-08-03,392606.0,229264.0,236484.0,111329.0
2023-08-04,268747.0,135805.0,157892.0,52631.0
2023-08-07,259619.0,146839.0,151209.0,66472.0
2023-08-08,375869.0,217709.0,201134.0,102183.0
2023-08-09,388299.0,269071.0,244400.0,130076.0
2023-08-10,337572.0,235519.0,215878.0,98668.0
2023-08-11,318060.0,209561.0,177334.0,92482.0
2023-08-14,267094.0,174495.0,149672.0,63799.0
2023-08-15,305414.0,216445.0,178672.0,79909.0
2023-08-16,334451.0,265940.0,217134.0,115150.0
2023-08-17,305577.0,215711.0,196814.0,85183.0
2023-08-18,287965.0,196427.0,168404.0,77159.0
2023-08-21,289239.0,221661.0,166033.0,85282.0
2023-08-22,287351.0,257836.0,201072.0,104608.0
2023-08-23,361614.0,309587.0,241926.0,109167.0
2023-08-24,253841.0,292605.0,191339.0,88913.0
2023-08-25,230346.0,398513.0,259709.0,100794.0
2023-08-28,88354.0,216235.0,117371.0,39833.0
2023-08-29,115357.0,346594.0,214712.0,70797.0
2023-08-30,86742.0,371688.0,217352.0,62554.0
2023-08-31,11272.0,434973.0,303181.0,8362.0
2023-09-01,380759.0,295072.0,123003.0,106078.0
2023-09-04,140669.0,101419.0,39465.0,36582.0
2023-09-05,428448.0,377081.0,183047.0,128746.0
2023-09-06,282913.0,259313.0,108615.0,81491.0
2023-09-07,213017.0,178994.0,73336.0,45875.0
2023-09-08,298139.0,237004.0,103236.0,80350.0
2023-09-11,303424.0,273987.0,117469.0,91579.0
2023-09-12,336574.0,318911.0,139080.0,112579.0
2023-09-13,302747.0,278668.0,124291.0,83866.0
2023-09-14,310000.0,297586.0,127122.0,100383.0
2023-09-15,316895.0,320621.0,170649.0,91815.0
2023-09-18,337777.0,379086.0,184425.0,117580.0
2023-09-19,403396.0,497361.0,227574.0,153215.0
2023-09-20,330592.0,401828.0,158725.0,123589.0
2023-09-21,314693.0,375622.0,146244.0,124147.0
2023-09-22,240036.0,440514.0,187870.0,120468.0
2023-09-25,177617.0,375337.0,158114.0,88384.0
2023-09-26,169453.0,436801.0,185301.0,86866.0
2023-09-27,146716.0,648228.0,296121.0,100957.0
2023-09-28,91448.0,571845.0,274958.0,71193.0
2023-09-29,12840.0,433926.0,209184.0,9205.0
2023-10-02,423483.0,230776.0,146396.0,111639.0
2023-10-03,437642.0,246484.0,131120.0,121932.0
2023-10-04,525561.0,274064.0,165828.0,122575.0
