,QS1 Comdty ,QS1 Comdty ,QS2 Comdty ,QS2 Comdty ,QS3 Comdty ,QS3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2021-04-09,4893.0,943334.0,195271.0,943334.0,145976.0,943334.0
2021-04-12,1319.0,945617.0,187940.0,945617.0,147691.0,945617.0
2021-04-13,184058.0,948965.0,151903.0,948965.0,93375.0,948965.0
2021-04-14,174701.0,955575.0,158094.0,955575.0,98527.0,955575.0
2021-04-15,170390.0,962485.0,163243.0,962485.0,96927.0,962485.0
2021-04-16,163735.0,966487.0,168529.0,966487.0,98052.0,966487.0
2021-04-19,148959.0,960868.0,174287.0,960868.0,95201.0,960868.0
2021-04-20,140535.0,958444.0,171578.0,958444.0,96593.0,958444.0
2021-04-21,132109.0,959867.0,176303.0,959867.0,96931.0,959867.0
2021-04-22,129675.0,962736.0,175730.0,962736.0,99764.0,962736.0
2021-04-23,117201.0,959297.0,184562.0,959297.0,95940.0,959297.0
2021-04-26,114687.0,966693.0,188266.0,966693.0,99557.0,966693.0
2021-04-27,101272.0,964713.0,196873.0,964713.0,100801.0,964713.0
2021-04-28,94220.0,970510.0,201050.0,970510.0,105621.0,970510.0
2021-04-29,97573.0,982620.0,194368.0,982620.0,116966.0,982620.0
2021-04-30,94641.0,998475.0,197858.0,998475.0,122802.0,998475.0
2021-05-03,93658.0,1008247.0,197894.0,1008247.0,126061.0,1008247.0
2021-05-04,80507.0,999862.0,199843.0,999862.0,119544.0,999862.0
2021-05-05,70094.0,1005233.0,203988.0,1005233.0,118943.0,1005233.0
2021-05-06,63638.0,1026900.0,221261.0,1026900.0,120362.0,1026900.0
2021-05-07,48565.0,1031761.0,224852.0,1031761.0,132510.0,1031761.0
2021-05-10,32274.0,1023821.0,225784.0,1023821.0,136390.0,1023821.0
2021-05-11,7449.0,1020089.0,227745.0,1020089.0,143769.0,1020089.0
2021-05-12,3320.0,1036575.0,226542.0,1036575.0,153687.0,1036575.0
2021-05-13,222878.0,1050346.0,159208.0,1050346.0,81101.0,1050346.0
2021-05-14,219545.0,1054381.0,162257.0,1054381.0,81867.0,1054381.0
2021-05-17,214541.0,1052971.0,159608.0,1052971.0,83189.0,1052971.0
2021-05-18,211298.0,1057344.0,168098.0,1057344.0,82473.0,1057344.0
2021-05-19,199893.0,1052428.0,172489.0,1052428.0,86356.0,1052428.0
2021-05-20,189246.0,1044313.0,168828.0,1044313.0,87471.0,1044313.0
2021-05-21,181576.0,1053923.0,176994.0,1053923.0,88170.0,1053923.0
2021-05-24,177024.0,1046604.0,173209.0,1046604.0,87730.0,1046604.0
2021-05-25,175032.0,1057521.0,177963.0,1057521.0,90065.0,1057521.0
2021-05-26,169383.0,1064079.0,179814.0,1064079.0,91785.0,1064079.0
2021-05-27,156942.0,1076699.0,196646.0,1076699.0,92875.0,1076699.0
2021-05-28,134079.0,1061877.0,202697.0,1061877.0,94320.0,1061877.0
2021-05-31,133171.0,1062809.0,204143.0,1062809.0,95183.0,1062809.0
2021-06-01,128818.0,1071846.0,208244.0,1071846.0,96631.0,1071846.0
2021-06-02,118252.0,1068505.0,214010.0,1068505.0,91745.0,1068505.0
2021-06-03,103718.0,1059879.0,222088.0,1059879.0,90933.0,1059879.0
2021-06-04,94975.0,1062481.0,230854.0,1062481.0,86953.0,1062481.0
2021-06-07,60937.0,1033243.0,223003.0,1033243.0,95497.0,1033243.0
2021-06-08,30905.0,1038808.0,224564.0,1038808.0,110940.0,1038808.0
2021-06-09,4698.0,1034946.0,228973.0,1034946.0,123250.0,1034946.0
2021-06-10,250.0,1042049.0,225742.0,1042049.0,133774.0,1042049.0
2021-06-11,218654.0,1058763.0,143091.0,1058763.0,119320.0,1058763.0
2021-06-14,216827.0,1062987.0,143122.0,1062987.0,121032.0,1062987.0
2021-06-15,210900.0,1060761.0,143110.0,1060761.0,122091.0,1060761.0
2021-06-16,208326.0,1063497.0,143407.0,1063497.0,120311.0,1063497.0
2021-06-17,193786.0,1058773.0,150092.0,1058773.0,123212.0,1058773.0
2021-06-18,187012.0,1060077.0,153370.0,1060077.0,124503.0,1060077.0
2021-06-21,166418.0,1044684.0,157173.0,1044684.0,125891.0,1044684.0
2021-06-22,159591.0,1048747.0,161039.0,1048747.0,129569.0,1048747.0
2021-06-23,144945.0,1040054.0,161635.0,1040054.0,130052.0,1040054.0
2021-06-24,136307.0,1050729.0,172938.0,1050729.0,134175.0,1050729.0
2021-06-25,129874.0,1065643.0,180936.0,1065643.0,138164.0,1065643.0
2021-06-28,125192.0,1070452.0,186218.0,1070452.0,140086.0,1070452.0
2021-06-29,114499.0,1072583.0,195377.0,1072583.0,143809.0,1072583.0
2021-06-30,105124.0,1073456.0,198103.0,1073456.0,147918.0,1073456.0
2021-07-01,93502.0,1054689.0,192663.0,1054689.0,148883.0,1054689.0
2021-07-02,87513.0,1053088.0,192480.0,1053088.0,149465.0,1053088.0
2021-07-05,85672.0,1063151.0,199049.0,1063151.0,153624.0,1063151.0
2021-07-06,74271.0,1054412.0,204188.0,1054412.0,154493.0,1054412.0
2021-07-07,57216.0,1031817.0,206561.0,1031817.0,152531.0,1031817.0
2021-07-08,31202.0,1023291.0,218219.0,1023291.0,154046.0,1023291.0
2021-07-09,5071.0,1017822.0,227731.0,1017822.0,160138.0,1017822.0
2021-07-12,554.0,1008331.0,218896.0,1008331.0,158327.0,1008331.0
2021-07-13,213835.0,1009735.0,162166.0,1009735.0,141700.0,1009735.0
2021-07-14,211956.0,1020496.0,162885.0,1020496.0,143249.0,1020496.0
2021-07-15,208100.0,1023832.0,164454.0,1023832.0,143945.0,1023832.0
2021-07-16,195167.0,1020089.0,168278.0,1020089.0,145450.0,1020089.0
2021-07-19,188911.0,1012741.0,167898.0,1012741.0,145553.0,1012741.0
2021-07-20,186953.0,1024982.0,173922.0,1024982.0,149164.0,1024982.0
2021-07-21,176430.0,1011963.0,176282.0,1011963.0,152149.0,1011963.0
2021-07-22,169532.0,1001366.0,171312.0,1001366.0,153796.0,1001366.0
2021-07-23,165819.0,999389.0,171367.0,999389.0,153921.0,999389.0
2021-07-26,168148.0,1019502.0,176598.0,1019502.0,158963.0,1019502.0
2021-07-27,163394.0,1024746.0,183863.0,1024746.0,158821.0,1024746.0
2021-07-28,156970.0,1025510.0,187114.0,1025510.0,160036.0,1025510.0
2021-07-29,157973.0,1036885.0,189576.0,1036885.0,164430.0,1036885.0
2021-07-30,150275.0,1031810.0,191127.0,1031810.0,163852.0,1031810.0
2021-08-02,144412.0,1042564.0,201774.0,1042564.0,166559.0,1042564.0
2021-08-03,130307.0,1039661.0,206882.0,1039661.0,168611.0,1039661.0
2021-08-04,116706.0,1050085.0,213441.0,1050085.0,171185.0,1050085.0
2021-08-05,107033.0,1045550.0,212682.0,1045550.0,172895.0,1045550.0
2021-08-06,90897.0,1040490.0,214798.0,1040490.0,178498.0,1040490.0
2021-08-09,59183.0,1032321.0,224662.0,1032321.0,184838.0,1032321.0
2021-08-10,39542.0,1030791.0,229910.0,1030791.0,192778.0,1030791.0
2021-08-11,8311.0,1028724.0,238050.0,1028724.0,201656.0,1028724.0
2021-08-12,4005.0,1038338.0,235935.0,1038338.0,208584.0,1038338.0
2021-08-13,233873.0,1039703.0,211650.0,1039703.0,122330.0,1039703.0
2021-08-16,217103.0,1035219.0,220268.0,1035219.0,122481.0,1035219.0
2021-08-17,207598.0,1028394.0,219786.0,1028394.0,125443.0,1028394.0
2021-08-18,203912.0,1031517.0,220001.0,1031517.0,127580.0,1031517.0
2021-08-19,197442.0,1041337.0,218401.0,1041337.0,131699.0,1041337.0
2021-08-20,190658.0,1035042.0,210035.0,1035042.0,139301.0,1035042.0
2021-08-23,177127.0,1020507.0,209539.0,1020507.0,136293.0,1020507.0
2021-08-24,169138.0,1022257.0,217490.0,1022257.0,134661.0,1022257.0
2021-08-25,163217.0,1023126.0,228057.0,1023126.0,134172.0,1023126.0
2021-08-26,155618.0,1007191.0,233047.0,1007191.0,130915.0,1007191.0
2021-08-27,129937.0,975713.0,227197.0,975713.0,131322.0,975713.0
2021-08-30,121916.0,974172.0,226170.0,974172.0,134931.0,974172.0
2021-08-31,115659.0,980393.0,217150.0,980393.0,143388.0,980393.0
2021-09-01,109824.0,970370.0,210747.0,970370.0,147580.0,970370.0
2021-09-02,105075.0,959261.0,202641.0,959261.0,148897.0,959261.0
2021-09-03,96698.0,945588.0,192321.0,945588.0,144504.0,945588.0
2021-09-06,81176.0,925397.0,191943.0,925397.0,141503.0,925397.0
2021-09-07,59608.0,904928.0,187425.0,904928.0,141773.0,904928.0
2021-09-08,26348.0,877408.0,183742.0,877408.0,146004.0,877408.0
2021-09-09,3680.0,870130.0,190832.0,870130.0,155146.0,870130.0
2021-09-10,2274.0,886096.0,185935.0,886096.0,167666.0,886096.0
2021-09-13,188381.0,906391.0,178294.0,906391.0,196425.0,906391.0
2021-09-14,186110.0,931833.0,195050.0,931833.0,201909.0,931833.0
2021-09-15,182924.0,957851.0,207895.0,957851.0,205816.0,957851.0
2021-09-16,182139.0,962086.0,207618.0,962086.0,207001.0,962086.0
2021-09-17,176913.0,950261.0,199422.0,950261.0,201997.0,950261.0
2021-09-20,169807.0,958743.0,206888.0,958743.0,201408.0,958743.0
2021-09-21,155201.0,952747.0,211596.0,952747.0,204612.0,952747.0
2021-09-22,148186.0,952538.0,212186.0,952538.0,209992.0,952538.0
2021-09-23,138116.0,957019.0,213150.0,957019.0,217869.0,957019.0
2021-09-24,131293.0,964390.0,213131.0,964390.0,222950.0,964390.0
2021-09-27,125236.0,978631.0,210257.0,978631.0,229768.0,978631.0
2021-09-28,119166.0,984607.0,211433.0,984607.0,229396.0,984607.0
2021-09-29,106596.0,972866.0,211669.0,972866.0,222183.0,972866.0
2021-09-30,100745.0,990502.0,222586.0,990502.0,225941.0,990502.0
2021-10-01,93707.0,980443.0,207867.0,980443.0,229040.0,980443.0
2021-10-04,81830.0,991322.0,223470.0,991322.0,234604.0,991322.0
2021-10-05,68870.0,973294.0,217428.0,973294.0,226988.0,973294.0
2021-10-06,58927.0,951345.0,207087.0,951345.0,219348.0,951345.0
2021-10-07,47746.0,944424.0,207313.0,944424.0,220214.0,944424.0
2021-10-08,28913.0,942201.0,210800.0,942201.0,223741.0,942201.0
2021-10-11,5933.0,939360.0,214547.0,939360.0,227220.0,939360.0
2021-10-12,670.0,954114.0,216587.0,954114.0,238717.0,954114.0
2021-10-13,215251.0,973603.0,239461.0,973603.0,158643.0,973603.0
2021-10-14,200501.0,956652.0,229071.0,956652.0,162971.0,956652.0
2021-10-15,197041.0,963328.0,239791.0,963328.0,157383.0,963328.0
2021-10-18,184934.0,946113.0,236175.0,946113.0,153717.0,946113.0
2021-10-19,184485.0,953177.0,239276.0,953177.0,154300.0,953177.0
2021-10-20,180678.0,949947.0,231535.0,949947.0,159293.0,949947.0
2021-10-21,172075.0,940149.0,224971.0,940149.0,160656.0,940149.0
2021-10-22,169826.0,939151.0,223617.0,939151.0,162311.0,939151.0
2021-10-25,163050.0,933607.0,219602.0,933607.0,163730.0,933607.0
2021-10-26,159958.0,931405.0,219910.0,931405.0,167009.0,931405.0
2021-10-27,151631.0,942674.0,226040.0,942674.0,177668.0,942674.0
2021-10-28,145531.0,940545.0,226759.0,940545.0,179084.0,940545.0
2021-10-29,141425.0,936086.0,224207.0,936086.0,180348.0,936086.0
2021-11-01,135900.0,932780.0,221171.0,932780.0,181023.0,932780.0
2021-11-02,123869.0,910861.0,210897.0,910861.0,178484.0,910861.0
2021-11-03,114076.0,918646.0,214789.0,918646.0,181919.0,918646.0
2021-11-04,99637.0,905088.0,214249.0,905088.0,182067.0,905088.0
2021-11-05,92547.0,879037.0,206458.0,879037.0,179291.0,879037.0
2021-11-08,74948.0,859822.0,199574.0,859822.0,180962.0,859822.0
2021-11-09,41305.0,818270.0,190640.0,818270.0,176464.0,818270.0
2021-11-10,11703.0,792853.0,196027.0,792853.0,173693.0,792853.0
2021-11-11,5064.0,804697.0,202383.0,804697.0,185251.0,804697.0
2021-11-12,187497.0,784531.0,184671.0,784531.0,78487.0,784531.0
2021-11-15,176746.0,768928.0,183064.0,768928.0,75389.0,768928.0
2021-11-16,165324.0,759754.0,182199.0,759754.0,74219.0,759754.0
2021-11-17,163266.0,769736.0,187418.0,769736.0,76338.0,769736.0
2021-11-18,156361.0,760508.0,185878.0,760508.0,74215.0,760508.0
2021-11-19,144734.0,749551.0,187099.0,749551.0,81978.0,749551.0
2021-11-22,122785.0,737183.0,191917.0,737183.0,83535.0,737183.0
2021-11-23,123236.0,745508.0,188232.0,745508.0,90706.0,745508.0
2021-11-24,116401.0,743707.0,187789.0,743707.0,92859.0,743707.0
2021-11-25,113047.0,743869.0,188489.0,743869.0,94629.0,743869.0
2021-11-26,106259.0,732220.0,183792.0,732220.0,96506.0,732220.0
2021-11-29,102301.0,697647.0,160883.0,697647.0,91662.0,697647.0
2021-11-30,90490.0,685237.0,154134.0,685237.0,92818.0,685237.0
2021-12-01,85756.0,689819.0,155927.0,689819.0,98433.0,689819.0
2021-12-02,79830.0,692038.0,159118.0,692038.0,99909.0,692038.0
2021-12-03,61441.0,677394.0,157051.0,677394.0,97538.0,677394.0
2021-12-06,49365.0,673643.0,159933.0,673643.0,100009.0,673643.0
2021-12-07,34658.0,655103.0,153614.0,655103.0,98300.0,655103.0
2021-12-08,24482.0,646948.0,145311.0,646948.0,99987.0,646948.0
2021-12-09,3376.0,629271.0,141851.0,629271.0,101218.0,629271.0
2021-12-10,1222.0,638011.0,138096.0,638011.0,107657.0,638011.0
2021-12-13,129450.0,639475.0,108140.0,639475.0,102501.0,639475.0
2021-12-14,125530.0,640218.0,108919.0,640218.0,103769.0,640218.0
2021-12-15,121341.0,636727.0,110531.0,636727.0,102647.0,636727.0
2021-12-16,121726.0,647452.0,116615.0,647452.0,104508.0,647452.0
2021-12-17,116834.0,651425.0,121120.0,651425.0,105217.0,651425.0
2021-12-20,111265.0,644664.0,119275.0,644664.0,103778.0,644664.0
2021-12-21,101884.0,642741.0,124362.0,642741.0,102481.0,642741.0
2021-12-22,96548.0,639472.0,127785.0,639472.0,103444.0,639472.0
2021-12-23,93635.0,634814.0,129316.0,634814.0,100503.0,634814.0
2021-12-24,92233.0,633935.0,129918.0,633935.0,99956.0,633935.0
2021-12-27,90339.0,633673.0,130222.0,633673.0,100526.0,633673.0
2021-12-28,89124.0,634351.0,131483.0,634351.0,101828.0,634351.0
2021-12-29,84914.0,635179.0,133371.0,635179.0,102568.0,635179.0
2021-12-30,80797.0,636907.0,135652.0,636907.0,104605.0,636907.0
2021-12-31,77805.0,634545.0,135575.0,634545.0,104391.0,634545.0
2022-01-03,75271.0,635860.0,134797.0,635860.0,106208.0,635860.0
2022-01-04,68875.0,642864.0,136890.0,642864.0,107559.0,642864.0
2022-01-05,60924.0,656020.0,133809.0,656020.0,111863.0,656020.0
2022-01-06,43264.0,653359.0,136131.0,653359.0,119465.0,653359.0
2022-01-07,33684.0,666111.0,139397.0,666111.0,126891.0,666111.0
2022-01-10,20490.0,676058.0,145058.0,676058.0,131548.0,676058.0
2022-01-11,2636.0,679364.0,153690.0,679364.0,139391.0,679364.0
2022-01-12,700.0,696396.0,155458.0,696396.0,142993.0,696396.0
2022-01-13,151007.0,717572.0,153199.0,717572.0,60441.0,717572.0
2022-01-14,146442.0,736587.0,156447.0,736587.0,69327.0,736587.0
2022-01-17,140955.0,730468.0,152877.0,730468.0,69789.0,730468.0
2022-01-18,133137.0,733193.0,153157.0,733193.0,69858.0,733193.0
2022-01-19,126394.0,725841.0,156484.0,725841.0,70296.0,725841.0
2022-01-20,124498.0,741778.0,170255.0,741778.0,71786.0,741778.0
2022-01-21,122451.0,733199.0,167693.0,733199.0,71972.0,733199.0
2022-01-24,119195.0,733764.0,167920.0,733764.0,71543.0,733764.0
2022-01-25,119991.0,742825.0,173175.0,742825.0,73210.0,742825.0
2022-01-26,116213.0,745174.0,171942.0,745174.0,75746.0,745174.0
2022-01-27,112899.0,757914.0,175042.0,757914.0,80560.0,757914.0
2022-01-28,102178.0,748332.0,168865.0,748332.0,84821.0,748332.0
2022-01-31,96184.0,754490.0,176679.0,754490.0,87857.0,754490.0
2022-02-01,90512.0,758205.0,176954.0,758205.0,90453.0,758205.0
2022-02-02,84764.0,760402.0,177228.0,760402.0,94254.0,760402.0
2022-02-03,67305.0,747788.0,177642.0,747788.0,93704.0,747788.0
2022-02-04,53187.0,739878.0,179815.0,739878.0,95952.0,739878.0
2022-02-07,38264.0,738824.0,181015.0,738824.0,107293.0,738824.0
2022-02-08,25607.0,712826.0,164491.0,712826.0,104843.0,712826.0
2022-02-09,4204.0,692751.0,158117.0,692751.0,105473.0,692751.0
2022-02-10,2148.0,692703.0,149125.0,692703.0,106627.0,692703.0
2022-02-11,144432.0,700432.0,110096.0,700432.0,79461.0,700432.0
2022-02-14,135698.0,690454.0,110033.0,690454.0,79589.0,690454.0
2022-02-15,132956.0,699278.0,117256.0,699278.0,80467.0,699278.0
2022-02-16,119690.0,698673.0,119932.0,698673.0,83799.0,698673.0
2022-02-17,119517.0,698539.0,120731.0,698539.0,85370.0,698539.0
2022-02-18,111881.0,690944.0,120862.0,690944.0,85631.0,690944.0
2022-02-21,103833.0,685694.0,124264.0,685694.0,86722.0,685694.0
2022-02-22,99236.0,688501.0,129610.0,688501.0,88284.0,688501.0
2022-02-23,100537.0,696309.0,130531.0,696309.0,90466.0,696309.0
2022-02-24,91252.0,686527.0,131202.0,686527.0,92846.0,686527.0
2022-02-25,84184.0,676125.0,129595.0,676125.0,92900.0,676125.0
2022-02-28,72147.0,652268.0,126818.0,652268.0,91489.0,652268.0
2022-03-01,63164.0,643316.0,130831.0,643316.0,89925.0,643316.0
2022-03-02,58675.0,620131.0,131507.0,620131.0,86402.0,620131.0
2022-03-03,44087.0,593254.0,130532.0,593254.0,84653.0,593254.0
2022-03-04,38484.0,584294.0,130961.0,584294.0,84840.0,584294.0
2022-03-07,25846.0,576692.0,134148.0,576692.0,89012.0,576692.0
2022-03-08,15691.0,556959.0,128515.0,556959.0,90744.0,556959.0
2022-03-09,1207.0,531310.0,120680.0,531310.0,93449.0,531310.0
2022-03-10,849.0,528675.0,110502.0,528675.0,104660.0,528675.0
2022-03-11,102770.0,522766.0,108604.0,522766.0,61389.0,522766.0
2022-03-14,98130.0,521834.0,111850.0,521834.0,61835.0,521834.0
2022-03-15,91379.0,519144.0,114399.0,519144.0,63569.0,519144.0
2022-03-16,87687.0,519078.0,110793.0,519078.0,67201.0,519078.0
2022-03-17,85222.0,515735.0,111646.0,515735.0,66079.0,515735.0
2022-03-18,81885.0,515632.0,112034.0,515632.0,65811.0,515632.0
2022-03-21,78164.0,517333.0,115181.0,517333.0,66403.0,517333.0
2022-03-22,73495.0,516021.0,116085.0,516021.0,67033.0,516021.0
2022-03-23,71735.0,518442.0,116558.0,518442.0,69357.0,518442.0
2022-03-24,66697.0,518851.0,120176.0,518851.0,69107.0,518851.0
2022-03-25,63426.0,523472.0,123330.0,523472.0,70876.0,523472.0
2022-03-28,61226.0,524302.0,126968.0,524302.0,68281.0,524302.0
2022-03-29,58352.0,530347.0,131652.0,530347.0,69305.0,530347.0
2022-03-30,53753.0,530578.0,134684.0,530578.0,68432.0,530578.0
2022-03-31,51690.0,531011.0,135107.0,531011.0,69269.0,531011.0
2022-04-01,47190.0,529510.0,133928.0,529510.0,69123.0,529510.0
2022-04-04,40446.0,528433.0,135291.0,528433.0,69770.0,528433.0
2022-04-05,34335.0,524673.0,136786.0,524673.0,68063.0,524673.0
2022-04-06,25940.0,522559.0,138644.0,522559.0,67821.0,522559.0
2022-04-07,19558.0,521501.0,132666.0,521501.0,72658.0,521501.0
2022-04-08,12027.0,522116.0,128733.0,522116.0,80179.0,522116.0
2022-04-11,1778.0,519468.0,126811.0,519468.0,82720.0,519468.0
2022-04-12,1097.0,526748.0,118971.0,526748.0,88405.0,526748.0
2022-04-13,110261.0,530482.0,96726.0,530482.0,64580.0,530482.0
2022-04-14,105819.0,531469.0,99519.0,531469.0,66504.0,531469.0
2022-04-18,102068.0,528878.0,99853.0,528878.0,66297.0,528878.0
2022-04-19,96142.0,524827.0,101249.0,524827.0,66046.0,524827.0
2022-04-20,89398.0,523941.0,102993.0,523941.0,67723.0,523941.0
2022-04-21,85750.0,524357.0,103844.0,524357.0,68024.0,524357.0
2022-04-22,83095.0,528860.0,108341.0,528860.0,67392.0,528860.0
2022-04-25,79803.0,527256.0,108391.0,527256.0,67038.0,527256.0
2022-04-26,78178.0,532729.0,111556.0,532729.0,67751.0,532729.0
2022-04-27,73241.0,534000.0,113561.0,534000.0,67664.0,534000.0
2022-04-28,70206.0,537093.0,116656.0,537093.0,69093.0,537093.0
2022-04-29,67622.0,540097.0,115161.0,540097.0,72415.0,540097.0
2022-05-02,64361.0,537807.0,116109.0,537807.0,72386.0,537807.0
2022-05-03,58072.0,539286.0,117330.0,539286.0,75162.0,539286.0
2022-05-04,49076.0,542707.0,120193.0,542707.0,75253.0,542707.0
2022-05-05,36627.0,538956.0,123133.0,538956.0,74970.0,538956.0
2022-05-06,27517.0,541676.0,126251.0,541676.0,79234.0,541676.0
2022-05-09,17339.0,547397.0,129174.0,547397.0,86909.0,547397.0
2022-05-10,10793.0,544379.0,126553.0,544379.0,91333.0,544379.0
2022-05-11,2176.0,540183.0,122780.0,540183.0,96606.0,540183.0
2022-05-12,1068.0,542410.0,116169.0,542410.0,102867.0,542410.0
2022-05-13,111106.0,535558.0,103489.0,535558.0,49544.0,535558.0
2022-05-16,106601.0,534417.0,103791.0,534417.0,49661.0,534417.0
2022-05-17,99463.0,534907.0,104833.0,534907.0,48394.0,534907.0
2022-05-18,95469.0,538678.0,104261.0,538678.0,49224.0,538678.0
2022-05-19,90526.0,536452.0,106854.0,536452.0,49465.0,536452.0
2022-05-20,85584.0,531988.0,106189.0,531988.0,49287.0,531988.0
2022-05-23,80169.0,524872.0,105166.0,524872.0,49210.0,524872.0
2022-05-24,74934.0,522147.0,105901.0,522147.0,49980.0,522147.0
2022-05-25,69981.0,520470.0,105487.0,520470.0,50489.0,520470.0
2022-05-26,68810.0,522837.0,106463.0,522837.0,52409.0,522837.0
2022-05-27,63885.0,527293.0,107333.0,527293.0,55120.0,527293.0
2022-05-30,63669.0,528650.0,110045.0,528650.0,55093.0,528650.0
2022-05-31,58330.0,530418.0,111994.0,530418.0,57954.0,530418.0
2022-06-01,51940.0,534636.0,117599.0,534636.0,60871.0,534636.0
2022-06-02,48311.0,540153.0,122561.0,540153.0,63372.0,540153.0
2022-06-03,43606.0,536568.0,122680.0,536568.0,63594.0,536568.0
2022-06-06,37610.0,541857.0,128857.0,541857.0,66662.0,541857.0
2022-06-07,24787.0,519716.0,123371.0,519716.0,65696.0,519716.0
2022-06-08,15927.0,508810.0,117832.0,508810.0,68827.0,508810.0
2022-06-09,1367.0,498666.0,114846.0,498666.0,73751.0,498666.0
2022-06-10,370.0,504167.0,108383.0,504167.0,79957.0,504167.0
2022-06-13,105202.0,511523.0,89111.0,511523.0,63061.0,511523.0
2022-06-14,103284.0,512945.0,91765.0,512945.0,63683.0,512945.0
2022-06-15,98696.0,508807.0,91203.0,508807.0,62313.0,508807.0
2022-06-16,96488.0,511953.0,90127.0,511953.0,61982.0,511953.0
2022-06-17,92240.0,507107.0,88161.0,507107.0,64059.0,507107.0
2022-06-20,89456.0,506105.0,88634.0,506105.0,63428.0,506105.0
2022-06-21,85926.0,508268.0,89690.0,508268.0,63942.0,508268.0
2022-06-22,80795.0,506889.0,88842.0,506889.0,63633.0,506889.0
2022-06-23,73581.0,500293.0,88937.0,500293.0,64582.0,500293.0
2022-06-24,68501.0,502978.0,94173.0,502978.0,65876.0,502978.0
2022-06-27,62107.0,499434.0,96018.0,499434.0,66187.0,499434.0
2022-06-28,54732.0,490418.0,96814.0,490418.0,66160.0,490418.0
2022-06-29,49048.0,482755.0,97281.0,482755.0,66967.0,482755.0
2022-06-30,43148.0,483345.0,102927.0,483345.0,65873.0,483345.0
2022-07-01,38560.0,486572.0,106724.0,486572.0,66634.0,486572.0
2022-07-04,36661.0,485960.0,107615.0,485960.0,66916.0,485960.0
2022-07-05,30678.0,487548.0,111334.0,487548.0,67458.0,487548.0
2022-07-06,24927.0,487680.0,109953.0,487680.0,70269.0,487680.0
2022-07-07,20030.0,479320.0,105677.0,479320.0,71841.0,479320.0
2022-07-08,10953.0,482384.0,108408.0,482384.0,74216.0,482384.0
2022-07-11,924.0,473750.0,107105.0,473750.0,77015.0,473750.0
2022-07-12,159.0,477397.0,105818.0,477397.0,80754.0,477397.0
2022-07-13,102666.0,480440.0,86687.0,480440.0,52583.0,480440.0
2022-07-14,100037.0,485627.0,89776.0,485627.0,54529.0,485627.0
2022-07-15,97945.0,484039.0,91645.0,484039.0,52506.0,484039.0
2022-07-18,92648.0,484455.0,95472.0,484455.0,54719.0,484455.0
2022-07-19,89618.0,483524.0,97590.0,483524.0,55930.0,483524.0
2022-07-20,81799.0,482602.0,104956.0,482602.0,56346.0,482602.0
2022-07-21,77159.0,481538.0,106485.0,481538.0,56239.0,481538.0
2022-07-22,72780.0,483065.0,108932.0,483065.0,56047.0,483065.0
2022-07-25,65208.0,478149.0,111764.0,478149.0,55671.0,478149.0
2022-07-26,59771.0,478914.0,117039.0,478914.0,56011.0,478914.0
2022-07-27,54672.0,478321.0,121077.0,478321.0,57480.0,478321.0
2022-07-28,54461.0,482940.0,123699.0,482940.0,60057.0,482940.0
2022-07-29,53241.0,487483.0,124627.0,487483.0,60842.0,487483.0
2022-08-01,49201.0,486208.0,121753.0,486208.0,60151.0,486208.0
2022-08-02,44314.0,491822.0,125583.0,491822.0,60850.0,491822.0
2022-08-03,39367.0,492319.0,127364.0,492319.0,62779.0,492319.0
2022-08-04,33916.0,493198.0,127104.0,493198.0,62756.0,493198.0
2022-08-05,27198.0,486700.0,121957.0,486700.0,62764.0,486700.0
2022-08-08,18990.0,480936.0,117576.0,480936.0,65958.0,480936.0
2022-08-09,12738.0,476582.0,111239.0,476582.0,72466.0,476582.0
2022-08-10,1927.0,464761.0,107122.0,464761.0,75372.0,464761.0
2022-08-11,649.0,473279.0,106670.0,473279.0,81695.0,473279.0
2022-08-12,105025.0,475551.0,83007.0,475551.0,49249.0,475551.0
2022-08-15,104876.0,478010.0,84829.0,478010.0,48975.0,478010.0
2022-08-16,102713.0,481829.0,87194.0,481829.0,50280.0,481829.0
2022-08-17,99163.0,485072.0,91760.0,485072.0,51293.0,485072.0
2022-08-18,93170.0,485564.0,93533.0,485564.0,53032.0,485564.0
2022-08-19,90118.0,486720.0,94577.0,486720.0,53327.0,486720.0
2022-08-22,87536.0,491169.0,97750.0,491169.0,54244.0,491169.0
2022-08-23,86034.0,499222.0,102012.0,499222.0,55429.0,499222.0
2022-08-24,79016.0,493751.0,103366.0,493751.0,56493.0,493751.0
2022-08-25,77705.0,495768.0,102741.0,495768.0,57550.0,495768.0
2022-08-26,73855.0,500186.0,105136.0,500186.0,57233.0,500186.0
2022-08-29,71417.0,500921.0,107129.0,500921.0,58076.0,500921.0
2022-08-30,69388.0,503209.0,106254.0,503209.0,59084.0,503209.0
2022-08-31,64509.0,503118.0,107638.0,503118.0,59472.0,503118.0
2022-09-01,60878.0,507989.0,109729.0,507989.0,61752.0,507989.0
2022-09-02,56331.0,506145.0,110300.0,506145.0,61160.0,506145.0
2022-09-05,48649.0,497310.0,109210.0,497310.0,61165.0,497310.0
2022-09-06,38482.0,493626.0,112486.0,493626.0,62727.0,493626.0
2022-09-07,27861.0,485139.0,114037.0,485139.0,62061.0,485139.0
