,XB1,XB2,XB3,XB1 R:02_0_D,XB2 R:02_0_D,XB3 R:02_0_D,.RBCOMN,.RBCOML,.RBCOMS,.RBMMN,.RBMML,.RBMMS
2014-04-23,309.35,304.04,299.29,76.89,115.05,99.64,,,,,,
2014-04-24,308.95,304.52,300.42,76.49,115.53,100.77,,,,,,
2014-04-25,307.51,302.66,298.65,75.05,113.67,99.0,,,,,,
2014-04-28,304.03,298.64,294.51,71.57,109.65,94.86,,,,,,
2014-04-29,306.34,300.8,296.63,73.73,111.77,96.99,-123537.0,84294.0,207831.0,89690.0,133509.0,43819.0
2014-04-30,300.77,296.44,292.84,69.37,107.98,93.52,,,,,,
2014-05-01,293.88,290.79,287.07,66.81,105.93,91.8,,,,,,
2014-05-02,294.45,291.87,288.35,67.38,107.01,93.08,,,,,,
2014-05-05,290.92,288.53,285.29,63.85,103.67,90.02,,,,,,
2014-05-06,288.58,286.5,283.47,61.51,101.64,88.2,-112940.0,93836.0,206776.0,76170.0,119943.0,43773.0
2014-05-07,291.82,289.78,286.64,64.75,104.92,91.37,,,,,,
2014-05-08,290.5,288.54,285.49,63.43,103.68,90.22,,,,,,
2014-05-09,289.6,287.81,284.78,62.53,102.95,89.51,,,,,,
2014-05-12,291.46,289.87,286.89,64.39,105.01,91.62,,,,,,
2014-05-13,293.02,291.56,288.61,65.95,106.7,93.34,-107161.0,101362.0,208523.0,69430.0,111074.0,41644.0
2014-05-14,296.93,295.09,291.62,69.86,110.23,96.35,,,,,,
2014-05-15,296.42,294.52,291.1,69.35,109.66,95.83,,,,,,
2014-05-16,297.35,295.55,292.03,70.28,110.69,96.76,,,,,,
2014-05-19,296.46,294.91,291.42,69.39,110.05,96.15,,,,,,
2014-05-20,296.4,295.02,291.87,69.33,110.16,96.6,-108066.0,100915.0,208981.0,68410.0,111235.0,42825.0
2014-05-21,299.42,297.93,294.8,72.35,113.07,99.53,,,,,,
2014-05-22,300.58,298.84,295.41,73.51,113.98,100.14,,,,,,
2014-05-23,302.35,300.66,297.29,75.28,115.8,102.02,,,,,,
2014-05-27,299.52,298.07,295.07,72.45,113.21,99.8,-100905.0,90048.0,190953.0,61923.0,111120.0,49197.0
2014-05-28,300.59,298.81,295.34,73.52,113.95,100.07,,,,,,
2014-05-29,301.36,299.58,295.86,74.29,114.47,100.4,,,,,,
2014-05-30,299.65,297.19,293.78,71.9,112.39,98.38,,,,,,
2014-06-02,294.99,292.02,287.69,69.7,110.63,96.85,,,,,,
2014-06-03,294.87,291.82,287.49,69.58,110.43,96.65,-101230.0,77738.0,178968.0,62104.0,113039.0,50935.0
2014-06-04,293.52,290.28,286.03,68.23,108.89,95.19,,,,,,
2014-06-05,295.63,292.4,287.96,70.34,111.01,97.12,,,,,,
2014-06-06,293.9,290.98,286.8,68.61,109.59,95.96,,,,,,
2014-06-09,298.48,295.33,291.04,73.19,113.94,100.2,,,,,,
2014-06-10,297.45,294.38,290.26,72.16,112.99,99.42,-95990.0,76567.0,172557.0,58552.0,113696.0,55144.0
2014-06-11,300.08,296.6,292.29,74.79,115.21,101.45,,,,,,
2014-06-12,308.37,304.38,299.81,83.08,122.99,108.97,,,,,,
2014-06-13,305.77,302.34,298.2,80.48,120.95,107.36,,,,,,
2014-06-16,307.18,304.05,299.87,81.89,122.66,109.03,,,,,,
2014-06-17,309.11,305.8,301.52,83.82,124.41,110.68,-100490.0,78858.0,179348.0,62287.0,114305.0,52018.0
2014-06-18,309.82,306.61,302.36,84.53,125.22,111.52,,,,,,
2014-06-19,312.55,309.28,304.85,87.26,127.89,114.01,,,,,,
2014-06-20,312.77,309.62,305.24,87.48,128.23,114.4,,,,,,
2014-06-23,310.76,307.92,303.8,85.47,126.53,112.96,,,,,,
2014-06-24,312.58,309.65,305.45,87.29,128.26,114.61,-102834.0,89602.0,192436.0,63836.0,118768.0,54932.0
2014-06-25,309.27,307.05,303.31,83.98,125.66,112.47,,,,,,
2014-06-26,308.56,306.12,302.24,83.27,124.73,111.4,,,,,,
2014-06-27,309.88,307.42,303.31,84.59,126.03,112.47,,,,,,
2014-06-30,307.7,304.33,300.55,81.5,123.27,110.02,,,,,,
2014-07-01,303.66,300.21,283.54,80.83,122.93,109.9,-105247.0,86822.0,192069.0,62029.0,122120.0,60091.0
2014-07-02,302.4,298.72,281.9,79.57,121.44,108.26,,,,,,
2014-07-03,301.98,298.28,281.56,79.15,121.0,107.92,,,,,,
2014-07-07,298.9,295.7,279.22,76.07,118.42,105.58,,,,,,
2014-07-08,297.29,294.1,277.54,74.46,116.82,103.9,-109272.0,89891.0,199163.0,64399.0,123292.0,58893.0
2014-07-09,293.77,290.96,274.88,70.94,113.68,101.24,,,,,,
2014-07-10,295.76,292.91,276.81,72.93,115.63,103.17,,,,,,
2014-07-11,290.85,288.1,272.36,68.02,110.82,98.72,,,,,,
2014-07-14,292.51,289.65,273.91,69.68,112.37,100.27,,,,,,
2014-07-15,289.86,286.81,270.92,67.03,109.53,97.28,-93795.0,89229.0,183024.0,49282.0,104506.0,55224.0
2014-07-16,288.25,285.58,270.03,65.42,108.3,96.39,,,,,,
2014-07-17,288.17,285.63,270.35,65.34,108.35,96.71,,,,,,
2014-07-18,286.03,283.49,268.34,63.2,106.21,94.7,,,,,,
2014-07-21,289.14,286.32,270.81,66.31,109.04,97.17,,,,,,
2014-07-22,288.07,285.23,269.62,65.24,107.95,95.98,-87294.0,86831.0,174125.0,49050.0,95440.0,46390.0
2014-07-23,286.01,283.88,269.17,63.18,106.6,95.53,,,,,,
2014-07-24,283.68,281.3,267.11,60.85,104.02,93.47,,,,,,
2014-07-25,286.53,284.02,269.8,63.7,106.74,96.16,,,,,,
2014-07-28,284.92,282.55,268.42,62.09,105.27,94.78,,,,,,
2014-07-29,287.09,284.52,270.06,64.26,107.24,96.42,-83996.0,74312.0,158308.0,47260.0,92115.0,44855.0
2014-07-30,284.33,281.58,267.17,61.32,104.35,93.67,,,,,,
2014-07-31,283.11,279.75,265.5,59.49,102.68,92.12,,,,,,
2014-08-01,274.43,261.1,258.74,54.17,98.28,88.16,,,,,,
2014-08-04,272.49,260.01,257.93,52.23,97.19,87.35,,,,,,
2014-08-05,271.55,259.06,256.93,51.29,96.24,86.35,-85015.0,78060.0,163075.0,48212.0,90791.0,42579.0
2014-08-06,273.97,260.98,258.58,53.71,98.16,88.0,,,,,,
2014-08-07,277.23,264.33,261.68,56.97,101.51,91.1,,,,,,
2014-08-08,275.37,262.48,259.84,55.11,99.66,89.26,,,,,,
2014-08-11,275.25,262.57,260.05,54.99,99.75,89.47,,,,,,
2014-08-12,273.45,260.45,257.84,53.19,97.63,87.26,-88679.0,76361.0,165040.0,52900.0,93798.0,40898.0
2014-08-13,275.44,262.66,259.97,55.18,99.84,89.39,,,,,,
2014-08-14,266.66,254.03,251.55,46.4,91.21,80.97,,,,,,
2014-08-15,269.86,257.5,255.1,49.6,94.68,84.52,,,,,,
2014-08-18,265.6,253.67,251.25,45.34,90.85,80.67,,,,,,
2014-08-19,269.54,256.36,253.1,49.28,93.54,82.52,-85263.0,80285.0,165548.0,49707.0,89949.0,40242.0
2014-08-20,271.26,257.51,254.22,51.0,94.69,83.64,,,,,,
2014-08-21,274.75,259.91,256.25,54.49,97.09,85.67,,,,,,
2014-08-22,273.84,258.89,255.37,53.58,96.07,84.79,,,,,,
2014-08-25,274.97,259.54,255.93,54.71,96.72,85.35,,,,,,
2014-08-26,276.31,260.01,256.22,56.05,97.19,85.64,-78051.0,75228.0,153279.0,41884.0,87083.0,45199.0
2014-08-27,274.59,259.05,255.91,54.33,96.23,85.33,,,,,,
2014-08-28,275.27,259.08,255.78,54.36,96.1,85.06,,,,,,
2014-08-29,278.27,262.29,258.7,57.57,99.02,87.77,,,,,,
2014-09-02,254.3,250.99,248.8,49.58,91.31,80.1,-77146.0,68941.0,146087.0,41251.0,87972.0,46721.0
2014-09-03,262.0,257.99,255.35,57.28,98.31,86.65,,,,,,
2014-09-04,259.99,255.67,252.84,55.27,95.99,84.14,,,,,,
2014-09-05,258.34,253.91,250.94,53.62,94.23,82.24,,,,,,
2014-09-08,256.19,252.44,249.77,51.47,92.76,81.07,,,,,,
2014-09-09,254.84,250.97,248.26,50.12,91.29,79.56,-78702.0,84696.0,163398.0,40479.0,84880.0,44401.0
2014-09-10,252.65,248.59,245.86,47.93,88.91,77.16,,,,,,
2014-09-11,252.41,248.24,245.59,47.69,88.56,76.89,,,,,,
2014-09-12,251.88,247.31,244.47,47.16,87.63,75.77,,,,,,
2014-09-15,253.08,247.76,244.54,48.36,88.08,75.84,,,,,,
2014-09-16,255.88,250.61,247.36,51.16,90.93,78.66,-72365.0,88166.0,160531.0,35153.0,83016.0,47863.0
2014-09-17,256.92,251.38,247.92,52.2,91.7,79.22,,,,,,
2014-09-18,256.1,249.6,245.64,51.38,89.92,76.94,,,,,,
2014-09-19,261.14,252.7,248.3,56.42,93.02,79.6,,,,,,
2014-09-22,258.47,249.01,244.63,53.75,89.33,75.93,,,,,,
2014-09-23,262.87,250.4,245.31,58.15,90.72,76.61,-72243.0,83889.0,156132.0,37383.0,83829.0,46446.0
2014-09-24,266.38,251.23,245.18,61.66,91.55,76.48,,,,,,
2014-09-25,271.8,253.98,246.62,67.08,94.3,77.92,,,,,,
2014-09-26,266.19,248.81,243.38,61.47,89.13,74.68,,,,,,
2014-09-29,269.63,251.42,245.95,64.08,91.7,76.95,,,,,,
2014-09-30,258.69,243.73,238.83,56.39,84.58,70.11,-69495.0,82759.0,152254.0,34182.0,87000.0,52818.0
2014-10-01,244.97,239.31,237.96,57.63,85.06,70.32,,,,,,
2014-10-02,240.91,236.1,235.13,53.57,81.85,67.49,,,,,,
2014-10-03,237.85,232.55,231.5,50.51,78.3,63.86,,,,,,
2014-10-06,241.32,234.96,233.68,53.98,80.71,66.04,,,,,,
2014-10-07,236.83,231.99,231.1,49.49,77.74,63.46,-73006.0,86897.0,159903.0,42709.0,91207.0,48498.0
2014-10-08,231.84,228.05,227.7,44.5,73.8,60.06,,,,,,
2014-10-09,227.49,224.15,224.14,40.15,69.9,56.5,,,,,,
2014-10-10,225.75,223.38,223.85,38.41,69.13,56.21,,,,,,
2014-10-13,225.53,222.47,222.74,38.19,68.22,55.1,,,,,,
2014-10-14,218.02,213.86,213.65,30.68,59.61,46.01,-75576.0,99126.0,174702.0,46839.0,95728.0,48889.0
2014-10-15,214.87,209.92,209.65,27.53,55.67,42.01,,,,,,
2014-10-16,221.09,215.03,214.65,33.75,60.78,47.01,,,,,,
2014-10-17,223.27,216.46,215.59,35.93,62.21,47.95,,,,,,
2014-10-20,220.02,214.14,213.33,32.68,59.89,45.69,,,,,,
2014-10-21,221.34,215.59,214.88,34.0,61.34,47.24,-80191.0,100932.0,181123.0,53717.0,103255.0,49538.0
2014-10-22,215.56,210.9,210.84,28.22,56.65,43.2,,,,,,
2014-10-23,220.69,216.62,216.42,33.35,62.37,48.78,,,,,,
2014-10-24,218.17,214.24,214.24,30.83,59.99,46.6,,,,,,
2014-10-27,217.02,213.46,213.54,29.68,59.21,45.9,,,,,,
2014-10-28,219.61,215.52,215.38,32.27,61.27,47.74,-81582.0,98063.0,179645.0,56769.0,104648.0,47879.0
2014-10-29,222.07,218.16,217.87,34.73,63.91,50.23,,,,,,
2014-10-30,219.58,216.1,215.68,32.67,61.72,48.03,,,,,,
2014-10-31,216.95,214.78,214.57,31.35,60.61,47.05,,,,,,
2014-11-03,211.76,211.57,213.01,28.33,57.61,44.09,,,,,,
2014-11-04,207.8,207.57,208.96,24.37,53.61,40.04,-81832.0,97562.0,179394.0,56832.0,102539.0,45707.0
2014-11-05,208.67,208.31,209.58,25.24,54.35,40.66,,,,,,
2014-11-06,213.01,211.72,212.41,29.58,57.76,43.49,,,,,,
2014-11-07,213.52,212.02,212.71,30.09,58.06,43.79,,,,,,
2014-11-10,210.11,208.85,209.67,26.68,54.89,40.75,,,,,,
2014-11-11,210.36,208.52,209.35,26.93,54.56,40.43,-87871.0,99611.0,187482.0,60661.0,101674.0,41013.0
2014-11-12,210.7,208.13,208.52,27.27,54.17,39.6,,,,,,
2014-11-13,200.16,198.27,198.99,16.73,44.31,30.07,,,,,,
2014-11-14,204.25,202.16,202.87,20.82,48.2,33.95,,,,,,
2014-11-17,202.63,200.83,201.58,19.2,46.87,32.66,,,,,,
2014-11-18,204.32,202.36,202.83,20.89,48.4,33.91,-94308.0,111365.0,205673.0,66779.0,103478.0,36699.0
2014-11-19,204.38,202.25,202.59,20.95,48.29,33.67,,,,,,
2014-11-20,202.76,201.5,202.12,19.33,47.54,33.2,,,,,,
2014-11-21,205.65,204.39,205.16,22.22,50.43,36.24,,,,,,
2014-11-24,203.34,202.17,202.89,19.91,48.21,33.97,,,,,,
2014-11-25,203.18,201.23,201.62,19.75,47.27,32.7,-97032.0,88455.0,185487.0,69354.0,101406.0,32052.0
2014-11-26,203.51,201.19,201.51,20.08,47.23,32.59,,,,,,
2014-11-28,190.39,182.76,183.11,1.65,28.83,14.24,,,,,,
2014-12-01,188.1,188.47,190.28,6.99,34.19,19.72,,,,,,
2014-12-02,181.16,182.14,184.18,0.05,27.86,13.62,-96309.0,91817.0,188126.0,66863.0,98112.0,31249.0
2014-12-03,180.7,181.57,183.61,-0.41,27.29,13.05,,,,,,
2014-12-04,179.48,180.3,182.29,-1.63,26.02,11.73,,,,,,
2014-12-05,177.34,178.32,180.41,-3.77,24.04,9.85,,,,,,
2014-12-08,170.66,171.96,174.11,-10.45,17.68,3.55,,,,,,
2014-12-09,172.36,173.6,175.7,-8.75,19.32,5.14,-105097.0,96891.0,201988.0,75532.0,102917.0,27385.0
2014-12-10,164.18,165.59,167.89,-16.93,11.31,-2.67,,,,,,
2014-12-11,162.44,163.73,166.03,-18.67,9.45,-4.53,,,,,,
2014-12-12,159.73,160.91,163.05,-21.38,6.63,-7.51,,,,,,
2014-12-15,157.64,159.05,161.17,-23.47,4.77,-9.39,,,,,,
2014-12-16,154.1,155.44,157.49,-27.01,1.16,-13.07,-105103.0,101730.0,206833.0,77699.0,108626.0,30927.0
2014-12-17,156.62,157.93,159.92,-24.49,3.65,-10.64,,,,,,
2014-12-18,152.72,154.01,155.96,-28.39,-0.27,-14.6,,,,,,
2014-12-19,155.95,157.46,159.66,-25.16,3.18,-10.9,,,,,,
2014-12-22,153.5,154.85,157.18,-27.61,0.57,-13.38,,,,,,
2014-12-23,157.04,158.48,160.95,-24.07,4.2,-9.61,-109525.0,98130.0,207655.0,82628.0,111756.0,29128.0
2014-12-24,151.27,152.87,155.84,-29.84,-1.41,-14.72,,,,,,
2014-12-26,150.87,152.47,155.49,-30.24,-1.81,-15.07,,,,,,
2014-12-29,145.28,146.7,150.02,-35.83,-7.58,-20.54,,,,,,
2014-12-30,145.37,147.11,150.38,-35.42,-7.22,-20.23,-109528.0,86079.0,195607.0,77692.0,108264.0,30572.0
2014-12-31,143.53,147.21,150.41,-35.32,-7.19,-20.27,,,,,,
2015-01-02,143.34,146.84,169.37,-39.19,-10.76,-23.31,,,,,,
2015-01-05,138.14,141.53,163.75,-44.39,-16.07,-28.93,,,,,,
2015-01-06,135.43,138.63,160.19,-47.1,-18.97,-32.49,-111229.0,82104.0,193333.0,78524.0,114258.0,35734.0
2015-01-07,133.76,137.66,159.81,-48.77,-19.94,-32.87,,,,,,
2015-01-08,134.09,138.07,160.75,-48.44,-19.53,-31.93,,,,,,
2015-01-09,132.32,136.29,159.99,-50.21,-21.31,-32.69,,,,,,
2015-01-12,127.45,130.97,154.98,-55.08,-26.63,-37.7,,,,,,
2015-01-13,126.85,130.32,154.1,-55.68,-27.28,-38.58,-109100.0,100326.0,209426.0,72439.0,120575.0,48136.0
2015-01-14,135.07,137.9,160.39,-47.46,-19.7,-32.29,,,,,,
2015-01-15,129.94,133.39,155.8,-52.59,-24.21,-36.88,,,,,,
2015-01-16,135.88,139.05,160.78,-46.65,-18.55,-31.9,,,,,,
2015-01-20,131.28,134.13,155.36,-51.25,-23.47,-37.32,-112289.0,99078.0,211367.0,77263.0,125530.0,48267.0
2015-01-21,132.55,135.82,157.26,-49.98,-21.78,-35.42,,,,,,
2015-01-22,133.08,135.69,156.86,-49.45,-21.91,-35.82,,,,,,
2015-01-23,134.79,137.25,157.99,-47.74,-20.35,-34.69,,,,,,
2015-01-26,131.67,134.7,155.95,-50.86,-22.9,-36.73,,,,,,
2015-01-27,135.01,138.41,160.12,-47.52,-19.19,-32.56,-121598.0,93974.0,215572.0,83968.0,128258.0,44290.0
2015-01-28,134.5,137.7,159.18,-48.03,-19.9,-33.5,,,,,,
2015-01-29,135.37,139.13,160.89,-46.6,-18.19,-31.85,,,,,,
2015-01-30,141.52,147.88,169.85,-37.85,-9.23,-23.08,,,,,,
2015-02-02,154.46,175.69,176.82,-31.27,-3.39,-17.68,,,,,,
2015-02-03,160.13,182.32,183.66,-25.6,3.24,-10.84,-124261.0,92613.0,216874.0,82864.0,130214.0,47350.0
2015-02-04,148.17,171.69,173.38,-37.56,-7.39,-21.12,,,,,,
2015-02-05,152.48,176.3,178.11,-33.25,-2.78,-16.39,,,,,,
2015-02-06,155.91,180.36,182.24,-29.82,1.28,-12.26,,,,,,
2015-02-09,157.82,182.8,184.65,-27.91,3.72,-9.85,,,,,,
2015-02-10,155.23,179.79,181.6,-30.5,0.71,-12.9,-120837.0,92148.0,212985.0,79286.0,126674.0,47388.0
2015-02-11,154.32,177.14,178.69,-31.41,-1.94,-15.81,,,,,,
2015-02-12,159.55,182.73,184.52,-26.18,3.65,-9.98,,,,,,
2015-02-13,162.62,185.91,187.47,-23.11,6.83,-7.03,,,,,,
2015-02-17,159.01,183.93,185.72,-26.72,4.85,-8.78,-118249.0,88140.0,206389.0,73467.0,118235.0,44768.0
2015-02-18,157.36,181.67,183.02,-28.37,2.59,-11.48,,,,,,
2015-02-19,161.62,183.9,184.62,-24.11,4.82,-9.88,,,,,,
2015-02-20,164.07,184.17,184.82,-21.66,5.09,-9.68,,,,,,
2015-02-23,164.62,183.82,183.97,-21.11,4.74,-10.53,,,,,,
2015-02-24,162.02,182.26,182.85,-23.71,3.18,-11.65,-115032.0,84490.0,199522.0,68701.0,117767.0,49066.0
2015-02-25,171.87,191.69,191.56,-13.86,12.61,-2.94,,,,,,
2015-02-26,170.76,190.08,189.51,-15.47,10.56,-5.39,,,,,,
2015-02-27,176.76,197.79,197.04,-7.76,18.09,1.82,,,,,,
2015-03-02,189.73,189.14,187.55,-15.82,10.19,-6.06,,,,,,
2015-03-03,194.99,194.33,192.53,-10.56,15.38,-1.08,-121112.0,88030.0,209142.0,72372.0,119879.0,47507.0
2015-03-04,192.57,192.19,190.49,-12.98,13.24,-3.12,,,,,,
2015-03-05,188.73,188.93,187.57,-16.82,9.98,-6.04,,,,,,
2015-03-06,188.19,188.02,186.4,-17.36,9.07,-7.21,,,,,,
2015-03-09,187.47,186.9,185.14,-18.08,7.95,-8.47,,,,,,
2015-03-10,181.83,181.13,179.4,-23.72,2.18,-14.21,-115710.0,92422.0,208132.0,68592.0,119458.0,50866.0
2015-03-11,182.64,182.32,180.82,-22.91,3.37,-12.79,,,,,,
2015-03-12,180.95,180.69,179.48,-24.6,1.74,-14.13,,,,,,
2015-03-13,176.23,175.85,174.39,-29.32,-3.1,-19.22,,,,,,
2015-03-16,172.86,172.64,171.38,-32.69,-6.31,-22.23,,,,,,
2015-03-17,173.01,172.56,171.11,-32.54,-6.39,-22.5,-113441.0,99452.0,212893.0,67772.0,117569.0,49797.0
2015-03-18,179.91,179.63,178.02,-25.64,0.68,-15.59,,,,,,
2015-03-19,177.43,177.15,175.29,-28.12,-1.8,-18.32,,,,,,
2015-03-20,179.78,179.48,177.75,-25.77,0.53,-15.86,,,,,,
2015-03-23,180.39,180.32,178.78,-25.16,1.37,-14.83,,,,,,
2015-03-24,179.97,179.77,177.97,-25.58,0.82,-15.64,-108908.0,105206.0,214114.0,61855.0,115172.0,53317.0
2015-03-25,183.65,183.48,181.67,-21.9,4.53,-11.94,,,,,,
2015-03-26,188.17,188.15,186.66,-17.38,9.2,-6.95,,,,,,
2015-03-27,179.8,179.68,178.51,-25.75,0.73,-15.1,,,,,,
2015-03-30,180.06,179.52,178.27,-25.91,0.49,-15.36,,,,,,
2015-03-31,178.0,177.0,175.83,-28.43,-1.95,-17.78,-103197.0,117440.0,220637.0,63350.0,117978.0,54628.0
2015-04-01,183.12,181.9,180.52,-22.31,4.12,-11.75,,,,,,
2015-04-02,176.13,175.31,174.19,-29.3,-2.47,-18.08,,,,,,
2015-04-06,184.25,183.44,182.33,-21.18,5.66,-9.94,,,,,,
2015-04-07,186.09,185.26,184.06,-19.34,7.48,-8.21,-106228.0,107911.0,214139.0,64405.0,117276.0,52871.0
2015-04-08,173.92,173.99,173.36,-31.51,-3.79,-18.91,,,,,,
2015-04-09,175.92,176.05,175.63,-29.51,-1.73,-16.64,,,,,,
2015-04-10,180.73,180.69,180.07,-24.7,2.91,-12.2,,,,,,
2015-04-13,180.46,180.75,180.2,-24.97,2.97,-12.07,,,,,,
2015-04-14,183.6,183.83,183.12,-21.83,6.05,-9.15,-102245.0,114899.0,217144.0,58559.0,113934.0,55375.0
2015-04-15,193.6,193.69,192.8,-11.83,15.91,0.53,,,,,,
2015-04-16,193.54,194.06,193.51,-11.89,16.28,1.24,,,,,,
2015-04-17,192.99,193.4,192.79,-12.44,15.62,0.52,,,,,,
2015-04-20,193.15,193.68,192.95,-12.28,15.9,0.68,,,,,,
2015-04-21,188.81,189.26,188.66,-16.62,11.48,-3.61,-108807.0,112390.0,221197.0,59301.0,112886.0,53585.0
2015-04-22,192.45,192.65,191.75,-12.98,14.87,-0.52,,,,,,
2015-04-23,199.56,199.34,198.03,-5.87,21.56,5.76,,,,,,
2015-04-24,200.79,200.58,199.18,-4.64,22.8,6.91,,,,,,
2015-04-27,200.9,200.49,198.98,-4.53,22.71,6.71,,,,,,
2015-04-28,200.18,199.69,198.23,-5.25,21.91,5.96,-110855.0,111458.0,222313.0,60342.0,113546.0,53204.0
2015-04-29,201.79,201.25,199.87,-3.69,23.55,7.7,,,,,,
2015-04-30,204.97,204.51,202.93,-0.43,26.61,10.5,,,,,,
2015-05-01,204.53,202.91,200.61,-0.41,26.59,10.41,,,,,,
2015-05-04,203.39,202.01,199.86,-1.55,25.69,9.66,,,,,,
2015-05-05,206.34,205.19,203.08,1.4,28.87,12.88,-111988.0,114974.0,226962.0,61086.0,112625.0,51539.0
2015-05-06,203.66,203.18,201.66,-1.28,26.86,11.46,,,,,,
2015-05-07,199.03,198.47,196.85,-5.91,22.15,6.65,,,,,,
2015-05-08,199.18,198.63,196.98,-5.76,22.31,6.78,,,,,,
2015-05-11,198.64,198.01,196.37,-6.3,21.69,6.17,,,,,,
2015-05-12,203.93,203.23,201.5,-1.01,26.91,11.3,-110156.0,124755.0,234911.0,58587.0,112508.0,53921.0
2015-05-13,204.05,203.2,201.33,-0.89,26.88,11.13,,,,,,
2015-05-14,205.75,204.53,202.34,0.81,28.21,12.14,,,,,,
2015-05-15,205.68,204.56,202.38,0.74,28.24,12.18,,,,,,
2015-05-18,204.11,203.12,200.91,-0.83,26.8,10.71,,,,,,
2015-05-19,199.5,198.32,196.07,-5.44,22.0,5.87,-108544.0,124119.0,232663.0,56680.0,110159.0,53479.0
2015-05-20,204.11,202.7,200.11,-0.83,26.38,9.91,,,,,,
2015-05-21,208.24,206.79,204.06,3.3,30.47,13.86,,,,,,
2015-05-22,205.39,203.9,201.32,0.45,27.58,11.12,,,,,,
2015-05-26,199.83,198.39,196.0,-5.11,22.07,5.8,-103741.0,113560.0,217301.0,51441.0,108149.0,56708.0
2015-05-27,194.45,193.26,190.98,-10.49,16.94,0.78,,,,,,
2015-05-28,198.51,197.0,194.13,-6.75,20.09,3.42,,,,,,
2015-05-29,208.58,206.27,202.92,2.52,28.88,11.93,,,,,,
2015-06-01,204.22,200.75,197.06,0.47,26.71,9.72,,,,,,
2015-06-02,206.48,203.14,199.32,2.73,29.1,11.98,-108930.0,95093.0,204023.0,59502.0,112454.0,52952.0
2015-06-03,204.53,200.96,196.91,0.78,26.92,9.57,,,,,,
2015-06-04,198.06,194.87,191.04,-5.69,20.83,3.7,,,,,,
2015-06-05,203.0,199.61,195.54,-0.75,25.57,8.2,,,,,,
2015-06-08,200.75,197.48,193.47,-3.0,23.44,6.13,,,,,,
2015-06-09,207.71,204.19,199.92,3.96,30.15,12.58,-105063.0,97644.0,202707.0,52299.0,104833.0,52534.0
2015-06-10,214.64,209.96,204.94,10.89,35.92,17.6,,,,,,
2015-06-11,213.81,209.3,204.32,10.06,35.26,16.98,,,,,,
2015-06-12,212.11,207.51,202.48,8.36,33.47,15.14,,,,,,
2015-06-15,209.91,205.83,200.98,6.16,31.79,13.64,,,,,,
2015-06-16,212.45,207.96,202.73,8.7,33.92,15.39,-110981.0,116613.0,227594.0,59269.0,113892.0,54623.0
2015-06-17,210.05,206.06,201.39,6.3,32.02,14.05,,,,,,
2015-06-18,211.01,206.9,202.2,7.26,32.86,14.86,,,,,,
2015-06-19,205.86,202.02,197.57,2.11,27.98,10.23,,,,,,
2015-06-22,202.97,199.62,195.64,-0.78,25.58,8.3,,,,,,
2015-06-23,207.66,204.33,200.03,3.91,30.29,12.69,-105359.0,133259.0,238618.0,53053.0,110810.0,57757.0
2015-06-24,205.55,202.48,198.11,1.8,28.44,10.77,,,,,,
2015-06-25,203.68,200.85,196.63,-0.07,26.81,9.29,,,,,,
2015-06-26,204.85,202.04,197.74,1.1,28.0,10.4,,,,,,
2015-06-29,203.03,200.33,195.74,-0.61,26.0,7.96,,,,,,
2015-06-30,208.96,204.94,199.97,4.0,30.23,11.56,-98103.0,114996.0,213099.0,45789.0,111483.0,65694.0
2015-07-01,200.68,196.0,177.98,-0.26,26.26,7.5,,,,,,
2015-07-02,203.43,198.28,178.88,2.49,28.54,8.4,,,,,,
2015-07-06,192.37,186.92,166.93,-8.57,17.18,-3.55,,,,,,
2015-07-07,194.94,188.33,167.53,-6.0,18.59,-2.95,-88561.0,107807.0,196368.0,40361.0,105112.0,64751.0
2015-07-08,199.9,191.05,169.2,-1.04,21.31,-1.28,,,,,,
2015-07-09,204.51,194.92,172.58,3.57,25.18,2.1,,,,,,
2015-07-10,201.65,192.97,171.53,0.71,23.23,1.05,,,,,,
2015-07-13,193.96,187.05,167.02,-6.98,17.31,-3.46,,,,,,
2015-07-14,193.07,187.05,167.63,-7.87,17.31,-2.85,-90359.0,107002.0,197361.0,46434.0,106440.0,60006.0
2015-07-15,185.89,181.11,162.28,-15.05,11.37,-8.2,,,,,,
2015-07-16,189.67,184.29,164.03,-11.27,14.55,-6.45,,,,,,
2015-07-17,192.86,187.74,166.69,-8.08,18.0,-3.79,,,,,,
2015-07-20,193.03,187.83,166.86,-7.91,18.09,-3.62,,,,,,
2015-07-21,192.09,187.45,167.3,-8.85,17.71,-3.18,-96945.0,104328.0,201273.0,52516.0,116353.0,63837.0
2015-07-22,186.76,182.31,162.88,-14.18,12.57,-7.6,,,,,,
2015-07-23,185.21,180.81,161.22,-15.73,11.07,-9.26,,,,,,
2015-07-24,182.82,178.24,158.93,-18.12,8.5,-11.55,,,,,,
2015-07-27,182.04,176.66,157.21,-18.9,6.92,-13.27,,,,,,
2015-07-28,180.32,174.84,155.96,-20.62,5.1,-14.52,-94715.0,97811.0,192526.0,50370.0,111530.0,61160.0
2015-07-29,182.24,175.5,156.51,-18.7,5.76,-13.97,,,,,,
2015-07-30,182.79,176.9,157.52,-17.3,6.77,-13.27,,,,,,
2015-07-31,184.1,177.2,157.18,-17.0,6.43,-14.03,,,,,,
2015-08-03,167.45,148.84,143.0,-26.75,-1.91,-21.78,,,,,,
