,QS1 Comdty ,QS2 Comdty ,QS3 Comdty ,S:QSQS 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2015-12-18,60462.0,49377.0,23955.0,18233.0
2015-12-21,53149.0,43720.0,17028.0,16875.0
2015-12-22,42777.0,37974.0,20398.0,13955.0
2015-12-23,47899.0,56567.0,18540.0,25682.0
2015-12-24,18965.0,29883.0,12977.0,6950.0
2015-12-28,14533.0,25518.0,8677.0,4949.0
2015-12-29,34470.0,49930.0,17500.0,14115.0
2015-12-30,24224.0,39108.0,14116.0,9512.0
2015-12-31,18846.0,40281.0,12576.0,7654.0
2016-01-04,39385.0,87055.0,35207.0,20935.0
2016-01-05,45654.0,93588.0,46067.0,24614.0
2016-01-06,42128.0,117249.0,70864.0,24118.0
2016-01-07,41532.0,119177.0,72096.0,21696.0
2016-01-08,33670.0,101732.0,57741.0,20340.0
2016-01-11,41409.0,130393.0,74685.0,28777.0
2016-01-12,4875.0,98148.0,68743.0,4246.0
2016-01-13,79724.0,67607.0,34952.0,23374.0
2016-01-14,75073.0,60691.0,32009.0,23344.0
2016-01-15,71593.0,53102.0,27095.0,16492.0
2016-01-18,45457.0,34707.0,15788.0,11063.0
2016-01-19,84790.0,74016.0,36117.0,29327.0
2016-01-20,75011.0,66492.0,29996.0,20460.0
2016-01-21,76418.0,65953.0,25596.0,22772.0
2016-01-22,73840.0,101295.0,41307.0,32893.0
2016-01-25,71161.0,103675.0,46573.0,35616.0
2016-01-26,62051.0,112890.0,46247.0,32130.0
2016-01-27,44618.0,85457.0,34152.0,15145.0
2016-01-28,52463.0,120227.0,60365.0,19904.0
2016-01-29,53469.0,102872.0,61388.0,24330.0
2016-02-01,38659.0,81578.0,40252.0,16896.0
2016-02-02,40289.0,96779.0,48706.0,20957.0
2016-02-03,46878.0,120214.0,66429.0,25738.0
2016-02-04,41770.0,100175.0,48191.0,26915.0
2016-02-05,31750.0,81235.0,55642.0,13081.0
2016-02-08,21903.0,68787.0,42635.0,10834.0
2016-02-09,27603.0,93483.0,55622.0,16720.0
2016-02-10,46197.0,111259.0,58252.0,34441.0
2016-02-11,11912.0,106097.0,78980.0,8850.0
2016-02-12,74206.0,60266.0,27797.0,20314.0
2016-02-15,41019.0,29749.0,14030.0,11979.0
2016-02-16,84353.0,58740.0,23556.0,18713.0
2016-02-17,90736.0,77842.0,33696.0,33059.0
2016-02-18,66069.0,56973.0,22074.0,20833.0
2016-02-19,59718.0,61214.0,23720.0,20879.0
2016-02-22,62170.0,85269.0,27268.0,33776.0
2016-02-23,56381.0,78917.0,26497.0,25353.0
2016-02-24,53588.0,80146.0,30473.0,22467.0
2016-02-25,49392.0,76733.0,24914.0,24475.0
2016-02-26,44615.0,79702.0,33538.0,16404.0
2016-02-29,43937.0,68869.0,29711.0,19224.0
2016-03-01,37375.0,66812.0,35024.0,16256.0
2016-03-02,50291.0,103988.0,56283.0,26185.0
2016-03-03,38244.0,81523.0,46135.0,18231.0
2016-03-04,32859.0,85295.0,46400.0,15712.0
2016-03-07,46921.0,125922.0,76657.0,28881.0
2016-03-08,48233.0,119346.0,66512.0,31619.0
2016-03-09,41838.0,113182.0,68400.0,28090.0
2016-03-10,5553.0,92796.0,70501.0,4750.0
2016-03-11,62824.0,55459.0,45698.0,19556.0
2016-03-14,79695.0,61419.0,38720.0,32586.0
2016-03-15,68723.0,50885.0,39239.0,23499.0
2016-03-16,65417.0,55732.0,37892.0,21752.0
2016-03-17,57453.0,49608.0,35955.0,18797.0
2016-03-18,50827.0,50076.0,41641.0,12401.0
2016-03-21,59868.0,58030.0,47112.0,23511.0
2016-03-22,46300.0,50760.0,38056.0,19199.0
2016-03-23,52383.0,68111.0,45180.0,19165.0
2016-03-24,41806.0,63817.0,39489.0,15300.0
2016-03-28,14132.0,25862.0,15024.0,5596.0
2016-03-29,51396.0,70721.0,44001.0,21006.0
2016-03-30,40161.0,59935.0,35828.0,13212.0
2016-03-31,37288.0,60806.0,37969.0,14252.0
2016-04-01,28932.0,67125.0,39883.0,12144.0
2016-04-04,42340.0,76308.0,49296.0,20757.0
2016-04-05,43496.0,88450.0,78900.0,19775.0
2016-04-06,33817.0,77557.0,53424.0,15976.0
2016-04-07,38484.0,85254.0,69935.0,17901.0
2016-04-08,39105.0,108864.0,80662.0,23129.0
2016-04-11,37824.0,93281.0,52396.0,24194.0
2016-04-12,10405.0,115831.0,111343.0,8180.0
2016-04-13,83613.0,86452.0,29076.0,35551.0
2016-04-14,48249.0,42086.0,14919.0,13082.0
2016-04-15,75187.0,84453.0,37097.0,30155.0
2016-04-18,94969.0,113076.0,44280.0,48296.0
2016-04-19,69078.0,87785.0,43399.0,32800.0
2016-04-20,58068.0,69880.0,38878.0,19386.0
2016-04-21,62695.0,76075.0,32236.0,21126.0
2016-04-22,37751.0,68861.0,31219.0,13735.0
2016-04-25,37280.0,65173.0,31657.0,14740.0
2016-04-26,34483.0,64240.0,26108.0,11919.0
2016-04-27,45444.0,82238.0,42189.0,19015.0
2016-04-28,31975.0,57126.0,25736.0,8873.0
2016-04-29,46905.0,90394.0,50748.0,25592.0
2016-05-02,11497.0,34898.0,18566.0,4549.0
2016-05-03,27995.0,70312.0,33182.0,11158.0
2016-05-04,28395.0,74714.0,38916.0,10772.0
2016-05-05,33493.0,82226.0,39897.0,16636.0
2016-05-06,27511.0,85851.0,50450.0,11341.0
2016-05-09,40549.0,100644.0,52604.0,20632.0
2016-05-10,35844.0,86651.0,48535.0,18876.0
2016-05-11,40632.0,131514.0,72597.0,24948.0
2016-05-12,8135.0,94182.0,66527.0,6898.0
2016-05-13,83359.0,65546.0,30230.0,32052.0
2016-05-16,90651.0,81148.0,41143.0,35244.0
2016-05-17,90253.0,77921.0,44044.0,33335.0
2016-05-18,95621.0,116254.0,66189.0,30332.0
2016-05-19,69639.0,90510.0,42160.0,27280.0
2016-05-20,67467.0,93275.0,46730.0,27185.0
2016-05-23,42085.0,65912.0,29080.0,13881.0
2016-05-24,56281.0,83133.0,39063.0,23501.0
2016-05-25,52731.0,82822.0,47849.0,19548.0
2016-05-26,39839.0,73005.0,41584.0,13823.0
2016-05-27,28248.0,55356.0,27198.0,10563.0
2016-05-30,13650.0,18655.0,9891.0,4700.0
2016-05-31,37490.0,66996.0,38071.0,13080.0
2016-06-01,32979.0,64036.0,33880.0,10262.0
2016-06-02,56365.0,113155.0,70073.0,29285.0
2016-06-03,31154.0,73560.0,51317.0,14058.0
2016-06-06,36413.0,81654.0,58828.0,16438.0
2016-06-07,37847.0,82590.0,48540.0,16718.0
2016-06-08,33723.0,107040.0,73261.0,19043.0
2016-06-09,34911.0,105381.0,62631.0,23630.0
2016-06-10,8566.0,85247.0,71316.0,4541.0
2016-06-13,53586.0,42371.0,14981.0,16307.0
2016-06-14,61094.0,44668.0,15925.0,15810.0
2016-06-15,81117.0,65931.0,33376.0,26694.0
2016-06-16,59599.0,46659.0,18349.0,8157.0
2016-06-17,48770.0,38010.0,18186.0,6494.0
2016-06-20,46240.0,41131.0,23332.0,7678.0
2016-06-21,48729.0,48076.0,24892.0,12605.0
2016-06-22,49648.0,53527.0,19103.0,11366.0
2016-06-23,41582.0,50434.0,22680.0,10019.0
2016-06-24,53487.0,90653.0,41696.0,22348.0
2016-06-27,45677.0,63327.0,32735.0,15762.0
2016-06-28,40713.0,59408.0,29339.0,11775.0
2016-06-29,61292.0,81330.0,39696.0,25665.0
2016-06-30,54635.0,85998.0,46178.0,25395.0
2016-07-01,65547.0,103721.0,54883.0,36697.0
2016-07-04,35800.0,73850.0,49914.0,23192.0
2016-07-05,38509.0,94443.0,63932.0,15873.0
2016-07-06,29354.0,86328.0,57453.0,15716.0
2016-07-07,43575.0,126850.0,87608.0,18537.0
2016-07-08,31496.0,106939.0,60841.0,15885.0
2016-07-11,29617.0,101429.0,60661.0,21134.0
2016-07-12,6624.0,124013.0,115935.0,4553.0
2016-07-13,110109.0,91535.0,45340.0,32340.0
2016-07-14,75899.0,56674.0,31864.0,20762.0
2016-07-15,76504.0,80340.0,48769.0,24643.0
2016-07-18,68572.0,66985.0,29154.0,26528.0
2016-07-19,67996.0,74479.0,29639.0,27038.0
2016-07-20,62347.0,62894.0,34516.0,22758.0
2016-07-21,42705.0,53627.0,21693.0,14165.0
2016-07-22,49413.0,76652.0,40790.0,16527.0
2016-07-25,52696.0,65266.0,32514.0,19928.0
2016-07-26,46048.0,73210.0,35660.0,15804.0
2016-07-27,42432.0,72941.0,35134.0,11932.0
2016-07-28,37639.0,63770.0,29230.0,15342.0
2016-07-29,32260.0,61506.0,32069.0,11849.0
2016-08-01,40455.0,87056.0,49859.0,17482.0
2016-08-02,37711.0,87877.0,53699.0,15611.0
2016-08-03,37430.0,92930.0,46220.0,15554.0
2016-08-04,38084.0,90115.0,49786.0,20404.0
2016-08-05,26586.0,82831.0,61911.0,12132.0
2016-08-08,31734.0,88091.0,54054.0,16190.0
2016-08-09,21929.0,67021.0,40110.0,10227.0
2016-08-10,34545.0,103704.0,55255.0,22465.0
2016-08-11,7219.0,130626.0,108278.0,4528.0
2016-08-12,56093.0,41307.0,10799.0,13889.0
2016-08-15,62322.0,41892.0,16317.0,13659.0
2016-08-16,67712.0,53265.0,23297.0,18896.0
2016-08-17,90922.0,78927.0,24618.0,35996.0
2016-08-18,63891.0,52303.0,21845.0,15589.0
2016-08-19,47341.0,34106.0,14819.0,10116.0
2016-08-22,52913.0,43583.0,18483.0,12433.0
2016-08-23,60577.0,65851.0,17945.0,19691.0
2016-08-24,48709.0,75916.0,24237.0,23839.0
2016-08-25,53494.0,77937.0,24682.0,25153.0
2016-08-26,42724.0,63591.0,21459.0,16198.0
2016-08-29,21236.0,38602.0,17288.0,5069.0
2016-08-30,42530.0,73179.0,30084.0,15606.0
2016-08-31,34437.0,88014.0,40367.0,10858.0
2016-09-01,44062.0,103934.0,52854.0,17616.0
2016-09-02,31969.0,74436.0,29790.0,15866.0
2016-09-05,28604.0,56455.0,21763.0,11892.0
2016-09-06,33864.0,76902.0,34131.0,15353.0
2016-09-07,48584.0,109138.0,59984.0,28715.0
2016-09-08,31534.0,99212.0,54733.0,19475.0
2016-09-09,31180.0,92491.0,38130.0,20290.0
2016-09-12,5535.0,80578.0,44482.0,4413.0
2016-09-13,117268.0,84102.0,72013.0,46229.0
2016-09-14,90102.0,58315.0,47984.0,22201.0
2016-09-15,90100.0,72223.0,58869.0,30273.0
2016-09-16,63518.0,48136.0,35266.0,13068.0
2016-09-19,63462.0,46732.0,43016.0,12125.0
2016-09-20,84157.0,74600.0,58966.0,26800.0
2016-09-21,71864.0,51512.0,61648.0,17089.0
2016-09-22,54923.0,51952.0,42043.0,15571.0
2016-09-23,60843.0,81740.0,56926.0,17590.0
2016-09-26,57686.0,92278.0,56678.0,28575.0
2016-09-27,54960.0,97122.0,60875.0,24987.0
2016-09-28,56298.0,118794.0,90732.0,22082.0
2016-09-29,45326.0,97207.0,92928.0,16587.0
2016-09-30,41126.0,77590.0,55819.0,20267.0
2016-10-03,36561.0,85480.0,73190.0,17220.0
2016-10-04,36927.0,81537.0,62411.0,16574.0
2016-10-05,41997.0,93922.0,97005.0,18565.0
2016-10-06,27672.0,84540.0,68921.0,12967.0
2016-10-07,26467.0,82744.0,68920.0,13402.0
2016-10-10,38391.0,86793.0,64623.0,22636.0
2016-10-11,42270.0,123758.0,100108.0,27221.0
2016-10-12,9410.0,113658.0,118408.0,5285.0
2016-10-13,74185.0,73354.0,25382.0,23215.0
2016-10-14,64388.0,78600.0,37850.0,21588.0
2016-10-17,53420.0,52342.0,16332.0,18246.0
2016-10-18,54010.0,67738.0,25662.0,19874.0
2016-10-19,54836.0,72093.0,26098.0,18389.0
2016-10-20,40137.0,53385.0,17407.0,8968.0
2016-10-21,37895.0,53517.0,20359.0,11191.0
2016-10-24,36708.0,71443.0,30477.0,12897.0
2016-10-25,40781.0,83757.0,37890.0,15926.0
2016-10-26,61338.0,114000.0,50886.0,30882.0
2016-10-27,29817.0,69423.0,26498.0,10350.0
2016-10-28,18968.0,51296.0,17096.0,6648.0
2016-10-31,51288.0,109090.0,55755.0,23755.0
2016-11-01,104282.0,272788.0,185082.0,76560.0
2016-11-02,37956.0,123573.0,67956.0,16841.0
2016-11-03,24053.0,78557.0,39698.0,13213.0
2016-11-04,28451.0,102248.0,55162.0,14234.0
2016-11-07,32421.0,99776.0,62253.0,15862.0
2016-11-08,37662.0,98016.0,50430.0,22039.0
2016-11-09,44593.0,144590.0,89059.0,31264.0
2016-11-10,6814.0,83457.0,54080.0,4517.0
2016-11-11,75490.0,53367.0,17694.0,20228.0
2016-11-14,67162.0,41472.0,11311.0,11941.0
2016-11-15,70598.0,46730.0,21108.0,10728.0
2016-11-16,65621.0,48311.0,18577.0,11757.0
2016-11-17,70742.0,61225.0,28791.0,19799.0
2016-11-18,72784.0,56069.0,25003.0,23608.0
2016-11-21,76627.0,52628.0,33661.0,12070.0
2016-11-22,82934.0,88420.0,33018.0,24236.0
2016-11-23,70743.0,76620.0,29411.0,26034.0
2016-11-24,35383.0,32679.0,13369.0,15517.0
2016-11-25,44793.0,53696.0,19011.0,14292.0
2016-11-28,56664.0,103288.0,39499.0,20292.0
2016-11-29,46430.0,83420.0,32809.0,18512.0
2016-11-30,69224.0,134651.0,78132.0,23267.0
2016-12-01,60650.0,108942.0,61448.0,17863.0
2016-12-02,38296.0,85503.0,43599.0,15717.0
2016-12-05,42219.0,84937.0,57940.0,16974.0
2016-12-06,58754.0,109047.0,59611.0,30826.0
2016-12-07,47629.0,120560.0,89625.0,24710.0
2016-12-08,36819.0,100657.0,52176.0,24280.0
2016-12-09,33695.0,92050.0,52794.0,20640.0
2016-12-12,9846.0,115787.0,74350.0,8567.0
2016-12-13,70475.0,53764.0,27143.0,19200.0
2016-12-14,76218.0,50555.0,25660.0,16765.0
2016-12-15,71674.0,62177.0,27217.0,19742.0
2016-12-16,56410.0,38302.0,18802.0,10922.0
2016-12-19,39371.0,29375.0,16000.0,6187.0
2016-12-20,55639.0,45124.0,23289.0,17864.0
2016-12-21,55536.0,49630.0,31200.0,17278.0
2016-12-22,40226.0,43105.0,21720.0,8353.0
2016-12-23,25596.0,33301.0,14866.0,7642.0
2016-12-27,22454.0,30458.0,14789.0,8335.0
2016-12-28,31145.0,35909.0,20836.0,7015.0
2016-12-29,31280.0,42617.0,20808.0,10645.0
2016-12-30,20396.0,30980.0,19851.0,6813.0
2017-01-03,63969.0,110883.0,72816.0,31260.0
2017-01-04,47200.0,88945.0,63190.0,21837.0
2017-01-05,50252.0,95534.0,58267.0,28065.0
2017-01-06,28585.0,80609.0,50944.0,16932.0
2017-01-09,33170.0,90443.0,59130.0,16521.0
2017-01-10,39707.0,113524.0,69949.0,24388.0
2017-01-11,33025.0,137469.0,94684.0,22405.0
2017-01-12,5993.0,119314.0,104879.0,5787.0
2017-01-13,77225.0,69925.0,23922.0,31039.0
2017-01-16,56771.0,57884.0,25308.0,28242.0
2017-01-17,75310.0,72448.0,35400.0,19465.0
2017-01-18,92563.0,88014.0,38442.0,35530.0
2017-01-19,54820.0,50800.0,23788.0,11667.0
2017-01-20,63170.0,66292.0,33157.0,18004.0
2017-01-23,65505.0,61475.0,23115.0,22375.0
2017-01-24,48212.0,72500.0,32354.0,18736.0
2017-01-25,35727.0,65192.0,24332.0,8661.0
2017-01-26,64146.0,97546.0,41877.0,28110.0
2017-01-27,45148.0,78502.0,25312.0,16470.0
2017-01-30,27117.0,55963.0,25990.0,9523.0
2017-01-31,55810.0,99651.0,42438.0,28576.0
2017-02-01,56999.0,130304.0,84499.0,28416.0
2017-02-02,33263.0,97317.0,56951.0,14848.0
2017-02-03,41435.0,83494.0,40677.0,21312.0
2017-02-06,34438.0,79843.0,45673.0,15608.0
2017-02-07,43705.0,100158.0,54029.0,20439.0
2017-02-08,40024.0,106032.0,58344.0,24405.0
2017-02-09,39258.0,115137.0,66824.0,28903.0
2017-02-10,7565.0,82091.0,57314.0,5957.0
2017-02-13,83947.0,53838.0,19209.0,18488.0
2017-02-14,63217.0,46592.0,13823.0,16268.0
2017-02-15,46659.0,29298.0,11472.0,5529.0
2017-02-16,65336.0,45020.0,14238.0,14955.0
2017-02-17,35965.0,29851.0,12193.0,4776.0
2017-02-20,28505.0,21614.0,8170.0,5713.0
2017-02-21,58651.0,66309.0,18520.0,19499.0
2017-02-22,70268.0,88360.0,27214.0,25929.0
2017-02-23,57022.0,76241.0,29075.0,15190.0
2017-02-24,50642.0,65320.0,19670.0,20488.0
2017-02-27,32973.0,50894.0,17217.0,11607.0
2017-02-28,81720.0,125369.0,44363.0,41118.0
2017-03-01,55029.0,100633.0,49104.0,20004.0
2017-03-02,91650.0,149483.0,62454.0,40245.0
2017-03-03,39497.0,69632.0,31075.0,18540.0
2017-03-06,49354.0,83345.0,36943.0,26944.0
2017-03-07,51114.0,109775.0,61000.0,26466.0
2017-03-08,43023.0,104410.0,50111.0,21272.0
2017-03-09,43695.0,140099.0,59050.0,24615.0
2017-03-10,5002.0,91242.0,51065.0,3971.0
2017-03-13,92942.0,63383.0,56251.0,26815.0
2017-03-14,99204.0,56958.0,65005.0,16868.0
2017-03-15,73879.0,57013.0,52208.0,19545.0
2017-03-16,61200.0,33293.0,32341.0,4708.0
2017-03-17,62130.0,36743.0,35835.0,9732.0
2017-03-20,63375.0,38886.0,36874.0,10033.0
2017-03-21,56191.0,37317.0,33980.0,3484.0
2017-03-22,87642.0,66942.0,67656.0,16714.0
2017-03-23,68356.0,56375.0,50683.0,19327.0
2017-03-24,48947.0,49323.0,43384.0,15668.0
2017-03-27,47567.0,45934.0,43433.0,6802.0
2017-03-28,68401.0,74827.0,51131.0,30558.0
2017-03-29,51719.0,65804.0,50583.0,12492.0
2017-03-30,53213.0,73672.0,55673.0,21892.0
2017-03-31,39924.0,54817.0,30467.0,13172.0
2017-04-03,36816.0,59378.0,36220.0,11208.0
2017-04-04,45670.0,84501.0,49846.0,15556.0
2017-04-05,42298.0,99159.0,94228.0,15965.0
2017-04-06,47122.0,90772.0,70618.0,21250.0
2017-04-07,38271.0,99302.0,68058.0,13490.0
2017-04-10,53367.0,94203.0,57813.0,31673.0
2017-04-11,49113.0,121612.0,75541.0,31577.0
2017-04-12,9154.0,99107.0,71545.0,7057.0
2017-04-13,55514.0,37859.0,12643.0,9898.0
2017-04-17,23427.0,22049.0,10385.0,2436.0
2017-04-18,84626.0,54245.0,24605.0,22650.0
2017-04-19,66039.0,50552.0,25908.0,5843.0
2017-04-20,74385.0,58448.0,21052.0,18285.0
2017-04-21,51158.0,61912.0,29155.0,9492.0
2017-04-24,57392.0,62802.0,19278.0,20684.0
2017-04-25,57096.0,69111.0,25384.0,18263.0
2017-04-26,37424.0,70809.0,24505.0,5506.0
2017-04-27,68597.0,131146.0,80369.0,20711.0
2017-04-28,49394.0,94739.0,49858.0,13728.0
2017-05-01,16168.0,47424.0,32173.0,4164.0
2017-05-02,44653.0,91993.0,42342.0,21198.0
2017-05-03,46212.0,92960.0,45090.0,18461.0
2017-05-04,70854.0,146583.0,78394.0,34331.0
2017-05-05,42781.0,136495.0,68792.0,14781.0
2017-05-08,28379.0,105300.0,56348.0,9099.0
2017-05-09,51369.0,134913.0,76670.0,30146.0
2017-05-10,42635.0,152802.0,90052.0,31219.0
2017-05-11,11931.0,102705.0,75618.0,8388.0
2017-05-12,75383.0,61042.0,25836.0,22880.0
2017-05-15,103388.0,74802.0,30040.0,34293.0
2017-05-16,75728.0,52998.0,21722.0,22274.0
2017-05-17,102012.0,80873.0,34271.0,32405.0
2017-05-18,83435.0,65741.0,32695.0,16949.0
2017-05-19,99118.0,89491.0,26466.0,34618.0
2017-05-22,85289.0,73754.0,31360.0,24312.0
2017-05-23,90599.0,99831.0,46936.0,37557.0
2017-05-24,63159.0,93455.0,38014.0,28635.0
2017-05-25,97055.0,159140.0,68999.0,47911.0
2017-05-26,51093.0,76957.0,42747.0,16120.0
2017-05-29,11959.0,18780.0,16036.0,465.0
2017-05-30,79453.0,105287.0,46093.0,38419.0
2017-05-31,74316.0,130214.0,74023.0,28799.0
2017-06-01,51856.0,101728.0,44721.0,22024.0
2017-06-02,44668.0,96346.0,44554.0,15171.0
2017-06-05,41571.0,84896.0,35723.0,16562.0
2017-06-06,60996.0,139655.0,63163.0,32775.0
2017-06-07,46639.0,137595.0,79637.0,22146.0
2017-06-08,44073.0,114685.0,54808.0,18863.0
2017-06-09,31925.0,95101.0,52197.0,17467.0
2017-06-12,8055.0,100608.0,59823.0,6994.0
2017-06-13,94269.0,59531.0,32177.0,27726.0
2017-06-14,94414.0,80383.0,48567.0,16078.0
2017-06-15,64508.0,56469.0,34908.0,18048.0
2017-06-16,57389.0,35743.0,19061.0,11409.0
2017-06-19,56197.0,42454.0,22197.0,14719.0
2017-06-20,94947.0,73982.0,43087.0,19923.0
2017-06-21,66012.0,49390.0,31043.0,5774.0
2017-06-22,86730.0,70688.0,38983.0,31570.0
2017-06-23,61066.0,73738.0,26244.0,27411.0
2017-06-26,38612.0,48989.0,21860.0,13262.0
2017-06-27,54323.0,87628.0,59597.0,15490.0
2017-06-28,74008.0,92305.0,47596.0,36637.0
2017-06-29,64810.0,136807.0,104170.0,29450.0
2017-06-30,40936.0,73340.0,44219.0,14335.0
2017-07-03,31556.0,77227.0,44537.0,13389.0
2017-07-04,19399.0,48720.0,41198.0,4881.0
2017-07-05,59404.0,175816.0,104434.0,31432.0
2017-07-06,38606.0,126350.0,81768.0,18139.0
2017-07-07,34543.0,108299.0,68066.0,14783.0
2017-07-10,43618.0,100855.0,76572.0,23189.0
2017-07-11,37665.0,116603.0,81566.0,18392.0
2017-07-12,6252.0,108984.0,81471.0,4775.0
2017-07-13,89271.0,76903.0,44681.0,30073.0
2017-07-14,85415.0,84688.0,39329.0,29418.0
2017-07-17,72918.0,67337.0,29467.0,25303.0
2017-07-18,74737.0,64449.0,29099.0,25317.0
2017-07-19,102883.0,89103.0,62598.0,23562.0
2017-07-20,101121.0,137961.0,74345.0,40737.0
2017-07-21,49511.0,75677.0,44076.0,8591.0
2017-07-24,42188.0,73460.0,41956.0,11894.0
2017-07-25,46507.0,80563.0,52506.0,12330.0
2017-07-26,39709.0,82895.0,50874.0,12126.0
2017-07-27,33198.0,70385.0,49666.0,2958.0
2017-07-28,37178.0,83179.0,65287.0,13662.0
2017-07-31,79543.0,138845.0,87312.0,44619.0
2017-08-01,42797.0,119432.0,78472.0,21366.0
2017-08-02,29772.0,77539.0,40013.0,11419.0
2017-08-03,28105.0,90545.0,54310.0,14017.0
2017-08-04,26345.0,77950.0,45385.0,12241.0
2017-08-07,44131.0,103551.0,73001.0,20391.0
2017-08-08,34326.0,98697.0,74256.0,15578.0
2017-08-09,31961.0,89744.0,55496.0,19165.0
2017-08-10,7890.0,106177.0,89093.0,6569.0
2017-08-11,65315.0,58580.0,20570.0,21870.0
2017-08-14,63966.0,38407.0,15927.0,15038.0
2017-08-15,75824.0,68114.0,20450.0,23594.0
2017-08-16,64685.0,52968.0,26397.0,10366.0
2017-08-17,96054.0,113350.0,57865.0,35916.0
2017-08-18,59980.0,64036.0,16747.0,14124.0
2017-08-21,72947.0,75330.0,25988.0,27425.0
2017-08-22,50945.0,61293.0,22062.0,13838.0
2017-08-23,51552.0,78368.0,29939.0,19278.0
2017-08-24,40315.0,71537.0,23568.0,10275.0
2017-08-25,64931.0,103047.0,34903.0,29509.0
2017-08-28,38939.0,75363.0,30515.0,15795.0
2017-08-29,54390.0,84429.0,29083.0,20792.0
2017-08-30,71004.0,172858.0,90454.0,39159.0
2017-08-31,55183.0,145840.0,58835.0,26476.0
2017-09-01,42963.0,108309.0,57221.0,22432.0
2017-09-04,20919.0,54766.0,26043.0,8512.0
2017-09-05,45175.0,113239.0,48304.0,29633.0
2017-09-06,45263.0,113788.0,51424.0,32895.0
2017-09-07,30150.0,111089.0,47993.0,17106.0
2017-09-08,49976.0,158983.0,79189.0,35705.0
2017-09-11,39660.0,140678.0,84345.0,26736.0
2017-09-12,10872.0,139396.0,105268.0,8131.0
2017-09-13,133167.0,111471.0,127605.0,50554.0
2017-09-14,93024.0,75046.0,76161.0,29800.0
2017-09-15,61650.0,49024.0,49017.0,18637.0
2017-09-18,83207.0,64702.0,67821.0,26723.0
2017-09-19,81033.0,58265.0,60698.0,26595.0
2017-09-20,89785.0,70058.0,76384.0,28875.0
2017-09-21,69403.0,56085.0,59117.0,24445.0
2017-09-22,65466.0,60124.0,60069.0,24811.0
2017-09-25,71150.0,72310.0,68500.0,25241.0
2017-09-26,88608.0,102152.0,88979.0,40924.0
2017-09-27,62903.0,69062.0,75045.0,21381.0
2017-09-28,58550.0,74654.0,79276.0,25730.0
2017-09-29,52963.0,70384.0,61549.0,23657.0
2017-10-02,55444.0,92027.0,86515.0,25393.0
2017-10-03,47979.0,80230.0,89325.0,22565.0
2017-10-04,63299.0,115828.0,115488.0,30885.0
2017-10-05,46925.0,90862.0,84411.0,23948.0
2017-10-06,49418.0,115667.0,105047.0,25840.0
2017-10-09,44682.0,113523.0,107905.0,23853.0
2017-10-10,40779.0,108014.0,97580.0,18687.0
2017-10-11,43581.0,119719.0,88224.0,33073.0
2017-10-12,23122.0,124737.0,104178.0,18195.0
2017-10-13,115570.0,126353.0,42465.0,56317.0
2017-10-16,86541.0,92965.0,38763.0,34876.0
2017-10-17,63715.0,68950.0,24041.0,23459.0
2017-10-18,72070.0,86830.0,27317.0,36804.0
2017-10-19,73030.0,93774.0,34352.0,35636.0
2017-10-20,64971.0,85287.0,28961.0,22728.0
2017-10-23,49570.0,61903.0,21786.0,20530.0
2017-10-24,75973.0,114657.0,48201.0,31656.0
2017-10-25,56476.0,102871.0,48588.0,23023.0
2017-10-26,48679.0,73798.0,32666.0,19275.0
2017-10-27,42583.0,80277.0,36241.0,11891.0
2017-10-30,48619.0,77937.0,36878.0,22640.0
2017-10-31,50658.0,79472.0,46442.0,23013.0
2017-11-01,41340.0,103879.0,58935.0,17334.0
2017-11-02,34626.0,103833.0,54413.0,20245.0
2017-11-03,35227.0,90588.0,47938.0,19834.0
2017-11-06,42120.0,103315.0,71864.0,21384.0
2017-11-07,41338.0,122937.0,83204.0,23055.0
2017-11-08,40115.0,118871.0,83201.0,18045.0
2017-11-09,32769.0,112234.0,80745.0,20950.0
2017-11-10,8869.0,91888.0,67760.0,7876.0
2017-11-13,72395.0,55582.0,31086.0,21247.0
2017-11-14,101503.0,78762.0,39679.0,28382.0
2017-11-15,92281.0,73277.0,33754.0,37834.0
2017-11-16,63718.0,58314.0,28102.0,19357.0
2017-11-17,74738.0,59194.0,23559.0,19427.0
2017-11-20,82550.0,74920.0,31576.0,34556.0
2017-11-21,86457.0,88353.0,53430.0,36955.0
2017-11-22,69420.0,76139.0,39783.0,21663.0
2017-11-23,24543.0,22068.0,9916.0,7190.0
2017-11-24,38160.0,40951.0,22475.0,13485.0
2017-11-27,58389.0,69969.0,43059.0,17624.0
2017-11-28,48585.0,53121.0,29345.0,12681.0
2017-11-29,67700.0,100835.0,57856.0,27680.0
2017-11-30,58355.0,105656.0,55049.0,17483.0
2017-12-01,47143.0,77323.0,41608.0,15049.0
2017-12-04,40428.0,70028.0,32438.0,13970.0
2017-12-05,50644.0,72409.0,42638.0,21754.0
2017-12-06,41402.0,98036.0,64912.0,15248.0
2017-12-07,33580.0,90816.0,63667.0,14701.0
2017-12-08,37877.0,114400.0,72916.0,17939.0
2017-12-11,53660.0,125346.0,68661.0,34923.0
2017-12-12,7176.0,121137.0,97605.0,5102.0
2017-12-13,84034.0,75611.0,28919.0,35820.0
2017-12-14,74988.0,63911.0,31609.0,23982.0
2017-12-15,49568.0,47598.0,31463.0,13395.0
