,QS1,QS2,QS3,QS1 R:02_0_D,QS2 R:02_0_D,QS3 R:02_0_D,.GOCOMN,.GOCOML,.GOCOMS,.GOMMN,.GOMML,.GOMMS
2015-12-21,329.0,337.5,345.25,-470.5,-196.25,-119.5,,,,,,
2015-12-22,334.25,342.25,350.25,-465.25,-191.5,-114.5,-167728.0,274915.0,442643.0,-44641.0,65914.0,110555.0
2015-12-23,336.5,344.5,352.75,-463.0,-189.25,-112.0,,,,,,
2015-12-24,339.75,347.25,355.75,-459.75,-186.5,-109.0,,,,,,
2015-12-28,336.0,343.25,351.25,-463.5,-190.5,-113.5,,,,,,
2015-12-29,341.25,348.75,356.25,-458.25,-185.0,-108.5,-166996.0,284946.0,451942.0,-46975.0,65684.0,112659.0
2015-12-30,331.25,339.0,347.0,-468.25,-194.75,-117.75,,,,,,
2015-12-31,326.25,334.25,342.25,-473.25,-199.5,-122.5,,,,,,
2016-01-04,328.0,336.5,345.25,-471.5,-197.25,-119.5,,,,,,
2016-01-05,329.25,336.75,344.75,-470.25,-197.0,-120.0,-164416.0,295379.0,459795.0,-50393.0,65318.0,115711.0
2016-01-06,314.75,323.0,330.75,-484.75,-210.75,-134.0,,,,,,
2016-01-07,316.0,325.0,333.0,-483.5,-208.75,-131.75,,,,,,
2016-01-08,296.75,306.75,315.75,-502.75,-227.0,-149.0,,,,,,
2016-01-11,289.25,299.25,307.75,-510.25,-235.0,-157.25,,,,,,
2016-01-12,289.25,292.5,300.5,-517.0,-242.25,-165.0,-163356.0,295070.0,458426.0,-42036.0,67337.0,109373.0
2016-01-13,287.5,295.25,301.75,-522.0,-247.5,-170.75,,,,,,
2016-01-14,283.25,291.5,298.5,-526.25,-251.25,-174.0,,,,,,
2016-01-15,278.75,286.0,292.5,-530.75,-256.75,-180.0,,,,,,
2016-01-18,271.75,279.5,286.25,-537.75,-263.25,-186.25,,,,,,
2016-01-19,270.5,278.0,284.5,-539.0,-264.75,-188.0,-154448.0,333692.0,488140.0,-41401.0,66615.0,108016.0
2016-01-20,247.25,255.0,262.0,-562.25,-287.75,-210.5,,,,,,
2016-01-21,259.0,266.5,273.5,-550.5,-276.25,-199.0,,,,,,
2016-01-22,284.0,290.5,296.75,-525.5,-252.25,-175.75,,,,,,
2016-01-25,277.25,284.0,290.75,-532.25,-258.75,-181.75,,,,,,
2016-01-26,282.75,290.25,297.5,-526.75,-252.5,-175.0,-169213.0,335944.0,505157.0,-28171.0,66432.0,94603.0
2016-01-27,292.0,299.25,306.25,-517.5,-243.5,-166.25,,,,,,
2016-01-28,307.75,314.75,321.5,-501.75,-228.0,-151.0,,,,,,
2016-01-29,304.0,312.0,319.25,-505.5,-230.75,-153.25,,,,,,
2016-02-01,298.75,307.5,315.25,-510.75,-235.25,-157.25,,,,,,
2016-02-02,291.0,299.25,306.5,-518.5,-243.5,-166.0,-175327.0,363956.0,539283.0,-29438.0,65261.0,94699.0
2016-02-03,304.25,311.5,317.5,-505.25,-231.25,-155.0,,,,,,
2016-02-04,312.0,319.25,325.25,-497.5,-223.5,-147.25,,,,,,
2016-02-05,305.5,313.75,320.5,-504.0,-229.0,-152.0,,,,,,
