,HO1 Comdty ,HO1 Comdty ,HO2 Comdty ,HO2 Comdty ,HO3 Comdty,HO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2021-11-15,85532.0,380733.0,86155.0,380733.0,34868.0,380733.0
2021-11-16,80245.0,380887.0,90386.0,380887.0,35292.0,380887.0
2021-11-17,69882.0,373833.0,91139.0,373833.0,39841.0,373833.0
2021-11-18,62471.0,371349.0,96844.0,371349.0,41292.0,371349.0
2021-11-19,50309.0,353456.0,97971.0,353456.0,40566.0,353456.0
2021-11-22,39570.0,341226.0,97979.0,341226.0,38946.0,341226.0
2021-11-23,29488.0,338034.0,102922.0,338034.0,39386.0,338034.0
2021-11-24,18017.0,328323.0,103265.0,328323.0,39259.0,328323.0
2021-11-26,12956.0,317294.0,102371.0,317294.0,38138.0,317294.0
2021-11-29,3432.0,305948.0,99621.0,305948.0,39097.0,305948.0
2021-11-30,200.0,298300.0,95269.0,298300.0,38660.0,298300.0
2021-12-01,92665.0,299794.0,40878.0,299794.0,37770.0,299794.0
2021-12-02,90900.0,302496.0,42789.0,302496.0,37938.0,302496.0
2021-12-03,90884.0,306162.0,43013.0,306162.0,38740.0,306162.0
2021-12-06,88778.0,300643.0,41245.0,300643.0,38007.0,300643.0
2021-12-07,82879.0,298997.0,46606.0,298997.0,38704.0,298997.0
2021-12-08,76766.0,299077.0,50508.0,299077.0,39188.0,299077.0
2021-12-09,69932.0,300469.0,54293.0,300469.0,40588.0,300469.0
2021-12-10,67849.0,300906.0,56911.0,300906.0,40690.0,300906.0
2021-12-13,64461.0,304500.0,62940.0,304500.0,40488.0,304500.0
2021-12-14,59045.0,304130.0,65861.0,304130.0,41442.0,304130.0
2021-12-15,55023.0,301747.0,65920.0,301747.0,41579.0,301747.0
2021-12-16,52845.0,307165.0,70438.0,307165.0,42741.0,307165.0
2021-12-17,46931.0,305450.0,73525.0,305450.0,43209.0,305450.0
2021-12-20,41995.0,305076.0,78458.0,305076.0,42552.0,305076.0
2021-12-21,37877.0,302721.0,78326.0,302721.0,44091.0,302721.0
2021-12-22,32871.0,304935.0,83385.0,304935.0,43965.0,304935.0
2021-12-23,26029.0,300656.0,86333.0,300656.0,42513.0,300656.0
2021-12-27,21701.0,299665.0,88936.0,299665.0,43490.0,299665.0
2021-12-28,14416.0,297274.0,91960.0,297274.0,44643.0,297274.0
2021-12-29,7534.0,297846.0,97283.0,297846.0,45769.0,297846.0
2021-12-30,2230.0,294380.0,97075.0,294380.0,45216.0,294380.0
2021-12-31,675.0,303334.0,102109.0,303334.0,49506.0,303334.0
2022-01-03,106482.0,311012.0,51803.0,311012.0,30771.0,311012.0
2022-01-04,107651.0,320686.0,55590.0,320686.0,32939.0,320686.0
2022-01-05,100138.0,320198.0,58840.0,320198.0,34327.0,320198.0
2022-01-06,98400.0,329801.0,63119.0,329801.0,36774.0,329801.0
2022-01-07,97190.0,336352.0,65417.0,336352.0,38703.0,336352.0
2022-01-10,94894.0,345826.0,69963.0,345826.0,41364.0,345826.0
2022-01-11,93348.0,356728.0,79142.0,356728.0,42718.0,356728.0
2022-01-12,87819.0,360799.0,85930.0,360799.0,42806.0,360799.0
2022-01-13,81669.0,366234.0,92230.0,366234.0,46720.0,366234.0
2022-01-14,73920.0,363577.0,92402.0,363577.0,47134.0,363577.0
2022-01-18,68187.0,367686.0,94460.0,367686.0,49248.0,367686.0
2022-01-19,64913.0,369241.0,98363.0,369241.0,48741.0,369241.0
2022-01-20,59329.0,371178.0,101500.0,371178.0,50388.0,371178.0
2022-01-21,53513.0,374684.0,102513.0,374684.0,52097.0,374684.0
2022-01-24,42883.0,376332.0,109204.0,376332.0,55345.0,376332.0
2022-01-25,30546.0,360969.0,104990.0,360969.0,52384.0,360969.0
2022-01-26,21120.0,352781.0,104570.0,352781.0,50303.0,352781.0
2022-01-27,13025.0,348201.0,103474.0,348201.0,51584.0,348201.0
2022-01-28,4086.0,341822.0,102077.0,341822.0,54052.0,341822.0
2022-01-31,931.0,343027.0,103266.0,343027.0,56003.0,343027.0
2022-02-01,103302.0,346552.0,58952.0,346552.0,32933.0,346552.0
2022-02-02,100895.0,346386.0,60566.0,346386.0,33802.0,346386.0
2022-02-03,102231.0,353488.0,64103.0,353488.0,34767.0,353488.0
2022-02-04,98572.0,346831.0,63074.0,346831.0,33636.0,346831.0
2022-02-07,97242.0,349392.0,66088.0,349392.0,34424.0,349392.0
2022-02-08,91027.0,349618.0,67344.0,349618.0,34393.0,349618.0
2022-02-09,90774.0,358355.0,72114.0,358355.0,35011.0,358355.0
2022-02-10,86303.0,362937.0,77664.0,362937.0,37774.0,362937.0
2022-02-11,82469.0,368967.0,82478.0,368967.0,40368.0,368967.0
2022-02-14,78388.0,368041.0,84135.0,368041.0,40954.0,368041.0
2022-02-15,70204.0,363155.0,84786.0,363155.0,41179.0,363155.0
2022-02-16,60565.0,356394.0,86053.0,356394.0,41830.0,356394.0
2022-02-17,51455.0,349464.0,84958.0,349464.0,42319.0,349464.0
2022-02-18,42701.0,339720.0,85374.0,339720.0,41581.0,339720.0
2022-02-22,33827.0,334202.0,89318.0,334202.0,41862.0,334202.0
2022-02-23,25659.0,329854.0,90602.0,329854.0,40998.0,329854.0
2022-02-24,19530.0,317500.0,84602.0,317500.0,42009.0,317500.0
2022-02-25,6152.0,306159.0,84656.0,306159.0,42287.0,306159.0
2022-02-28,1107.0,296041.0,82962.0,296041.0,42730.0,296041.0
2022-03-01,78761.0,284878.0,45572.0,284878.0,36708.0,284878.0
2022-03-02,71607.0,272844.0,44297.0,272844.0,34616.0,272844.0
2022-03-03,67182.0,262568.0,43784.0,262568.0,34217.0,262568.0
2022-03-04,65228.0,258120.0,45653.0,258120.0,33225.0,258120.0
2022-03-07,61747.0,258158.0,49505.0,258158.0,34577.0,258158.0
2022-03-08,52694.0,245668.0,49184.0,245668.0,34050.0,245668.0
2022-03-09,47897.0,238147.0,49012.0,238147.0,34834.0,238147.0
2022-03-10,46362.0,240524.0,52794.0,240524.0,35496.0,240524.0
2022-03-11,44625.0,242035.0,56615.0,242035.0,36417.0,242035.0
2022-03-14,42735.0,238992.0,56254.0,238992.0,35877.0,238992.0
2022-03-15,41501.0,237476.0,56995.0,237476.0,35236.0,237476.0
2022-03-16,39567.0,235365.0,56390.0,235365.0,34927.0,235365.0
2022-03-17,36211.0,229160.0,54456.0,229160.0,34184.0,229160.0
2022-03-18,34353.0,228209.0,54073.0,228209.0,34396.0,228209.0
2022-03-21,33165.0,229509.0,55177.0,229509.0,34949.0,229509.0
2022-03-22,31645.0,228666.0,55929.0,228666.0,35029.0,228666.0
2022-03-23,28368.0,228374.0,59117.0,228374.0,34734.0,228374.0
2022-03-24,23242.0,221899.0,57272.0,221899.0,34692.0,221899.0
2022-03-25,20256.0,219613.0,56683.0,219613.0,35635.0,219613.0
2022-03-28,14898.0,216747.0,57663.0,216747.0,35311.0,216747.0
2022-03-29,10702.0,214110.0,57521.0,214110.0,35821.0,214110.0
2022-03-30,3797.0,209366.0,57304.0,209366.0,36948.0,209366.0
2022-03-31,728.0,206781.0,57548.0,206781.0,36792.0,206781.0
2022-04-01,55797.0,207207.0,39192.0,207207.0,21130.0,207207.0
2022-04-04,54122.0,207535.0,40768.0,207535.0,20813.0,207535.0
2022-04-05,53207.0,210320.0,42410.0,210320.0,21729.0,210320.0
2022-04-06,53304.0,213122.0,42833.0,213122.0,22286.0,213122.0
2022-04-07,51079.0,216108.0,45080.0,216108.0,23348.0,216108.0
2022-04-08,49866.0,220457.0,48405.0,220457.0,24595.0,220457.0
2022-04-11,47290.0,224708.0,51629.0,224708.0,25922.0,224708.0
2022-04-12,44808.0,229433.0,55757.0,229433.0,27919.0,229433.0
2022-04-13,40372.0,234523.0,59518.0,234523.0,30680.0,234523.0
2022-04-14,38885.0,235675.0,61042.0,235675.0,31324.0,235675.0
2022-04-15,38885.0,,61042.0,,31324.0,
2022-04-18,37070.0,234346.0,62234.0,234346.0,30298.0,234346.0
2022-04-19,34296.0,234426.0,63910.0,234426.0,30395.0,234426.0
2022-04-20,31373.0,236562.0,65276.0,236562.0,31585.0,236562.0
2022-04-21,27936.0,234776.0,64582.0,234776.0,31655.0,234776.0
2022-04-22,24288.0,234112.0,65002.0,234112.0,32455.0,234112.0
2022-04-25,19484.0,233928.0,67516.0,233928.0,32691.0,233928.0
2022-04-26,11672.0,228150.0,67341.0,228150.0,33386.0,228150.0
2022-04-27,7358.0,227201.0,69500.0,227201.0,34789.0,227201.0
2022-04-28,1296.0,224220.0,71242.0,224220.0,36096.0,224220.0
2022-04-29,282.0,228673.0,72049.0,228673.0,38060.0,228673.0
2022-05-02,69955.0,230358.0,40613.0,230358.0,20096.0,230358.0
2022-05-03,65944.0,232939.0,44974.0,232939.0,19935.0,232939.0
2022-05-04,63205.0,237281.0,47794.0,237281.0,22830.0,237281.0
2022-05-05,59123.0,236795.0,49854.0,236795.0,23301.0,236795.0
2022-05-06,54618.0,238529.0,54060.0,238529.0,22001.0,238529.0
2022-05-09,50555.0,242339.0,58408.0,242339.0,22374.0,242339.0
2022-05-10,48488.0,247283.0,61738.0,247283.0,23111.0,247283.0
2022-05-11,47510.0,254477.0,64219.0,254477.0,24790.0,254477.0
2022-05-12,44599.0,254711.0,67548.0,254711.0,25273.0,254711.0
2022-05-13,42209.0,253939.0,69322.0,253939.0,26267.0,253939.0
2022-05-16,39608.0,254254.0,71829.0,254254.0,26855.0,254254.0
2022-05-17,36359.0,253795.0,74094.0,253795.0,27440.0,253795.0
2022-05-18,35001.0,256876.0,73910.0,256876.0,28680.0,256876.0
2022-05-19,32747.0,256413.0,74538.0,256413.0,29553.0,256413.0
2022-05-20,31230.0,255268.0,74055.0,255268.0,29769.0,255268.0
2022-05-23,26756.0,253046.0,74276.0,253046.0,30373.0,253046.0
2022-05-24,21780.0,251687.0,73985.0,251687.0,30875.0,251687.0
2022-05-25,16837.0,253041.0,77082.0,253041.0,32353.0,253041.0
2022-05-26,11747.0,254288.0,80050.0,254288.0,35159.0,254288.0
2022-05-27,3520.0,254595.0,83631.0,254595.0,37200.0,254595.0
2022-05-31,23.0,248966.0,79913.0,248966.0,37571.0,248966.0
2022-06-01,77520.0,252266.0,41339.0,252266.0,26114.0,252266.0
2022-06-02,74119.0,251258.0,41436.0,251258.0,28159.0,251258.0
2022-06-03,69405.0,253105.0,42949.0,253105.0,30552.0,253105.0
2022-06-06,67799.0,258220.0,44100.0,258220.0,33143.0,258220.0
2022-06-07,61383.0,261651.0,46164.0,261651.0,37908.0,261651.0
2022-06-08,53157.0,260782.0,48317.0,260782.0,40878.0,260782.0
2022-06-09,49760.0,263318.0,51204.0,263318.0,42171.0,263318.0
2022-06-10,46246.0,265239.0,53986.0,265239.0,41717.0,265239.0
2022-06-13,45383.0,271613.0,58528.0,271613.0,42091.0,271613.0
2022-06-14,42615.0,268199.0,60192.0,268199.0,40754.0,268199.0
2022-06-15,40325.0,268654.0,61274.0,268654.0,40065.0,268654.0
2022-06-16,37898.0,269282.0,61872.0,269282.0,41248.0,269282.0
2022-06-17,32318.0,266679.0,62700.0,266679.0,41447.0,266679.0
2022-06-21,30028.0,268818.0,64096.0,268818.0,42267.0,268818.0
2022-06-22,25611.0,268111.0,66447.0,268111.0,41987.0,268111.0
2022-06-23,22080.0,269313.0,68161.0,269313.0,42603.0,269313.0
2022-06-24,19522.0,273642.0,71872.0,273642.0,43895.0,273642.0
2022-06-27,15090.0,272760.0,75292.0,272760.0,44559.0,272760.0
2022-06-28,11048.0,269168.0,73446.0,269168.0,45300.0,269168.0
2022-06-29,2475.0,262090.0,73325.0,262090.0,46537.0,262090.0
2022-06-30,468.0,258623.0,71831.0,258623.0,45784.0,258623.0
2022-07-01,73004.0,262228.0,46618.0,262228.0,26543.0,262228.0
2022-07-05,73191.0,264269.0,46834.0,264269.0,25831.0,264269.0
2022-07-06,69221.0,263382.0,44289.0,263382.0,25725.0,263382.0
2022-07-07,64695.0,261541.0,43100.0,261541.0,25730.0,261541.0
2022-07-08,64134.0,265238.0,42921.0,265238.0,25535.0,265238.0
2022-07-11,61568.0,268495.0,46227.0,268495.0,25508.0,268495.0
2022-07-12,56861.0,266330.0,47763.0,266330.0,25544.0,266330.0
2022-07-13,53012.0,265749.0,50725.0,265749.0,25210.0,265749.0
2022-07-14,49663.0,265239.0,52709.0,265239.0,24913.0,265239.0
2022-07-15,46898.0,264505.0,54361.0,264505.0,25121.0,264505.0
2022-07-18,44702.0,267874.0,56120.0,267874.0,25739.0,267874.0
2022-07-19,38269.0,267576.0,59309.0,267576.0,26399.0,267576.0
2022-07-20,32929.0,267584.0,61993.0,267584.0,27766.0,267584.0
2022-07-21,26373.0,264314.0,64762.0,264314.0,28212.0,264314.0
2022-07-22,23480.0,268676.0,67665.0,268676.0,29322.0,268676.0
2022-07-25,18031.0,270037.0,71965.0,270037.0,30014.0,270037.0
2022-07-26,12449.0,269127.0,74482.0,269127.0,30702.0,269127.0
2022-07-27,7684.0,268572.0,76875.0,268572.0,31563.0,268572.0
2022-07-28,1738.0,266615.0,77742.0,266615.0,34291.0,266615.0
2022-07-29,476.0,271173.0,78183.0,271173.0,36003.0,271173.0
2022-08-01,78034.0,272889.0,35456.0,272889.0,22149.0,272889.0
2022-08-02,74947.0,276520.0,36362.0,276520.0,22917.0,276520.0
2022-08-03,75340.0,280464.0,37412.0,280464.0,23438.0,280464.0
2022-08-04,71990.0,280535.0,38668.0,280535.0,24042.0,280535.0
2022-08-05,68590.0,282009.0,40831.0,282009.0,24543.0,282009.0
2022-08-08,62324.0,282823.0,45375.0,282823.0,25318.0,282823.0
2022-08-09,57802.0,283749.0,48000.0,283749.0,26433.0,283749.0
2022-08-10,54416.0,286174.0,49879.0,286174.0,27825.0,286174.0
2022-08-11,52091.0,290981.0,51863.0,290981.0,29701.0,290981.0
2022-08-12,51046.0,293482.0,53433.0,293482.0,30626.0,293482.0
2022-08-15,49390.0,295616.0,56080.0,295616.0,29920.0,295616.0
2022-08-16,48280.0,296987.0,57601.0,296987.0,29916.0,296987.0
2022-08-17,44542.0,298891.0,62041.0,298891.0,30271.0,298891.0
2022-08-18,40923.0,298339.0,64178.0,298339.0,29358.0,298339.0
2022-08-19,35340.0,298192.0,68897.0,298192.0,28719.0,298192.0
2022-08-22,30947.0,296617.0,72044.0,296617.0,28956.0,296617.0
2022-08-23,26668.0,295930.0,74567.0,295930.0,29382.0,295930.0
2022-08-24,19193.0,292206.0,77684.0,292206.0,30879.0,292206.0
2022-08-25,17298.0,291848.0,77737.0,291848.0,32687.0,291848.0
2022-08-26,10886.0,286236.0,77604.0,286236.0,34219.0,286236.0
2022-08-29,7551.0,287395.0,79282.0,287395.0,34723.0,287395.0
2022-08-30,2109.0,283427.0,80177.0,283427.0,34370.0,283427.0
2022-08-31,846.0,283837.0,78436.0,283837.0,35360.0,283837.0
2022-09-01,74883.0,278425.0,35367.0,278425.0,39315.0,278425.0
2022-09-02,76119.0,282021.0,36993.0,282021.0,38921.0,282021.0
2022-09-06,74615.0,280210.0,36256.0,280210.0,37639.0,280210.0
2022-09-07,73731.0,280738.0,35814.0,280738.0,36590.0,280738.0
2022-09-08,70587.0,281987.0,37950.0,281987.0,37584.0,281987.0
2022-09-09,68142.0,285154.0,40788.0,285154.0,38395.0,285154.0
2022-09-12,66194.0,287377.0,44530.0,287377.0,38427.0,287377.0
2022-09-13,61266.0,290916.0,50846.0,290916.0,39359.0,290916.0
2022-09-14,53775.0,291217.0,53108.0,291217.0,39973.0,291217.0
2022-09-15,50194.0,295499.0,55673.0,295499.0,39495.0,295499.0
2022-09-16,48773.0,299542.0,58107.0,299542.0,38430.0,299542.0
2022-09-19,45527.0,297049.0,60876.0,297049.0,37511.0,297049.0
2022-09-20,41910.0,292634.0,62806.0,292634.0,36384.0,292634.0
2022-09-21,38330.0,295623.0,66470.0,295623.0,36486.0,295623.0
2022-09-22,31588.0,291744.0,68444.0,291744.0,36780.0,291744.0
2022-09-23,28063.0,293845.0,71404.0,293845.0,37829.0,293845.0
2022-09-26,20938.0,290859.0,73209.0,290859.0,38262.0,290859.0
2022-09-27,16209.0,290265.0,75014.0,290265.0,40539.0,290265.0
2022-09-28,7907.0,289317.0,77957.0,289317.0,43933.0,289317.0
2022-09-29,1721.0,288883.0,80337.0,288883.0,45722.0,288883.0
2022-09-30,291.0,294856.0,84437.0,294856.0,47137.0,294856.0
2022-10-03,80798.0,290968.0,47773.0,290968.0,29936.0,290968.0
2022-10-04,72699.0,282988.0,45045.0,282988.0,31683.0,282988.0
2022-10-05,66306.0,277259.0,43712.0,277259.0,32081.0,277259.0
2022-10-06,63206.0,273849.0,43710.0,273849.0,31755.0,273849.0
2022-10-07,58894.0,268438.0,42645.0,268438.0,31617.0,268438.0
2022-10-10,57210.0,269202.0,44455.0,269202.0,31205.0,269202.0
2022-10-11,56687.0,275262.0,48396.0,275262.0,31836.0,275262.0
2022-10-12,53581.0,277638.0,51308.0,277638.0,31822.0,277638.0
2022-10-13,51133.0,285649.0,55545.0,285649.0,33543.0,285649.0
2022-10-14,46708.0,284361.0,56316.0,284361.0,34340.0,284361.0
2022-10-17,43470.0,283266.0,59623.0,283266.0,34709.0,283266.0
2022-10-18,40362.0,283702.0,62672.0,283702.0,34700.0,283702.0
2022-10-19,36242.0,282726.0,64287.0,282726.0,33326.0,282726.0
2022-10-20,31854.0,282462.0,65886.0,282462.0,33783.0,282462.0
2022-10-21,29683.0,280071.0,65677.0,280071.0,34319.0,280071.0
2022-10-24,24844.0,277210.0,65844.0,277210.0,35188.0,277210.0
2022-10-25,18921.0,272663.0,66653.0,272663.0,36049.0,272663.0
2022-10-26,12261.0,275565.0,71964.0,275565.0,37860.0,275565.0
2022-10-27,7985.0,270540.0,72708.0,270540.0,38355.0,270540.0
2022-10-28,1208.0,267809.0,74761.0,267809.0,41014.0,267809.0
2022-10-31,113.0,267097.0,72879.0,267097.0,44019.0,267097.0
2022-11-01,72720.0,267912.0,46030.0,267912.0,25783.0,267912.0
2022-11-02,69551.0,267350.0,47115.0,267350.0,25637.0,267350.0
2022-11-03,70856.0,268544.0,46076.0,268544.0,25305.0,268544.0
2022-11-04,67911.0,267636.0,46252.0,267636.0,25584.0,267636.0
2022-11-07,61829.0,266539.0,48383.0,266539.0,26476.0,266539.0
2022-11-08,59212.0,266730.0,51026.0,266730.0,27570.0,266730.0
2022-11-09,55791.0,270435.0,55419.0,270435.0,28895.0,270435.0
2022-11-10,52171.0,272131.0,58989.0,272131.0,28847.0,272131.0
2022-11-11,46061.0,275797.0,64389.0,275797.0,30256.0,275797.0
2022-11-14,44683.0,276493.0,66418.0,276493.0,31038.0,276493.0
2022-11-15,41225.0,275254.0,67862.0,275254.0,31269.0,275254.0
2022-11-16,38022.0,273272.0,69816.0,273272.0,30777.0,273272.0
2022-11-17,37334.0,277358.0,73329.0,277358.0,31218.0,277358.0
2022-11-18,36318.0,280675.0,76480.0,280675.0,31867.0,280675.0
2022-11-21,32372.0,280657.0,77756.0,280657.0,32537.0,280657.0
2022-11-22,28039.0,278363.0,77606.0,278363.0,33679.0,278363.0
2022-11-23,22094.0,274379.0,77920.0,274379.0,33962.0,274379.0
2022-11-25,17742.0,276112.0,78943.0,276112.0,35434.0,276112.0
2022-11-28,10687.0,275087.0,79066.0,275087.0,34958.0,275087.0
2022-11-29,1485.0,266829.0,80925.0,266829.0,34218.0,266829.0
2022-11-30,121.0,270970.0,82037.0,270970.0,36442.0,270970.0
2022-12-01,77172.0,261898.0,33339.0,261898.0,34938.0,261898.0
2022-12-02,71497.0,259483.0,33776.0,259483.0,36438.0,259483.0
2022-12-05,65373.0,256093.0,35447.0,256093.0,36999.0,256093.0
2022-12-06,60686.0,257158.0,37554.0,257158.0,37823.0,257158.0
2022-12-07,57692.0,260470.0,42632.0,260470.0,38592.0,260470.0
2022-12-08,55377.0,263227.0,46955.0,263227.0,39582.0,263227.0
2022-12-09,52090.0,264165.0,49603.0,264165.0,39422.0,264165.0
2022-12-12,49934.0,268358.0,53365.0,268358.0,40336.0,268358.0
2022-12-13,46777.0,270751.0,57853.0,270751.0,40983.0,270751.0
2022-12-14,44229.0,269355.0,59292.0,269355.0,40724.0,269355.0
2022-12-15,42360.0,268297.0,60057.0,268297.0,40961.0,268297.0
2022-12-16,37824.0,267585.0,61015.0,267585.0,41390.0,267585.0
2022-12-19,35093.0,269218.0,62939.0,269218.0,41975.0,269218.0
2022-12-20,30778.0,268734.0,64387.0,268734.0,43113.0,268734.0
2022-12-21,28568.0,271015.0,67687.0,271015.0,44423.0,271015.0
2022-12-22,26000.0,268800.0,68505.0,268800.0,44425.0,268800.0
2022-12-23,21392.0,265946.0,70371.0,265946.0,44430.0,265946.0
2022-12-27,12611.0,257404.0,70644.0,257404.0,44071.0,257404.0
2022-12-28,7835.0,256448.0,73339.0,256448.0,45235.0,256448.0
2022-12-29,2450.0,255890.0,76142.0,255890.0,46388.0,255890.0
2022-12-30,731.0,253353.0,75509.0,253353.0,46219.0,253353.0
2023-01-03,72346.0,251494.0,46863.0,251494.0,37691.0,251494.0
2023-01-04,71605.0,253164.0,46803.0,253164.0,38629.0,253164.0
2023-01-05,72740.0,259126.0,48478.0,259126.0,39300.0,259126.0
2023-01-06,73121.0,263314.0,49562.0,263314.0,39580.0,263314.0
2023-01-09,70658.0,267037.0,53628.0,267037.0,39794.0,267037.0
2023-01-10,63124.0,260845.0,53974.0,260845.0,39671.0,260845.0
2023-01-11,59532.0,260741.0,54419.0,260741.0,40691.0,260741.0
2023-01-12,59666.0,265779.0,58853.0,265779.0,40778.0,265779.0
2023-01-13,57164.0,269046.0,62267.0,269046.0,40922.0,269046.0
2023-01-17,54061.0,269911.0,64062.0,269911.0,42062.0,269911.0
2023-01-18,51172.0,271314.0,66261.0,271314.0,42617.0,271314.0
2023-01-19,44158.0,272654.0,68169.0,272654.0,44109.0,272654.0
2023-01-20,40845.0,277886.0,72225.0,277886.0,43122.0,277886.0
2023-01-23,37630.0,280128.0,74839.0,280128.0,43606.0,280128.0
2023-01-24,31723.0,278159.0,76708.0,278159.0,44540.0,278159.0
2023-01-25,22827.0,273605.0,79334.0,273605.0,43923.0,273605.0
2023-01-26,17745.0,273500.0,80814.0,273500.0,44894.0,273500.0
2023-01-27,11153.0,269352.0,82257.0,269352.0,45703.0,269352.0
2023-01-30,2532.0,264117.0,83744.0,264117.0,46120.0,264117.0
2023-01-31,1000.0,265444.0,83140.0,265444.0,45988.0,265444.0
2023-02-01,77929.0,263906.0,46598.0,263906.0,34538.0,263906.0
2023-02-02,74241.0,264705.0,47569.0,264705.0,36835.0,264705.0
2023-02-03,71115.0,265785.0,47366.0,265785.0,38360.0,265785.0
2023-02-06,70273.0,267221.0,47292.0,267221.0,39689.0,267221.0
2023-02-07,64046.0,263450.0,49049.0,263450.0,39273.0,263450.0
2023-02-08,64376.0,272466.0,55451.0,272466.0,39804.0,272466.0
2023-02-09,60559.0,274460.0,58656.0,274460.0,40940.0,274460.0
2023-02-10,56667.0,273860.0,60978.0,273860.0,40953.0,273860.0
2023-02-13,53883.0,275776.0,64015.0,275776.0,41593.0,275776.0
2023-02-14,49283.0,280645.0,67865.0,280645.0,41326.0,280645.0
2023-02-15,46344.0,278689.0,69665.0,278689.0,40634.0,278689.0
2023-02-16,42858.0,273318.0,67549.0,273318.0,41416.0,273318.0
2023-02-17,38410.0,267267.0,67246.0,267267.0,41890.0,267267.0
2023-02-21,31265.0,259558.0,66627.0,259558.0,41793.0,259558.0
2023-02-22,25818.0,258647.0,69426.0,258647.0,43459.0,258647.0
2023-02-23,16829.0,251360.0,71318.0,251360.0,41621.0,251360.0
2023-02-24,10416.0,247332.0,72316.0,247332.0,40840.0,247332.0
2023-02-27,2934.0,246022.0,77314.0,246022.0,40648.0,246022.0
2023-02-28,698.0,246341.0,76257.0,246341.0,42160.0,246341.0
2023-03-01,75180.0,249308.0,43529.0,249308.0,33106.0,249308.0
2023-03-02,72691.0,252052.0,48615.0,252052.0,32320.0,252052.0
2023-03-03,72511.0,253725.0,49863.0,253725.0,33230.0,253725.0
2023-03-06,71730.0,255496.0,51641.0,255496.0,34185.0,255496.0
2023-03-07,67778.0,255096.0,53083.0,255096.0,34199.0,255096.0
2023-03-08,64675.0,258445.0,57314.0,258445.0,35803.0,258445.0
2023-03-09,60562.0,260176.0,58215.0,260176.0,37970.0,260176.0
2023-03-10,59818.0,261587.0,60444.0,261587.0,36704.0,261587.0
2023-03-13,55000.0,261478.0,62915.0,261478.0,36372.0,261478.0
2023-03-14,51062.0,259967.0,62786.0,259967.0,37522.0,259967.0
2023-03-15,51862.0,263852.0,63268.0,263852.0,37647.0,263852.0
2023-03-16,51054.0,270694.0,67313.0,270694.0,38494.0,270694.0
2023-03-17,45723.0,270210.0,70762.0,270210.0,37421.0,270210.0
2023-03-20,42834.0,271665.0,74005.0,271665.0,38265.0,271665.0
2023-03-21,42234.0,279105.0,75966.0,279105.0,42150.0,279105.0
2023-03-22,38378.0,276965.0,76363.0,276965.0,41864.0,276965.0
2023-03-23,33126.0,275506.0,77720.0,275506.0,42737.0,275506.0
2023-03-24,30701.0,271572.0,77869.0,271572.0,40576.0,271572.0
2023-03-27,23455.0,274943.0,84251.0,274943.0,43743.0,274943.0
2023-03-28,15659.0,271542.0,88282.0,271542.0,43987.0,271542.0
2023-03-29,9467.0,269912.0,90342.0,269912.0,45968.0,269912.0
2023-03-30,2838.0,268714.0,94984.0,268714.0,46991.0,268714.0
2023-03-31,498.0,269793.0,95040.0,269793.0,47814.0,269793.0
2023-04-03,94765.0,271547.0,50626.0,271547.0,25963.0,271547.0
2023-04-04,88548.0,270347.0,53968.0,270347.0,26245.0,270347.0
2023-04-05,83182.0,266300.0,52369.0,266300.0,27197.0,266300.0
2023-04-06,81798.0,268214.0,54116.0,268214.0,28685.0,268214.0
2023-04-07,81798.0,,54071.0,,28685.0,
2023-04-10,76136.0,266139.0,55766.0,266139.0,28099.0,266139.0
2023-04-11,70306.0,268008.0,60692.0,268008.0,27715.0,268008.0
2023-04-12,66147.0,267752.0,62972.0,267752.0,27442.0,267752.0
2023-04-13,61620.0,266394.0,64370.0,266394.0,27571.0,266394.0
2023-04-14,55359.0,263861.0,68398.0,263861.0,28419.0,263861.0
2023-04-17,50734.0,262662.0,70202.0,262662.0,28104.0,262662.0
2023-04-18,44603.0,260459.0,70027.0,260459.0,27468.0,260459.0
2023-04-19,42214.0,261850.0,71262.0,261850.0,27729.0,261850.0
2023-04-20,38056.0,262740.0,73483.0,262740.0,28851.0,262740.0
2023-04-21,32913.0,263755.0,75176.0,263755.0,30917.0,263755.0
2023-04-24,25944.0,266889.0,79531.0,266889.0,33752.0,266889.0
2023-04-25,16908.0,268225.0,81550.0,268225.0,34599.0,268225.0
2023-04-26,10987.0,274089.0,86602.0,274089.0,36483.0,274089.0
2023-04-27,2215.0,275745.0,90010.0,275745.0,37281.0,275745.0
2023-04-28,201.0,280370.0,90600.0,280370.0,36853.0,280370.0
2023-05-01,88236.0,279020.0,37108.0,279020.0,17553.0,279020.0
2023-05-02,85870.0,285472.0,37828.0,285472.0,18766.0,285472.0
2023-05-03,84201.0,289086.0,39623.0,289086.0,19064.0,289086.0
2023-05-04,79117.0,287662.0,40867.0,287662.0,18761.0,287662.0
2023-05-05,75575.0,291110.0,43978.0,291110.0,19234.0,291110.0
2023-05-08,72239.0,291029.0,46654.0,291029.0,18815.0,291029.0
2023-05-09,70242.0,294110.0,48949.0,294110.0,19758.0,294110.0
2023-05-10,65423.0,293780.0,53954.0,293780.0,19413.0,293780.0
