,CO1 Comdty ,CO1 Comdty ,CO2 Comdty ,CO2 Comdty ,CO3 Comdty,CO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2021-12-24,145842.0,2160771.0,486343.0,2160771.0,218973.0,2160771.0
2021-12-27,130576.0,2164947.0,500940.0,2164947.0,223949.0,2164947.0
2021-12-28,118016.0,2164578.0,510189.0,2164578.0,227416.0,2164578.0
2021-12-29,75498.0,2168031.0,537753.0,2168031.0,237198.0,2168031.0
2021-12-30,67049.0,2176148.0,547666.0,2176148.0,241476.0,2176148.0
2021-12-31,547197.0,2113433.0,243003.0,2113433.0,145503.0,2113433.0
2022-01-03,536598.0,2111939.0,252148.0,2111939.0,145760.0,2111939.0
2022-01-04,526516.0,2126973.0,262535.0,2126973.0,147200.0,2126973.0
2022-01-05,519225.0,2143180.0,273319.0,2143180.0,150673.0,2143180.0
2022-01-06,515259.0,2167173.0,277008.0,2167173.0,163552.0,2167173.0
2022-01-07,483133.0,2175397.0,295701.0,2175397.0,171696.0,2175397.0
2022-01-10,459239.0,2189373.0,310171.0,2189373.0,170864.0,2189373.0
2022-01-11,435141.0,2195618.0,320545.0,2195618.0,178097.0,2195618.0
2022-01-12,407459.0,2217778.0,344491.0,2217778.0,190174.0,2217778.0
2022-01-13,396382.0,2250154.0,370309.0,2250154.0,197054.0,2250154.0
2022-01-14,382966.0,2271759.0,395717.0,2271759.0,198440.0,2271759.0
2022-01-17,373776.0,2277648.0,400687.0,2277648.0,200307.0,2277648.0
2022-01-18,341216.0,2268205.0,401222.0,2268205.0,206445.0,2268205.0
2022-01-19,321125.0,2280607.0,413730.0,2280607.0,210787.0,2280607.0
2022-01-20,296361.0,2272478.0,423624.0,2272478.0,211661.0,2272478.0
2022-01-21,266645.0,2281536.0,441081.0,2281536.0,223171.0,2281536.0
2022-01-24,235846.0,2278012.0,445721.0,2278012.0,235419.0,2278012.0
2022-01-25,207496.0,2266692.0,451797.0,2266692.0,240673.0,2266692.0
2022-01-26,141749.0,2240731.0,478227.0,2240731.0,250012.0,2240731.0
2022-01-27,108843.0,2216900.0,485086.0,2216900.0,255295.0,2216900.0
2022-01-28,57444.0,2207224.0,507455.0,2207224.0,262705.0,2207224.0
2022-01-31,54771.0,2212658.0,501345.0,2212658.0,263927.0,2212658.0
2022-02-01,482096.0,2131473.0,264890.0,2131473.0,252483.0,2131473.0
2022-02-02,474215.0,2149961.0,270151.0,2149961.0,262534.0,2149961.0
2022-02-03,468513.0,2171270.0,283984.0,2171270.0,269374.0,2171270.0
2022-02-04,457487.0,2178986.0,297182.0,2178986.0,265221.0,2178986.0
2022-02-07,427059.0,2175810.0,309996.0,2175810.0,271757.0,2175810.0
2022-02-08,404008.0,2175469.0,324067.0,2175469.0,274843.0,2175469.0
2022-02-09,380475.0,2175518.0,345987.0,2175518.0,270390.0,2175518.0
2022-02-10,366798.0,2216027.0,383388.0,2216027.0,268969.0,2216027.0
2022-02-11,362403.0,2257010.0,412671.0,2257010.0,283406.0,2257010.0
2022-02-14,334871.0,2263527.0,412463.0,2263527.0,294271.0,2263527.0
2022-02-15,315772.0,2262882.0,424211.0,2262882.0,300144.0,2262882.0
2022-02-16,286115.0,2261397.0,440824.0,2261397.0,302229.0,2261397.0
2022-02-17,269713.0,2283778.0,468746.0,2283778.0,306785.0,2283778.0
2022-02-18,252453.0,2292177.0,477963.0,2292177.0,315438.0,2292177.0
2022-02-21,237072.0,2288269.0,478095.0,2288269.0,322232.0,2288269.0
2022-02-22,199955.0,2255853.0,474179.0,2255853.0,320023.0,2255853.0
2022-02-23,146383.0,2217209.0,475352.0,2217209.0,325443.0,2217209.0
2022-02-24,105781.0,2174138.0,471233.0,2174138.0,329219.0,2174138.0
2022-02-25,66725.0,2130444.0,473353.0,2130444.0,327867.0,2130444.0
2022-02-28,59875.0,2132768.0,470658.0,2132768.0,333764.0,2132768.0
2022-03-01,462740.0,2107838.0,342247.0,2107838.0,180177.0,2107838.0
2022-03-02,436016.0,2043724.0,331839.0,2043724.0,181784.0,2043724.0
2022-03-03,408473.0,2019817.0,342251.0,2019817.0,182600.0,2019817.0
2022-03-04,395912.0,2023362.0,342075.0,2023362.0,186665.0,2023362.0
2022-03-07,371643.0,1986662.0,348139.0,1986662.0,193297.0,1986662.0
2022-03-08,346114.0,1978954.0,354140.0,1978954.0,203654.0,1978954.0
2022-03-09,319668.0,1945866.0,361874.0,1945866.0,209140.0,1945866.0
2022-03-10,291068.0,1945533.0,374064.0,1945533.0,212577.0,1945533.0
2022-03-11,258950.0,1937001.0,393683.0,1937001.0,216217.0,1937001.0
2022-03-14,248236.0,1922757.0,390086.0,1922757.0,213418.0,1922757.0
2022-03-15,236360.0,1904329.0,387682.0,1904329.0,210062.0,1904329.0
2022-03-16,222194.0,1900280.0,391788.0,1900280.0,208326.0,1900280.0
2022-03-17,216650.0,1906992.0,399745.0,1906992.0,209186.0,1906992.0
2022-03-18,208594.0,1925299.0,411906.0,1925299.0,211780.0,1925299.0
2022-03-21,197616.0,1927295.0,425925.0,1927295.0,212569.0,1927295.0
2022-03-22,187166.0,1921714.0,418789.0,1921714.0,219196.0,1921714.0
2022-03-23,174767.0,1920457.0,415374.0,1920457.0,231520.0,1920457.0
2022-03-24,162668.0,1906527.0,414947.0,1906527.0,236168.0,1906527.0
2022-03-25,150041.0,1906467.0,417022.0,1906467.0,240332.0,1906467.0
2022-03-28,118000.0,1879437.0,414715.0,1879437.0,246025.0,1879437.0
2022-03-29,93596.0,1859912.0,413100.0,1859912.0,252428.0,1859912.0
2022-03-30,57746.0,1855402.0,433849.0,1855402.0,253931.0,1855402.0
2022-03-31,53949.0,1883998.0,426512.0,1883998.0,266805.0,1883998.0
2022-04-01,409905.0,1826858.0,270024.0,1826858.0,122572.0,1826858.0
2022-04-04,403018.0,1839001.0,273962.0,1839001.0,128004.0,1839001.0
2022-04-05,392446.0,1837087.0,283315.0,1837087.0,127117.0,1837087.0
2022-04-06,379570.0,1843557.0,288208.0,1843557.0,134846.0,1843557.0
2022-04-07,357599.0,1857343.0,310185.0,1857343.0,141501.0,1857343.0
2022-04-08,329147.0,1858367.0,330221.0,1858367.0,146282.0,1858367.0
2022-04-11,301860.0,1858443.0,349545.0,1858443.0,156236.0,1858443.0
2022-04-12,279813.0,1877549.0,372394.0,1877549.0,164051.0,1877549.0
2022-04-13,256357.0,1899004.0,395047.0,1899004.0,175379.0,1899004.0
2022-04-14,243322.0,1903259.0,403630.0,1903259.0,177401.0,1903259.0
2022-04-18,237604.0,1906554.0,409011.0,1906554.0,179418.0,1906554.0
2022-04-19,222490.0,1907922.0,416439.0,1907922.0,179804.0,1907922.0
2022-04-20,198484.0,1926566.0,432314.0,1926566.0,192267.0,1926566.0
2022-04-21,178922.0,1928059.0,439442.0,1928059.0,201160.0,1928059.0
2022-04-22,169132.0,1932122.0,447390.0,1932122.0,205968.0,1932122.0
2022-04-25,153561.0,1931520.0,449000.0,1931520.0,212124.0,1931520.0
2022-04-26,93033.0,1899793.0,463683.0,1899793.0,214627.0,1899793.0
2022-04-27,79832.0,1909747.0,468522.0,1909747.0,222292.0,1909747.0
2022-04-28,54374.0,1904669.0,476576.0,1904669.0,226274.0,1904669.0
2022-04-29,52440.0,1922661.0,471952.0,1922661.0,244544.0,1922661.0
2022-05-02,468811.0,1877884.0,245031.0,1877884.0,178007.0,1877884.0
2022-05-03,461554.0,1881576.0,247179.0,1881576.0,178907.0,1881576.0
2022-05-04,453309.0,1893313.0,254395.0,1893313.0,184082.0,1893313.0
2022-05-05,433225.0,1892653.0,268997.0,1892653.0,184013.0,1892653.0
2022-05-06,407120.0,1875663.0,272172.0,1875663.0,184119.0,1875663.0
2022-05-09,374501.0,1856577.0,273711.0,1856577.0,191539.0,1856577.0
2022-05-10,341218.0,1839152.0,276993.0,1839152.0,196532.0,1839152.0
2022-05-11,315779.0,1828850.0,278396.0,1828850.0,199885.0,1828850.0
2022-05-12,301664.0,1837467.0,289452.0,1837467.0,205690.0,1837467.0
2022-05-13,287014.0,1845619.0,302802.0,1845619.0,201221.0,1845619.0
2022-05-16,278194.0,1856450.0,313904.0,1856450.0,199924.0,1856450.0
2022-05-17,267329.0,1870804.0,329436.0,1870804.0,204158.0,1870804.0
2022-05-18,265675.0,1888145.0,331927.0,1888145.0,212496.0,1888145.0
2022-05-19,258039.0,1903632.0,341586.0,1903632.0,220994.0,1903632.0
2022-05-20,250157.0,1904458.0,346144.0,1904458.0,225961.0,1904458.0
2022-05-23,227626.0,1900268.0,353975.0,1900268.0,236069.0,1900268.0
2022-05-24,215036.0,1905789.0,365995.0,1905789.0,242659.0,1905789.0
2022-05-25,185256.0,1896405.0,371664.0,1896405.0,251106.0,1896405.0
2022-05-26,153963.0,1905122.0,397695.0,1905122.0,257497.0,1905122.0
2022-05-27,131494.0,1907078.0,411112.0,1907078.0,266031.0,1907078.0
2022-05-30,102414.0,1899732.0,429686.0,1899732.0,267647.0,1899732.0
2022-05-31,94688.0,1899245.0,431318.0,1899245.0,272428.0,1899245.0
2022-06-01,411608.0,1813321.0,290674.0,1813321.0,134604.0,1813321.0
2022-06-02,403485.0,1822004.0,299704.0,1822004.0,134125.0,1822004.0
2022-06-03,396588.0,1833144.0,308983.0,1833144.0,139421.0,1833144.0
2022-06-06,394876.0,1856970.0,322195.0,1856970.0,145964.0,1856970.0
2022-06-07,376862.0,1865753.0,331351.0,1865753.0,153514.0,1865753.0
2022-06-08,364741.0,1860177.0,341619.0,1860177.0,151050.0,1860177.0
2022-06-09,349020.0,1870598.0,352171.0,1870598.0,155693.0,1870598.0
2022-06-10,327032.0,1868631.0,358479.0,1868631.0,162046.0,1868631.0
2022-06-13,320782.0,1868087.0,364480.0,1868087.0,159430.0,1868087.0
2022-06-14,301769.0,1869824.0,365477.0,1869824.0,171716.0,1869824.0
2022-06-15,289674.0,1869975.0,369456.0,1869975.0,174283.0,1869975.0
2022-06-16,269050.0,1883416.0,388196.0,1883416.0,181315.0,1883416.0
2022-06-17,240632.0,1871144.0,395054.0,1871144.0,184077.0,1871144.0
2022-06-20,222791.0,1868765.0,408234.0,1868765.0,185610.0,1868765.0
2022-06-21,202102.0,1859629.0,412924.0,1859629.0,187408.0,1859629.0
2022-06-22,182666.0,1851832.0,408987.0,1851832.0,196950.0,1851832.0
2022-06-23,163315.0,1845180.0,404992.0,1845180.0,199820.0,1845180.0
2022-06-24,148821.0,1845578.0,405484.0,1845578.0,200944.0,1845578.0
2022-06-27,113734.0,1828893.0,406418.0,1828893.0,207093.0,1828893.0
2022-06-28,89825.0,1843132.0,420941.0,1843132.0,213349.0,1843132.0
2022-06-29,60110.0,1857610.0,428434.0,1857610.0,231740.0,1857610.0
2022-06-30,57719.0,1887346.0,426762.0,1887346.0,250911.0,1887346.0
2022-07-01,419711.0,1844409.0,264727.0,1844409.0,168970.0,1844409.0
2022-07-04,412777.0,1843765.0,267440.0,1843765.0,171284.0,1843765.0
2022-07-05,378943.0,1814328.0,264403.0,1814328.0,177233.0,1814328.0
2022-07-06,369819.0,1825505.0,266287.0,1825505.0,177578.0,1825505.0
2022-07-07,354363.0,1823208.0,276576.0,1823208.0,187952.0,1823208.0
2022-07-08,336296.0,1811601.0,284962.0,1811601.0,187513.0,1811601.0
2022-07-11,313648.0,1804228.0,291106.0,1804228.0,187837.0,1804228.0
2022-07-12,291795.0,1805441.0,297086.0,1805441.0,184953.0,1805441.0
2022-07-13,273590.0,1796704.0,298476.0,1796704.0,183279.0,1796704.0
2022-07-14,271486.0,1824295.0,316352.0,1824295.0,174896.0,1824295.0
2022-07-15,258463.0,1800631.0,309977.0,1800631.0,172852.0,1800631.0
2022-07-18,257953.0,1841170.0,319883.0,1841170.0,184811.0,1841170.0
2022-07-19,246784.0,1862982.0,333224.0,1862982.0,184499.0,1862982.0
2022-07-20,246509.0,1902710.0,348099.0,1902710.0,200744.0,1902710.0
2022-07-21,231383.0,1915673.0,362136.0,1915673.0,197670.0,1915673.0
2022-07-22,209495.0,1909185.0,370287.0,1909185.0,198621.0,1909185.0
2022-07-25,177166.0,1900965.0,373422.0,1900965.0,208110.0,1900965.0
2022-07-26,137768.0,1891139.0,384906.0,1891139.0,212294.0,1891139.0
2022-07-27,105012.0,1893579.0,398475.0,1893579.0,227151.0,1893579.0
2022-07-28,51793.0,1842692.0,394216.0,1842692.0,227037.0,1842692.0
2022-07-29,45140.0,1843923.0,399918.0,1843923.0,225064.0,1843923.0
2022-08-01,388342.0,1803809.0,230067.0,1803809.0,241637.0,1803809.0
2022-08-02,374971.0,1801532.0,232054.0,1801532.0,239775.0,1801532.0
2022-08-03,353650.0,1793712.0,232714.0,1793712.0,240550.0,1793712.0
2022-08-04,358931.0,1833196.0,247151.0,1833196.0,249539.0,1833196.0
2022-08-05,339691.0,1829207.0,255197.0,1829207.0,250540.0,1829207.0
2022-08-08,325129.0,1836047.0,270918.0,1836047.0,251788.0,1836047.0
2022-08-09,308170.0,1827521.0,276412.0,1827521.0,248411.0,1827521.0
2022-08-10,295855.0,1859347.0,299232.0,1859347.0,258308.0,1859347.0
2022-08-11,282667.0,1870514.0,317114.0,1870514.0,262528.0,1870514.0
2022-08-12,271289.0,1877038.0,323148.0,1877038.0,271546.0,1877038.0
2022-08-15,270582.0,1893814.0,335956.0,1893814.0,271492.0,1893814.0
2022-08-16,260011.0,1891539.0,341294.0,1891539.0,273050.0,1891539.0
2022-08-17,236535.0,1881134.0,345586.0,1881134.0,282870.0,1881134.0
2022-08-18,209493.0,1856545.0,347071.0,1856545.0,283483.0,1856545.0
2022-08-19,191823.0,1864628.0,359996.0,1864628.0,285920.0,1864628.0
2022-08-22,170660.0,1872905.0,373068.0,1872905.0,295346.0,1872905.0
2022-08-23,161424.0,1878113.0,381267.0,1878113.0,300158.0,1878113.0
2022-08-24,139529.0,1864651.0,383224.0,1864651.0,301445.0,1864651.0
2022-08-25,123376.0,1852940.0,387524.0,1852940.0,298878.0,1852940.0
2022-08-26,98292.0,1844615.0,394650.0,1844615.0,297623.0,1844615.0
2022-08-29,78848.0,1853972.0,407573.0,1853972.0,307314.0,1853972.0
2022-08-30,52925.0,1852619.0,410425.0,1852619.0,312272.0,1852619.0
2022-08-31,49715.0,1860257.0,404853.0,1860257.0,317895.0,1860257.0
2022-09-01,391247.0,1802736.0,325380.0,1802736.0,144778.0,1802736.0
2022-09-02,385625.0,1791836.0,322832.0,1791836.0,147525.0,1791836.0
2022-09-05,388416.0,1802589.0,325318.0,1802589.0,150161.0,1802589.0
2022-09-06,362798.0,1788108.0,332032.0,1788108.0,149791.0,1788108.0
2022-09-07,351728.0,1789542.0,334936.0,1789542.0,152955.0,1789542.0
2022-09-08,329021.0,1787284.0,340497.0,1787284.0,158055.0,1787284.0
2022-09-09,303541.0,1788132.0,352015.0,1788132.0,162675.0,1788132.0
2022-09-12,264266.0,1770771.0,363238.0,1770771.0,162755.0,1770771.0
2022-09-13,248360.0,1794549.0,380440.0,1794549.0,175741.0,1794549.0
2022-09-14,238817.0,1821953.0,392346.0,1821953.0,183818.0,1821953.0
2022-09-15,219752.0,1814346.0,390463.0,1814346.0,188220.0,1814346.0
2022-09-16,204984.0,1830568.0,406585.0,1830568.0,192457.0,1830568.0
2022-09-19,191755.0,1828009.0,410487.0,1828009.0,197155.0,1828009.0
2022-09-20,175704.0,1831299.0,417271.0,1831299.0,203779.0,1831299.0
2022-09-21,166801.0,1850562.0,430316.0,1850562.0,212985.0,1850562.0
2022-09-22,155212.0,1868287.0,440228.0,1868287.0,217576.0,1868287.0
2022-09-23,149874.0,1870831.0,437514.0,1870831.0,222430.0,1870831.0
2022-09-26,134389.0,1862069.0,431412.0,1862069.0,229156.0,1862069.0
2022-09-27,104106.0,1840951.0,423281.0,1840951.0,235722.0,1840951.0
2022-09-28,85110.0,1856224.0,437062.0,1856224.0,237567.0,1856224.0
2022-09-29,58364.0,1859796.0,449059.0,1859796.0,248685.0,1859796.0
2022-09-30,56219.0,1882409.0,453979.0,1882409.0,255119.0,1882409.0
2022-10-03,445420.0,1839387.0,261634.0,1839387.0,165761.0,1839387.0
2022-10-04,445516.0,1854842.0,266043.0,1854842.0,168505.0,1854842.0
2022-10-05,437941.0,1885828.0,282301.0,1885828.0,180573.0,1885828.0
2022-10-06,428432.0,1897483.0,285305.0,1897483.0,185263.0,1897483.0
2022-10-07,423722.0,1917540.0,291611.0,1917540.0,189037.0,1917540.0
2022-10-10,406234.0,1910301.0,297770.0,1910301.0,188530.0,1910301.0
2022-10-11,391739.0,1915751.0,308879.0,1915751.0,187169.0,1915751.0
2022-10-12,376228.0,1947368.0,336550.0,1947368.0,186951.0,1947368.0
2022-10-13,356533.0,1967240.0,353657.0,1967240.0,193063.0,1967240.0
2022-10-14,345757.0,1981422.0,366605.0,1981422.0,193597.0,1981422.0
2022-10-17,342522.0,1996934.0,380681.0,1996934.0,200411.0,1996934.0
2022-10-18,338211.0,2040316.0,401530.0,2040316.0,208393.0,2040316.0
2022-10-19,323850.0,2060663.0,411523.0,2060663.0,214347.0,2060663.0
2022-10-20,300271.0,2042681.0,409289.0,2042681.0,220106.0,2042681.0
2022-10-21,274499.0,2034618.0,418193.0,2034618.0,222751.0,2034618.0
2022-10-24,243484.0,2030298.0,431941.0,2030298.0,229503.0,2030298.0
2022-10-25,227246.0,2037014.0,438620.0,2037014.0,240497.0,2037014.0
2022-10-26,181678.0,2031177.0,449459.0,2031177.0,248145.0,2031177.0
2022-10-27,159072.0,2017745.0,447833.0,2017745.0,257840.0,2017745.0
2022-10-28,103996.0,1996405.0,454282.0,1996405.0,276350.0,1996405.0
2022-10-31,97204.0,2000036.0,450864.0,2000036.0,283353.0,2000036.0
2022-11-01,446016.0,1907102.0,287100.0,1907102.0,172351.0,1907102.0
2022-11-02,441657.0,1917200.0,300430.0,1917200.0,173773.0,1917200.0
2022-11-03,426993.0,1918306.0,313437.0,1918306.0,172303.0,1918306.0
2022-11-04,426884.0,1929765.0,311462.0,1929765.0,182203.0,1929765.0
2022-11-07,406555.0,1917615.0,322162.0,1917615.0,186551.0,1917615.0
2022-11-08,386387.0,1897484.0,323642.0,1897484.0,191031.0,1897484.0
2022-11-09,368749.0,1897221.0,329875.0,1897221.0,200253.0,1897221.0
2022-11-10,360227.0,1914446.0,347019.0,1914446.0,209577.0,1914446.0
2022-11-11,347843.0,1933427.0,363978.0,1933427.0,219106.0,1933427.0
2022-11-14,324210.0,1922222.0,368312.0,1922222.0,224673.0,1922222.0
2022-11-15,291201.0,1922490.0,376603.0,1922490.0,232905.0,1922490.0
2022-11-16,264988.0,1903143.0,388351.0,1903143.0,230091.0,1903143.0
2022-11-17,252040.0,1888633.0,387622.0,1888633.0,223089.0,1888633.0
2022-11-18,229469.0,1906423.0,409475.0,1906423.0,220704.0,1906423.0
2022-11-21,199478.0,1903501.0,409392.0,1903501.0,224544.0,1903501.0
2022-11-22,182925.0,1901487.0,409458.0,1901487.0,239879.0,1901487.0
2022-11-23,174296.0,1901820.0,404583.0,1901820.0,246677.0,1901820.0
2022-11-24,160225.0,1885490.0,405114.0,1885490.0,244393.0,1885490.0
2022-11-25,141051.0,1864450.0,409969.0,1864450.0,244297.0,1864450.0
2022-11-28,115677.0,1851389.0,404380.0,1851389.0,253803.0,1851389.0
2022-11-29,79391.0,1827737.0,405578.0,1827737.0,251482.0,1827737.0
2022-11-30,76053.0,1834807.0,403680.0,1834807.0,251200.0,1834807.0
2022-12-01,387539.0,1766442.0,254943.0,1766442.0,139781.0,1766442.0
2022-12-02,367550.0,1752105.0,254296.0,1752105.0,140917.0,1752105.0
2022-12-05,356416.0,1770683.0,264920.0,1770683.0,140086.0,1770683.0
2022-12-06,353789.0,1785337.0,276692.0,1785337.0,133762.0,1785337.0
2022-12-07,342732.0,1801182.0,282084.0,1801182.0,128698.0,1801182.0
2022-12-08,321966.0,1833679.0,301614.0,1833679.0,132896.0,1833679.0
2022-12-09,305101.0,1857301.0,319472.0,1857301.0,142731.0,1857301.0
2022-12-12,285950.0,1870656.0,330716.0,1870656.0,149858.0,1870656.0
2022-12-13,257029.0,1892852.0,341604.0,1892852.0,167741.0,1892852.0
2022-12-14,236838.0,1890279.0,347904.0,1890279.0,178789.0,1890279.0
2022-12-15,223032.0,1882818.0,348242.0,1882818.0,189327.0,1882818.0
2022-12-16,205212.0,1902446.0,374366.0,1902446.0,199065.0,1902446.0
2022-12-19,189135.0,1898784.0,376407.0,1898784.0,206050.0,1898784.0
2022-12-20,179297.0,1915585.0,390030.0,1915585.0,213975.0,1915585.0
2022-12-21,157477.0,1913186.0,398510.0,1913186.0,217441.0,1913186.0
2022-12-22,126132.0,1906551.0,401710.0,1906551.0,231620.0,1906551.0
2022-12-23,107927.0,1917418.0,413787.0,1917418.0,242889.0,1917418.0
2022-12-27,84962.0,1906686.0,417683.0,1906686.0,246604.0,1906686.0
2022-12-28,51093.0,1876328.0,422409.0,1876328.0,242140.0,1876328.0
2022-12-29,46877.0,1895752.0,439163.0,1895752.0,250459.0,1895752.0
2022-12-30,433320.0,1854666.0,256908.0,1854666.0,157185.0,1854666.0
2023-01-02,433318.0,,256906.0,,157185.0,
2023-01-03,421266.0,1869003.0,254923.0,1869003.0,162342.0,1869003.0
2023-01-04,402184.0,1872281.0,260183.0,1872281.0,167200.0,1872281.0
2023-01-05,389299.0,1887230.0,263307.0,1887230.0,178368.0,1887230.0
2023-01-06,382520.0,1927686.0,273598.0,1927686.0,189248.0,1927686.0
2023-01-09,362478.0,1953578.0,287761.0,1953578.0,202149.0,1953578.0
2023-01-10,344044.0,1963408.0,300455.0,1963408.0,205649.0,1963408.0
2023-01-11,318352.0,1965249.0,316376.0,1965249.0,209026.0,1965249.0
2023-01-12,302701.0,2009251.0,336822.0,2009251.0,224266.0,2009251.0
2023-01-13,289266.0,2036384.0,352728.0,2036384.0,236105.0,2036384.0
2023-01-16,282405.0,2059123.0,357230.0,2059123.0,242023.0,2059123.0
2023-01-17,260516.0,2084183.0,371493.0,2084183.0,262013.0,2084183.0
2023-01-18,253234.0,2119583.0,378143.0,2119583.0,273697.0,2119583.0
2023-01-19,246649.0,2138135.0,388390.0,2138135.0,279336.0,2138135.0
2023-01-20,231950.0,2151486.0,395753.0,2151486.0,285343.0,2151486.0
2023-01-23,220862.0,2169187.0,404586.0,2169187.0,291906.0,2169187.0
2023-01-24,194785.0,2150471.0,407794.0,2150471.0,297024.0,2150471.0
2023-01-25,173763.0,2146242.0,421453.0,2146242.0,301101.0,2146242.0
2023-01-26,153301.0,2153603.0,430624.0,2153603.0,313463.0,2153603.0
2023-01-27,121642.0,2148747.0,463840.0,2148747.0,319890.0,2148747.0
2023-01-30,94793.0,2138472.0,468152.0,2138472.0,322063.0,2138472.0
2023-01-31,89902.0,2164026.0,479413.0,2164026.0,328726.0,2164026.0
2023-02-01,487095.0,2093887.0,324826.0,2093887.0,324811.0,2093887.0
2023-02-02,478407.0,2090903.0,318509.0,2090903.0,323780.0,2090903.0
2023-02-03,460107.0,2103835.0,322521.0,2103835.0,327810.0,2103835.0
2023-02-06,447551.0,2115119.0,335054.0,2115119.0,335648.0,2115119.0
2023-02-07,430872.0,2106712.0,344696.0,2106712.0,335769.0,2106712.0
2023-02-08,421498.0,2116278.0,355440.0,2116278.0,340286.0,2116278.0
2023-02-09,405487.0,2130041.0,366521.0,2130041.0,351380.0,2130041.0
2023-02-10,389746.0,2149003.0,378721.0,2149003.0,363418.0,2149003.0
2023-02-13,373163.0,2152416.0,384161.0,2152416.0,366452.0,2152416.0
2023-02-14,363414.0,2166826.0,389959.0,2166826.0,368218.0,2166826.0
2023-02-15,353737.0,2177519.0,397661.0,2177519.0,374464.0,2177519.0
2023-02-16,333637.0,2194094.0,408137.0,2194094.0,389315.0,2194094.0
2023-02-17,308511.0,2170934.0,411238.0,2170934.0,388243.0,2170934.0
2023-02-20,286793.0,2153317.0,414885.0,2153317.0,385652.0,2153317.0
2023-02-21,249276.0,2130065.0,429453.0,2130065.0,378208.0,2130065.0
2023-02-22,207592.0,2133670.0,448947.0,2133670.0,379620.0,2133670.0
2023-02-23,178307.0,2131484.0,461992.0,2131484.0,382681.0,2131484.0
2023-02-24,140372.0,2131336.0,475977.0,2131336.0,398940.0,2131336.0
2023-02-27,104295.0,2110889.0,473307.0,2110889.0,407899.0,2110889.0
2023-02-28,99088.0,2135487.0,490526.0,2135487.0,412961.0,2135487.0
2023-03-01,491516.0,2057617.0,423410.0,2057617.0,175305.0,2057617.0
2023-03-02,484129.0,2068524.0,436721.0,2068524.0,173078.0,2068524.0
2023-03-03,472464.0,2081803.0,443183.0,2081803.0,179619.0,2081803.0
2023-03-06,467381.0,2091243.0,448239.0,2091243.0,182689.0,2091243.0
2023-03-07,455442.0,2119598.0,467459.0,2119598.0,193522.0,2119598.0
2023-03-08,428724.0,2128583.0,482453.0,2128583.0,218211.0,2128583.0
2023-03-09,407376.0,2141546.0,495317.0,2141546.0,231423.0,2141546.0
2023-03-10,389518.0,2164217.0,514424.0,2164217.0,241584.0,2164217.0
2023-03-13,351346.0,2134811.0,504786.0,2134811.0,243293.0,2134811.0
2023-03-14,332159.0,2158051.0,511143.0,2158051.0,248091.0,2158051.0
2023-03-15,309852.0,2183212.0,493766.0,2183212.0,263048.0,2183212.0
2023-03-16,308194.0,2219909.0,506214.0,2219909.0,272449.0,2219909.0
2023-03-17,293179.0,2243788.0,522262.0,2243788.0,271552.0,2243788.0
2023-03-20,269837.0,2246766.0,529517.0,2246766.0,278551.0,2246766.0
2023-03-21,252014.0,2249020.0,534004.0,2249020.0,278199.0,2249020.0
2023-03-22,233884.0,2275035.0,548382.0,2275035.0,285739.0,2275035.0
2023-03-23,207713.0,2285448.0,554215.0,2285448.0,300671.0,2285448.0
2023-03-24,186614.0,2273033.0,556250.0,2273033.0,298119.0,2273033.0
2023-03-27,170163.0,2283664.0,557598.0,2283664.0,314408.0,2283664.0
2023-03-28,134827.0,2257150.0,558707.0,2257150.0,312741.0,2257150.0
2023-03-29,110731.0,2235756.0,546853.0,2235756.0,322671.0,2235756.0
2023-03-30,66371.0,2204568.0,543782.0,2204568.0,326384.0,2204568.0
2023-03-31,64337.0,2210755.0,531613.0,2210755.0,331680.0,2210755.0
2023-04-03,509376.0,2145393.0,341727.0,2145393.0,177211.0,2145393.0
2023-04-04,496641.0,2138438.0,344286.0,2138438.0,181156.0,2138438.0
2023-04-05,497025.0,2168895.0,355006.0,2168895.0,180555.0,2168895.0
2023-04-06,476677.0,2161374.0,353017.0,2161374.0,184065.0,2161374.0
2023-04-10,465689.0,2160120.0,358183.0,2160120.0,186001.0,2160120.0
2023-04-11,453775.0,2164343.0,365202.0,2164343.0,190549.0,2164343.0
2023-04-12,451516.0,2197615.0,379934.0,2197615.0,197560.0,2197615.0
2023-04-13,437610.0,2206130.0,387078.0,2206130.0,204694.0,2206130.0
2023-04-14,412140.0,2205015.0,391487.0,2205015.0,209250.0,2205015.0
2023-04-17,400722.0,2234752.0,403754.0,2234752.0,221241.0,2234752.0
2023-04-18,367014.0,2225542.0,422952.0,2225542.0,226890.0,2225542.0
2023-04-19,335082.0,2239008.0,444226.0,2239008.0,236768.0,2239008.0
2023-04-20,301898.0,2254492.0,467379.0,2254492.0,251582.0,2254492.0
2023-04-21,279320.0,2278432.0,498529.0,2278432.0,262917.0,2278432.0
2023-04-24,241576.0,2269488.0,505651.0,2269488.0,273595.0,2269488.0
2023-04-25,191724.0,2255321.0,526170.0,2255321.0,277613.0,2255321.0
2023-04-26,149119.0,2262870.0,555408.0,2262870.0,282694.0,2262870.0
