,XB1 Comdty ,XB1 Comdty ,XB2 Comdty ,XB2 Comdty ,XB3 Comdty ,XB3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2017-05-23,38881.0,402291.0,139843.0,402291.0,43444.0,402291.0
2017-05-24,29253.0,395477.0,143979.0,395477.0,43334.0,395477.0
2017-05-25,24010.0,391591.0,142685.0,391591.0,43332.0,391591.0
2017-05-26,15638.0,386211.0,139716.0,386211.0,45306.0,386211.0
2017-05-30,5461.0,383915.0,140571.0,383915.0,47781.0,383915.0
2017-05-31,1401.0,381059.0,140097.0,381059.0,49980.0,381059.0
2017-06-01,137962.0,384734.0,51412.0,384734.0,53509.0,384734.0
2017-06-02,138006.0,389692.0,54041.0,389692.0,55311.0,389692.0
2017-06-05,135797.0,398095.0,55783.0,398095.0,57244.0,398095.0
2017-06-06,125946.0,387713.0,59113.0,387713.0,55637.0,387713.0
2017-06-07,120339.0,390238.0,63512.0,390238.0,57751.0,390238.0
2017-06-08,117035.0,394233.0,67843.0,394233.0,58620.0,394233.0
2017-06-09,111360.0,393512.0,71718.0,393512.0,59708.0,393512.0
2017-06-12,101695.0,397402.0,79478.0,397402.0,63068.0,397402.0
2017-06-13,97511.0,409784.0,85745.0,409784.0,70302.0,409784.0
2017-06-14,89419.0,408761.0,92585.0,408761.0,68997.0,408761.0
2017-06-15,80765.0,404072.0,95943.0,404072.0,70809.0,404072.0
2017-06-16,75617.0,405897.0,99910.0,405897.0,74373.0,405897.0
2017-06-19,68562.0,406494.0,105988.0,406494.0,76180.0,406494.0
2017-06-20,60439.0,409248.0,113150.0,409248.0,77024.0,409248.0
2017-06-21,51329.0,412111.0,122103.0,412111.0,77758.0,412111.0
2017-06-22,44914.0,412278.0,126285.0,412278.0,76013.0,412278.0
2017-06-23,36176.0,410238.0,131211.0,410238.0,76415.0,410238.0
2017-06-26,30257.0,410289.0,133862.0,410289.0,77672.0,410289.0
2017-06-27,18260.0,404717.0,138806.0,404717.0,76641.0,404717.0
2017-06-28,11660.0,408039.0,145774.0,408039.0,76571.0,408039.0
2017-06-29,4525.0,404400.0,147500.0,404400.0,77344.0,404400.0
2017-06-30,471.0,404484.0,145660.0,404484.0,79103.0,404484.0
2017-07-03,142376.0,401822.0,78311.0,401822.0,49630.0,401822.0
2017-07-05,134228.0,397922.0,79986.0,397922.0,50517.0,397922.0
2017-07-06,124767.0,394949.0,80391.0,394949.0,50463.0,394949.0
2017-07-07,115895.0,389320.0,83102.0,389320.0,50072.0,389320.0
2017-07-10,109549.0,388131.0,85509.0,388131.0,52279.0,388131.0
2017-07-11,97391.0,383501.0,91345.0,383501.0,53761.0,383501.0
2017-07-12,88418.0,385872.0,97967.0,385872.0,55900.0,385872.0
2017-07-13,76815.0,384206.0,103280.0,384206.0,58449.0,384206.0
2017-07-14,66968.0,391144.0,112538.0,391144.0,63052.0,391144.0
2017-07-17,60831.0,393424.0,116938.0,393424.0,64040.0,393424.0
2017-07-18,53046.0,395761.0,121726.0,395761.0,66783.0,395761.0
2017-07-19,45890.0,397899.0,125459.0,397899.0,68987.0,397899.0
2017-07-20,40377.0,396388.0,127948.0,396388.0,68331.0,396388.0
2017-07-21,36777.0,391942.0,126678.0,391942.0,69030.0,391942.0
2017-07-24,29204.0,390112.0,127952.0,390112.0,70665.0,390112.0
2017-07-25,24946.0,391290.0,130026.0,391290.0,72044.0,391290.0
2017-07-26,18750.0,395588.0,137677.0,395588.0,74362.0,395588.0
2017-07-27,14482.0,397537.0,140132.0,397537.0,72268.0,397537.0
2017-07-28,5380.0,392936.0,140194.0,392936.0,73811.0,392936.0
2017-07-31,1324.0,391583.0,143607.0,391583.0,72564.0,391583.0
2017-08-01,146317.0,400893.0,74273.0,400893.0,53423.0,400893.0
2017-08-02,147297.0,413957.0,80572.0,413957.0,56084.0,413957.0
2017-08-03,136673.0,409762.0,78807.0,409762.0,59787.0,409762.0
2017-08-04,131736.0,407743.0,79214.0,407743.0,60241.0,407743.0
2017-08-07,117077.0,395810.0,79621.0,395810.0,61647.0,395810.0
2017-08-08,112400.0,392940.0,80633.0,392940.0,60541.0,392940.0
2017-08-09,105372.0,394358.0,84517.0,394358.0,61960.0,394358.0
2017-08-10,97067.0,403946.0,98312.0,403946.0,63154.0,403946.0
2017-08-11,91485.0,412029.0,103818.0,412029.0,65998.0,412029.0
2017-08-14,86772.0,412069.0,107444.0,412069.0,66158.0,412069.0
2017-08-15,79112.0,413494.0,113135.0,413494.0,66775.0,413494.0
2017-08-16,73821.0,413102.0,117309.0,413102.0,66139.0,413102.0
2017-08-17,66090.0,417567.0,123937.0,417567.0,67429.0,417567.0
2017-08-18,58689.0,422380.0,130430.0,422380.0,70125.0,422380.0
2017-08-21,53792.0,418792.0,131233.0,418792.0,68600.0,418792.0
2017-08-22,49052.0,416310.0,130268.0,416310.0,70175.0,416310.0
2017-08-23,45398.0,418283.0,132396.0,418283.0,70811.0,418283.0
2017-08-24,32316.0,405892.0,137547.0,405892.0,66415.0,405892.0
2017-08-25,23229.0,399437.0,129760.0,399437.0,70968.0,399437.0
2017-08-28,18233.0,405338.0,131280.0,405338.0,78426.0,405338.0
2017-08-29,13624.0,406378.0,128716.0,406378.0,83435.0,406378.0
2017-08-30,13427.0,406791.0,128023.0,406791.0,91937.0,406791.0
2017-08-31,4163.0,415940.0,129687.0,415940.0,91074.0,415940.0
2017-09-01,139156.0,410565.0,93757.0,410565.0,59721.0,410565.0
2017-09-05,130436.0,416762.0,100246.0,416762.0,60353.0,416762.0
2017-09-06,115952.0,404729.0,97318.0,404729.0,61131.0,404729.0
2017-09-07,109744.0,399173.0,96827.0,399173.0,61751.0,399173.0
2017-09-08,104900.0,406085.0,102132.0,406085.0,65439.0,406085.0
2017-09-11,99528.0,406518.0,107452.0,406518.0,65578.0,406518.0
2017-09-12,96029.0,415114.0,115074.0,415114.0,67669.0,415114.0
2017-09-13,85935.0,418687.0,124062.0,418687.0,71123.0,418687.0
2017-09-14,77443.0,430225.0,137100.0,430225.0,79536.0,430225.0
2017-09-15,68934.0,434425.0,144717.0,434425.0,81856.0,434425.0
2017-09-18,63962.0,429877.0,145364.0,429877.0,80141.0,429877.0
2017-09-19,61621.0,426656.0,143683.0,426656.0,79552.0,426656.0
2017-09-20,57294.0,428738.0,145084.0,428738.0,80333.0,428738.0
2017-09-21,49847.0,425851.0,146616.0,425851.0,80870.0,425851.0
2017-09-22,42764.0,423121.0,147832.0,423121.0,80414.0,423121.0
2017-09-25,33874.0,417749.0,150113.0,417749.0,79558.0,417749.0
2017-09-26,23692.0,412697.0,154861.0,412697.0,77493.0,412697.0
2017-09-27,17061.0,406275.0,154646.0,406275.0,74698.0,406275.0
2017-09-28,6634.0,399862.0,157742.0,399862.0,74180.0,399862.0
2017-09-29,1684.0,393055.0,154656.0,393055.0,74948.0,393055.0
2017-10-02,143933.0,383966.0,76104.0,383966.0,53650.0,383966.0
2017-10-03,138623.0,383136.0,78424.0,383136.0,55397.0,383136.0
2017-10-04,135404.0,392250.0,85787.0,392250.0,59839.0,392250.0
2017-10-05,130221.0,399496.0,91422.0,399496.0,63263.0,399496.0
2017-10-06,117825.0,395403.0,96645.0,395403.0,63750.0,395403.0
2017-10-09,110560.0,390782.0,97730.0,390782.0,62940.0,390782.0
2017-10-10,104622.0,393795.0,101353.0,393795.0,63448.0,393795.0
2017-10-11,96010.0,395335.0,106145.0,395335.0,64043.0,395335.0
2017-10-12,89237.0,401223.0,115087.0,401223.0,65976.0,401223.0
2017-10-13,84440.0,405727.0,119495.0,405727.0,68218.0,405727.0
2017-10-16,76663.0,407323.0,127706.0,407323.0,67926.0,407323.0
2017-10-17,73421.0,412479.0,133916.0,412479.0,68634.0,412479.0
2017-10-18,71876.0,413111.0,136980.0,413111.0,66841.0,413111.0
2017-10-19,65184.0,412158.0,139135.0,412158.0,68502.0,412158.0
2017-10-20,58498.0,412880.0,141382.0,412880.0,69813.0,412880.0
2017-10-23,51720.0,412768.0,144597.0,412768.0,71106.0,412768.0
2017-10-24,43601.0,416089.0,147648.0,416089.0,73301.0,416089.0
2017-10-25,34742.0,416424.0,150959.0,416424.0,74621.0,416424.0
2017-10-26,25557.0,415675.0,155714.0,415675.0,76173.0,415675.0
2017-10-27,19399.0,412041.0,156468.0,412041.0,76933.0,412041.0
2017-10-30,7109.0,402907.0,158391.0,402907.0,77303.0,402907.0
2017-10-31,321.0,402843.0,159359.0,402843.0,80366.0,402843.0
2017-11-01,161419.0,418143.0,87562.0,418143.0,30898.0,418143.0
2017-11-02,158164.0,415042.0,87584.0,415042.0,31020.0,415042.0
2017-11-03,150433.0,409717.0,89564.0,409717.0,31197.0,409717.0
2017-11-06,146715.0,412756.0,95707.0,412756.0,31000.0,412756.0
2017-11-07,139092.0,419357.0,107933.0,419357.0,30956.0,419357.0
2017-11-08,131525.0,426996.0,118336.0,426996.0,32828.0,426996.0
2017-11-09,122417.0,433313.0,131905.0,433313.0,33762.0,433313.0
2017-11-10,107071.0,434441.0,144619.0,434441.0,34331.0,434441.0
2017-11-13,99664.0,440086.0,154329.0,440086.0,34446.0,440086.0
2017-11-14,93425.0,441738.0,157903.0,441738.0,36554.0,441738.0
2017-11-15,88405.0,446369.0,165072.0,446369.0,37839.0,446369.0
2017-11-16,82592.0,450664.0,170441.0,450664.0,38387.0,450664.0
2017-11-17,73663.0,453416.0,178201.0,453416.0,40830.0,453416.0
2017-11-20,66306.0,446639.0,176046.0,446639.0,42210.0,446639.0
2017-11-21,61369.0,444850.0,176028.0,444850.0,42565.0,444850.0
2017-11-22,50187.0,437533.0,175674.0,437533.0,44324.0,437533.0
2017-11-23,50187.0,,175674.0,,44324.0,
2017-11-24,46278.0,437776.0,176490.0,437776.0,45421.0,437776.0
2017-11-27,28300.0,425283.0,178563.0,425283.0,46005.0,425283.0
2017-11-28,20037.0,419519.0,177085.0,419519.0,48487.0,419519.0
2017-11-29,5867.0,408660.0,177797.0,408660.0,48655.0,408660.0
2017-11-30,565.0,406613.0,174982.0,406613.0,51665.0,406613.0
2017-12-01,169971.0,411254.0,57428.0,411254.0,56999.0,411254.0
2017-12-04,157640.0,406841.0,60220.0,406841.0,57106.0,406841.0
2017-12-05,152175.0,411955.0,65568.0,411955.0,57848.0,411955.0
2017-12-06,135391.0,404474.0,73396.0,404474.0,57607.0,404474.0
2017-12-07,122636.0,394719.0,75954.0,394719.0,57408.0,394719.0
2017-12-08,116241.0,396040.0,77997.0,396040.0,58409.0,396040.0
2017-12-11,107219.0,397922.0,84530.0,397922.0,59684.0,397922.0
2017-12-12,102518.0,400626.0,88596.0,400626.0,61581.0,400626.0
2017-12-13,90593.0,401828.0,98064.0,401828.0,62836.0,401828.0
2017-12-14,84437.0,406985.0,105362.0,406985.0,65590.0,406985.0
2017-12-15,75483.0,408937.0,112144.0,408937.0,66304.0,408937.0
2017-12-18,67113.0,404792.0,116150.0,404792.0,65866.0,404792.0
2017-12-19,59945.0,405528.0,122208.0,405528.0,66742.0,405528.0
2017-12-20,48371.0,401385.0,127059.0,401385.0,67297.0,401385.0
2017-12-21,38101.0,402706.0,134826.0,402706.0,68417.0,402706.0
2017-12-22,26711.0,394955.0,137283.0,394955.0,68704.0,394955.0
2017-12-25,26711.0,,137283.0,,68704.0,
2017-12-26,19897.0,393544.0,140958.0,393544.0,69001.0,393544.0
2017-12-27,14995.0,393502.0,143870.0,393502.0,69778.0,393502.0
2017-12-28,4097.0,386816.0,145096.0,386816.0,71770.0,386816.0
2017-12-29,950.0,383415.0,142872.0,383415.0,72716.0,383415.0
2018-01-02,139251.0,384399.0,77842.0,384399.0,46435.0,384399.0
2018-01-03,133374.0,388216.0,82719.0,388216.0,47404.0,388216.0
2018-01-04,129225.0,397322.0,89541.0,397322.0,48770.0,397322.0
2018-01-05,122831.0,403410.0,97380.0,403410.0,50684.0,403410.0
2018-01-08,108522.0,405112.0,108447.0,405112.0,52184.0,405112.0
2018-01-09,103359.0,408717.0,109700.0,408717.0,55498.0,408717.0
2018-01-10,95120.0,413067.0,114658.0,413067.0,58382.0,413067.0
2018-01-11,81775.0,422741.0,126143.0,422741.0,63317.0,422741.0
2018-01-12,72617.0,427071.0,132543.0,427071.0,65279.0,427071.0
2018-01-16,69290.0,439467.0,137992.0,439467.0,67924.0,439467.0
2018-01-17,70330.0,457129.0,143640.0,457129.0,74468.0,457129.0
2018-01-18,62292.0,462105.0,147966.0,462105.0,77458.0,462105.0
2018-01-19,53233.0,461231.0,149434.0,461231.0,79626.0,461231.0
2018-01-22,47616.0,465041.0,154944.0,465041.0,81925.0,465041.0
2018-01-23,43220.0,466860.0,157029.0,466860.0,82409.0,466860.0
2018-01-24,33852.0,469360.0,165314.0,469360.0,82481.0,469360.0
2018-01-25,27464.0,472497.0,171683.0,472497.0,81985.0,472497.0
2018-01-26,18905.0,466709.0,172566.0,466709.0,80214.0,466709.0
2018-01-29,11967.0,464528.0,176500.0,464528.0,81106.0,464528.0
2018-01-30,2457.0,457372.0,174294.0,457372.0,79922.0,457372.0
2018-01-31,403.0,451986.0,167292.0,451986.0,81383.0,451986.0
2018-02-01,162188.0,459325.0,90655.0,459325.0,55846.0,459325.0
2018-02-02,153532.0,456107.0,93378.0,456107.0,57133.0,456107.0
2018-02-05,147966.0,451753.0,95174.0,451753.0,56634.0,451753.0
2018-02-06,134005.0,448796.0,106795.0,448796.0,56012.0,448796.0
2018-02-07,122473.0,440327.0,107850.0,440327.0,56326.0,440327.0
2018-02-08,111439.0,434623.0,106267.0,434623.0,60021.0,434623.0
2018-02-09,96560.0,428551.0,113596.0,428551.0,60724.0,428551.0
2018-02-12,87004.0,428468.0,119137.0,428468.0,61492.0,428468.0
2018-02-13,79650.0,434119.0,121902.0,434119.0,65862.0,434119.0
2018-02-14,69721.0,437856.0,129722.0,437856.0,69403.0,437856.0
2018-02-15,62456.0,434640.0,131993.0,434640.0,71319.0,434640.0
2018-02-16,57962.0,434694.0,132597.0,434694.0,73646.0,434694.0
2018-02-19,57962.0,,132597.0,,73646.0,
2018-02-20,51942.0,432343.0,132663.0,432343.0,76472.0,432343.0
2018-02-21,45940.0,430554.0,132766.0,430554.0,77882.0,430554.0
2018-02-22,39914.0,432265.0,135031.0,432265.0,79288.0,432265.0
2018-02-23,29668.0,422702.0,132961.0,422702.0,78795.0,422702.0
2018-02-26,20123.0,416745.0,133537.0,416745.0,80723.0,416745.0
2018-02-27,6991.0,415488.0,138788.0,415488.0,85558.0,415488.0
2018-02-28,745.0,414078.0,138443.0,414078.0,87228.0,414078.0
2018-03-01,134804.0,415599.0,88077.0,415599.0,53738.0,415599.0
2018-03-02,129887.0,411265.0,89219.0,411265.0,53470.0,411265.0
2018-03-05,124515.0,407126.0,90148.0,407126.0,53238.0,407126.0
2018-03-06,114825.0,407743.0,98042.0,407743.0,54359.0,407743.0
2018-03-07,111298.0,413381.0,104770.0,413381.0,54200.0,413381.0
2018-03-08,102920.0,418972.0,112630.0,418972.0,54090.0,418972.0
2018-03-09,95829.0,418274.0,118368.0,418274.0,52750.0,418274.0
2018-03-12,87801.0,416149.0,122215.0,416149.0,53162.0,416149.0
2018-03-13,82977.0,421833.0,128606.0,421833.0,53938.0,421833.0
2018-03-14,78351.0,422656.0,134375.0,422656.0,55122.0,422656.0
2018-03-15,73728.0,427356.0,141166.0,427356.0,56749.0,427356.0
2018-03-16,63582.0,429411.0,147985.0,429411.0,57845.0,429411.0
2018-03-19,57909.0,427125.0,148083.0,427125.0,60712.0,427125.0
2018-03-20,52651.0,428219.0,152666.0,428219.0,62224.0,428219.0
2018-03-21,51389.0,440480.0,157594.0,440480.0,65053.0,440480.0
2018-03-22,45439.0,439827.0,159517.0,439827.0,65038.0,439827.0
2018-03-23,39641.0,438974.0,159731.0,438974.0,65980.0,438974.0
2018-03-26,25530.0,432272.0,160898.0,432272.0,68551.0,432272.0
2018-03-27,18323.0,434056.0,163771.0,434056.0,69702.0,434056.0
2018-03-28,6403.0,433728.0,167627.0,433728.0,72095.0,433728.0
2018-03-29,,429883.0,162803.0,429883.0,75658.0,429883.0
2018-04-02,156008.0,427932.0,79095.0,427932.0,52758.0,427932.0
2018-04-03,148357.0,425243.0,81784.0,425243.0,53633.0,425243.0
2018-04-04,142688.0,425026.0,82679.0,425026.0,55472.0,425026.0
2018-04-05,137992.0,427755.0,86565.0,427755.0,55728.0,427755.0
2018-04-06,122306.0,426017.0,97883.0,426017.0,55561.0,426017.0
2018-04-09,112267.0,424461.0,100306.0,424461.0,55208.0,424461.0
2018-04-10,109113.0,434947.0,104987.0,434947.0,55446.0,434947.0
2018-04-11,104815.0,448263.0,110973.0,448263.0,58771.0,448263.0
2018-04-12,96440.0,456020.0,120308.0,456020.0,62780.0,456020.0
2018-04-13,88706.0,458970.0,125876.0,458970.0,64271.0,458970.0
2018-04-16,81753.0,460083.0,131866.0,460083.0,64642.0,460083.0
2018-04-17,73007.0,461935.0,141658.0,461935.0,65921.0,461935.0
2018-04-18,66868.0,466765.0,146417.0,466765.0,68478.0,466765.0
2018-04-19,60493.0,467216.0,149923.0,467216.0,68995.0,467216.0
2018-04-20,52469.0,464559.0,151288.0,464559.0,69422.0,464559.0
2018-04-23,45891.0,465595.0,157682.0,465595.0,69935.0,465595.0
2018-04-24,36008.0,469335.0,163467.0,469335.0,72824.0,469335.0
2018-04-25,25689.0,464487.0,163207.0,464487.0,75472.0,464487.0
2018-04-26,17580.0,463340.0,166344.0,463340.0,76661.0,463340.0
2018-04-27,6833.0,457927.0,169463.0,457927.0,77322.0,457927.0
2018-04-30,806.0,455904.0,171505.0,455904.0,80200.0,455904.0
2018-05-01,168043.0,460350.0,84223.0,460350.0,36303.0,460350.0
2018-05-02,161215.0,465508.0,91272.0,465508.0,37277.0,465508.0
2018-05-03,155304.0,464946.0,92983.0,464946.0,38303.0,464946.0
2018-05-04,149336.0,465076.0,97391.0,465076.0,39446.0,465076.0
2018-05-07,141368.0,469410.0,106974.0,469410.0,40510.0,469410.0
2018-05-08,135822.0,468715.0,106128.0,468715.0,41868.0,468715.0
2018-05-09,128332.0,468906.0,111717.0,468906.0,41769.0,468906.0
2018-05-10,124659.0,475070.0,118164.0,475070.0,43122.0,475070.0
2018-05-11,115049.0,474557.0,122662.0,474557.0,44692.0,474557.0
2018-05-14,105102.0,472905.0,128917.0,472905.0,45379.0,472905.0
2018-05-15,98371.0,477684.0,135628.0,477684.0,46723.0,477684.0
2018-05-16,93300.0,485364.0,144637.0,485364.0,47496.0,485364.0
2018-05-17,83409.0,483433.0,152619.0,483433.0,48013.0,483433.0
2018-05-18,72939.0,484446.0,158614.0,484446.0,49179.0,484446.0
2018-05-21,67439.0,494775.0,165334.0,494775.0,55400.0,494775.0
2018-05-22,62715.0,501305.0,168476.0,501305.0,59170.0,501305.0
2018-05-23,52995.0,499392.0,170481.0,499392.0,61032.0,499392.0
2018-05-24,43516.0,498990.0,171861.0,498990.0,63276.0,498990.0
2018-05-25,28857.0,494232.0,173845.0,494232.0,67659.0,494232.0
2018-05-28,28857.0,,173845.0,,67659.0,
2018-05-29,19408.0,485092.0,174157.0,485092.0,67000.0,485092.0
2018-05-30,7073.0,486004.0,177239.0,486004.0,69428.0,486004.0
2018-05-31,532.0,480707.0,176765.0,480707.0,68593.0,480707.0
2018-06-01,169329.0,475829.0,69906.0,475829.0,68250.0,475829.0
2018-06-04,164809.0,478710.0,76303.0,478710.0,66966.0,478710.0
2018-06-05,157737.0,478392.0,79837.0,478392.0,68297.0,478392.0
2018-06-06,141766.0,474133.0,86268.0,474133.0,68169.0,474133.0
2018-06-07,130790.0,468444.0,91767.0,468444.0,62877.0,468444.0
2018-06-08,122515.0,468274.0,92376.0,468274.0,65443.0,468274.0
2018-06-11,112686.0,464014.0,96030.0,464014.0,65425.0,464014.0
2018-06-12,106782.0,464552.0,97618.0,464552.0,66657.0,464552.0
2018-06-13,100950.0,472587.0,102927.0,472587.0,70268.0,472587.0
2018-06-14,91640.0,471530.0,108191.0,471530.0,72095.0,471530.0
2018-06-15,83133.0,466613.0,110507.0,466613.0,71400.0,466613.0
2018-06-18,77962.0,467000.0,115134.0,467000.0,71208.0,467000.0
2018-06-19,71375.0,469146.0,120907.0,469146.0,72320.0,469146.0
2018-06-20,62032.0,463159.0,119583.0,463159.0,75864.0,463159.0
2018-06-21,54402.0,456588.0,122307.0,456588.0,75342.0,456588.0
2018-06-22,46134.0,450332.0,124078.0,450332.0,76230.0,450332.0
2018-06-25,38259.0,447919.0,127543.0,447919.0,78017.0,447919.0
2018-06-26,28388.0,443578.0,129393.0,443578.0,81092.0,443578.0
2018-06-27,18521.0,440894.0,133169.0,440894.0,81771.0,440894.0
2018-06-28,6762.0,435327.0,136258.0,435327.0,83680.0,435327.0
2018-06-29,836.0,436167.0,136173.0,436167.0,86524.0,436167.0
2018-07-02,133753.0,437950.0,90189.0,437950.0,55738.0,437950.0
2018-07-03,132207.0,439110.0,92298.0,439110.0,55765.0,439110.0
2018-07-04,132207.0,,92298.0,,55765.0,
2018-07-05,129483.0,438607.0,93558.0,438607.0,56251.0,438607.0
2018-07-06,119110.0,435821.0,98915.0,435821.0,56877.0,435821.0
2018-07-09,116594.0,441578.0,103141.0,441578.0,57112.0,441578.0
2018-07-10,110386.0,445489.0,108097.0,445489.0,59046.0,445489.0
2018-07-11,105251.0,449149.0,109776.0,449149.0,60771.0,449149.0
2018-07-12,96296.0,443853.0,114674.0,443853.0,58636.0,443853.0
2018-07-13,86136.0,444064.0,119223.0,444064.0,60076.0,444064.0
2018-07-16,74401.0,433313.0,121196.0,433313.0,59455.0,433313.0
2018-07-17,65915.0,431393.0,126061.0,431393.0,61490.0,431393.0
2018-07-18,59131.0,427484.0,129123.0,427484.0,61296.0,427484.0
2018-07-19,54726.0,427480.0,130855.0,427480.0,62531.0,427480.0
2018-07-20,49548.0,430920.0,133154.0,430920.0,63459.0,430920.0
2018-07-23,43989.0,433937.0,137407.0,433937.0,63977.0,433937.0
2018-07-24,37312.0,432502.0,138797.0,432502.0,63919.0,432502.0
2018-07-25,32441.0,441287.0,142305.0,441287.0,71732.0,441287.0
2018-07-26,21741.0,447587.0,149051.0,447587.0,75998.0,447587.0
2018-07-27,14645.0,455627.0,154059.0,455627.0,79609.0,455627.0
2018-07-30,5489.0,461323.0,161331.0,461323.0,84294.0,461323.0
2018-07-31,361.0,470295.0,166998.0,470295.0,91676.0,470295.0
2018-08-01,163657.0,471524.0,95358.0,471524.0,67712.0,471524.0
2018-08-02,159292.0,472857.0,98038.0,472857.0,69965.0,472857.0
2018-08-03,155167.0,481072.0,104841.0,481072.0,72806.0,481072.0
2018-08-06,145066.0,471776.0,104518.0,471776.0,71998.0,471776.0
2018-08-07,139865.0,472539.0,105543.0,472539.0,76461.0,472539.0
2018-08-08,122948.0,464225.0,112746.0,464225.0,75685.0,464225.0
2018-08-09,110200.0,455414.0,118054.0,455414.0,75350.0,455414.0
2018-08-10,102098.0,456159.0,123428.0,456159.0,76897.0,456159.0
2018-08-13,98748.0,464891.0,129731.0,464891.0,81513.0,464891.0
2018-08-14,95621.0,473401.0,138283.0,473401.0,82360.0,473401.0
2018-08-15,86949.0,477294.0,144221.0,477294.0,87877.0,477294.0
2018-08-16,78888.0,466631.0,140926.0,466631.0,88041.0,466631.0
2018-08-17,67572.0,457464.0,143085.0,457464.0,87782.0,457464.0
2018-08-20,63135.0,451433.0,143151.0,451433.0,87756.0,451433.0
2018-08-21,59107.0,450156.0,142975.0,450156.0,89501.0,450156.0
2018-08-22,56680.0,449900.0,143710.0,449900.0,89526.0,449900.0
2018-08-23,52094.0,457881.0,146658.0,457881.0,93938.0,457881.0
2018-08-24,43958.0,455660.0,148875.0,455660.0,95528.0,455660.0
2018-08-27,37631.0,452546.0,148813.0,452546.0,96432.0,452546.0
2018-08-28,26262.0,443835.0,149810.0,443835.0,96127.0,443835.0
2018-08-29,19084.0,447021.0,154757.0,447021.0,98517.0,447021.0
2018-08-30,6446.0,441717.0,156161.0,441717.0,102326.0,441717.0
2018-08-31,1071.0,444159.0,157753.0,444159.0,106634.0,444159.0
2018-09-04,147878.0,446937.0,111072.0,446937.0,63978.0,446937.0
2018-09-05,138030.0,437170.0,110461.0,437170.0,64425.0,437170.0
2018-09-06,134719.0,447157.0,116805.0,447157.0,69611.0,447157.0
2018-09-07,132213.0,451295.0,121086.0,451295.0,69842.0,451295.0
2018-09-10,118460.0,439833.0,124296.0,439833.0,69499.0,439833.0
2018-09-11,110853.0,438247.0,127661.0,438247.0,70361.0,438247.0
2018-09-12,100656.0,442263.0,137116.0,442263.0,71542.0,442263.0
2018-09-13,94052.0,444160.0,141456.0,444160.0,72503.0,444160.0
2018-09-14,75635.0,439308.0,152752.0,439308.0,72196.0,439308.0
2018-09-17,69847.0,443581.0,161963.0,443581.0,72795.0,443581.0
2018-09-18,62304.0,441031.0,166324.0,441031.0,72203.0,441031.0
2018-09-19,55410.0,440070.0,168987.0,440070.0,72898.0,440070.0
2018-09-20,52064.0,441301.0,173076.0,441301.0,71554.0,441301.0
2018-09-21,46547.0,441518.0,172747.0,441518.0,73489.0,441518.0
2018-09-24,38376.0,438488.0,173793.0,438488.0,73817.0,438488.0
2018-09-25,28104.0,431316.0,171354.0,431316.0,75062.0,431316.0
2018-09-26,18922.0,427518.0,174310.0,427518.0,75794.0,427518.0
2018-09-27,7249.0,423382.0,178532.0,423382.0,77606.0,423382.0
2018-09-28,644.0,419125.0,178840.0,419125.0,77125.0,419125.0
2018-10-01,174947.0,423468.0,79688.0,423468.0,55975.0,423468.0
2018-10-02,170283.0,422891.0,80497.0,422891.0,56338.0,422891.0
2018-10-03,164482.0,424768.0,82546.0,424768.0,57072.0,424768.0
2018-10-04,157837.0,423671.0,85897.0,423671.0,58000.0,423671.0
2018-10-05,144658.0,418431.0,91149.0,418431.0,58605.0,418431.0
2018-10-08,132227.0,412957.0,91393.0,412957.0,60945.0,412957.0
2018-10-09,118870.0,418922.0,99669.0,418922.0,67728.0,418922.0
2018-10-10,104008.0,416808.0,107071.0,416808.0,71898.0,416808.0
2018-10-11,91941.0,419571.0,111048.0,419571.0,75886.0,419571.0
2018-10-12,82916.0,406326.0,110068.0,406326.0,72018.0,406326.0
2018-10-15,78176.0,403774.0,110803.0,403774.0,73306.0,403774.0
2018-10-16,72674.0,402400.0,115763.0,402400.0,74046.0,402400.0
2018-10-17,69693.0,404774.0,118831.0,404774.0,75171.0,404774.0
2018-10-18,67537.0,406497.0,121907.0,406497.0,75192.0,406497.0
2018-10-19,63771.0,405436.0,122410.0,405436.0,76945.0,405436.0
2018-10-22,56259.0,404351.0,127634.0,404351.0,77012.0,404351.0
2018-10-23,49018.0,401453.0,131188.0,401453.0,78585.0,401453.0
2018-10-24,38830.0,396166.0,134169.0,396166.0,80045.0,396166.0
2018-10-25,32408.0,394107.0,134647.0,394107.0,81168.0,394107.0
2018-10-26,23806.0,386607.0,134157.0,386607.0,81279.0,386607.0
2018-10-29,16193.0,383702.0,134819.0,383702.0,82813.0,383702.0
2018-10-30,5180.0,380686.0,140075.0,380686.0,85701.0,380686.0
2018-10-31,388.0,387081.0,141499.0,387081.0,90333.0,387081.0
2018-11-01,138292.0,393342.0,93959.0,393342.0,27731.0,393342.0
2018-11-02,132811.0,393252.0,96703.0,393252.0,29437.0,393252.0
2018-11-05,128155.0,392082.0,98963.0,392082.0,29730.0,392082.0
2018-11-06,127860.0,395548.0,98870.0,395548.0,30577.0,395548.0
2018-11-07,122606.0,398064.0,101444.0,398064.0,31949.0,398064.0
2018-11-08,118295.0,405056.0,105777.0,405056.0,35970.0,405056.0
